,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.7113762464911688,0.6706504600933529,62.5,0.9333333333333333,0.0,0.0,0.0
1,0.916705509188779,0.6435071870231647,62.5,1.0,0.0,0.0,0.0
2,0.6581121904625082,0.7866722924376953,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0
3,0.644230217538394,0.7856812459032725,37.5,0.2,0.5454545617103577,0.375,1.0
4,0.6420571918558403,0.7594507717344222,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0
5,0.4934640430827612,0.8700141579367405,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0
6,0.5207795909982175,0.7093462453334247,50.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408
7,1.5588378384620698,1.4826350788549985,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0
8,0.5069920094939753,0.645799104613606,62.5,0.9333333333333333,0.0,0.0,0.0
9,0.21880958221483546,1.783049198365449,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0
10,1.1962014821617841,1.1176802233928496,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0
11,0.12371280027033242,0.6086769196816607,75.0,0.5333333333333333,0.5,1.0,0.3333333432674408
12,0.36900844381619624,1.6572041558604498,37.5,0.4,0.5454545617103577,0.375,1.0
13,0.22342109775739655,0.6753938514629022,75.0,0.6666666666666666,0.5,1.0,0.3333333432674408
14,0.15944704679756916,3.5325355652290096,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0
15,0.021949951544477424,0.7714110491740486,75.0,0.6666666666666666,0.5,1.0,0.3333333432674408
16,0.9293922543691177,1.9828751742841653,25.0,0.4,0.4000000059604645,0.2857142984867096,0.6666666865348816
17,0.10095760256615863,0.7223222932868183,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
18,0.005238179172289153,1.3593755855126979,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816
19,0.015591456786116663,0.8989750056198313,75.0,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816
20,0.0030022733242307245,2.1464035179243757,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816
21,0.004791243428895801,0.9727807873786286,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
22,0.0004757414383234567,2.0816130982551098,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816
23,0.00047087324485976616,1.1850736417866863,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
24,0.02917329931959202,2.080896034828167,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816
25,0.00012316010929555672,1.334059413395426,75.0,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816
26,0.0003297092161680114,2.2177169440135596,37.5,0.6,0.444444477558136,0.3333333432674408,0.6666666865348816
27,0.00020833182360879317,2.096709542245536,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816
28,0.00019965757560549697,1.6044115849620362,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816
29,0.0001554197431298354,1.457000759446356,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
30,0.0003935956350801826,1.4562296377871151,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
31,7.445542701578674e-05,1.4716792643522905,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
32,0.0002706660128085063,1.5016831427295587,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
