,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,2.692408904366323,0.16531571349050278,37.5,0.49114790824558463,46.15384615384615,5.17905746924329
1,0.6693305769258044,0.11329811061998527,62.5,0.16778112716916382,53.84615384615385,0.8535438371347127
2,0.634182314202882,0.08952413377460974,50.0,0.09212394841792831,76.92307692307693,0.5466954862726848
3,0.6552343686481293,0.16277104268985623,37.5,0.23075006490899058,46.15384615384615,0.13821687305887626
4,1.6245347374588912,0.16297082236143817,62.5,0.13635921199706613,61.53846153846154,0.020983329471742973
5,1.004567785495267,0.10962474869158093,37.5,0.13687079715338007,53.84615384615385,0.16091913876226954
6,0.4338587332865849,0.07509229549254666,75.0,0.08373980980778631,61.53846153846154,0.3828351790755878
7,0.39012612512788,0.0674985472783531,75.0,0.07706302651678724,69.23076923076923,0.15040266478571182
8,0.4738982748056173,0.08029045827501073,62.5,0.08104162381197587,61.53846153846154,0.2203445797443455
9,0.40637041889226216,0.1796310962248333,37.5,0.22127447014252039,46.15384615384615,0.5834078482039291
10,0.2180996036414248,0.09940309036603598,62.5,0.11894841165034467,76.92307692307693,0.09567276080973063
11,0.43074512977700125,0.0909953444416181,62.5,0.12145461897456239,61.53846153846154,0.19009366712571463
12,0.33250433359022646,0.06562222351785238,75.0,0.0666993220441277,84.61538461538461,0.08491052563020413
13,0.5578495951507138,0.061097722906688766,62.5,0.07630468677827283,69.23076923076923,0.08699142544682555
14,0.09900975876143382,0.06656400415137435,75.0,0.06763615298781281,84.61538461538461,0.016320876052675345
15,0.2162217641993391,0.05743323173986559,75.0,0.07253739312945313,69.23076923076923,0.07061047485926372
16,0.08681794217086676,0.1533013448057342,50.0,0.24694641466536832,61.53846153846154,0.0008196879709755139
17,0.6734446869188714,0.08894411287839246,50.0,0.14874636545773878,76.92307692307693,0.004012910550956938
18,0.1354142865284028,0.05176625064339727,75.0,0.1217428059371442,69.23076923076923,0.0008114188740459436
19,0.282456001675688,0.12338191237792775,50.0,0.25813302593263193,61.53846153846154,0.0014969541461312345
20,0.0046113537482927874,0.06996430831611813,75.0,0.09316598714345578,76.92307692307693,0.00654797886865843
21,0.2506107336511168,0.06238351100635795,75.0,0.11749188334941191,69.23076923076923,0.03946664937630906
22,0.027800109080007813,0.06394930612984334,75.0,0.08974276199556794,76.92307692307693,0.007115555305228071
23,0.011084151211273804,0.045069784794437344,87.5,0.10177658544520861,69.23076923076923,0.0008866952146579501
24,0.020352099043497163,0.039604934614866236,75.0,0.10476834455122692,76.92307692307693,0.0007475097567293958
25,0.022641425329502682,0.033103881479659945,87.5,0.1571011295002303,69.23076923076923,0.0029626559485867667
26,0.004284456095147329,0.0334613159827004,87.5,0.13426015734470184,69.23076923076923,0.0003207202475942697
27,0.013080836112633899,0.02988963518793387,100.0,0.11673157747482478,76.92307692307693,5.354334168129526e-05
28,0.008776144281164739,0.14580297648864854,62.5,0.20225621401758176,76.92307692307693,0.06118091814816026
29,0.003434865755659447,0.05953914411598782,75.0,0.1087496808651765,76.92307692307693,0.00028799113647598446
30,0.0022554605140405015,0.0825337030407455,75.0,0.129688568699557,61.53846153846154,0.0006443121821691348
31,0.002824810778144599,0.05431057949088419,87.5,0.16594366604000046,69.23076923076923,0.0025448902007050122
32,0.008618465761636383,0.08405631521059942,75.0,0.24944026569638453,69.23076923076923,5.971508483861939e-05
33,0.00797231095578999,0.05756608450090819,75.0,0.1791564811783503,69.23076923076923,0.017106859049423568
34,0.012564431333543296,0.10170790173894398,50.0,0.24838789016633409,69.23076923076923,0.001101867570928304
35,0.02399350357983809,0.04463217463029483,87.5,0.13537429036216286,69.23076923076923,0.0001328126737993576
36,0.0027700190068572334,0.029296404075265885,87.5,0.119935408769819,69.23076923076923,0.08856471030565476
37,0.0003101996172906952,0.051783023859042446,75.0,0.16358482902151608,69.23076923076923,0.0014752843429019287
38,0.0004657591349498985,0.10754861332215984,50.0,0.21684773665702087,69.23076923076923,2.8344889245693766e-06
39,0.0016987857477085116,0.08025394502258144,75.0,0.2101486423269222,69.23076923076923,8.927523271896927e-06
40,0.022068287843408325,0.06135041574544075,75.0,0.15708954548819498,84.61538461538461,9.034129255466731e-05
41,0.002089145050905163,0.07364958236627557,75.0,0.17268542678716253,69.23076923076923,0.000568483443282992
42,0.000543037389451719,0.03569970011565724,75.0,0.10332813306651221,76.92307692307693,0.00033191313988876185
43,0.0005468252705293422,0.04401359098237452,87.5,0.12084959361397488,69.23076923076923,1.6599836508954483e-05
44,0.00045334207975520637,0.05455345507767895,75.0,0.1487391694383445,69.23076923076923,7.644988993561828e-06
45,0.00032437659064096395,0.0402274287467706,87.5,0.1281674816545534,76.92307692307693,1.1904282306464075e-05
46,0.0006115340410135263,0.04233120996673509,87.5,0.16177548684429618,69.23076923076923,8.129157795745824e-05
47,0.0004418624158834204,0.03996196964238804,87.5,0.13436131922941336,76.92307692307693,1.3495980478088026e-05
48,0.0004157095556714906,0.042267612500678786,87.5,0.14083233012172647,69.23076923076923,0.00029807659961536055
49,0.00041743844077348044,0.041018512866310204,87.5,0.15000584087624919,76.92307692307693,0.0002602756313614219
