,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.689238316842069,0.1741393035008016,70.0,0.11989286051442734,63.63636363636363,0.6435932552633825,0.11707611013104269,33.33333333333333,0.819935067084215,0.0866446453622335,50.0,0.6924612135481955,0.09011511326234019,37.5,0.7109614811285956,0.08660990064292069,62.5,0.6931088775921248,0.0991136737082431,57.14285714285714,0.7022018507064515,0.09901605448041342,57.14285714285714,0.6934316923825703,0.13864393859619167,40.0,0.6933849216811239,0.096798362714499,50.0,0.6854775738580696,0.15407412500041182,33.33333333333333,0.6930930981602511,0.10539015039920736,52.63157894736842,0.6589446078826988,0.1369399540796837,60.0,0.7279317375031003,0.13864010025614265,40.0,0.6931682754488673
1,0.8745672218072086,0.11921537403416471,70.0,0.11795814841947952,63.63636363636363,1.1242678176644045,0.12080724221192009,25.0,0.6326793270459333,0.08664586981624009,50.0,0.692834904131048,0.08305568700429816,62.5,0.959029729878252,0.08660361181990062,62.5,0.6927962191863873,0.09955054902301139,42.857142857142854,0.7558779644340912,0.09897161629390412,57.14285714285714,0.8610321646907309,0.13965009930281091,40.0,0.6931741889897488,0.08868411765980205,37.5,0.6855552950630576,0.17167727397266141,44.44444444444444,0.6834683785029435,0.10963752306068891,68.42105263157895,0.6813575898477158,0.13502538362413996,60.0,1.0168677160799298,0.13870222217931508,70.0,0.6932227507317797
2,0.6183726630158097,0.13571858722324856,70.0,0.1395454273964054,63.63636363636363,0.42415845886210635,0.11555273836154505,50.0,0.8817428719427494,0.0866477204222255,50.0,0.6931832495099267,0.09487878826899362,37.5,0.6780729996622762,0.08639655983497671,62.5,0.6932893759040623,0.09866956332022114,42.857142857142854,0.7418981127649531,0.09885844878360786,71.42857142857143,0.6915786619228982,0.13850871214931082,60.0,0.7182673871007664,0.08807828348543556,50.0,0.8535318780562178,0.15403841086441875,44.44444444444444,0.8130394576965425,0.10943785200859492,52.63157894736842,0.6976722288937879,0.1404461203958671,40.0,0.6947027356248181,0.13852636721834538,70.0,0.6960748505301071
3,0.6778064783666667,0.1352067607760088,70.0,0.14216657477792485,63.63636363636363,0.5635907626182851,0.1298979469369871,50.0,0.6297551626992922,0.08759833406240818,50.0,0.8010194992288122,0.09308563520863714,12.5,0.7085026361081622,0.08195765720838803,62.5,0.884167257624109,0.10074714792688967,57.14285714285714,1.1397333582848528,0.0938671929565198,71.42857142857143,0.7213652989310946,0.13864224782467388,50.0,0.7386935670319549,0.08994114692603919,50.0,0.6665957172984774,0.15404277211286674,44.44444444444444,0.7893737189709518,0.10946194151580997,47.368421052631575,0.6957609404825046,0.13870270896848286,60.0,0.6922687017657208,0.1409375595947926,70.0,0.8881045536252568
4,0.6821720606014126,0.1414879088826816,70.0,0.12142128039928454,63.63636363636363,0.7002501640649631,0.12938673369968973,50.0,0.6335136216516942,0.08669661869008645,50.0,0.6896396925140423,0.08666897111885496,37.5,0.6932521765432134,0.08552004904791437,62.5,0.6571437470396331,0.10556862008174242,57.14285714285714,0.6822272803342113,0.08841135600371255,71.42857142857143,0.6350069755496286,0.13873800309966655,40.0,0.7472341809934563,0.11474279313884289,50.0,0.6205975725071853,0.14306898232711976,55.55555555555556,0.8310007392497126,0.11168535154472051,52.63157894736842,0.6474216495441583,0.13866085593078226,60.0,0.6926461529431047,0.12200586264939131,70.0,0.6921966772190408
5,0.6185173276589551,0.13255541510631472,70.0,0.12697892614099668,45.45454545454545,0.6513239387300148,0.1466585973312096,33.33333333333333,0.75969949218199,0.08645788191209147,43.75,0.693362290685985,0.0867717205178689,37.5,0.697544382124031,0.08457529998132089,62.5,0.595256778738264,0.09904011622628688,57.14285714285714,0.6906338630124536,0.09561638655322968,71.42857142857143,0.6937981790582872,0.13939232245357977,40.0,0.6931211531971866,0.08645506633394147,50.0,0.6821394851797992,0.15403886591220994,44.44444444444444,0.7599062743777902,0.11609397869564435,47.368421052631575,0.5976661980863119,0.13586944116711042,60.0,0.6887559867409847,0.1345250475181607,70.0,0.644423833140115
6,0.6477404983895252,0.13472112053424223,70.0,0.12449533501963783,63.63636363636363,0.6217414891804068,0.12532626334560698,33.33333333333333,0.5977443849633013,0.08663259099146095,62.5,0.6930952707287275,0.08670579646796003,37.5,0.6922890738700459,0.08213784143158798,62.5,0.6697337175548521,0.09699891873666024,57.14285714285714,0.6743165032076839,0.09634959906409349,71.42857142857143,0.8869108137312325,0.13860731328310044,50.0,0.6921319618921024,0.08948450327050504,37.5,0.7866062517293932,0.15485201996067302,44.44444444444444,0.6932102481485269,0.10946303016858729,42.10526315789473,0.6928271595901353,0.13938587919519052,40.0,0.6880652180077649,0.1342477311448844,50.0,0.689991381557554
7,0.6589768492408393,0.11250271721806929,70.0,0.13248040386585788,63.63636363636363,0.5888247795797057,0.15184467082759254,16.666666666666664,0.6618573331766288,0.08674639695589009,50.0,0.6929665176243812,0.08641812594215387,62.5,0.9509862471573669,0.08409134553810765,62.5,0.6371622668698301,0.08939341543667674,57.14285714285714,0.6190741041491734,0.08687386398938719,71.42857142857143,0.7058416823116805,0.14138009300961568,60.0,0.6282225971559058,0.10098088917118832,50.0,0.538738819536332,0.14895797110564069,44.44444444444444,0.9261844395352349,0.11193717713753223,52.63157894736842,0.7754729904272072,0.12183597467711083,60.0,0.8545737005356628,0.11164886491283754,70.0,0.527557200459516
8,0.6170337856642009,0.1124175219578127,70.0,0.13384412474537302,63.63636363636363,0.3159417161811826,0.1952632009217322,33.33333333333333,0.5427164566181119,0.08632418168472286,31.25,0.6932965454060683,0.08694193140085511,12.5,0.6940201029460863,0.08361006672076032,50.0,1.1122595736852727,0.09085758167997048,57.14285714285714,0.683789640059623,0.09120791172701889,71.42857142857143,0.692111518222899,0.13703518440294682,90.0,0.7557402210178165,0.07623920453933118,75.0,0.7904156491191492,0.14275132445572736,44.44444444444444,0.879319805415806,0.11991191515516286,42.10526315789473,0.511884088658336,0.12448050564059474,60.0,0.6159882660570218,0.12119508520106062,80.0,0.6192546114206698
