,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6935906412977213,0.1259088522816997,54.54545454545454,0.1256798120272687,63.63636363636363,0.6923608786977913,0.08646893496262109,50.0,0.7967742204278543,0.08658661614895577,50.0,0.6930653308938295,0.0851563789272808,62.5,0.7280589170551152,0.11773416142863363,16.666666666666664,0.6955010316580399,0.09130250307289044,71.42857142857143,0.6894254973103334,0.14557263406226606,40.0,0.7375451384371923,0.09899004161102795,57.14285714285714,0.6940229746118789,0.1725498596904821,55.55555555555556,0.6774089994590574,0.10935556152673473,52.63157894736842,0.6960384560359572,0.1337304286821604,60.0,0.7370745631048101,0.138759585890441,40.0,0.6931520940854602,0.1386682544541526,40.0,0.6936364303986012
1,0.6948681737230474,0.12543573331964086,54.54545454545454,0.12567491155920002,63.63636363636363,0.6945291666216636,0.08666349974688778,50.0,0.6961466425372687,0.08856482975231346,50.0,0.6933733840458317,0.08690068344679876,62.5,0.7797898445611012,0.13340745310758573,50.0,0.6140756422289079,0.08494494951901445,71.42857142857143,0.5354569650948552,0.1346834278893448,60.0,0.6922281578488584,0.0974319801244314,57.14285714285714,0.7089965520223126,0.15398565132866876,44.44444444444444,0.7474288480103346,0.10939741861372933,52.63157894736842,0.6943895066803445,0.13873220864809604,50.0,0.6958423125739086,0.1675916899167133,40.0,0.6903565862628299,0.13851414008003152,60.0,0.6925916529232763
2,0.8140440352925671,0.12603183801312476,54.54545454545454,0.125909473731221,63.63636363636363,0.6925885614262545,0.08663257732469493,50.0,0.7047184260329964,0.08664412243361007,50.0,0.692817293319374,0.08481860935721144,62.5,0.7240360082941952,0.1179882925423566,33.33333333333333,0.955871428945271,0.07409396524119546,71.42857142857143,0.7103262917878707,0.13866253711500148,40.0,0.6936389918612994,0.09897730157925098,57.14285714285714,0.6932454445985319,0.13514646720258636,55.55555555555556,0.7286335402396682,0.10948772910483119,52.63157894736842,0.6937989906060644,0.13869307461406408,50.0,0.4815045453223951,0.13856940096307335,40.0,0.7317790985644009,0.1387027619796843,60.0,0.6933206112978082
3,0.6940426756982562,0.12729076001247164,45.45454545454545,0.1262230397667904,36.36363636363637,0.6925511304334716,0.08663923940392859,50.0,0.6935642288775582,0.08626908396461519,50.0,0.6929774277396724,0.08382241675391897,62.5,0.6037781550826231,0.14319154148881816,50.0,0.8193589432114403,0.08318539213641427,71.42857142857143,1.2212540403385344,0.13846632431424455,60.0,0.6919376186445249,0.09902030739099126,42.857142857142854,0.6930143527067166,0.1531317320040987,66.66666666666666,0.6580253632837954,0.10958325774410596,52.63157894736842,0.6972038276277669,0.21400195604310546,50.0,0.7501350435603782,0.138623036632933,60.0,0.6924288588489501,0.11234716530204536,60.0,0.6569471472718585
4,0.6504882280585267,0.12597151613500682,54.54545454545454,0.12590459225265987,63.63636363636363,0.6951375768953801,0.0866481474306923,50.0,0.7024852784119295,0.08668898822202584,37.5,0.6936652121302291,0.08461187896238358,62.5,0.6165078698178202,0.1599759570765597,50.0,0.614610067682218,0.09387647018964893,71.42857142857143,0.5099044964224266,0.13812928940822433,60.0,0.6931847147152838,0.0984837446331956,57.14285714285714,0.6929106577033737,0.15343068078220792,66.66666666666666,0.6897858557074517,0.10955217593187708,52.63157894736842,0.6948360471184517,0.13866986067976889,50.0,0.6772489312034868,0.13157245398845177,40.0,0.6988546209269011,0.10801812250365059,60.0,0.5607669748007438
5,0.9096960834784278,0.12634834456280808,18.181818181818183,0.12574254780610603,63.63636363636363,0.699562507280494,0.08663312240694415,50.0,0.6907158403700437,0.08661747134892078,50.0,0.693208699045667,0.11316624579981842,62.5,1.2713019294937564,0.17259122584827716,50.0,0.1504329992551703,0.0594338976888924,71.42857142857143,1.2997871352944796,0.13832442448342736,50.0,0.7379490094349035,0.09896481798977409,57.14285714285714,0.6928195391723502,0.15005013202431516,55.55555555555556,0.8828898888345877,0.109475406122963,36.84210526315789,0.6942085240985972,0.1953841548126555,50.0,0.5814009414916264,0.13921327561498845,40.0,0.6928985109837219,0.1132724469356355,60.0,0.7936961575473827
6,0.8047409924813198,0.14923629249039216,27.27272727272727,0.1258357472814188,63.63636363636363,0.6934001171816427,0.08728999254285413,43.75,0.6924031072760739,0.08415826911864267,62.5,0.7058291573828237,0.08153027091962534,62.5,0.6972295595997011,0.1215519824638528,50.0,0.6455067821932388,0.05479223411909329,71.42857142857143,0.7682579380324575,0.13684818189189482,60.0,0.7187786407874048,0.10201384206641836,42.857142857142854,0.6685990342333084,0.16348482400355055,66.66666666666666,0.4415789542305508,0.10934160638541397,52.63157894736842,0.6920829014308539,0.18972438841207623,50.0,0.6441514037139316,0.13821343393278318,70.0,0.6949840946607424,0.10549513166787113,60.0,0.550212331908555
7,0.8181281177788857,0.1274139798420357,54.54545454545454,0.1252523089283696,63.63636363636363,0.6957358207320353,0.0883294700034356,50.0,0.6952999328495265,0.08647515589749423,62.5,0.6947750984463376,0.0871312792709922,62.5,0.7576062250200007,0.13309154812651794,50.0,0.7641656894666404,0.061594817021313815,71.42857142857143,0.4685543430206907,0.11627261481019824,60.0,0.5838230804817209,0.09918398299795886,42.857142857142854,0.6970482951418269,0.1549980664869976,66.66666666666666,0.7249856399011758,0.10941720933535862,52.63157894736842,0.6944146959722568,0.13309308956602028,40.0,0.5960872431688969,0.1382234041832932,70.0,0.693978960659423,0.10284253540250432,60.0,0.44979484464785574
8,0.2886423400914271,0.1264968548704009,27.27272727272727,0.11950546946624518,63.63636363636363,0.6704476977213981,0.08669074077231248,50.0,0.70713709184833,0.08653643340207616,62.5,0.6874612427836658,0.08043805838131755,62.5,0.6768503575257642,0.1922871739965825,50.0,0.4966371321658843,0.06024500886956733,85.71428571428571,0.9813605233217417,0.1384008378622268,60.0,0.7399474075450857,0.09903979833984553,42.857142857142854,0.6927133730280433,0.16808640071438308,55.55555555555556,0.6938692498228252,0.10942219656600857,52.63157894736842,0.6980864000286225,0.134389604012984,50.0,0.6408910356380048,0.1385097618062758,60.0,0.6889113309995126,0.11249874820818725,60.0,0.5955689108596629
