,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6938660814595615,0.6932960019182615,46.15384615384615,0.59375,0.6190476417541504,0.45000000298023224,1.0
1,0.6908116820295862,0.6935199438655336,46.15384615384615,0.3958333333333333,0.6190476417541504,0.45000000298023224,1.0
2,0.6833659465655456,0.6937499791479602,46.15384615384615,0.5,0.6477272808551788,0.48750001192092896,1.0
3,0.6813220828507967,0.6942367030786749,46.15384615384615,0.375,0.6190476417541504,0.45000000298023224,1.0
4,0.7480046075355462,0.689229736151413,46.15384615384615,0.875,0.6444444805383682,0.5250000059604645,1.0
5,0.6992539291876341,0.6939326478799607,46.15384615384615,0.7083333333333333,0.5512820482254028,0.4125000014901161,1.0
6,0.6940688024992131,0.6934373468088088,46.15384615384615,0.6333333333333333,0.6477272808551788,0.48750001192092896,1.0
7,0.7008600991225507,0.693157269987659,46.15384615384615,0.8666666666666667,0.6477272808551788,0.48750001192092896,1.0
8,0.6942201549662984,0.692767878491877,53.84615384615385,0.7333333333333334,0.6507936716079712,0.5416666716337204,0.8333333432674408
9,0.6897182512334847,0.6924608435268412,53.84615384615385,0.675,0.222222238779068,0.25,0.20000000298023224
10,0.6892917543616649,0.6921600082866812,61.53846153846154,0.7083333333333334,0.5952381044626236,0.625,0.625
11,0.6821859388594972,0.6919882732655072,53.84615384615385,0.75,0.701298713684082,0.5625,1.0
12,0.687106788278843,0.6914625112461649,46.15384615384615,0.6979166666666667,0.6190476417541504,0.45000000298023224,1.0
13,0.6810633596979195,0.6881258296357919,69.23076923076923,0.5416666666666667,0.5833333432674408,0.75,0.5
14,0.689841147945911,0.6691828090812222,53.84615384615385,0.8333333333333333,0.571428582072258,0.6000000014901161,0.625
15,1.0254398701072385,0.901405305657413,53.84615384615385,0.8,0.563636377453804,0.4583333432674408,0.9000000059604645
16,0.07340988277921463,0.7292024586107436,69.23076923076923,0.9,0.6190476417541504,0.75,0.7000000029802322
17,0.3893674568708092,1.2417567742494948,61.53846153846154,0.8666666666666667,0.5,0.5,0.5
18,0.05272329854293029,1.2486698572682822,46.15384615384615,0.8,0.6477272808551788,0.48750001192092896,1.0
19,0.965855247735616,1.0174084476533074,46.15384615384615,0.6354166666666666,0.6190476417541504,0.45000000298023224,1.0
20,0.24614365104618194,0.8150102207402825,61.53846153846154,0.525,0.1666666567325592,0.5,0.10000000149011612
21,0.10063290258675091,0.7457293877462057,69.23076923076923,0.7833333333333333,0.5833333432674408,0.8333333432674408,0.5000000149011612
22,6.029826211258018e-06,1.3373166367563285,76.92307692307693,0.8,0.7333333492279053,0.8333333432674408,0.6666666865348816
23,0.0017969337634979937,4.146080349596785,61.53846153846154,0.65625,0.20000000298023224,0.5,0.125
24,2.937434337053324e-05,2.065240437008151,69.23076923076923,0.78125,0.75,0.75,0.75
25,0.00022692919134690884,3.8889417376485174,69.23076923076923,0.8,0.6666666567325592,1.0,0.6000000014901161
26,3.7086900597539125e-06,1.8434353574409665,76.92307692307693,0.775,0.7083333432674408,0.75,0.800000011920929
27,0.001446698443615277,3.0684414970792604,76.92307692307693,0.8125,0.6666666865348816,1.0,0.5
28,5.811998246881708e-07,1.8200570568296675,76.92307692307693,0.875,0.7333333492279053,0.8333333432674408,0.75
29,2.384152749716786e-05,1.815938729415265,84.61538461538461,0.9333333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645
30,1.950362210533488e-05,1.766332117382814,76.92307692307693,0.8666666666666667,0.7333333492279053,0.8333333432674408,0.6666666865348816
31,5.339371407920432e-05,1.8932609683793478,84.61538461538461,0.8,0.800000011920929,1.0,0.6666666865348816
32,2.6501855366564683e-05,2.0337271258679093,84.61538461538461,0.8166666666666667,0.800000011920929,1.0,0.6666666865348816
33,3.6726576522382705e-06,2.09532716394962,84.61538461538461,0.7,0.800000011920929,1.0,0.6666666865348816
34,2.20484488240602e-06,2.110828109445082,84.61538461538461,0.5833333333333334,0.5,0.5,0.5
35,5.0120229572712445e-05,2.1048791156180284,84.61538461538461,0.7395833333333333,0.761904776096344,1.0,0.625
36,4.2204761070140236e-05,2.0891021724821224,84.61538461538461,0.8,0.75,1.0,0.6666666716337204
37,1.0724091843542902e-05,2.066635093664154,84.61538461538461,0.8125,0.8333333432674408,1.0,0.75
38,4.658736323885674e-07,2.0461546925154335,84.61538461538461,0.84375,0.8333333432674408,1.0,0.75
39,2.0079729084318213e-06,2.027180753135972,84.61538461538461,0.75,0.761904776096344,1.0,0.625
40,1.5360701837006628e-07,2.0125926472218634,84.61538461538461,0.8666666666666667,0.875,1.0,0.800000011920929
41,9.155898209549267e-06,1.9988309214225644,84.61538461538461,0.7395833333333333,0.761904776096344,1.0,0.625
42,2.3943808084247935e-06,1.9855400452659389,84.61538461538461,0.6666666666666666,0.75,1.0,0.6666666716337204
43,1.7831780561260788e-05,1.974351000085254,84.61538461538461,0.8166666666666667,0.800000011920929,1.0,0.6666666865348816
44,2.6170093183134157e-05,1.9632855089368975,84.61538461538461,0.84375,0.8333333432674408,1.0,0.75
45,5.592251478458868e-07,1.954469398543729,84.61538461538461,0.90625,0.761904776096344,1.0,0.625
46,2.4884287910232673e-05,1.9476010844022358,84.61538461538461,0.875,0.8333333432674408,1.0,0.75
47,2.7040468039009337e-07,1.9406291439644852,84.61538461538461,0.8333333333333333,0.75,1.0,0.6666666716337204
48,8.174576467165447e-06,1.9355947344677509,84.61538461538461,0.875,0.761904776096344,1.0,0.625
49,6.409502396131919e-06,1.9302865539930272,84.61538461538461,0.8333333333333333,0.800000011920929,1.0,0.6666666865348816
50,4.671079565734162e-05,1.9256115770579472,84.61538461538461,0.7833333333333333,0.800000011920929,1.0,0.6666666865348816
51,6.197567716614692e-06,1.921095941953139,84.61538461538461,0.8,0.800000011920929,1.0,0.6666666865348816
52,8.782217717270881e-07,1.9173103632681208,84.61538461538461,0.875,0.8333333432674408,1.0,0.75
53,2.6704099721670893e-05,1.9145781926311973,76.92307692307693,0.6833333333333333,0.444444477558136,0.5,0.4000000059604645
54,2.422374755587246e-07,1.9117609607285622,76.92307692307693,0.84375,0.7857142686843872,0.8333333432674408,0.75
55,1.0118169447639096e-06,1.909515625547094,76.92307692307693,0.90625,0.7333333492279053,0.8333333432674408,0.75
56,2.9006784444355725e-06,1.9077996731471814,76.92307692307693,0.7916666666666667,0.7083333432674408,0.875,0.625
