,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.1326944413742231,0.3058815788916533,50.0,0.10886482462243656,55.55555555555556,0.7722098764392819
1,0.8383895359651633,0.10827069947666705,58.333333333333336,0.12909355417115786,44.44444444444444,0.8416107102379186
2,0.5202190400245604,0.12771484313099066,58.333333333333336,0.12311731985314599,61.111111111111114,0.508103986691997
3,0.967048958365085,0.13148480877687516,66.66666666666666,0.12861104555198402,61.111111111111114,0.35939464236397906
4,0.05840308646172583,0.1472432539595516,58.333333333333336,0.10264970197901029,61.111111111111114,0.29270412835015736
5,0.021370928487623893,0.10649543946400968,58.333333333333336,0.12753916793932346,55.55555555555556,0.21079758613322697
6,0.011048385552987722,0.13177055212098776,75.0,0.10811488062589208,55.55555555555556,0.058719797106430105
7,0.07715308207730326,0.15452601141024208,50.0,0.16855639724233284,66.66666666666666,0.0081021651264741
8,0.06372927236056444,0.15078809482726072,66.66666666666666,0.1528600157652974,61.111111111111114,0.04462114995845188
9,0.0008259222333274663,0.15423395949535346,58.333333333333336,0.1594441270325032,61.111111111111114,0.018312852979450914
10,0.001318993027416983,0.10987724194774129,66.66666666666666,0.15044791011369552,55.55555555555556,0.007140234369305223
11,0.0031585685641742516,0.08280489156370441,58.333333333333336,0.1419581703243345,55.55555555555556,0.00363970550469473
12,0.001710364617553978,0.1159777829731727,66.66666666666666,0.16056773918266096,61.111111111111114,0.0004629067041952773
13,0.0015881961934662223,0.10044621626866523,75.0,0.19873564929770776,61.111111111111114,0.0018752602414095407
14,0.0005883350807547609,0.13047423395762203,75.0,0.17854627570651146,55.55555555555556,0.0014096327444696518
15,0.0016118414421489352,0.18051313718722853,75.0,0.3026010796849026,55.55555555555556,0.002094240870414003
16,0.0011284521127184804,0.12084370221649564,75.0,0.21783609517310984,61.111111111111114,0.0008945529782237834
17,0.00043915568427619044,0.1427746986166441,75.0,0.16772408271461123,55.55555555555556,0.0011578358379682467
18,0.0003564852109874843,0.10462281613311113,75.0,0.15796004372079872,55.55555555555556,0.001590713489554319
19,0.0006135540362515596,0.1323265987885831,75.0,0.16650030700533128,61.111111111111114,0.0005923531389208955
20,0.0014842910896766832,0.11500104535911809,75.0,0.2186630168305654,55.55555555555556,0.0007877683289862337
21,0.0008749982281453821,0.17145062195204516,75.0,0.3720874878248694,55.55555555555556,0.0003729710887221061
22,0.0011818707186154259,0.12809496157180614,75.0,0.1630577961137203,55.55555555555556,0.000445711008958799
23,0.0001308820882969516,0.14053642264361052,75.0,0.2625178927153359,55.55555555555556,0.00047644938183220864
24,0.0005992922400404767,0.1264664098683266,75.0,0.20329853421394414,55.55555555555556,0.0005487688012143203
