,BIP,BIP,BIP,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6926786747225162,0.08656731026071045,71.875,0.08639861550180207,55.46875,0.6897488924207332
1,0.6614607262507303,0.08462971268178844,71.875,0.08066071025361382,55.46875,0.6356910538533054
2,1.325576937543778,0.08033765734119194,87.5,0.07982240728889471,52.34375,0.603664649372203
3,0.5254081431275331,0.05030293204740197,78.125,0.06934431245732746,73.4375,0.2107212580489813
4,0.4043197653656298,0.044460032536479066,87.5,0.09110718911036787,64.84375,0.4602544196290908
5,0.37684658935856774,0.08681424213489172,62.5,0.12251291504626637,52.34375,0.552430120093306
6,0.42992526068207615,0.040872880219432334,84.375,0.0660510688151511,74.21875,0.14737495099152823
7,0.1415050241168108,0.044817591379035085,87.5,0.07344505876218681,75.78125,0.16096510806217224
8,0.6513515675111979,0.07512671324536856,75.0,0.08436428398129207,75.78125,0.5905107225821785
9,0.4495348329260862,0.044351185784518264,84.375,0.11400293963505703,64.0625,0.04391750974508851
10,0.16275580053205269,0.04293340144806501,84.375,0.07266506217273314,74.21875,0.09133185510970504
11,0.11840249255768653,0.03295860043609746,90.625,0.08665146793509201,75.0,0.5723444051686526
12,1.4319501511991253,0.04121743069874024,84.375,0.09350822936192651,67.1875,0.7163925492140583
13,0.7529075811773571,0.03893766136767325,90.625,0.07932298035753192,74.21875,0.011003446890537434
14,0.30805528321538206,0.05770094916956406,75.0,0.10199189660641966,72.65625,0.10419421937001612
15,0.19057085623940367,0.05853771943786249,81.25,0.10391579651931088,74.21875,0.0163333288583285
16,0.08035510808635789,0.04433917528014107,84.375,0.10059719550726196,77.34375,0.002153032909700261
17,0.04617439281613414,0.04722029142142646,90.625,0.09975700314133373,78.125,0.2045562615145292
18,0.05292752299018423,0.1004858677544421,75.0,0.13611186528865155,72.65625,0.011075128898529707
19,0.13318623372753446,0.03714941029326412,81.25,0.0910004576621036,77.34375,0.01950956911796035
20,0.008958623029914847,0.036315512994763724,90.625,0.10844026689896835,76.5625,0.0008953490249124898
21,0.2346061982923226,0.06123779006528187,84.375,0.12733779505219786,72.65625,0.009603943340293382
22,0.00744670545604364,0.052658380321975715,81.25,0.1071589429259911,75.78125,0.010769658269267816
23,0.029850372263053464,0.03736789053473766,90.625,0.10006382054620189,76.5625,0.019736701620342037
24,0.01077670899663474,0.08894939087112724,81.25,0.14417365876868907,71.875,0.00029656609083324073
25,0.003407602303746362,0.06110955647224832,87.5,0.11527138356598049,79.6875,0.0011101021640960134
26,0.0048876050177142725,0.0922204795855479,78.125,0.17215535306182264,74.21875,0.7258831216638751
27,0.008514403563175324,0.07101930972714318,90.625,0.11542536845350594,79.6875,0.002031927803671079
28,0.007602897727135861,0.10309808233179375,78.125,0.11227868438931571,79.6875,0.005591374079632877
29,0.0031896293207207558,0.06238831299275295,90.625,0.11711379385517452,77.34375,0.10781642085670216
30,0.002136980242908002,0.047752148358970466,84.375,0.13302840831651316,78.125,0.000903390269461673
31,0.003377987900796997,0.08497409823161407,75.0,0.20222970570662346,71.09375,0.042857326951205164
32,0.0019645896104978503,0.08852356204113877,90.625,0.1372339601257183,81.25,0.0021922412555749186
33,0.01577969282583997,0.05946479160838593,90.625,0.13454988609998494,78.125,0.051459091784503454
34,0.00043567990637371297,0.06296313839544616,90.625,0.16152389411666115,77.34375,0.008436664384675286
35,1.3737462598326091,0.1162182669158271,84.375,0.13975601576704538,78.90625,0.008355089239774755
36,0.0015229676542523312,0.08722609965379377,78.125,0.15049825272161124,77.34375,0.00016296393430724804
37,0.0005431220904274841,0.07849271229737717,90.625,0.14990467791372664,78.90625,0.001141913260645966
38,9.134467585126e-05,0.06627620404351331,90.625,0.24232521133574544,73.4375,0.0008711220291775512
39,0.00038081567001039233,0.06674853965904112,90.625,0.15000158455476958,77.34375,0.01595540708572347
40,0.0011565204357265547,0.061440318366364745,93.75,0.15331891327374672,74.21875,0.0005259641092730305
41,8.767828879697464e-05,0.0856635614069706,90.625,0.19444081178774789,76.5625,0.001075848599144726
42,0.3377506691426968,0.07891108076016823,90.625,0.1754222251024703,78.90625,0.0007753291705804759
43,0.0007815424141152212,0.2224649993539048,71.875,0.45308991129600523,63.28125,2.5443864706993513
44,0.000738037152633983,0.07827882339238551,84.375,0.1785424782754031,77.34375,6.135085599838617e-05
45,0.0013712585531283853,0.08720643535123862,90.625,0.19678090248624744,77.34375,4.932008143593413e-05
46,0.0004149401408381228,0.06785032466536622,93.75,0.23053292542325585,78.125,8.104345125453312e-06
47,0.0007814474653566293,0.07588694441266897,81.25,0.21466254588340697,78.125,0.00016490032242499138
48,5.304404281182578e-05,0.08328073364135374,87.5,0.21264109542698048,78.90625,0.0031917571207008065
49,8.331049164771282e-05,0.10102174333178145,90.625,0.1899562428328833,79.6875,0.017949582444591206
50,0.0009652483146827225,0.17470335213568278,78.125,0.1888954549241554,76.5625,0.00048066612011956174
51,5.530897566083607e-05,0.08490563230146421,90.625,0.19867282418746052,79.6875,0.0005750282622590762
52,0.00043210930851293836,0.08118263500104025,90.625,0.21918045682116688,79.6875,0.0010987156215829725
53,1.1871048080739023e-06,0.12838338365893776,90.625,0.23563232140021698,78.125,6.215311449393511e-06
54,0.0001939516121612417,0.09617784791348549,84.375,0.29302001509275677,72.65625,0.0002723359921473072
55,8.78793318571865e-05,0.12756576368586545,87.5,0.2172705341157898,78.90625,0.007880118795252597
56,0.011152507928164065,0.22620716421787693,75.0,0.18815703808519765,77.34375,0.7177413141744391
57,0.0002196833038769999,0.1740242383932858,71.875,0.2712872487856028,72.65625,0.0001246481439884847
58,6.378063459502703e-06,0.08649820757894772,90.625,0.2908275283772397,75.0,0.001008685872000221
59,3.6747110419321507e-06,0.11910915862712418,90.625,0.22458052441181275,75.0,0.0008728004887720375
60,2.2842375177176512e-05,0.12724453883710565,81.25,0.3797003485810774,69.53125,4.390529363225367e-07
61,1.1287482997514046e-05,0.12681598482854406,78.125,0.2735067139588333,77.34375,3.7314109396911325e-05
62,5.532211887739689e-05,0.11509589082977068,87.5,0.23519248357497835,78.125,1.9999244124906413e-05
63,0.10245680322309851,0.10960293109109771,93.75,0.24293713176350273,78.125,0.023446775005358453
64,0.08372600614462186,0.1057441381442668,87.5,0.16918401019195148,80.46875,0.0008955178141490649
65,0.0002174244229632809,0.13370893120153085,81.25,0.22261218264506535,76.5625,0.022783984472886737
66,0.0024096203054700706,0.07668643746796605,93.75,0.20426677831586823,75.78125,1.877931148590171e-05
67,2.3458489203302675e-06,0.11064767871752977,90.625,0.21493727188433515,80.46875,2.333351082109021e-05
68,2.9979720931435076e-05,0.1090276812345149,90.625,0.21658265525638712,81.25,4.0863261315249494e-05
69,3.108525645022593e-05,0.1068110283747566,90.625,0.21869004732620437,81.25,1.2775949782564177e-06
70,1.0836699997488831e-05,0.10735351341254545,90.625,0.2199872686914539,81.25,5.799221452584474e-06
71,1.836567554888162e-05,0.10815023606806265,90.625,0.22127476457329634,81.25,2.042504479399833e-05
72,5.64570026681694e-05,0.10875076590035765,90.625,0.2226126880268455,81.25,7.857467658131441e-07
73,1.35534618250765e-05,0.1087218138992121,90.625,0.22396494448566942,81.25,1.5009097233606627e-06
74,5.552455123540784e-06,0.10875223054514765,90.625,0.22514811071906107,81.25,2.5449569562506753e-05
75,6.04000733515742e-07,0.1098600896426283,93.75,0.2325052880544741,81.25,1.7139228040736353e-06
76,1.0355232590117967e-06,0.11207309227597789,93.75,0.24020619572261595,81.25,6.598007105856693e-07
77,1.517421618081202e-06,0.11238528043918351,93.75,0.24856715275252014,81.25,3.530092937539038e-07
78,2.1745013873057121e-07,0.10871919089255662,93.75,0.25224251930184094,81.25,1.165636143229385e-05
79,2.6209739401348446e-06,0.11240147530523381,93.75,0.25652888001515123,81.25,3.5516024892243356e-07
80,1.389772304672968e-07,0.11356592529365293,93.75,0.26107211981624684,81.25,1.7268046286879316e-07
81,1.5678279279677748e-06,0.11494904985176323,93.75,0.26369677856197443,81.25,9.484110577997115e-07
82,1.2429364028069426e-06,0.11745122191687395,93.75,0.26512762265176243,81.25,4.1054622946702306e-08
83,2.063222926278512e-07,0.11907055565768379,93.75,0.2666832183746074,81.25,8.952921736287122e-09
84,4.796169958569212e-08,0.11828454528136513,93.75,0.2691100763951598,81.25,3.089461539099644e-06
85,6.811803820638252e-08,0.11934067539592276,93.75,0.270403757253931,81.25,7.680704319844137e-08
86,1.3848699718597212e-06,0.12046351151778184,93.75,0.271724226257699,81.25,2.125115758291301e-06
87,3.355061206406259e-07,0.12150342600525374,93.75,0.27292968317252453,81.25,4.272965525735238e-09
88,1.5926199053663508e-07,0.11973882741408537,93.75,0.2762951155813686,81.25,7.230315148363806e-07
89,4.241655654433904e-06,0.12460453295147977,93.75,0.27391798335724515,81.25,3.5113323267364744e-07
90,4.1560536727268664e-08,0.12045041523567579,93.75,0.2786778395038229,81.25,8.468311149462335e-09
91,2.752429757011864e-07,0.12266854022514084,93.75,0.27769241538314626,81.25,2.6392823972106155e-07
92,4.1327978349057466e-07,0.1261913040952901,93.75,0.2766631757059657,81.25,4.672057601871243e-09
93,1.8195907857279975e-09,0.1271013190987611,93.75,0.27697126746061174,80.46875,7.801161497504887e-06
94,3.9809342211579985e-07,0.12734776373538678,93.75,0.27792271669746915,81.25,7.236453366085157e-08
95,3.883797032706756e-08,0.12685548744271516,93.75,0.279201954757893,81.25,1.0903898134068066e-09
96,6.075832686797422e-07,0.1250899574063151,93.75,0.28151736856762566,81.25,2.5095770868615655e-09
97,1.4921434135129243e-07,0.12694634983956501,93.75,0.28090369018780476,81.25,9.537077412968524e-10
98,1.6935628789398621e-07,0.12469593073684761,93.75,0.28362336591039716,81.25,4.757101470249379e-08
99,1.1841623148626434e-07,0.12863579673523895,93.75,0.2816661603702728,80.46875,2.0115378120468903e-08
