,ASD,ASD,ASD,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6965484787018694,0.08796216733500972,53.96825396825397,0.10670313506600924,23.076923076923077,0.6958211423056214
1,0.694058582017656,0.08802993345146984,46.03174603174603,0.10654574556591466,76.92307692307693,0.6934254657692894
2,0.690231806106882,0.0880566860429206,46.03174603174603,0.10674151931146475,23.076923076923077,0.6926722012172918
3,0.692074952351269,0.08825351988978186,46.03174603174603,0.10766497282486,23.076923076923077,0.6911940473211082
4,0.6693691825202944,0.08839147899062016,46.03174603174603,0.10864354766594495,23.076923076923077,0.6770891107009195
5,0.6867011035473793,0.08803042922405095,45.5026455026455,0.10861946679525802,23.076923076923077,0.7039313867584318
6,0.6925900601528414,0.08769495210670736,45.5026455026455,0.102031628732773,30.76923076923077,0.6620365333775424
7,0.6156133584368715,0.10056132420610034,50.79365079365079,0.09187138690692814,46.15384615384615,0.6634913115154573
8,0.7482482595921409,0.08879402174166659,46.56084656084656,0.1105457148391194,23.076923076923077,0.6707968734084911
9,1.2704765717734898,0.1137216886076665,46.56084656084656,0.1446938481707754,23.076923076923077,1.302816217637984
10,0.7080258347228552,0.0888593692453732,46.03174603174603,0.11047992397837225,23.076923076923077,0.6787989273200435
11,1.4257041653388507,0.09232585438099682,53.96825396825397,0.10543793584909994,46.15384615384615,0.5440952674582862
12,1.0299418362903885,0.10165922391264906,56.08465608465608,0.11630287807302277,53.84615384615385,0.6557670354141547
13,0.6959918914166364,0.09548482812160645,56.613756613756614,0.09998107387445926,92.3076923076923,0.6842011686710396
14,0.6032750682683325,0.09227757236738496,60.317460317460316,0.08027582295300412,76.92307692307693,0.6988794545569997
15,0.5471844945701614,0.09662137990905664,61.904761904761905,0.17171251383079278,30.76923076923077,0.3675127682500139
16,0.25638374520065066,0.11295173003865139,55.026455026455025,0.18712561958630547,15.384615384615385,0.4182114421153909
17,0.5635845759671304,0.10032530220834676,62.43386243386243,0.08175576219883222,61.53846153846154,0.7871681735831441
18,0.7731110136865298,0.10715191631351266,54.4973544973545,0.13598350882816493,38.46153846153847,0.17590177541671617
19,0.011289939678743413,0.11703359938074429,56.08465608465608,0.11802093658937386,53.84615384615385,0.30612863416879804
20,0.045046266447858835,0.1951930233353393,48.67724867724868,0.17502579137702617,30.76923076923077,0.29849537830917455
21,0.009423942680289225,0.18674818939770813,51.32275132275132,0.2408109900186512,38.46153846153847,0.020017731127268592
22,2.2523878000427358,0.17722935831781256,57.67195767195767,0.0751497541293063,69.23076923076923,1.9239418707315241
23,1.0534517262067131,0.11583483460272705,56.08465608465608,0.22426161770077455,30.76923076923077,0.3042102322383588
24,0.06626238648663747,0.15850024202651086,52.38095238095239,0.20386457848913672,46.15384615384615,0.3151659841915175
25,0.43724670803738,0.1453528285803816,58.201058201058196,0.11824661942044154,53.84615384615385,0.3369914470891469
26,0.9700085760517269,0.1728490670964198,60.317460317460316,0.07601331041238962,76.92307692307693,0.36281664893544724
