,SZ,SZ,SZ,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5619260114834962,0.07600901944889453,68.75,0.09904452560133656,35.714285714285715,0.6931726629617844
1,0.45828711425056,0.09293445762147913,61.71875,0.09898425722438474,50.0,0.693106304171852
2,0.19935150601837806,0.08466147513316756,64.0625,0.09917093893585457,57.14285714285714,0.693372717361335
3,0.3919129614280119,0.07136343014637175,70.3125,0.09900035558727564,50.0,0.699130056320418
4,1.0557501655315855,0.0837201051384545,70.3125,0.11327146362474881,50.0,0.5421765344057171
5,0.522709601265455,0.08329513144865411,73.4375,0.09918064598913753,35.714285714285715,0.6915336383172083
6,0.6254328193302517,0.14092516854324352,66.40625,0.09915045847797042,28.57142857142857,0.692019387641593
7,1.1580533560241701,0.10715737013848178,71.09375,0.09903401577878292,50.0,0.6944378865545442
8,0.14396105013101448,0.08002855535202306,72.65625,0.0990745228059416,50.0,0.6940303927417605
9,0.079552570446056,0.09208072088600124,73.4375,0.09866725705716929,50.0,0.679678625569184
10,1.9983284922363815,0.21324522791673883,61.71875,0.09891775416561312,50.0,0.6944047872334659
11,0.19025340597818885,0.08195957957028133,71.875,0.09908598535748389,57.14285714285714,0.7024318749315893
12,0.02054221372173125,0.12267041062969655,73.4375,0.09920016438159895,35.714285714285715,0.6924261763137091
13,0.9971332801477585,0.12617062254384218,69.53125,0.09907542457212913,50.0,0.6937572254634125
14,2.1033401420542384,0.267485598107601,58.59375,0.09921824611382288,42.857142857142854,0.6932183896662105
15,0.05485983139164208,0.13010071384716226,72.65625,0.09910244409656173,42.857142857142854,0.6947606779379527
16,0.004054089848792314,0.12261820700724442,75.0,0.09908571868478484,50.0,0.69303540886169
17,0.7692343884692594,0.1664039705730407,75.0,0.09920519222218369,50.0,0.6933622882582426
18,0.5487105847991082,0.1633055579714504,73.4375,0.09908568408173493,50.0,0.6941764414011529
19,0.0016757929397841047,0.2449307873379924,61.71875,0.09930623052613817,28.57142857142857,0.6948157538126605
20,0.07109048824393538,0.13250666405263295,71.875,0.09914565433822507,42.857142857142854,0.6933132907951735
21,0.008920283543300857,0.14140471837632118,72.65625,0.09918641992209075,42.857142857142854,0.6954450894464499
22,0.4756579490813549,0.13787019797079164,71.875,0.09914148105124564,50.0,0.6957070162273632
23,0.002237846600708854,0.20799185402774478,69.53125,0.09917712000950428,35.714285714285715,0.6949027847484934
24,0.06828793406539212,0.1349926549595066,75.78125,0.09915065121187198,50.0,0.6935469152771456
25,0.0011389774706851436,0.2095330996595846,67.96875,0.0992538851527495,42.857142857142854,0.6918776836791601
26,0.2154777838617412,0.18659131824027236,67.96875,0.12105372411363913,50.0,0.5865063376849747
27,0.0004675219766081952,0.21432898698695171,66.40625,0.16073067008979763,50.0,0.36460426583394306
28,0.24138793460924887,0.1938726789565247,73.4375,0.10571836997062263,50.0,1.0000652956656035
