,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.450720755983916,0.3317198114837012,55.55555555555556,0.19448427043663324,23.076923076923077,0.8881702754070576
1,0.8711927166914718,0.15057457427438234,33.33333333333333,0.09373789066230051,69.23076923076923,0.4731463461744339
2,0.5750980178109392,0.32620951568855017,55.55555555555556,0.10119363094513488,69.23076923076923,0.3642812267655966
3,0.3134738493607649,0.15895213733746708,55.55555555555556,0.2113467721352108,38.46153846153847,0.147840111693632
4,0.21097890082048298,0.2719823572354815,44.44444444444444,0.08312731364177184,76.92307692307693,0.20011716575803543
5,0.19278983093901222,0.4131426724998271,33.33333333333333,0.21435276231906836,38.46153846153847,0.05658514838017701
6,0.022680326301582603,0.14157430936737944,44.44444444444444,0.07062852835068446,84.61538461538461,0.013287206916071726
7,0.13322325740999316,0.13505968116374306,55.55555555555556,0.2591934460250848,46.15384615384615,0.047377169232126724
8,0.0023204364556930757,0.20219334879445414,55.55555555555556,0.1395133376768661,69.23076923076923,0.003258327480045515
9,0.0026019284092988824,0.23108405039456809,44.44444444444444,0.17984010952647497,69.23076923076923,0.019961611379782827
10,0.0028997967584475375,0.1588596863370145,66.66666666666666,0.19253067753176856,69.23076923076923,0.006135320507354613
11,0.00026848497368843114,0.24818965925863562,44.44444444444444,0.1630032895944068,69.23076923076923,0.0003164481686842849
12,0.0005013613200419968,0.2960940336080007,44.44444444444444,0.20920341752007238,69.23076923076923,0.0025667479922237176
13,0.0004154315207840097,0.24443457293811088,55.55555555555556,0.19556605086917297,69.23076923076923,0.007411543396118884
14,0.0007736236532529195,0.24167440784036406,55.55555555555556,0.18629498759268587,69.23076923076923,0.0012823382290741308
15,0.0015521321790770484,0.22395106369950415,55.55555555555556,0.1810376668916083,69.23076923076923,0.0007237549004007112
16,9.669610096986997e-05,0.18601125101734706,55.55555555555556,0.18059068931360944,69.23076923076923,0.0008661515308198557
17,0.00015201490382933048,0.35594322670753514,55.55555555555556,0.2168465745388074,69.23076923076923,0.0004263367431008755
