,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,53.96286131115862,3.107920985778949,0.0,0.0,0.0,0.0,0.0
1,10.070276170937175,3.4606602764248984,0.0,0.0,0.0,0.0,0.0
2,4.357269498681864,2.406759434225738,0.0,0.0,0.0,0.0,0.0
3,14.841275961330876,1.7649824927077313,0.0,0.0,0.0,0.0,0.0
4,13.185370598378238,1.4522924677238014,0.0,0.0,0.0,0.0,0.0
5,10.093734619928155,0.8686230681378307,0.0,0.0,0.0,0.0,0.0
6,9.566668318829002,0.7282230557766999,0.0,0.0,0.0,0.0,0.0
7,5.2624644899293305,0.6213507359797255,0.0,0.0,0.0,0.0,0.0
8,5.176585141228052,0.5852300532476933,0.0,0.0,0.0,0.0,0.0
9,1.5069371221659276,0.8134886889073765,0.0,0.0,0.0,0.0,0.0
10,5.667287058018603,0.4701892447612349,0.0,0.0,0.0,0.0,0.0
11,4.166369179470169,0.43411593230677586,0.0,0.0,0.0,0.0,0.0
12,2.097401239480008,0.46632223242275384,0.0,0.0,0.0,0.0,0.0
13,2.0933795007735396,0.5900670838662205,0.0,0.0,0.0,0.0,0.0
14,2.2223012916368914,0.662053387655537,0.0,0.0,0.0,0.0,0.0
15,3.41635087767762,0.7919888947073461,0.0,0.0,0.0,0.0,0.0
16,1.3180535079986613,0.4584207102893688,0.0,0.0,0.0,0.0,0.0
17,3.0780590931262326,0.7476302721907541,0.0,0.0,0.0,0.0,0.0
18,0.8195294288621374,0.7913566601721668,0.0,0.0,0.0,0.0,0.0
19,1.1979489803762138,0.6553343313215554,0.0,0.0,0.0,0.0,0.0
20,1.2568703942650243,0.7017779754131716,0.0,0.0,0.0,0.0,0.0
21,3.065932519969734,0.6777920984995194,0.0,0.0,0.0,0.0,0.0
22,0.7585301391749024,0.5701701647652788,0.0,0.0,0.0,0.0,0.0
23,0.6116875859799106,0.539752655424977,0.0,0.0,0.0,0.0,0.0
24,2.0944016999388904,0.5453245514268494,0.0,0.0,0.0,0.0,0.0
25,0.1524420738362849,0.8268452907614698,0.0,0.0,0.0,0.0,0.0
26,0.16431462280481074,0.6785159699501087,0.0,0.0,0.0,0.0,0.0
27,0.05336152603718845,0.6067055563221293,0.0,0.0,0.0,0.0,0.0
28,0.24929566337159,0.49564933407499023,0.0,0.0,0.0,0.0,0.0
29,0.42200300002241287,0.6126092409155468,0.0,0.0,0.0,0.0,0.0
30,0.09091475992236978,0.567421629362591,0.0,0.0,0.0,0.0,0.0
31,1.7117843760714226,0.5996649607526837,0.0,0.0,0.0,0.0,0.0
32,0.08864206087417965,0.6577519719300352,0.0,0.0,0.0,0.0,0.0
33,0.15083103766026662,0.5446893760758624,0.0,0.0,0.0,0.0,0.0
34,3.007692221975771,0.565253113688504,0.0,0.0,0.0,0.0,0.0
35,1.8228386498917195,0.6196130911514274,0.0,0.0,0.0,0.0,0.0
36,0.025583770118745474,0.6422224679152825,0.0,0.0,0.0,0.0,0.0
37,7.107024196071213,2.026680908526206,0.0,0.0,0.0,0.0,0.0
38,9.428191305051392,1.0564610218789587,0.0,0.0,0.0,0.0,0.0
39,0.49002352216406536,0.6233704715657404,0.0,0.0,0.0,0.0,0.0
40,0.2794149323716312,0.5540738890307806,0.0,0.0,0.0,0.0,0.0
41,3.263325543648981,0.966171623637193,0.0,0.0,0.0,0.0,0.0
42,12.184876100421246,2.538720860500204,0.0,0.0,0.0,0.0,0.0
43,3.942993639422764,1.083732242380258,0.0,0.0,0.0,0.0,0.0
44,6.511871635444551,1.3071754974814094,0.0,0.0,0.0,0.0,0.0
45,1.3999311466089046,0.7996404471605187,0.0,0.0,0.0,0.0,0.0
46,0.1614322574571141,0.6203179358700122,0.0,0.0,0.0,0.0,0.0
47,1.4475497912784523,0.6142943192243018,0.0,0.0,0.0,0.0,0.0
48,0.5510844925588646,0.5752345625859561,0.0,0.0,0.0,0.0,0.0
49,3.213272134442753,1.1884132476504905,0.0,0.0,0.0,0.0,0.0
50,0.11143913579877598,0.8495380776398365,0.0,0.0,0.0,0.0,0.0
51,0.36937309675707686,0.6140662394414349,0.0,0.0,0.0,0.0,0.0
52,0.7702756961299013,0.8647981801842994,0.0,0.0,0.0,0.0,0.0
53,1.1642620322099788,0.9183596373493313,0.0,0.0,0.0,0.0,0.0
54,0.18920283705207186,0.7723375186908041,0.0,0.0,0.0,0.0,0.0
55,1.8028113652137017,0.5435272091914372,0.0,0.0,0.0,0.0,0.0
56,4.923100314295569,0.6155818766169725,0.0,0.0,0.0,0.0,0.0
57,0.45163879033668486,0.6151239460205324,0.0,0.0,0.0,0.0,0.0
58,0.18265602025216293,0.536323266143471,0.0,0.0,0.0,0.0,0.0
59,0.29908242826048653,0.661802849282559,0.0,0.0,0.0,0.0,0.0
60,1.1597757551149204,0.9631188596991749,0.0,0.0,0.0,0.0,0.0
61,0.3100524413514877,0.5582858462915556,0.0,0.0,0.0,0.0,0.0
62,1.485002933283837,0.5384739531557845,0.0,0.0,0.0,0.0,0.0
63,1.0288041330335655,0.6000522990928945,0.0,0.0,0.0,0.0,0.0
