,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.2357801808241542,0.11385023615399895,57.14285714285714,0.15811025711421178,55.55555555555556,0.8426306209761268
1,0.7979166808883261,0.11055478203763056,28.57142857142857,0.17567654751078632,55.55555555555556,0.6431601045501883
2,0.5302554968458985,0.12282735842872072,28.57142857142857,0.20225247397988427,55.55555555555556,0.40033271659277797
3,0.4997521412372929,0.1358109153074562,28.57142857142857,0.3459734714890075,66.66666666666666,0.3520941526363128
4,0.1573927671674322,0.14272213381801785,14.285714285714285,0.1268204134871922,66.66666666666666,1.5294129833717296
5,0.5222817341829882,0.20565785071670578,42.857142857142854,0.5800976032820242,44.44444444444444,0.12361271730790678
6,0.5705053740827399,0.21087699104168503,28.57142857142857,0.1218052947867869,55.55555555555556,0.224048772592175
7,0.13977836855945538,0.2593722178128569,42.857142857142854,0.2137754730849926,66.66666666666666,5.476756304450597
8,0.4271819753859251,0.2433606840241047,42.857142857142854,0.21108545280708516,44.44444444444444,0.1087788671851781
9,0.7223666919010489,0.48517064946438987,42.857142857142854,0.17845450053904335,55.55555555555556,2.1684729274939754
10,0.3892710583541095,0.14851837536865875,57.14285714285714,0.09288248145824486,77.77777777777779,0.6278145148066728
11,0.35345688139278636,0.37313394863393956,42.857142857142854,0.1304175316931245,66.66666666666666,1.6835749429811624
12,0.04551589268639755,0.19451518319976693,28.57142857142857,0.24434523294823032,66.66666666666666,0.1574307932946509
13,0.15266772335690423,0.22488654215494877,42.857142857142854,0.22015862767035527,44.44444444444444,0.34503800903626586
14,0.24207563996296474,0.20892931719117971,28.57142857142857,0.17425735851473168,66.66666666666666,0.191310591772186
15,0.0948822516154767,0.2307683934411074,28.57142857142857,0.0815068133307244,55.55555555555556,0.12310484377574059
16,0.06334621327159337,0.24128099776638545,57.14285714285714,0.1064906192650289,66.66666666666666,0.05789179306763862
17,0.08462287502855571,0.3040641867463217,42.857142857142854,0.24142042829271063,77.77777777777779,0.31916870355241
18,0.008749766311122847,0.3432173195784299,28.57142857142857,0.23854396736587175,55.55555555555556,0.15651006965534717
19,0.035936896659307285,0.46834983617350767,42.857142857142854,0.2107507269358574,55.55555555555556,0.5261292596942037
20,0.02119189592537431,0.2784946536885819,42.857142857142854,0.17824290649520075,44.44444444444444,0.09446285660099195
21,0.00926773760157869,0.44105471256990264,57.14285714285714,0.3823912042139132,44.44444444444444,0.03741018166247702
22,0.014953770368736272,0.500094170588223,42.857142857142854,0.2498051833096324,44.44444444444444,0.027049227887517402
23,0.0036242997170615574,0.3635307947547091,57.14285714285714,0.6345489377669998,44.44444444444444,0.002895847696776734
24,0.039831695978776484,0.7577712414555885,42.857142857142854,0.21041126979285776,44.44444444444444,0.0026053673619903157
25,0.032335315766899096,0.2857142318301608,42.857142857142854,0.242792048905613,44.44444444444444,0.007297400150219198
26,0.0004930446070588429,0.7173750854355712,57.14285714285714,0.117236234469146,44.44444444444444,0.00299349102267854
27,0.0016524748086760182,0.5276503279825006,71.42857142857143,0.15308839680965156,44.44444444444444,0.0016258077786338915
28,1.569432322034153,0.8786350777614221,57.14285714285714,0.1746043611757463,55.55555555555556,0.0016767756723270833
29,3.033902939423463e-05,0.45408815801568014,57.14285714285714,0.45112123221978667,44.44444444444444,0.10169255708074004
30,0.006910128274332495,0.5605534938007063,28.57142857142857,0.6081192405581353,55.55555555555556,0.0013731141834216144
31,0.016631001830916172,0.6500727363648048,42.857142857142854,0.32432987367882576,33.33333333333333,0.020492865203679534
32,0.1579840082988023,0.5960941128283412,28.57142857142857,1.382429381712392,44.44444444444444,0.0029213554856483363
33,0.0040594934384668695,0.8738570038750971,42.857142857142854,0.8377799953999477,55.55555555555556,0.019633674465818807
34,0.0004266310886472731,0.8360033351700992,42.857142857142854,0.23557027028679864,66.66666666666666,1.6166721270775983
35,0.020486053748976166,0.7190192567959857,42.857142857142854,0.2702860606275333,55.55555555555556,0.001545902400436173
36,0.000913829335298501,0.537006432391905,57.14285714285714,0.67619451735401,55.55555555555556,0.0002840191103523174
37,0.003493624115682719,1.0086896349451908,42.857142857142854,0.16287978526800834,44.44444444444444,0.00011943268014632035
38,8.812272251208843e-05,0.8791719052548885,42.857142857142854,0.1710651868943995,55.55555555555556,0.0002946012726680553
39,0.0004750852667328259,0.6721022595591138,57.14285714285714,0.16417817619439304,44.44444444444444,0.0010694075098955905
40,5.586188434306504e-05,0.5653890710967314,42.857142857142854,0.2800940960955016,44.44444444444444,0.002234535699598158
41,0.0003919285559993894,0.5438710067995937,42.857142857142854,0.20227431443928576,55.55555555555556,0.0003593597183917527
42,4.789891344518526e-05,0.5151475981942611,57.14285714285714,0.357929580930631,44.44444444444444,0.00040651165264850834
43,6.2116435862147e-05,0.5120508830586397,42.857142857142854,0.16591294875375415,44.44444444444444,0.0001710795537027761
44,0.00014043998477324842,0.5217864123716842,57.14285714285714,0.18359463793982875,44.44444444444444,0.00011250744783014565
45,8.894263584414538e-05,0.5302043345836427,57.14285714285714,0.20359483493947378,44.44444444444444,0.00043917405967176977
46,7.573283472663388e-05,0.5369409298887049,57.14285714285714,0.26901536393737924,44.44444444444444,6.830269375342324e-05
47,0.00015896570673707956,0.5397214184449796,57.14285714285714,0.3818847941041617,44.44444444444444,0.00015898023462151826
48,6.098868724906157e-05,0.5440181130980615,42.857142857142854,0.45960552448320197,44.44444444444444,0.0001521588231189824
49,9.644388261794997e-05,0.5499557274057519,57.14285714285714,0.3755109711895889,44.44444444444444,0.0002848107434001164
50,9.91441525747992e-05,0.5546054314037573,57.14285714285714,0.2086004155802964,44.44444444444444,8.58834052451814e-05
51,6.921550611742135e-05,0.5558874524099716,57.14285714285714,0.7464214068324122,44.44444444444444,0.0001721733572400752
52,1.7728132908522706e-05,0.557761932397998,42.857142857142854,0.7297924734862176,44.44444444444444,0.00017864663834512423
53,8.179821869868967e-05,0.5616043052665092,42.857142857142854,0.3778947117731712,44.44444444444444,0.0001537034568304769
54,7.884620749339197e-05,0.5654421493376331,42.857142857142854,0.5254175992641331,44.44444444444444,2.813548337338838e-05
55,4.2005705494757464e-05,0.568704222535387,42.857142857142854,0.21725845792482976,44.44444444444444,0.00017622826903416244
56,0.00013164414911348178,0.5721656178606117,42.857142857142854,0.2263920954640898,44.44444444444444,0.00011464200284417427
57,0.0001092516470007957,0.5746277764313014,42.857142857142854,0.22281248714780988,44.44444444444444,5.5195882900251026e-05
58,9.658836229811155e-05,0.5779607166138963,42.857142857142854,0.5924293563169316,44.44444444444444,5.8601556270329153e-05
59,8.016746411131137e-05,0.5810794574585116,42.857142857142854,0.6242984217203451,44.44444444444444,0.0001187618620062053
60,3.132354413000855e-05,0.5848905249826581,42.857142857142854,0.2559558586139656,44.44444444444444,9.122618726458373e-05
61,4.8263429620371723e-05,0.5873996124479554,42.857142857142854,0.8194585233935437,44.44444444444444,0.0001791499018838254
62,4.167440079767767e-05,0.590909732401893,42.857142857142854,0.32470545600301726,44.44444444444444,8.256470720873956e-05
63,4.6576691729665825e-05,0.5948453526306737,42.857142857142854,0.3284702436535219,44.44444444444444,2.3129503928737448e-05
64,3.340876663206483e-05,0.5982630304635534,42.857142857142854,0.7461720464083492,55.55555555555556,0.00013078436085380005
65,4.805894728266185e-05,0.6016440908953343,42.857142857142854,0.44146060239328605,44.44444444444444,0.000195755910742211
66,2.9737881864112303e-05,0.6052062647153459,42.857142857142854,0.26435362765440956,44.44444444444444,4.54929256919278e-05
67,3.905570747451733e-05,0.6088044499672496,42.857142857142854,0.27100603090168146,44.44444444444444,0.00014317063056455248
68,3.815797430001057e-05,0.6109148195338505,42.857142857142854,0.29527313122640597,55.55555555555556,8.531785742461947e-05
69,4.2393102288572034e-05,0.6143501419166605,42.857142857142854,0.29906777569921583,55.55555555555556,2.5581898394667766e-05
70,5.410251009123682e-05,0.6182306709149424,42.857142857142854,0.290103391822409,55.55555555555556,0.00024056914127696847
71,2.81469951537202e-05,0.6236187853969778,42.857142857142854,0.8111563835581924,55.55555555555556,4.3122745536013355e-05
72,3.210984716376518e-05,0.6265729250520267,42.857142857142854,0.3434897733887597,55.55555555555556,6.529959990610167e-05
73,4.114422300270945e-05,0.6300447467527039,42.857142857142854,0.8775208591689956,55.55555555555556,5.750282528720868e-05
74,5.3448766334995726e-05,0.6349933763329049,42.857142857142854,0.29729252817478735,55.55555555555556,2.9003928489631266e-05
75,1.617998020124569e-05,0.638135683107952,42.857142857142854,0.3074230490874553,55.55555555555556,1.2889790305214202e-05
76,1.5047291843337428e-05,0.6422928668495584,42.857142857142854,0.305765256656898,55.55555555555556,8.811987175582351e-05
77,3.3180613099463204e-05,0.6448826622634799,42.857142857142854,0.3169445501411757,55.55555555555556,8.79804991238704e-05
78,1.4559743529287004e-05,0.6504702579183476,42.857142857142854,0.5032566795302866,55.55555555555556,4.302045095273671e-05
79,3.944001232922951e-05,0.6550179790834907,42.857142857142854,0.9606603316275665,55.55555555555556,4.219903090043215e-05
80,1.937633059182543e-05,0.6582799855678131,42.857142857142854,0.3227320278672152,55.55555555555556,0.00018389832160876915
81,2.9637991020155734e-05,0.6627858543788416,42.857142857142854,0.9807978638413258,55.55555555555556,0.00013306441124453223
82,2.45415839872546e-06,0.6639414189429566,42.857142857142854,0.3292452934789314,55.55555555555556,8.93412161975417e-05
83,2.4089029392726133e-05,0.6675648728325009,42.857142857142854,0.562931651049294,55.55555555555556,7.723279673745542e-05
84,1.4085118757019667e-05,0.672379398829983,42.857142857142854,0.32941178339323185,55.55555555555556,4.109783055027506e-05
85,2.950950166226397e-05,0.6768845975118083,42.857142857142854,0.9692630271557784,55.55555555555556,6.969648367262992e-05
86,9.767563365288312e-06,0.6812376695572626,42.857142857142854,0.31975324449510284,55.55555555555556,4.152053819178757e-05
87,7.686971783185447e-06,0.685540817110445,42.857142857142854,0.3578027134256921,55.55555555555556,3.1556926574553053e-05
88,1.3924613864589232e-05,0.6881064030754489,42.857142857142854,0.5627530354277758,55.55555555555556,8.071520291642437e-05
89,2.3895211387820772e-05,0.691531236635888,42.857142857142854,0.34049518148517555,55.55555555555556,0.00011880857562306217
90,9.125349007340233e-06,0.6961292896415942,42.857142857142854,0.33067836429048175,55.55555555555556,6.1020958846894416e-05
91,7.699993634707375e-06,0.6982071524934063,42.857142857142854,0.5850771327402869,55.55555555555556,0.0001501922947551139
92,1.7653385657374632e-05,0.7004143131494163,42.857142857142854,0.34510830042537344,55.55555555555556,2.5275006226214037e-05
93,9.837086097890498e-06,0.7045987591685373,42.857142857142854,0.34058152322769275,55.55555555555556,0.00010926756264164704
94,1.8011017069986877e-05,0.7102284520322287,42.857142857142854,0.5484570325163783,55.55555555555556,3.117012295533707e-05
95,1.3433169288150233e-05,0.7124911745023308,42.857142857142854,0.33677349045557636,55.55555555555556,2.9294316472259644e-05
96,8.13712030816676e-06,0.7157113303571513,42.857142857142854,1.041631464015036,55.55555555555556,4.474863357815026e-05
97,4.5602147387183685e-06,0.7208255439709725,42.857142857142854,1.0029847104758303,55.55555555555556,2.2704869720262244e-05
98,1.2645306505866918e-05,0.7231755055942954,42.857142857142854,1.0254581608019526,55.55555555555556,6.610329473459831e-05
99,9.41113126839894e-06,0.7272554721059524,42.857142857142854,0.36985911160297746,55.55555555555556,2.2343682223107192e-05
