,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.936962855527331,0.7976936015506223,42.857142857142854,0.8,0.5274725407361984,0.3958333358168602,1.0
1,0.6748620093829746,0.6385299480393821,64.28571428571429,0.6875,0.4000000059604645,0.3333333432674408,0.5
2,0.5676900588349916,0.6757607539687142,71.42857142857143,0.5,0.5,0.5,0.5
3,0.8000620508865859,0.8016270217733908,50.0,0.7444444444444445,0.0,0.0,0.0
4,0.26146287132898993,0.6607643821506269,71.42857142857143,0.75,0.6444444805383682,0.5666666775941849,0.75
5,0.1315836248051455,0.6075757642713578,71.42857142857143,0.7,0.5833333432674408,0.8333333432674408,0.5000000149011612
6,0.06558324314905159,0.6441504799205436,64.28571428571429,0.8571428571428572,0.5750000029802322,0.625,0.800000011920929
7,0.05713745070979817,0.6402578989695684,64.28571428571429,0.8125,0.5357142686843872,0.5833333432674408,0.5
8,0.005040778655436727,0.6974983810303941,64.28571428571429,0.9333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408
9,0.005157520503375041,0.6298978460547459,78.57142857142857,0.8,0.8333333432674408,0.875,0.800000011920929
10,0.0055533371101184874,0.6799763286785484,78.57142857142857,0.90625,0.7750000059604645,0.7083333432674408,0.875
11,0.004246125936207479,0.7747339090395634,71.42857142857143,0.7777777777777778,0.6000000089406967,0.75,0.5000000149011612
12,0.0025797401842289776,0.7764109703630976,71.42857142857143,0.8333333333333333,0.5833333432674408,0.8333333432674408,0.5000000149011612
13,0.001094617380525348,0.7649327746986588,71.42857142857143,0.8666666666666667,0.6857142746448517,0.75,0.6666666865348816
14,0.0010619592277185397,0.7804139927859394,71.42857142857143,0.84375,0.625,0.625,0.625
15,0.0009578744869252283,0.8050893718101576,71.42857142857143,0.9375,0.6000000089406967,0.8333333432674408,0.625
16,0.0005987601815032373,0.8272580827884234,71.42857142857143,0.875,0.4285714328289032,0.5,0.375
17,0.0005076256627130985,0.8205361947848865,71.42857142857143,0.8,0.5833333432674408,0.8333333432674408,0.5000000149011612
18,0.000404681038100345,0.8282428833610466,71.42857142857143,0.90625,0.5833333432674408,0.75,0.5
19,0.0006129916524104516,0.8505502374220422,71.42857142857143,0.8,0.75,0.8333333432674408,0.7000000029802322
20,0.0007311387797544757,0.8524342568143022,71.42857142857143,0.9,0.375,0.5,0.30000001192092896
21,0.0004364021317378319,0.8459642275808231,71.42857142857143,0.9,0.6190476417541504,0.75,0.7000000029802322
22,0.00041168195618974533,0.8550934548001567,71.42857142857143,0.8666666666666667,0.6000000089406967,0.75,0.5000000149011612
23,0.0004044316816783398,0.8610956098220424,71.42857142857143,0.9,0.6190476417541504,0.75,0.7000000029802322
24,0.00023453878140575454,0.8677967616031792,71.42857142857143,0.78125,0.375,0.375,0.375
25,0.0002342423671797738,0.8675501946427461,71.42857142857143,0.8333333333333333,0.3333333432674408,0.375,0.30000001192092896
26,0.00031145828120476615,0.8716324612932288,71.42857142857143,0.8333333333333333,0.6000000089406967,0.75,0.5000000149011612
27,0.0003102105891328832,0.8791129028901262,71.42857142857143,0.8125,0.6666666716337204,0.75,0.625
28,0.00033447880700921627,0.8831712196537101,71.42857142857143,1.0,0.6190476417541504,0.75,0.7000000029802322
29,0.00023605713892722866,0.8883402785367863,71.42857142857143,0.8222222222222222,0.5833333432674408,0.8333333432674408,0.5000000149011612
30,0.00016852746231154,0.8892538117142157,71.42857142857143,0.6666666666666667,0.3333333432674408,0.5,0.25
31,0.0002363198817950857,0.888946671949743,78.57142857142857,0.9,0.7333333492279053,0.8333333432674408,0.6666666865348816
32,0.00016537843304912658,0.8939767139614224,78.57142857142857,0.9,0.7333333492279053,0.8333333432674408,0.6666666865348816
33,0.00020306099661843152,0.8984064209685352,78.57142857142857,0.90625,0.6785714328289032,0.75,0.625
34,0.00012468619743891935,0.9054831727764111,71.42857142857143,0.9333333333333333,0.5833333432674408,0.8333333432674408,0.5000000149011612
35,0.00015336387765216915,0.9101093463292405,71.42857142857143,0.8666666666666667,0.6000000089406967,0.75,0.5000000149011612
36,0.0001180859076802875,0.9135715014320629,78.57142857142857,0.875,0.6785714328289032,0.75,0.625
37,0.00017576957543356356,0.9142416859596109,78.57142857142857,0.875,0.6785714328289032,0.75,0.625
38,0.0001490157624722848,0.9163943205281525,78.57142857142857,0.9,0.6785714328289032,0.875,0.6666666716337204
39,0.00017983988331947754,0.9204629092499336,78.57142857142857,0.8,0.7333333492279053,0.8333333432674408,0.6666666865348816
40,0.00011373311761462947,0.9277788983642437,78.57142857142857,0.7708333333333333,0.7083333432674408,0.875,0.625
41,0.00015711687721082937,0.9286604926440641,78.57142857142857,0.7666666666666666,0.6785714328289032,0.875,0.6666666716337204
42,6.655799480263554e-05,0.9344514758316753,78.57142857142857,0.8666666666666667,0.8333333432674408,0.875,0.800000011920929
43,8.499459862775218e-05,0.9358238700158873,78.57142857142857,0.84375,0.7083333432674408,0.875,0.625
