,ASD,ASD,ASD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6937495154286641,0.08809562347283816,46.03174603174603,0.07939956220443659,75.0,0.25879900303701897
1,0.7029816636024894,0.08803589726469577,47.61904761904761,0.07298409002690773,75.0,0.5963343279351978
2,0.6786699703936877,0.08835941804790937,46.03174603174603,0.1395991873875077,75.0,0.2579347611893396
3,0.6905733481561703,0.08827860796667408,46.03174603174603,0.1328247486668694,75.0,0.4278616083795453
4,0.7112719604855304,0.08846042005727983,46.03174603174603,0.08486107905172059,75.0,0.6817733766841896
5,0.6914359586848318,0.08833721222476051,46.03174603174603,0.0664447941678962,75.0,0.3866772629787526
6,0.7178443582514934,0.0882952460260999,46.03174603174603,0.06506714565715314,75.0,0.5080424616681956
7,0.6490217929143944,0.08856792581878882,46.03174603174603,0.1386376970542553,75.0,0.10070612353899484
8,0.6935267599310853,0.08833607974363024,46.03174603174603,0.08269325077500692,75.0,0.1730543003682678
9,0.6269786522459797,0.08895859349656372,46.03174603174603,0.1868400197586716,75.0,0.02627130399007131
10,0.4764836349202424,0.10192645351235,53.96825396825397,0.10258993120358945,59.375,0.4162224159487217
11,0.6667436137465383,0.08799367852526332,48.148148148148145,0.07034310853900433,75.0,0.8965662884078942
12,0.5380514527445122,0.09079410916010044,48.148148148148145,0.1062635191807528,68.75,0.37912940146989865
13,0.6901712455236357,0.08837544049294414,46.03174603174603,0.10343815209169877,75.0,0.18581576169236355
14,0.7113227855107032,0.09005104872541332,48.148148148148145,0.10449125855591819,68.75,0.4462389180773262
15,1.4343318909317078,0.15612487233686834,55.55555555555556,0.08535153693613216,75.0,0.005063328203662836
16,0.7216445186059268,0.08713604534293522,48.67724867724868,0.15526675567542575,75.0,0.24046899323908702
17,0.08348875819395556,0.12725611464880862,47.61904761904761,0.1479492160500559,71.875,0.0010740142121271478
18,0.344938763836636,0.09679024098219388,57.67195767195767,0.18216062323640367,62.5,0.26544208523476553
19,0.015194722284650275,0.19116402714015843,50.264550264550266,0.2509015944344487,75.0,0.7870771253277611
20,0.3548873206246235,0.11231098830529723,52.910052910052904,0.15499827131703692,71.875,2.294855949274216
21,0.3342818147411803,0.1012818273025974,58.201058201058196,0.13501838545282702,75.0,0.04978674885931057
22,0.05572460787894225,0.13334086503436635,53.43915343915344,0.17638747285098924,68.75,0.5705446659729755
23,0.6202631651953665,0.10124031211293837,49.735449735449734,0.14947242095807517,68.75,0.2593433013945936
24,0.7725278609039988,0.16052616608619497,59.25925925925925,0.1300800954911178,75.0,0.002186356147156984
25,0.5339763470899022,0.16365781853593397,58.201058201058196,0.179545147439436,68.75,0.0027914566094620072
26,0.2654245695019696,0.1315095833589443,56.08465608465608,0.13401794296435396,71.875,0.4472427807786549
27,0.23682204585014927,0.11815373472043704,60.84656084656085,0.16500508115993806,71.875,0.005590415862813876
28,0.16605588756550113,0.18862572000315223,61.37566137566137,0.16007722598201815,75.0,0.6882300974810126
29,0.2551166484349898,0.12540438704043658,53.43915343915344,0.16342213706165104,71.875,0.08990835256384579
30,0.38030655889337156,0.1489152847199165,61.37566137566137,0.1652299757739784,75.0,0.00426669463067543
31,1.7012339346880172,0.1273123370512763,59.78835978835979,0.12512519933598984,71.875,0.10889815302012626
32,0.28532448334240873,0.19707888009032581,54.4973544973545,0.21781800863590411,75.0,0.0038100224308784693
33,0.3900676371282561,0.179019970747464,59.25925925925925,0.1981674593642461,75.0,0.0006726665921406143
34,0.005071773375389609,0.2211855443668849,60.84656084656085,0.22721897211818287,71.875,0.0006484543140846519
35,0.020752057734592107,0.21536362472173085,51.85185185185185,0.2056110142490516,71.875,0.010379510900129976
36,0.13745729038640192,0.24576811982400976,50.264550264550266,0.29140482283667074,75.0,0.0015902450139201405
37,1.8186517764237102,0.21591517395907162,54.4973544973545,0.20875711507190453,65.625,0.0008521519031315733
38,0.5412887502104052,0.24421188655475842,63.49206349206349,0.17137939620089623,75.0,7.215122803675699e-05
39,0.05125198726248966,0.21207840900703157,56.08465608465608,0.21468644293112432,68.75,0.0011492162953306668
40,0.1173104001186245,0.19692104883653852,53.43915343915344,0.23957158772113046,75.0,0.0017190075222922548
41,0.0324129342159627,0.21396340688289175,60.84656084656085,0.2948168620615575,75.0,7.690446269153565e-05
42,0.060881576876449156,0.2344148585748266,57.14285714285714,0.29606912146922215,68.75,0.012803077126165721
43,0.025788785722532053,0.2227631478688828,52.910052910052904,0.21519311570782673,75.0,0.005440593911202695
44,0.3193167275096077,0.24679480851080735,57.67195767195767,0.25220762878491493,75.0,0.0014364058035645382
45,0.0013742448052842216,0.27712814242308353,54.4973544973545,0.26855226313959796,75.0,0.00845790630957634
46,4.598651167003049e-05,0.3960249676383059,62.43386243386243,0.3869368193492514,65.625,0.00027298654216317565
47,0.001129351089060938,0.26946507363273037,61.37566137566137,0.27368985462260575,81.25,6.832942432738199e-06
48,5.487470693817211e-05,0.3280570223627034,52.910052910052904,0.31493068313178957,78.125,0.00028726088778408725
49,0.02679923958274042,0.2599074529910032,54.4973544973545,0.2421871728930253,75.0,0.0011255967469347478
50,9.350837082367312e-07,0.33113291983627224,58.730158730158735,0.3869807979718709,71.875,2.231891238900919
51,0.0077460833306773206,0.2798412559511832,60.84656084656085,0.31678767857099693,68.75,5.610488372173026e-07
52,0.0012360716836101772,0.3230116565865446,56.613756613756614,0.28868027757183146,78.125,0.0063912440981121685
53,6.832767270251851e-05,0.32424156333914905,56.613756613756614,0.2916784742305247,78.125,1.11075110161533
54,1.857192874198595,0.3585713204578956,53.96825396825397,0.30351315701017073,68.75,0.00038441553347026594
55,3.824729496884406e-05,0.3507366790591523,58.201058201058196,0.3111317047905804,71.875,4.2473086536280876e-06
56,0.04199447993863076,0.3210751521394068,57.14285714285714,0.28899764805651773,68.75,3.617932650265181e-08
57,0.0003275941480222352,0.33085450613898026,61.904761904761905,0.4153509862489874,68.75,3.067404079512709e-05
58,1.4657375606563995e-05,0.35999173125064443,59.25925925925925,0.3613548279738583,68.75,1.648604631137263e-05
59,0.001470021755524575,0.4142364146151334,52.910052910052904,0.376773735332989,68.75,0.00036070663746800246
60,0.015578606459841698,0.38750626834644797,59.25925925925925,0.523079591260366,65.625,8.503850925459645e-06
61,3.708480239225897e-05,0.33336761922210567,58.201058201058196,0.3076251615204865,75.0,1.8776685563257423
62,0.15681826884676386,0.3795601585683482,58.730158730158735,0.3280224309907125,68.75,2.9231203236288416e-05
63,0.0008546724226214927,0.39053669978595373,60.317460317460316,0.3279861773902214,71.875,6.559279676565293e-06
64,0.0013222718879936323,0.391458603314864,61.904761904761905,0.3470020799856067,75.0,2.603864539904276e-05
65,0.0001683155885110824,0.6078136792877679,57.67195767195767,0.3982446693715153,68.75,4.613583566461216e-06
66,9.814047895438874e-06,0.49667648501431844,58.730158730158735,0.3501690742778933,68.75,9.246040552603421e-06
67,0.00018353568644755654,0.44321210299465646,59.78835978835979,0.3398323867698993,71.875,5.212621352319251e-06
68,2.092449219580184e-05,0.5512831568203744,53.43915343915344,0.3303586980861642,75.0,1.3109208531506113e-06
69,0.6913366699918172,0.4226061946465546,60.84656084656085,0.35903494010489134,71.875,1.2759625247425056e-06
70,0.000739567690891441,0.48320470634155116,57.67195767195767,0.37571678738576053,75.0,2.9745353564656945e-06
71,0.006553787642356171,0.46045226027314745,61.37566137566137,0.3907299580949211,71.875,0.000195194359099729
72,2.716010287598622e-06,0.49390136279633245,57.67195767195767,0.37008200455224666,71.875,9.101793781020363e-05
73,8.274401239189642e-05,0.4739624438847816,54.4973544973545,0.34091265430196077,75.0,0.00043705891715974473
74,7.657117086547487e-08,0.4912252395302533,60.84656084656085,0.4082729028340359,75.0,3.2616511626805987e-06
75,0.007552009071936065,0.4575750095998794,64.02116402116403,0.46125764933923585,71.875,4.0322860522373676e-06
76,8.815499473209765e-05,0.5984917762341754,56.613756613756614,0.4163423771762853,75.0,1.1831425694777046e-08
77,8.773924198936389e-05,0.4782490836263482,60.84656084656085,0.41873673925652555,71.875,0.005247992986145077
78,1.0701539653689981e-10,0.6599602058925287,55.026455026455025,0.47664904798179303,68.75,7.245654056575962e-06
79,4.331639103598265e-06,0.594840673121816,60.84656084656085,0.44622518610399897,71.875,8.486408306847375e-05
80,3.9376728716024303e-07,0.5956812013721569,63.49206349206349,0.42478363902659194,75.0,2.371572271271698e-10
81,1.210781323418083e-05,0.5958187444420505,57.67195767195767,0.6006403427319472,62.5,0.01497872516693581
82,2.2619449217081463e-06,0.617736455268099,57.14285714285714,0.40883848633417263,71.875,3.880257528153822e-07
83,8.480260652941009e-05,0.4456797560847697,57.14285714285714,0.35213974686946653,65.625,0.0016245819396448087
84,2.001309842707022,0.5787380005066232,56.613756613756614,0.3698703255228453,75.0,1.4792181189249975e-06
85,2.2447693336633738e-08,0.5751944262416157,57.67195767195767,0.3856743706635618,75.0,0.00018578310056149226
86,7.577702282000338e-07,0.5729467302046493,61.37566137566137,0.4638027318830745,68.75,9.20387528456042e-06
87,0.00012379693137677442,0.520711374065349,58.201058201058196,0.4463637081089059,71.875,0.00038005063718238676
88,2.58502642638034e-06,0.6508245714785542,59.25925925925925,0.45653102974655924,68.75,6.330465868174728e-06
89,0.0006551801830524883,0.6232705181241448,56.08465608465608,0.4398229665673801,65.625,1.1909747770327476e-05
90,1.7253411331576272e-06,0.5236724881335434,62.96296296296296,0.38900511675654703,71.875,4.866987544674715e-07
91,3.905911814687073e-08,0.5271309025196157,60.317460317460316,0.36117699967236405,71.875,5.681474073246013e-05
92,2.4565904865277356e-11,0.5325910313879407,59.78835978835979,0.38009819800729144,75.0,0.00012040846104047831
93,2.8025869361691946e-09,0.7127927492349015,57.67195767195767,0.45095958701681815,78.125,9.005465322875128e-07
94,0.0004203491845811596,0.6642834429516393,58.201058201058196,0.5305550319717475,65.625,0.00014297359798547195
95,0.000121950454677372,0.5791805438067343,54.4973544973545,0.44634446230878816,65.625,0.0019383205276265031
96,4.5657225665711134e-05,0.6701310316164244,60.317460317460316,0.37356171909324454,75.0,0.0002906425116004889
97,0.003600699935599256,0.555453262497563,58.201058201058196,0.37207219925978474,68.75,9.463354239286984e-05
98,3.065374977912942e-05,0.6345740158848512,55.026455026455025,0.38557037720493115,75.0,6.920567810639833e-07
99,2.562695310276602e-05,0.6283181632559678,59.78835978835979,0.4017570115596788,68.75,6.778248769472734e-08
