,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test
0,0.7828684835930033,0.1451899481103129,50.0
1,0.6065070291957652,0.15269252049409177,50.0
2,0.375381050922036,0.13649919004670646,50.0
3,0.5806884596897266,0.13445683435495154,50.0
4,0.6153371667997352,0.1391980722276471,50.0
5,0.5993632840046127,0.12975818135171518,50.0
6,0.44482348411943456,0.14877096934661957,50.0
7,0.5053610492803364,0.17689255672320203,50.0
8,0.2882232243883205,0.1304157809476628,50.0
9,0.42363585675878435,0.28615056117277116,50.0
10,0.1781612979618141,0.16028350127823363,50.0
11,0.7866567300744115,0.26843555785779116,50.0
12,0.354122546150749,0.19118109801887434,40.0
13,0.5238792004265077,0.23802399226050777,50.0
14,0.32154693677298807,0.28791910218249894,50.0
15,0.1167445530436359,0.4190088261183771,30.0
16,0.04961341815169126,0.23685746180734987,20.0
17,0.10706612590800599,0.29560539467539854,50.0
18,0.04090938820921903,0.2262819165726441,50.0
19,0.02640358399336042,0.31534701741340204,50.0
20,0.017296309255612544,0.2598082118509716,50.0
21,0.0062676166252127125,0.35126380002395996,60.0
22,0.005439772820137967,0.20034652273071138,40.0
23,0.002036193422491814,0.18840389264810048,40.0
24,0.005014748815494536,0.2265376073949723,50.0
25,0.0007575456552715602,0.18113424749211263,50.0
26,0.0017461599107499257,0.2663995427604095,50.0
27,0.0008733332578455912,0.2462206319846917,50.0
28,0.0014939385220423427,0.20460310873946103,50.0
29,0.0009922855389186353,0.19849650886529857,50.0
30,0.0003518050100121642,0.2187641443668613,50.0
31,0.0007419699111238934,0.2748869480311119,50.0
32,0.0007581019983895621,0.26807895283916816,40.0
33,0.00030285288370875227,0.18877665934641907,50.0
34,0.0005206918253343799,0.26577599211888286,50.0
35,0.0008211554717883123,0.255620291968412,50.0
36,0.0007115797976986065,0.3014554240441232,50.0
37,0.0006160091022147172,0.2608828802991715,50.0
38,0.0003390890554799437,0.16633284560435585,50.0
39,0.00010520511856260123,0.30369420855809437,50.0
40,0.0001568925782606514,0.16114639954261992,50.0
41,0.00044159444956906206,0.28737884758852694,50.0
42,9.137069539512678e-05,0.16312141196082428,50.0
43,0.0002554950971432382,0.21311666228650475,50.0
44,0.0003051688846555977,0.21452265949249924,50.0
45,7.708276212540512e-05,0.1808864669660629,50.0
46,0.0004368222272178808,0.32874943319668015,50.0
47,0.0002817791888731197,0.2584269065028038,50.0
48,0.00020651836692781993,0.18179104097213644,50.0
49,6.124790001038819e-05,0.215660626227256,50.0
50,0.0001843376425442638,0.27272437579586856,50.0
51,0.00019018560320698967,0.18012786531408806,50.0
52,8.99106569516375e-05,0.2004575915106365,50.0
53,0.0001014339637223695,0.25291324175310353,50.0
54,9.113381962851848e-05,0.208466296770946,50.0
55,0.00013929513995568238,0.3390064841420751,50.0
56,5.4315314184171495e-05,0.2757686562180723,50.0
57,8.073055535748859e-05,0.3027341736966255,50.0
58,0.00012102191009569365,0.17619133641015497,50.0
59,0.0001697221056276228,0.2102797524605155,50.0
60,0.00016830554177597022,0.1783928907114632,50.0
61,0.00016709690638756024,0.2723413492139425,50.0
62,5.653974250706547e-05,0.31055541504059,50.0
63,5.553843060228329e-05,0.178428399209301,50.0
64,2.5617735350351614e-05,0.20578782229914702,50.0
65,1.8782306921856685e-05,0.305858928898485,50.0
66,3.7814280126514786e-05,0.3217819609239186,50.0
67,2.466089017261621e-05,0.3548793385343919,50.0
68,1.5718857613597577e-05,0.3154100519142702,50.0
69,8.117781587863027e-05,0.21837633495014647,50.0
70,2.674432104572855e-05,0.34299756514912433,50.0
71,9.978857523831302e-05,0.3011318845971086,50.0
72,3.871843152318293e-05,0.33650777717038827,50.0
73,7.985212251851292e-05,0.29988232066706993,50.0
74,5.933498682008073e-05,0.331828405463234,50.0
75,2.0499312994860215e-05,0.19303685791059122,50.0
76,2.8112391438515138e-05,0.2893774964171555,50.0
77,1.4747237530828509e-05,0.3200534632624989,50.0
78,6.454177337031736e-05,0.3657300045512232,50.0
79,4.30111155062138e-05,0.283658278002911,50.0
80,5.629506024944088e-05,0.22953483475325226,50.0
81,7.551869323366232e-05,0.294241460715419,50.0
82,5.1937881541286516e-05,0.31564275526934643,50.0
83,2.3181984064183063e-05,0.2264357278260382,50.0
84,4.7932165774552175e-05,0.19265621036122113,50.0
85,3.7541455117105647e-06,0.26196256151993313,50.0
86,2.438305590118057e-05,0.2978624774646728,50.0
87,1.2017731893691105e-05,0.29947573422689483,50.0
88,4.942472667728068e-06,0.1855609490082904,50.0
89,5.797650350681641e-05,0.33427734938958464,50.0
90,4.3005985398240895e-05,0.22048089182033498,50.0
91,1.759740354201176e-05,0.28255294242406176,50.0
92,1.5180366757324718e-05,0.18830708578273697,50.0
93,3.0549772039748444e-05,0.21888887235498986,50.0
94,2.7989744258639963e-05,0.23412973715065472,50.0
95,2.1257487368738116e-05,0.19107421058055446,50.0
96,2.429492469656927e-05,0.3107680675924681,50.0
97,2.8411402578787854e-05,0.2411018067534081,50.0
98,2.7101211483160767e-05,0.19187086951317933,50.0
99,3.5632798919729574e-05,0.24027875632135984,50.0
