,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test
0,0.694035339540701,0.13891865157362251,30.0
1,0.6915307162188892,0.1398533237677748,30.0
2,0.6932394815723936,0.1395336626760973,30.0
3,0.6917963795990699,0.13983441372402725,30.0
4,0.6926991363627084,0.13903034900576253,30.0
5,0.694139258674495,0.1398677916303772,30.0
6,0.6897047746518634,0.13959073759916407,30.0
7,0.6894715500119664,0.13902582861155655,30.0
8,0.6889561298421546,0.13968008796071105,30.0
9,0.6929270419181304,0.14030050188684,30.0
10,0.6905906768744415,0.14378365532973789,30.0
11,0.6823435909619608,0.14379861844947453,30.0
12,0.7004306891564264,0.1480808483536561,30.0
13,0.6766470349949214,0.14660481070888123,30.0
14,0.5620632781044741,0.16803768788553075,30.0
15,0.6446765345472909,0.14609601513702955,30.0
16,0.5703400926589269,0.33902154878668006,30.0
17,0.30290634989241355,0.1670039025896888,30.0
18,0.2723841733992641,0.17529660877618153,30.0
19,0.500368724019897,0.5355683660397379,30.0
20,0.40970036920118774,0.2139120792127569,40.0
21,1.0089409327413228,0.5194755818122226,40.0
22,0.1425021763829858,0.11062091662623656,40.0
23,0.022397423547158474,0.2871810425338806,50.0
24,0.012080416915813852,0.2571010050591148,50.0
25,0.024931015027074302,0.31063075629743986,40.0
26,0.011132753942309484,0.29930656605406397,50.0
27,0.04920081957006186,0.6274907460356745,40.0
28,0.007305798449354948,0.6901543501904359,50.0
29,0.0017018676041872958,0.3353416918909013,50.0
30,0.0013382764777594106,1.1611400756024282,40.0
31,0.0016499881173713186,0.6585127414424349,40.0
32,0.0003709072506610262,0.6992162163196933,40.0
33,0.00034544717189213467,0.3813337953093926,50.0
34,0.00011202387566467264,0.8231200921560211,50.0
35,0.00020778651405678884,0.5438053516019992,50.0
36,0.00020795034899723718,0.39455535999089586,50.0
37,0.00012610906971810795,0.9080626235073289,50.0
38,0.0002060739262070937,0.7192091187410435,40.0
39,0.00010970482828126433,0.47353269578580787,40.0
40,9.976887992872171e-05,0.9736968351495199,40.0
41,8.662572019148633e-05,0.5518819099614561,40.0
42,0.00012454055746151044,0.4746336816386714,40.0
43,8.397228696573606e-05,0.7343092906703632,40.0
44,4.135733737896646e-05,0.5475939811830478,40.0
45,0.0001384059265206258,0.5499135788997069,50.0
46,9.72516054435027e-05,0.49257422438942156,50.0
47,7.721773379891416e-05,0.4190438995266438,50.0
48,6.713589743858258e-05,1.0792086201114626,50.0
49,6.270606013372364e-05,0.49275380119554024,50.0
50,6.500902292171318e-05,0.4286133048277665,50.0
51,3.5469547362909435e-05,1.2615752561918545,50.0
52,2.978983120291153e-05,0.7410815005478953,50.0
53,7.142064250017503e-05,0.6433383494845992,50.0
54,3.325892083746964e-05,0.6433346766610295,50.0
55,6.0540754561511845e-05,0.641935331384181,50.0
56,5.606357493275386e-05,0.5559385322141841,50.0
57,6.608173618292452e-05,0.6083971762619491,50.0
58,4.0884380831613576e-05,0.4289832721773636,50.0
59,4.63943206340628e-05,0.6577962421503812,50.0
60,3.5297709397579536e-05,0.9496990229431418,50.0
61,3.767464409227167e-05,0.47479391064048776,50.0
62,3.0548045896361764e-05,0.4402307289758413,50.0
63,4.431047809217802e-05,0.4752727169042793,50.0
64,2.963559809230348e-05,1.1732581334472514,50.0
65,7.254023818845459e-05,0.5609260346914283,50.0
66,3.0982131524520444e-05,0.9524287497336044,50.0
67,6.42529717279105e-05,0.4454257089489587,50.0
68,3.6868756539624194e-05,0.47637009670490454,50.0
69,1.3573861747012345e-05,0.48359685704581745,50.0
70,3.59155062539633e-05,1.1768524581959163,50.0
71,3.0416836595373643e-05,0.9566632675113226,50.0
72,3.51584294030774e-05,0.7503061589869542,50.0
73,1.847031279990898e-05,0.7473010225627406,50.0
74,1.865660898797799e-05,1.2820847514436104,50.0
75,3.324224670983828e-05,1.107503288021276,50.0
76,2.9157142702971214e-05,0.5763164785888868,50.0
77,2.1118453904581242e-05,0.44413115068342074,50.0
78,2.643705468779395e-05,0.4490281041239862,50.0
79,2.200767965124482e-05,0.4350745485767716,50.0
80,1.6773313600942188e-05,0.5782859878671898,50.0
81,8.063876351496125e-06,0.7588696176965373,50.0
82,2.511836624608866e-05,0.6698438071141309,50.0
83,1.9617388216031217e-05,0.4360403316640145,50.0
84,3.107397892520514e-05,0.7689000210625696,50.0
85,1.7172719331963286e-05,0.504957215327402,50.0
86,4.341229552969521e-06,0.680499100201718,50.0
87,1.4034917208326344e-05,0.5044589377860745,50.0
88,1.6363113922791806e-05,0.6772101650564788,50.0
89,1.648921484041513e-05,0.5842212034695212,50.0
90,1.2767328579308029e-05,0.7745483713973814,50.0
91,1.6696282826983246e-05,0.5970882487673993,50.0
92,1.0741517132974271e-05,0.5974395115530191,50.0
93,1.4859431100192063e-05,0.5862249557057492,50.0
94,2.4768314059447906e-05,0.592527309649477,50.0
95,1.726674483822505e-05,0.7730005733373106,50.0
96,1.2287542293424597e-05,0.4431431584829461,50.0
97,1.2396932557886401e-05,0.9911989907100066,50.0
98,1.6147904461738763e-05,0.5989141437753933,50.0
99,1.263482986802933e-05,0.7791904618074571,50.0
