,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6930529354548842,0.0728972174307653,52.63157894736842,0.06002407741677429,63.63636363636363,0.6834898713756726,0.0724164941923607,50.0,0.6403350290368758,0.04331840614740956,50.0,0.6932445511170434,0.07850107137369018,62.5,0.6990660074400712,0.08626177570256344,50.0,0.7126547151175749,0.0990125013414639,42.857142857142854,0.6935162920353017,0.0990862551907323,28.57142857142857,0.6950309778428677,0.06932487579026572,40.0,0.6932490611704932,0.08663005193074717,75.0,0.7145722104961173,0.1001927633135237,44.44444444444444,0.4610710878915741,0.07592610618574348,70.0,0.724476072690667,0.06929304486072382,60.0,0.689299655793223,0.06931111084676787,60.0,0.6930799075652693
1,0.6928534843732065,0.07298902120083765,47.368421052631575,0.05933883649068698,63.63636363636363,0.7792612116516339,0.05966320498498407,50.0,0.6888415493585751,0.04319492089418572,50.0,0.6937994352709846,0.08664847173227744,50.0,0.6993728224429672,0.08500296574995597,62.5,1.0510174155334084,0.0989744935241361,42.857142857142854,0.670403755713551,0.08937209333423346,71.42857142857143,0.8193532757855175,0.06914601914607717,60.0,0.6946460108700726,0.08664290660219096,50.0,0.6932279332337555,0.07590959622422355,55.55555555555556,0.6024893084581939,0.0654291678918594,70.0,0.5116776424749997,0.06938290993431796,40.0,0.6914387902744482,0.06919478493224918,70.0,0.6912594058023052
2,0.6939775546564977,0.07286434884445891,47.368421052631575,0.0598590322128725,63.63636363636363,0.694065085450485,0.057773748008663035,25.0,0.6984082774380614,0.043321800276608244,50.0,0.6930898929879821,0.08474707593051047,75.0,0.6924159459685908,0.0826963351704284,62.5,0.6876131667033322,0.09922846893212726,42.857142857142854,0.6563272360999824,0.09501387094839361,71.42857142857143,0.6732378258207734,0.06896531960170862,60.0,1.0025451834770516,0.08707684502164503,37.5,0.6913052797259378,0.07635687302473498,33.33333333333333,0.6828934623194356,0.06885012259056289,70.0,0.7032337671412583,0.06938817761713405,40.0,0.6943065314004881,0.06602585833766203,70.0,0.6935916309683416
3,0.6933893089763948,0.07299236322674918,47.368421052631575,0.059972294006721195,63.63636363636363,0.6695736074325448,0.057784685751966124,50.0,0.6930636303613663,0.04351352331843472,50.0,0.6940587387704321,0.07961651770644215,62.5,0.707176467003124,0.08276757300450249,62.5,0.64893302772419,0.09861195798190422,42.857142857142854,0.6768740972100139,0.08916544384912813,71.42857142857143,0.6461392511526469,0.0692149313187883,50.0,0.7169973796039611,0.08618625526346235,50.0,0.7071972643371015,0.07829711779756783,44.44444444444444,0.7147353814750677,0.06928003537494479,70.0,0.6936120704996952,0.07609074874830438,40.0,0.9834754733821492,0.06926206712693521,70.0,0.6934554927594863
4,0.6933401937896988,0.07303912610596737,47.368421052631575,0.0618049294545677,63.63636363636363,0.5710791605773603,0.058484667891785684,50.0,0.6995415712452749,0.043321561144712625,43.75,0.6930460705608795,0.08661024897854837,62.5,0.6876618856231007,0.08114527287650639,62.5,0.7198401886840492,0.1063526463502809,42.857142857142854,0.6022962446124157,0.08237529020174285,71.42857142857143,0.7085832882328904,0.07989886013532732,60.0,0.4763942173675759,0.08664833376770717,50.0,0.7230434167752633,0.0778513685433993,55.55555555555556,0.4457429948353103,0.06657849599099167,70.0,0.7741917220873387,0.06934115876848122,40.0,0.692634512743035,0.06245150240773868,70.0,0.6824919586889506
5,0.6928341252600407,0.0729432595221247,47.368421052631575,0.05967933605154032,63.63636363636363,0.6553364453513906,0.058054474488913134,50.0,0.6878622215641877,0.04331892596823703,56.25,0.6930802948249263,0.08125589216220913,62.5,0.7590356147853051,0.07962356090702374,62.5,0.7800280550496057,0.10534909425462817,42.857142857142854,0.6523330990813438,0.07862600386562328,71.42857142857143,0.572859424639231,0.06807230695277093,40.0,0.6305437328697677,0.08587643188468327,50.0,0.6946518591431974,0.07938043931645013,55.55555555555556,0.678591804088656,0.06893236943681194,70.0,0.6924088089850498,0.07044297313035604,40.0,0.6925963282696965,0.05804037458107377,70.0,0.6637112902793615
6,0.6932671850073663,0.07298345579084246,47.368421052631575,0.059069684286558496,63.63636363636363,0.7853124212302681,0.05777578191048402,50.0,0.7072136258986023,0.04361488355612869,50.0,0.7350266810897144,0.08157751056763302,62.5,0.6447643618597454,0.08836500807961545,62.5,0.585404244833721,0.09985255753276948,28.57142857142857,0.6933023060936084,0.08239423487981183,71.42857142857143,0.48369480657735253,0.0910482042450503,60.0,0.8024222580994799,0.09245451590776552,50.0,0.6909081726704368,0.0763078774102766,55.55555555555556,0.6463053869088151,0.06927955411778326,70.0,0.6936971130295031,0.0742100825171323,40.0,0.7786203026429453,0.05574479303944979,70.0,0.6129700321832043
7,0.672597062368357,0.07254331407669251,52.63157894736842,0.05949219369887781,63.63636363636363,0.6151878942354133,0.06238764821620164,50.0,0.6691130267952978,0.043300546173439675,56.25,0.692636357169087,0.07584882993758121,62.5,0.6102555352267559,0.08108585564759593,50.0,0.7228039436124299,0.10044185186899181,42.857142857142854,0.6502556534489392,0.08551451906308208,71.42857142857143,0.6874574888176525,0.06803774823545553,60.0,0.8150912791775045,0.09085461474917246,37.5,0.681825004411849,0.0831823775586601,55.55555555555556,0.7331138614232451,0.06518946492138186,70.0,0.6857588932528706,0.07042866762736459,40.0,0.6859239239121336,0.06127159597751325,70.0,0.7900726750909899
8,0.6705787611316496,0.07676926575849068,52.63157894736842,0.058845543318630456,63.63636363636363,0.4710879948096258,0.05782290807443543,16.666666666666664,0.7090031034883052,0.042883876123657724,50.0,0.6925605241005712,0.06825509032115266,62.5,0.6030299791174646,0.08134910507050289,50.0,0.6115343579240171,0.10476292320435177,42.857142857142854,0.6532048420865706,0.0758015887162503,71.42857142857143,0.7310549518829469,0.06859120349377908,60.0,0.7305818953642967,0.09057013467759911,25.0,0.8213102014704939,0.084406562974006,44.44444444444444,0.5795023001667459,0.06428627837120476,70.0,0.5939352953070693,0.07419943609901931,40.0,0.727104353835322,0.052740303965678595,70.0,0.6464405867767874
9,0.6926677129055747,0.07287609297718851,47.368421052631575,0.06148353106438729,63.63636363636363,0.5298277686425463,0.06322245649970269,50.0,0.6493509921315305,0.043655298582727375,50.0,0.6924269389983475,0.0849033019562164,75.0,0.6000293905579049,0.07530604217322386,62.5,0.6077538021090957,0.10477066105891808,42.857142857142854,0.5392528367420205,0.07255345845389082,71.42857142857143,0.4241715222350771,0.07190720606132237,60.0,0.5588918282400068,0.08908893819876915,37.5,0.7621745323730919,0.09273658608449523,44.44444444444444,0.57474981858775,0.06216093956454225,70.0,0.6035250707040742,0.09174376713859955,40.0,0.6468578060988579,0.054035468151653346,70.0,0.5486897224541603
10,0.6859437534719284,0.07592087735527535,52.63157894736842,0.06426497944166726,63.63636363636363,0.5957220260105017,0.06515012273417935,50.0,0.7787616406255635,0.044663810570249964,50.0,0.6554497496658352,0.07714229695349967,87.5,0.6053378731880465,0.07524182073232029,62.5,0.48072943346446767,0.10459066487585508,28.57142857142857,0.4036625587888638,0.07349305351875586,85.71428571428571,0.5022549367537995,0.07771258159923411,60.0,0.5218869490614215,0.1031992823947471,50.0,0.6387345616338539,0.10149616314030688,55.55555555555556,0.18893784320963772,0.059775222619485015,70.0,0.8000488758227655,0.07218536596478217,40.0,0.700325649390197,0.04814767380725279,70.0,0.5314831954979096
11,0.653826263616022,0.07384600810954214,52.63157894736842,0.05800202248257725,63.63636363636363,0.5982039887568054,0.06117776928661092,50.0,0.692770832040217,0.04399092207155489,43.75,0.7113585047278596,0.061870075734505224,62.5,0.6300822010166579,0.07507645264739285,62.5,0.4262773518836519,0.1203236966926792,57.14285714285714,0.6143536730291741,0.06873321394171081,71.42857142857143,0.4975935294094053,0.07476099958439056,40.0,0.6158785597985815,0.09722169702713919,25.0,0.5989558493640601,0.10123128181367537,55.55555555555556,0.3198228980508771,0.05766928457256074,70.0,0.5365187626292768,0.08282160262339433,40.0,0.6089037097801211,0.05016985507697105,70.0,0.4115313940167362
12,0.6000717556757285,0.0842187613964966,63.1578947368421,0.060710697533325114,63.63636363636363,0.49509282175589087,0.06632109752522293,50.0,0.6860137184654915,0.04327389518069905,68.75,0.6943503701477248,0.0801712321430416,62.5,0.5488146510297569,0.125843565667634,62.5,0.5244078357870446,0.11433871913992984,42.857142857142854,0.4306678371766339,0.06875247078626469,71.42857142857143,0.5318780858799118,0.07549154443842085,60.0,0.5682579716520465,0.09153646142415466,50.0,0.5860995249275345,0.12228084507365773,44.44444444444444,0.2325978637136661,0.05712664026815191,70.0,0.6863954863712564,0.09335815363037761,40.0,0.49331811570795475,0.047225120280882514,70.0,0.9166051503726662
13,0.6624860131878519,0.08381617465208946,63.1578947368421,0.0629722636563036,54.54545454545454,0.6175307995277249,0.07772106217411015,50.0,0.6142146672440377,0.04382462339588006,50.0,0.6912334474127698,0.07607442634897452,62.5,0.6853405204251326,0.13281502367254935,37.5,0.593919263532874,0.10451704235834162,42.857142857142854,0.723603804578046,0.08968846889014878,71.42857142857143,0.6792649032890803,0.059720613359983334,60.0,0.4440255040202592,0.0970481886169767,50.0,0.6150776295784532,0.08149591870362666,44.44444444444444,0.4658638517351417,0.06515754696681743,70.0,0.6591191384305651,0.08124093003858922,40.0,0.6404302606762388,0.06879132300541635,40.0,0.6891340468222603
