,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
9,0.6691697711149249,0.1757463777205028,25.0,0.09449834049985265,45.23809523809524,0.879181199790082,0.08928917244337857,51.546391752577314,0.6932851156880807,0.12974522313575074,50.0,0.3724976358282734,0.09239294621667336,50.0,0.696000068535183,0.11532038311589313,50.0,0.6889466369604006,0.1059058606860256,48.275862068965516,0.43136569071989345,0.11759536778654837,55.55555555555556,0.6434088604833654,0.09952280950801565,50.0,0.7230295569579992
10,0.7233604784221581,0.17312780104480596,50.0,0.09003038433675639,51.587301587301596,0.51776116056923,0.0893036479059008,52.0618556701031,0.6943872129523229,0.11547583381684448,50.0,0.48772623585215746,0.09240999285678748,50.0,0.6918031965086945,0.11588077926432236,55.55555555555556,0.6655826125439591,0.10620880380742795,48.275862068965516,0.6251707082290272,0.11253210193232757,50.0,0.628629728850871,0.10059165912521066,50.0,0.6688511250199235
11,0.6524428979240777,0.17524829321148694,50.0,0.09741175806521782,48.41269841269841,0.5397658291286462,0.08931581279773519,51.546391752577314,0.7007884273554521,0.12967577935649333,50.0,0.12568662471869144,0.09239538344550426,50.0,0.6954276164561743,0.11507765362276433,61.111111111111114,0.7023739072976185,0.10953754340565244,48.275862068965516,0.6100314554295178,0.1167647030079004,44.44444444444444,0.693065587664401,0.09987852603625139,50.0,0.7135765823450737
12,0.7053781745427563,0.1734541803352348,50.0,0.09179531494575703,50.79365079365079,0.5785650615808876,0.08926548660544038,52.0618556701031,0.6998251251947707,0.11396926730882163,50.0,0.8360472585966047,0.0923543096085504,60.0,0.6915917841156103,0.11552444445751348,55.55555555555556,0.7272783229565865,0.10633508788673317,51.724137931034484,0.4609939655495027,0.12260182421612195,44.44444444444444,0.5795347877155697,0.09895110211884824,50.0,0.6856596592843245
13,0.6578360627263049,0.17576911856865762,50.0,0.10348861352153474,48.41269841269841,0.6076219314110789,0.08921440627905963,51.546391752577314,0.7000007450312906,0.12891257941910758,50.0,0.3832537210911473,0.09236396050601654,50.0,0.6712642591283652,0.11647037805607299,50.0,0.6962148938827739,0.12165087002862915,48.275862068965516,0.6129797430661625,0.1186801601020146,50.0,0.800959766906306,0.09904146627869014,50.0,0.7110945709505331
14,0.692431509292168,0.1732136505659655,50.0,0.09169784807979531,49.2063492063492,0.7755198946759753,0.08916429725008622,54.63917525773196,0.6793740062897766,0.10858825115561693,41.66666666666667,0.13015375581901767,0.0938278797495064,46.666666666666664,0.6333299123285835,0.11547183816795877,44.44444444444444,0.6951823330724977,0.109867009596594,44.827586206896555,0.45914047346723774,0.12395866563538578,44.44444444444444,0.5815896427037998,0.09905893060729541,50.0,0.7102215438898213
15,0.6932591998647042,0.17322560408591808,50.0,0.09289228618889665,49.2063492063492,0.7186169134553084,0.08950672291846311,53.09278350515464,0.6744482003097181,0.1158406520790173,50.0,0.3278035075044473,0.09356459843714576,50.0,0.49765780146657507,0.1155032438356835,55.55555555555556,0.6615804364716347,0.10735998237660548,48.275862068965516,0.634258041837026,0.11432735143640047,44.44444444444444,0.5753767318476157,0.09902699804812466,50.0,0.6936152075332593
16,0.7411481453090669,0.17336033427770237,50.0,0.09835152985012646,50.0,1.1901695596398623,0.08892586993782357,52.0618556701031,0.6668824294221354,0.12722428858427592,50.0,0.07564514484028055,0.09017185543062886,53.333333333333336,0.6532410488324157,0.11574700947677544,66.66666666666666,0.7146971448868871,0.12272693666943132,48.275862068965516,0.285868829625534,0.12683377496489698,38.88888888888889,0.6091811459497073,0.09901972881480677,50.0,0.7037337714928508
17,0.7160238887617669,0.1717322157830451,50.0,0.11980505738222089,48.41269841269841,0.4899983589000339,0.0893319069730778,51.546391752577314,0.7626142591919902,0.15392800961395098,55.55555555555556,0.7323853414546878,0.09166324001972646,56.666666666666664,0.5051975478066232,0.1161762682022262,50.0,0.6928034988639349,0.13551254392456488,48.275862068965516,0.2927614912119807,0.11303245468860829,50.0,0.7127332846699884,0.09899904700810765,50.0,0.6910438160180904
18,0.6925201456926571,0.17322677376761386,50.0,0.10185843852832441,53.17460317460318,0.44421675349009926,0.08894026750898623,52.0618556701031,0.6905106431465502,0.12983384626135214,52.77777777777778,0.47569363474131127,0.09140560084404174,56.666666666666664,0.5732593146464846,0.11955715479568808,55.55555555555556,0.5897175806114907,0.1275403827693962,48.275862068965516,0.6600968653343906,0.1282311834756141,38.88888888888889,0.645470516704439,0.09900737337060936,50.0,0.7061643029481852
19,0.6950057698834015,0.1732089329885424,50.0,0.09452729416246988,50.0,0.6580055883848819,0.08943329287271377,54.63917525773196,0.6634975412043389,0.11509928002214435,50.0,0.36958840737852705,0.10796259987569086,50.0,0.7042269726170054,0.11551251914539451,44.44444444444444,0.6918377457748377,0.1157036707728915,48.275862068965516,0.36252607873768355,0.12849201552924183,44.44444444444444,0.5509088998556511,0.09900940581156394,50.0,0.7031497617029526
20,0.6932080933252396,0.1732109676027112,50.0,0.09710095237909099,52.38095238095239,0.5632192553435278,0.08957833521733438,52.0618556701031,0.9676592102650122,0.1326675998080201,50.0,0.09982773174331762,0.09818624125739121,50.0,0.5691822469892058,0.11546636704743331,55.55555555555556,0.6458865978882313,0.12684938612939206,48.275862068965516,0.2998454566625074,0.14445671247334124,44.44444444444444,0.6107428205041889,0.09899608979003734,50.0,0.7001105796848599
21,0.6794909239294185,0.17345449675322003,50.0,0.11149789873414419,46.82539682539682,0.5517995214634184,0.08940279557255708,53.608247422680414,0.6377981000435026,0.14382754892739122,47.22222222222222,0.07205809095310564,0.09153872668316318,56.666666666666664,0.7696804474775907,0.11598234191272544,55.55555555555556,0.5583113454220368,0.13797093184875972,48.275862068965516,0.71750925702807,0.12826211322990927,50.0,0.6661233982685619,0.09900643787810018,50.0,0.6950544129462821
22,0.72405500958587,0.1725747799116767,75.0,0.09749013939138171,50.79365079365079,0.5915714954221198,0.08922343229421952,52.0618556701031,0.8614877035977901,0.11932022208493204,50.0,0.18034896671933445,0.0907971001927233,60.0,0.48836190908346044,0.11626424902139264,55.55555555555556,0.8148082123712949,0.13428217325051708,51.724137931034484,0.2511580427565477,0.13246183645094492,38.88888888888889,0.6489591879478734,0.09901952265320735,50.0,0.6902078100705615
23,0.6934836743979287,0.1732239781899257,75.0,0.09743484669223491,51.587301587301596,0.5936684009932993,0.08865004223283186,52.0618556701031,0.6972365142901278,0.13020557549977615,50.0,0.10311831939535243,0.0917898259746525,56.666666666666664,0.6544699526276364,0.1159424555861297,55.55555555555556,0.7083171905711042,0.13989001241344717,51.724137931034484,0.8925174637334683,0.14671593421878804,38.88888888888889,0.505395011789863,0.099009608686273,50.0,0.6815069650318267
24,0.6977827732632231,0.1732161805514797,75.0,0.09588166865360313,50.79365079365079,0.6230812055739353,0.08960086219365249,53.09278350515464,0.6508414095922768,0.12321193289123222,47.22222222222222,0.12531689904300056,0.09516949850361418,56.666666666666664,0.5176199583684554,0.11593881564831449,44.44444444444444,0.6937799092724595,0.12962554652274302,48.275862068965516,0.39545161053576594,0.1224592564090699,44.44444444444444,0.5623729531234934,0.09901870405059318,50.0,0.6928929102589307
25,0.6927535215849596,0.17322101908595922,50.0,0.09965266719513437,51.587301587301596,0.5368533417569917,0.08943654081937,52.0618556701031,0.7009712171631868,0.12904054532495976,50.0,0.06939843640225245,0.09326452852758751,53.333333333333336,0.5739294400115922,0.1161536589406979,55.55555555555556,0.6927169345166948,0.1404072608991569,48.275862068965516,0.9199167336982156,0.12328555392975657,38.88888888888889,0.6984502480398672,0.09901883721001184,50.0,0.6931921322248253
26,0.6618486587537373,0.17320862197341885,50.0,0.09563205476484243,47.61904761904761,0.5329309214687263,0.08974084869546246,53.09278350515464,0.7773577589838969,0.12462101810110705,47.22222222222222,2.406793422885453,0.09484647225671138,50.0,0.7230176236663556,0.11572740872015297,44.44444444444444,0.7129657049359717,0.14032960701122643,48.275862068965516,0.23276272363636816,0.12099367735468555,44.44444444444444,0.6484935455783722,0.09902677751912317,50.0,0.6928170358781338
27,0.7512846688909218,0.1732242883399376,50.0,0.09686396624943036,49.2063492063492,0.4491312345477262,0.08996646323325794,52.0618556701031,0.637975583810169,0.12511960726455867,50.0,0.3631493617880577,0.1038443078354146,53.333333333333336,0.6711835839904114,0.11577929737757817,44.44444444444444,0.7543467627383471,0.1354676455167592,48.275862068965516,0.3034398073607958,0.11040333478329728,44.44444444444444,0.815688626638907,0.09902760947847608,50.0,0.6905645797696894
28,0.6916110856764162,0.16993568563170286,50.0,0.10712381826059265,47.61904761904761,0.380559181875195,0.08946637875490211,52.0618556701031,0.7595136983785867,0.14053335474357326,47.22222222222222,0.09122166248503254,0.09326523648894332,56.666666666666664,0.8091645480348946,0.11605968365311299,55.55555555555556,0.6951963326041625,0.1455413334967171,48.275862068965516,0.9906188824933465,0.1429472761063839,44.44444444444444,0.49617209300435694,0.09901129152635743,50.0,0.693279424223438
29,0.7466114608055147,0.17440036789791316,50.0,0.12405255751628998,46.82539682539682,0.36468143327359864,0.09362282095557808,52.57731958762887,0.628528426631076,0.13216924790695753,50.0,0.09158224863402023,0.09843717311447561,53.333333333333336,0.726271675950017,0.11688050979267957,55.55555555555556,0.6873932257287492,0.15110992499345074,48.275862068965516,0.22556140176514128,0.12353961585972065,50.0,0.6025996629734577,0.0990650654095107,50.0,0.6927388314410924
30,0.4879349823342829,0.17320822444314785,75.0,0.10036524175977997,50.0,0.6876053151182752,0.09011215355988962,52.57731958762887,0.6203552817470632,0.1391903534942039,50.0,0.08093833318578611,0.10069651554387485,56.666666666666664,0.5507314127551054,0.11532513800923577,44.44444444444444,0.8690514235909099,0.13835086259452328,48.275862068965516,1.4841683575981737,0.12766822445448225,44.44444444444444,0.6820513631941543,0.09901759733910367,50.0,0.6564726768919344
31,0.658720611811674,0.1705158382581246,50.0,0.0981687661331564,50.0,0.5833231711078917,0.08994162555242564,53.608247422680414,0.684511478874,0.1270225479081126,50.0,0.07370541006913336,0.09895126369073928,53.333333333333336,0.6333569844105503,0.1154596667261096,44.44444444444444,0.8340419884336292,0.1369171406486265,48.275862068965516,0.7458593434427959,0.12479837782047537,38.88888888888889,0.7114251385134421,0.0990165878966295,57.14285714285714,0.7043512272858314
32,0.475306518522313,0.17194695065337032,50.0,0.10552709198011073,52.38095238095239,0.49354109439165744,0.09006781219077488,52.0618556701031,0.8372720022324465,0.14026994816019556,47.22222222222222,0.09647523490180734,0.09514101766074484,53.333333333333336,0.5187539526037499,0.11554833198805764,44.44444444444444,0.8383355315785928,0.13914353396699758,48.275862068965516,0.2705645692331055,0.13394964544837804,38.88888888888889,0.4607586529001171,0.09901777454544368,50.0,0.6653211931873064
33,0.6915884230563181,0.169356465138398,50.0,0.11086611204219914,48.41269841269841,0.5873760363961129,0.09007347825802546,52.57731958762887,0.7611366218582046,0.13054538765571286,47.22222222222222,0.08874394548723907,0.09774727008092483,56.666666666666664,0.3893433737440878,0.11660112145914961,55.55555555555556,0.5897299253973121,0.15535212780178123,48.275862068965516,0.413412786164747,0.12678973152846418,44.44444444444444,0.7273416829115854,0.09873208875636043,50.0,0.6465385140862144
34,0.6115179375317004,0.16513381422361254,50.0,0.11384406550140845,48.41269841269841,0.6536586201770666,0.08989108186295595,52.57731958762887,0.7061721090267694,0.15087331709091462,50.0,2.4414646811171457,0.09180421156780057,60.0,0.4330070482573227,0.11651283569753185,55.55555555555556,0.6592702576275623,0.16003540423501875,48.275862068965516,0.13074040034259352,0.11046353163941808,50.0,0.6316528887730959,0.09910939785490851,50.0,0.6466393215735553
35,0.693805776713943,0.17069892484969665,75.0,0.09866394587018605,52.38095238095239,0.405844616637471,0.08994509320272076,53.608247422680414,0.8037959508429223,0.14408118854465718,47.22222222222222,0.11226043902502897,0.09710727213345302,56.666666666666664,0.4268732917452005,0.1158298410873287,44.44444444444444,0.6209054045724607,0.13692600720198064,44.827586206896555,0.3288255597531392,0.1225752575534837,38.88888888888889,0.682330036997857,0.09929442086986419,50.0,0.6913371540932921
36,0.6987298368863356,0.17320392930205758,50.0,0.10735475888554834,49.2063492063492,0.8349130515872164,0.09010048869372964,52.0618556701031,0.8109560561150471,0.1508890994663615,47.22222222222222,0.07268959104860843,0.09812445223068512,53.333333333333336,0.6582978908137427,0.11559610381553902,44.44444444444444,0.6967755641007538,0.1467642179914486,48.275862068965516,1.122785664623929,0.12454117032418617,38.88888888888889,0.6748658622242057,0.09902263674624476,50.0,0.6477825418885601
37,0.547283622681779,0.17285122518838295,50.0,0.1010784110136067,52.38095238095239,0.740751972860346,0.09033917424763113,53.09278350515464,0.7830033692647952,0.1446584619751231,47.22222222222222,0.0832045122523277,0.0993663352835972,56.666666666666664,0.5117316781237811,0.11529598122173261,44.44444444444444,0.7002928278676912,0.13560594032371123,44.827586206896555,1.0538210673909167,0.14979689859740533,38.88888888888889,0.520424950753434,0.09900566297738346,50.0,0.6916781726825953
38,0.5748213217833987,0.16996812688973825,50.0,0.10385540539178159,48.41269841269841,0.49929831729603985,0.09159457141686857,53.09278350515464,0.6871043215068997,0.15711412714337328,52.77777777777778,0.0949357298603533,0.09441236239951163,53.333333333333336,0.7780368451532679,0.11632792321583528,44.44444444444444,0.5871428805347889,0.1520433545093491,48.275862068965516,0.25730630575825614,0.12557681094618908,38.88888888888889,0.6409583487424309,0.09901488773357779,57.14285714285714,0.6463790331091114
39,0.6976189276370508,0.17316303104067005,50.0,0.10036375203239421,48.41269841269841,0.6859691812594755,0.09007735993147804,53.608247422680414,0.7846250989467333,0.13991475074706464,50.0,0.49661095939783084,0.11053952689774348,50.0,0.3907274044112025,0.11581712152612796,44.44444444444444,0.6924145201734739,0.1408410666054536,48.275862068965516,0.1676080606662601,0.1238884115852606,44.44444444444444,0.5902331906998766,0.09901828314731097,50.0,0.6936158308497992
40,0.6920764256442395,0.17313333756728816,50.0,0.10277012703637785,50.79365079365079,0.3353608232132494,0.09029710899848493,53.09278350515464,0.6600574886263223,0.1407078862764764,50.0,0.13477779676159796,0.116797785376365,50.0,0.7641950858761221,0.11543248993221877,44.44444444444444,0.8036792385361706,0.1355189475865481,48.275862068965516,0.755859582583574,0.12212840049699297,38.88888888888889,0.6004026999938816,0.09901695409364662,50.0,0.6877925337141392
41,0.7501685341069126,0.17317088057570965,50.0,0.10457565600990683,50.79365079365079,0.679508319089143,0.0903254798221558,52.0618556701031,0.47782014155917596,0.1345390817459563,47.22222222222222,1.53743530569699,0.10380240838932261,56.666666666666664,0.6285977773020336,0.11560388326126857,44.44444444444444,0.5657091459285348,0.1484280532821492,48.275862068965516,0.3893169661891085,0.11178747945094207,38.88888888888889,0.6039679925249419,0.09900657352190619,50.0,0.6925198094058204
42,0.6053647766777264,0.16913914419129641,75.0,0.10268930034044257,54.761904761904766,0.49260941138829833,0.0895920151237527,53.608247422680414,0.7248231730091802,0.15726109890388631,47.22222222222222,0.1089837620783565,0.1009210453085775,53.333333333333336,0.6368419635127641,0.11605877194625765,44.44444444444444,0.6887871052552172,0.16197694270687774,48.275862068965516,0.05641090624854258,0.13246330916874738,44.44444444444444,0.6733686015875906,0.09901849759779613,50.0,0.69391874007889
43,0.4610882497399993,0.17042582196822964,50.0,0.10169861304128301,53.96825396825397,0.7715475724768048,0.08979851496663328,54.123711340206185,0.6755122805629076,0.15854000556819323,47.22222222222222,0.07263628303549166,0.09943612041617561,53.333333333333336,0.39753144150127995,0.11578004954620605,44.44444444444444,0.5726618312972608,0.17047556284905827,48.275862068965516,0.09937287185053299,0.11965107406113232,50.0,0.6059627856176009,0.09902554688139355,50.0,0.6921626016546878
44,0.7452266413892659,0.1731508086038327,50.0,0.1029280310166839,50.79365079365079,0.6035937464755103,0.08941587150086534,53.608247422680414,0.6137123719022549,0.15349287471667628,47.22222222222222,0.436521540815324,0.1056449699326136,53.333333333333336,0.3893349365596619,0.11620819936605603,44.44444444444444,0.7791664372468233,0.15476923144672314,48.275862068965516,0.10295909609867149,0.12614301025698352,50.0,0.562223860148774,0.09902360669538746,50.0,0.6398956059267941
45,0.6652860825498161,0.1730940160533137,50.0,0.1029720776247203,52.38095238095239,0.6186686303514478,0.08980105783749186,52.0618556701031,0.9343355661978743,0.14187735579530758,52.77777777777778,0.4277144963681999,0.1019157082553969,53.333333333333336,0.8340481589897449,0.11579814212678453,44.44444444444444,0.6964710599763371,0.16017022240646464,48.275862068965516,0.4782659033828181,0.11091304904705845,44.44444444444444,0.677473943795129,0.09865025571066426,50.0,0.6265409161208249
46,0.8404943880786566,0.16824055669143903,75.0,0.10586803875637356,48.41269841269841,0.3570041004904512,0.08965215784466284,53.608247422680414,0.9448475061070536,0.1591248545190149,52.77777777777778,2.8087105632437135,0.0979842154387533,56.666666666666664,0.3002766563467125,0.11651422004413654,44.44444444444444,0.844947666999958,0.17474415155115014,51.724137931034484,0.8296706798627431,0.18441187565399028,61.111111111111114,0.6357687024035343,0.09898420349824147,50.0,0.6894112768254548
47,0.5693482337531104,0.16407486934646937,75.0,0.11488857378318774,47.61904761904761,0.8010739785796258,0.09005736358212449,52.57731958762887,0.5940630091610207,0.15587648258453127,52.77777777777778,0.08906328100856008,0.09505428787814942,60.0,0.3964024401793789,0.11665669068017039,50.0,0.5517293438174158,0.1804003656856033,51.724137931034484,0.18171892160311756,0.12026359215271253,50.0,0.6173840823980206,0.09830060550913879,50.0,0.7105576769873886
48,0.7015253322045865,0.17232968410739594,50.0,0.10549592494723244,50.0,0.5440505262245753,0.08938035759233799,52.57731958762887,0.6795985964372988,0.15901682255925026,50.0,0.061237207213436194,0.09649763162893736,56.666666666666664,1.0110231997205017,0.11604010058355972,44.44444444444444,0.5894981156414272,0.16771438290627166,48.275862068965516,0.2161647246143613,0.12606172226341827,55.55555555555556,0.8029451477884836,0.09849053925970584,50.0,0.6879495716474198
49,0.4533056111994866,0.16831238460081632,75.0,0.1104769390999237,50.79365079365079,0.699983135946823,0.09007955667783613,53.608247422680414,0.853803585352996,0.15545406030082198,52.77777777777778,0.06615048037802103,0.09732113071198993,56.666666666666664,0.29674404821260114,0.11548818962443569,50.0,0.6951534626087189,0.15959848698881368,51.724137931034484,0.47460873574750423,0.13380260076071468,61.111111111111114,0.7190994864041368,0.09979392881904392,50.0,0.676377654512212
50,0.8257089503065089,0.1730563711824773,50.0,0.10894232302030102,54.761904761904766,0.5284287295350603,0.08921048914842465,52.57731958762887,0.787780732905137,0.14558852559258378,52.77777777777778,0.10425377161302267,0.09925152771017132,56.666666666666664,0.29185651986620076,0.11543521651748084,44.44444444444444,0.699698449248808,0.15440339673773687,51.724137931034484,0.30597642505906125,0.14292531124512647,38.88888888888889,0.7188328069962511,0.10092109719866639,50.0,0.6746695154162579
51,0.6828988287441734,0.16637949785582207,50.0,0.11122794708551757,49.2063492063492,0.5328703447786305,0.08981373811571805,52.57731958762887,0.5781567789818214,0.15541144183943928,50.0,0.0601684946356652,0.09856653991805947,56.666666666666664,0.3464226182586405,0.11560777343599692,44.44444444444444,0.6888035378841475,0.18305743795733864,48.275862068965516,0.2873624331079761,0.14889149678176536,44.44444444444444,0.5639959956149907,0.09900803330511297,50.0,0.6916826757612656
52,0.6980214302397547,0.17307540506055097,75.0,0.10083232844198273,53.96825396825397,0.763229379468819,0.09099070743321981,52.57731958762887,0.6063131299500147,0.16410572237537333,50.0,0.22044110150042662,0.12287519254228725,53.333333333333336,0.9317574745639103,0.11601399977957609,44.44444444444444,0.6893217589831846,0.15690122876315074,48.275862068965516,0.26962292361553264,0.13511820602668412,38.88888888888889,0.5733302825162033,0.09928664033299814,50.0,0.625462008495993
53,0.6805237634456477,0.17304463263760264,50.0,0.10918144530604487,51.587301587301596,0.569661107601277,0.09012659684396641,53.09278350515464,0.6082947558494718,0.16369066317414,52.77777777777778,0.04969465601746253,0.10255936549069126,53.333333333333336,0.34441785605113423,0.11588834328462802,44.44444444444444,0.9088401285562369,0.15710903473174548,51.724137931034484,0.3984693325590234,0.13643863804374712,38.88888888888889,0.6979395593366456,0.10066577693521603,50.0,0.6266621868325611
54,0.3277163530394157,0.16814971861515637,50.0,0.1044983605930273,52.38095238095239,0.3760460306114844,0.09054696711532702,53.608247422680414,0.7412699246550115,0.16357417075369243,52.77777777777778,0.09439380427248838,0.09780773556763166,53.333333333333336,0.28877134397978504,0.11616644955945327,50.0,0.8606730798663276,0.1666095912217257,55.172413793103445,0.10216563219510454,0.12741484516025656,61.111111111111114,0.6278102413436586,0.09818568288064819,50.0,0.7079809884551935
55,0.6738376664159694,0.17309216471631236,50.0,0.1125019436952666,50.79365079365079,0.6704003129675932,0.09048245553972421,53.608247422680414,0.6481775449070679,0.1485271595191738,52.77777777777778,0.1230181477792465,0.10050376407638756,56.666666666666664,0.9264454441229037,0.11565547089632923,44.44444444444444,0.5488914595635942,0.1575144148040149,51.724137931034484,0.9011641273062754,0.19096603716435526,50.0,0.5586953069608231,0.09874557612104513,50.0,0.6832903855529204
56,0.48203487630806197,0.17302751712531492,50.0,0.10804089056492139,51.587301587301596,0.5763614484317803,0.09091441200532842,51.03092783505154,0.6583497211567261,0.15953947780525624,47.22222222222222,2.6498681845385295,0.11395695256162154,56.666666666666664,0.5232196431481957,0.11594216071053023,50.0,0.6926266520515096,0.15145383936614112,48.275862068965516,0.40446968757797636,0.12426052973315523,55.55555555555556,0.6642911565769107,0.10044152124979963,50.0,0.74579600443912
57,0.6532911194838524,0.1675319227438725,50.0,0.09899867281787307,56.34920634920635,0.5528033112559898,0.09018019696179029,52.57731958762887,0.654618277558477,0.17401642456962957,50.0,0.09138018118257638,0.10060513567135689,56.666666666666664,0.6925125466652701,0.11566280632752404,50.0,0.686832344803455,0.17648811095468933,48.275862068965516,1.0095707657300066,0.11383280928609735,61.111111111111114,0.49091854919598904,0.10365758227779653,50.0,0.6130839482463599
58,0.6860071135186316,0.1676677015002488,75.0,0.1088570397903055,50.79365079365079,0.6464958859748303,0.0918443602170026,53.09278350515464,0.7375846554535082,0.18656234003363903,55.55555555555556,0.06872253182473036,0.095221715150243,63.33333333333333,0.7449299876840141,0.11559267154496086,44.44444444444444,0.7040787660049899,0.19192368630481127,51.724137931034484,0.1774782442909343,0.1347058355974955,55.55555555555556,0.6447773147543456,0.10168603130253898,50.0,0.6727955554265089
59,0.48780529337690287,0.16523459878430788,75.0,0.10158713007565326,53.17460317460318,0.7828758298834575,0.08971896440857782,53.09278350515464,0.5915022655051178,0.16622504477740224,52.77777777777778,0.07172873666838099,0.0991083539702477,53.333333333333336,0.4590066897550477,0.11542584253711358,50.0,0.6932511262699165,0.18184905270098997,51.724137931034484,0.15478864578310017,0.1357167582386611,50.0,0.5495244795180798,0.10570702121480179,50.0,0.6903474264773745
