,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,837.673703235598,8.715306171950074,0.0,0.0,0.0,0.0,0.0,42.16577436353864,0.0,0.0,0.0,0.0,0.0,188.01968664529235,2.5179920577648165,0.0,0.0,0.0,0.0,0.0,11.996859760852029,4.225155866948968,0.0,0.0,0.0,0.0,0.0,14.900904842926542,3.0429305400679305,0.0,0.0,0.0,0.0,0.0,3.0854592766613513,65.52499854038882,0.0,0.0,0.0,0.0,0.0,611.7950283668337,8.05938575331621,0.0,0.0,0.0,0.0,0.0,78.76033300723597,92.01754470841863,0.0,0.0,0.0,0.0,0.0,1603.2298805378741,61.3781298304848,0.0,0.0,0.0,0.0,0.0,217.59559938428472,45.375424055740794,0.0,0.0,0.0,0.0,0.0,419.93429619874155,43.66150055853964,0.0,0.0,0.0,0.0,0.0,427.64117763846184,19.867092270378187,0.0,0.0,0.0,0.0,0.0,85.16459532753333,53.1427709023346,0.0,0.0,0.0,0.0,0.0,21.77527975332811,655.789994526838,0.0,0.0,0.0,0.0,0.0,4056.033631632272,575.0117764929255,0.0,0.0,0.0,0.0,0.0,3397.711901376114,289.02312811609715,0.0,0.0,0.0,0.0,0.0,2667.34744732372,64.50911451738129,0.0,0.0,0.0,0.0,0.0,587.758353353694
1,59.83958483858205,13.387920856464817,0.0,0.0,0.0,0.0,0.0,1.435795008750945,0.0,0.0,0.0,0.0,0.0,11.22924708885769,2.158042243817208,0.0,0.0,0.0,0.0,0.0,14.81847830490868,3.505094657689404,0.0,0.0,0.0,0.0,0.0,13.797255729333324,0.7096574566221707,0.0,0.0,0.0,0.0,0.0,27.429718078458922,75.5840239210737,0.0,0.0,0.0,0.0,0.0,383.59226027893646,8.92993798246502,0.0,0.0,0.0,0.0,0.0,46.1477453889007,41.8541838277318,0.0,0.0,0.0,0.0,0.0,1084.8511521629623,62.34428502310667,0.0,0.0,0.0,0.0,0.0,260.72298448266497,23.505386499545175,0.0,0.0,0.0,0.0,0.0,408.9619006019232,58.0882038605748,0.0,0.0,0.0,0.0,0.0,366.6904168773674,4.8112438569669145,0.0,0.0,0.0,0.0,0.0,21.9149347495876,23.54969108288015,0.0,0.0,0.0,0.0,0.0,102.07012344142909,341.21793977738855,0.0,0.0,0.0,0.0,0.0,2235.9501162301767,278.0004695998505,0.0,0.0,0.0,0.0,0.0,2591.186127458523,276.82654102891536,0.0,0.0,0.0,0.0,0.0,1749.620874673996,30.3888955403601,0.0,0.0,0.0,0.0,0.0,238.12527191268836
2,77.38357625827861,20.256863084024673,0.0,0.0,0.0,0.0,0.0,1.2370970080506765,0.0,0.0,0.0,0.0,0.0,0.9150298001914873,2.1835233400047964,0.0,0.0,0.0,0.0,0.0,5.857584668361744,3.3091687130618737,0.0,0.0,0.0,0.0,0.0,13.590718227024604,1.3131311880013015,0.0,0.0,0.0,0.0,0.0,2.6527650157552,97.16331813314864,0.0,0.0,0.0,0.0,0.0,315.12767765737135,4.39528505961635,0.0,0.0,0.0,0.0,0.0,10.264213287614243,16.890773510752293,0.0,0.0,0.0,0.0,0.0,1285.3272701802703,36.73047174395117,0.0,0.0,0.0,0.0,0.0,68.02796559735712,5.206607715568203,0.0,0.0,0.0,0.0,0.0,166.9761605186094,48.140334511668485,0.0,0.0,0.0,0.0,0.0,131.41477325023274,2.9292639814580195,0.0,0.0,0.0,0.0,0.0,46.52234509648612,20.91387050056344,0.0,0.0,0.0,0.0,0.0,92.9641536187789,203.1424753249879,0.0,0.0,0.0,0.0,0.0,2079.507872420624,125.03900037781573,0.0,0.0,0.0,0.0,0.0,1107.6977510019167,52.32944369940418,0.0,0.0,0.0,0.0,0.0,726.9174297266275,9.823583658225392,0.0,0.0,0.0,0.0,0.0,212.27860649456358
3,38.043961363726304,6.056626428043563,0.0,0.0,0.0,0.0,0.0,0.4488584709506673,0.0,0.0,0.0,0.0,0.0,14.635773232809532,0.901551557670387,0.0,0.0,0.0,0.0,0.0,1.8008330445977347,2.2081137877222594,0.0,0.0,0.0,0.0,0.0,10.140676226203494,2.6161467919427657,0.0,0.0,0.0,0.0,0.0,36.1133280515504,138.38160737311492,0.0,0.0,0.0,0.0,0.0,289.0099181970835,1.6299916260198835,0.0,0.0,0.0,0.0,0.0,88.86215907063412,7.689800983651123,0.0,0.0,0.0,0.0,0.0,286.9613414276208,19.02023367688982,0.0,0.0,0.0,0.0,0.0,414.9069379526661,7.091524638949578,0.0,0.0,0.0,0.0,0.0,70.59766463313362,52.908140685191654,0.0,0.0,0.0,0.0,0.0,223.1768012819923,3.71548503000462,0.0,0.0,0.0,0.0,0.0,5.51658363664186,16.145232991008417,0.0,0.0,0.0,0.0,0.0,157.91743227427295,36.87508775134886,0.0,0.0,0.0,0.0,0.0,359.634750208427,8.58174623422868,0.0,0.0,0.0,0.0,0.0,262.8423299872025,58.83081336212833,0.0,0.0,0.0,0.0,0.0,164.7143101913291,23.25413484739083,0.0,0.0,0.0,0.0,0.0,68.52365350401215
4,83.6683691898671,5.30966203080969,0.0,0.0,0.0,0.0,0.0,0.3580878732423889,0.0,0.0,0.0,0.0,0.0,7.234145757916482,0.6527824836486148,0.0,0.0,0.0,0.0,0.0,3.5559412691762495,2.6971620355923047,0.0,0.0,0.0,0.0,0.0,45.040095635794124,0.3058524866619657,0.0,0.0,0.0,0.0,0.0,5.377143321062121,80.18809929184302,0.0,0.0,0.0,0.0,0.0,577.190091500168,1.5424591689411464,0.0,0.0,0.0,0.0,0.0,50.37528801456706,6.461682198104975,0.0,0.0,0.0,0.0,0.0,51.66880552011227,16.076434588762144,0.0,0.0,0.0,0.0,0.0,296.02866512951744,7.806846424247257,0.0,0.0,0.0,0.0,0.0,48.21281631262376,35.044002025086236,0.0,0.0,0.0,0.0,0.0,199.09269427827874,4.8824972171880585,0.0,0.0,0.0,0.0,0.0,18.03940532757445,15.206383963701043,0.0,0.0,0.0,0.0,0.0,352.5022676325625,32.91632339790554,0.0,0.0,0.0,0.0,0.0,276.97849551198976,8.195033457415722,0.0,0.0,0.0,0.0,0.0,126.01113341578574,35.884955534178104,0.0,0.0,0.0,0.0,0.0,170.97163583467932,9.093467324195895,0.0,0.0,0.0,0.0,0.0,152.74426046019366
5,228.72745527984992,11.399787991325544,0.0,0.0,0.0,0.0,0.0,2.159420258535143,0.0,0.0,0.0,0.0,0.0,6.654180181262968,1.8841301036390516,0.0,0.0,0.0,0.0,0.0,6.138666865251432,1.571725370485999,0.0,0.0,0.0,0.0,0.0,8.296421358501153,4.2013059316326835,0.0,0.0,0.0,0.0,0.0,2.3880005804645266,56.55103239482128,0.0,0.0,0.0,0.0,0.0,266.47712843773564,2.7784079574480547,0.0,0.0,0.0,0.0,0.0,36.350219245953625,13.877452446758387,0.0,0.0,0.0,0.0,0.0,26.993522896255293,14.707496559462017,0.0,0.0,0.0,0.0,0.0,59.953081241964014,8.870680515997252,0.0,0.0,0.0,0.0,0.0,200.68979193998888,36.59423546889684,0.0,0.0,0.0,0.0,0.0,209.92136602911467,13.139689801772606,0.0,0.0,0.0,0.0,0.0,15.188707323204053,8.609127337603159,0.0,0.0,0.0,0.0,0.0,134.88338745457654,13.707936613778477,0.0,0.0,0.0,0.0,0.0,34.819050302831634,6.997475767425049,0.0,0.0,0.0,0.0,0.0,132.31313452020396,17.939599474516804,0.0,0.0,0.0,0.0,0.0,211.38991937876736,8.562526363238913,0.0,0.0,0.0,0.0,0.0,30.024674048989205
6,86.68472926791529,4.053684941895256,0.0,0.0,0.0,0.0,0.0,2.310291908974359,0.0,0.0,0.0,0.0,0.0,10.195663527882994,1.0580646026554343,0.0,0.0,0.0,0.0,0.0,1.220354468889695,1.7010794691928715,0.0,0.0,0.0,0.0,0.0,3.727787131051988,0.3163671451114768,0.0,0.0,0.0,0.0,0.0,3.5558299292915216,42.03366296315954,0.0,0.0,0.0,0.0,0.0,20.440431968497396,2.9631699458209018,0.0,0.0,0.0,0.0,0.0,50.5411629640749,13.403449069946559,0.0,0.0,0.0,0.0,0.0,508.7370539972302,13.167398332909357,0.0,0.0,0.0,0.0,0.0,145.1724960957404,7.492508723791597,0.0,0.0,0.0,0.0,0.0,47.15219995509134,47.01990032857607,0.0,0.0,0.0,0.0,0.0,114.18032152858889,4.973312643247848,0.0,0.0,0.0,0.0,0.0,9.089006355583296,13.50323688585353,0.0,0.0,0.0,0.0,0.0,34.590369232762164,10.228138930416074,0.0,0.0,0.0,0.0,0.0,104.7379736631726,5.331069146349185,0.0,0.0,0.0,0.0,0.0,21.829471063217145,8.878399098397797,0.0,0.0,0.0,0.0,0.0,185.7862323594799,7.081524042872496,0.0,0.0,0.0,0.0,0.0,15.75397006730098
7,38.81459741371246,5.443265238643581,0.0,0.0,0.0,0.0,0.0,1.1832775681045171,0.0,0.0,0.0,0.0,0.0,3.65692774945601,1.0947380417555712,0.0,0.0,0.0,0.0,0.0,1.0099282260100961,1.3057218731654232,0.0,0.0,0.0,0.0,0.0,11.413329289381744,0.5116698784784988,0.0,0.0,0.0,0.0,0.0,11.93381546166819,37.67912682735272,0.0,0.0,0.0,0.0,0.0,419.3397584967005,3.5973539279818327,0.0,0.0,0.0,0.0,0.0,29.73613371307608,23.433707675450858,0.0,0.0,0.0,0.0,0.0,95.20124111342305,12.608245488217591,0.0,0.0,0.0,0.0,0.0,106.53700529196203,6.8833487367301,0.0,0.0,0.0,0.0,0.0,54.28688346847187,31.174417381895033,0.0,0.0,0.0,0.0,0.0,34.58895201900152,7.0982395859014495,0.0,0.0,0.0,0.0,0.0,34.305823585163424,11.692274149203394,0.0,0.0,0.0,0.0,0.0,117.28761430719715,16.107124745951317,0.0,0.0,0.0,0.0,0.0,104.31233637706453,16.437589804279177,0.0,0.0,0.0,0.0,0.0,66.4010665755649,9.082138942841684,0.0,0.0,0.0,0.0,0.0,120.77856544084906,7.411987539761952,0.0,0.0,0.0,0.0,0.0,26.78617851528263
8,65.29841288850201,4.801610404600901,0.0,0.0,0.0,0.0,0.0,0.7235075689771903,0.0,0.0,0.0,0.0,0.0,18.383469974002306,0.49688234208133103,0.0,0.0,0.0,0.0,0.0,2.119234592203133,1.3533285070207435,0.0,0.0,0.0,0.0,0.0,6.010140923383539,1.0194737332404682,0.0,0.0,0.0,0.0,0.0,42.205404321002625,26.655036479492384,0.0,0.0,0.0,0.0,0.0,435.8151052603536,3.2570107766044267,0.0,0.0,0.0,0.0,0.0,22.98649540654771,7.441467766078466,0.0,0.0,0.0,0.0,0.0,150.13967314059946,9.417613424204449,0.0,0.0,0.0,0.0,0.0,6.094511203262261,7.930881671147418,0.0,0.0,0.0,0.0,0.0,52.669416082708224,35.10429652379146,0.0,0.0,0.0,0.0,0.0,196.97146556813735,4.590624253105975,0.0,0.0,0.0,0.0,0.0,21.037672816682687,11.113368540993568,0.0,0.0,0.0,0.0,0.0,156.82930612389148,26.46648116649809,0.0,0.0,0.0,0.0,0.0,144.26271008921188,6.205173799622145,0.0,0.0,0.0,0.0,0.0,58.188895777977656,12.46660441109628,0.0,0.0,0.0,0.0,0.0,144.22180527358887,8.241973492066544,0.0,0.0,0.0,0.0,0.0,63.032151668653604
