,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,3743.138886230018,3644.905652646326,0.0,0.0,0.0,0.0,0.0,26.22544534172908,0.0,0.0,0.0,0.0,0.0,25.2168762795943,16.987507154715214,0.0,0.0,0.0,0.0,0.0,12.228381046614933,89.66441603386663,0.0,0.0,0.0,0.0,0.0,87.78735474024607,8.049774109287494,0.0,0.0,0.0,0.0,0.0,10.622026961441362,785.5816212143222,0.0,0.0,0.0,0.0,0.0,1598.49688622086,36.76519264599884,0.0,0.0,0.0,0.0,0.0,11.763974998904843,106.095526677766,0.0,0.0,0.0,0.0,0.0,1001.9767219378522,254.70632841322384,0.0,0.0,0.0,0.0,0.0,618.202933735412,210.94105933128776,0.0,0.0,0.0,0.0,0.0,777.6837592719997,662.7374224393816,0.0,0.0,0.0,0.0,0.0,716.3217421459459,532.7670053376908,0.0,0.0,0.0,0.0,0.0,1006.2704284873499,52.24839275608447,0.0,0.0,0.0,0.0,0.0,160.2100836538121,935.2101440139164,0.0,0.0,0.0,0.0,0.0,1401.9801885771828,2820.167091602953,0.0,0.0,0.0,0.0,0.0,3465.814902813361,1568.9639201320606,0.0,0.0,0.0,0.0,0.0,1922.1277961158683,473.9627851040846,0.0,0.0,0.0,0.0,0.0,454.09291549370914
1,3607.0213833608213,3068.7463525963176,0.0,0.0,0.0,0.0,0.0,9.110577767249666,0.0,0.0,0.0,0.0,0.0,11.607316507234197,14.815949528959914,0.0,0.0,0.0,0.0,0.0,15.375395913542121,111.82651063816009,0.0,0.0,0.0,0.0,0.0,96.45616506802794,24.04463044310857,0.0,0.0,0.0,0.0,0.0,38.70395536267613,371.4842074340706,0.0,0.0,0.0,0.0,0.0,491.5708250566062,130.18873898492222,0.0,0.0,0.0,0.0,0.0,352.1282691031064,590.390274582519,0.0,0.0,0.0,0.0,0.0,30.674755564622412,89.72908683384004,0.0,0.0,0.0,0.0,0.0,741.50114725023,307.74017155954056,0.0,0.0,0.0,0.0,0.0,1058.9807739317173,263.7976949887874,0.0,0.0,0.0,0.0,0.0,412.8535559883199,318.3862254918852,0.0,0.0,0.0,0.0,0.0,347.64326584381905,41.21562359986286,0.0,0.0,0.0,0.0,0.0,30.949492124932853,361.6925832294223,0.0,0.0,0.0,0.0,0.0,773.8861273396882,1457.0334646640217,0.0,0.0,0.0,0.0,0.0,1838.6941437890664,346.2155261706055,0.0,0.0,0.0,0.0,0.0,667.4479489459973,473.5818795496002,0.0,0.0,0.0,0.0,0.0,521.1051637749787
2,3285.395611988057,2745.503582614311,0.0,0.0,0.0,0.0,0.0,5.169868741648093,0.0,0.0,0.0,0.0,0.0,8.741123769197275,9.470312650098215,0.0,0.0,0.0,0.0,0.0,5.14868331382559,22.237182625940612,0.0,0.0,0.0,0.0,0.0,20.869424815088163,3.8742786938189706,0.0,0.0,0.0,0.0,0.0,4.977239050936885,331.4201564710697,0.0,0.0,0.0,0.0,0.0,731.5632232532586,11.074350131306577,0.0,0.0,0.0,0.0,0.0,144.96402619922418,562.0318208310196,0.0,0.0,0.0,0.0,0.0,1108.3711947342297,109.54947586944087,0.0,0.0,0.0,0.0,0.0,116.58752246910498,354.12074377314957,0.0,0.0,0.0,0.0,0.0,1.9078750474728297,96.63901424762717,0.0,0.0,0.0,0.0,0.0,214.03625609560058,274.9603606630981,0.0,0.0,0.0,0.0,0.0,299.1174592660096,89.87872011609039,0.0,0.0,0.0,0.0,0.0,237.66813107564047,104.38917796827756,0.0,0.0,0.0,0.0,0.0,89.08222204949612,741.214522568327,0.0,0.0,0.0,0.0,0.0,714.0003204256443,349.95807034772315,0.0,0.0,0.0,0.0,0.0,224.479407005562,429.53404997488764,0.0,0.0,0.0,0.0,0.0,444.22211746319874
3,2642.405679551518,2071.004768401367,0.0,0.0,0.0,0.0,0.0,2.6493275098029954,0.0,0.0,0.0,0.0,0.0,4.520916747566823,4.3491288031487665,0.0,0.0,0.0,0.0,0.0,1.029708245841843,18.198185858672492,0.0,0.0,0.0,0.0,0.0,9.675577237379903,5.272192903720768,0.0,0.0,0.0,0.0,0.0,1.9281207131489417,390.41717943769066,0.0,0.0,0.0,0.0,0.0,163.61063533249128,17.78238410249186,0.0,0.0,0.0,0.0,0.0,10.505225124465742,182.48122269760714,0.0,0.0,0.0,0.0,0.0,183.16493320216478,80.79773818784233,0.0,0.0,0.0,0.0,0.0,284.05321386045927,216.0960237398862,0.0,0.0,0.0,0.0,0.0,730.2523039221987,49.34148483778739,0.0,0.0,0.0,0.0,0.0,180.2567810200125,297.1830601438427,0.0,0.0,0.0,0.0,0.0,181.61529829138158,18.156782045261906,0.0,0.0,0.0,0.0,0.0,33.00982880953327,89.68445455110854,0.0,0.0,0.0,0.0,0.0,64.40286897685989,268.2493838987865,0.0,0.0,0.0,0.0,0.0,645.5087096702359,205.28065288981279,0.0,0.0,0.0,0.0,0.0,144.51036013977802,342.9323775966734,0.0,0.0,0.0,0.0,0.0,344.443429735921
4,1739.7626530117827,1466.6369190055877,0.0,0.0,0.0,0.0,0.0,2.195023362139419,0.0,0.0,0.0,0.0,0.0,1.761979544830961,4.129558256408353,0.0,0.0,0.0,0.0,0.0,6.099599744373256,12.68999983937247,0.0,0.0,0.0,0.0,0.0,8.176371314640896,3.408357119484739,0.0,0.0,0.0,0.0,0.0,11.114416736771286,353.4649483746923,0.0,0.0,0.0,0.0,0.0,148.49755236881612,18.884091056035654,0.0,0.0,0.0,0.0,0.0,23.77769681625596,63.45856945375515,0.0,0.0,0.0,0.0,0.0,131.54717911562295,44.9142722626124,0.0,0.0,0.0,0.0,0.0,130.32086394615152,99.10787718792803,0.0,0.0,0.0,0.0,0.0,56.95221921955218,49.03494858740327,0.0,0.0,0.0,0.0,0.0,128.83768402909814,254.57853319865845,0.0,0.0,0.0,0.0,0.0,327.3248736828052,32.79633425347378,0.0,0.0,0.0,0.0,0.0,4.557242270285434,92.26829533046921,0.0,0.0,0.0,0.0,0.0,83.0980063731772,128.9986396729615,0.0,0.0,0.0,0.0,0.0,184.5677604124566,199.99370599039594,0.0,0.0,0.0,0.0,0.0,479.4995722178079,243.21309878622029,0.0,0.0,0.0,0.0,0.0,248.2464647877046
5,1141.5722830842096,763.4940641915626,0.0,0.0,0.0,0.0,0.0,3.325513691809768,0.0,0.0,0.0,0.0,0.0,3.0829777364434157,3.1592789013776152,0.0,0.0,0.0,0.0,0.0,8.25637610900569,16.581913230557564,0.0,0.0,0.0,0.0,0.0,4.547544825859421,8.548481610101213,0.0,0.0,0.0,0.0,0.0,3.6041943753260464,365.63656343805576,0.0,0.0,0.0,0.0,0.0,302.076401984925,29.586570910137176,0.0,0.0,0.0,0.0,0.0,31.515362422493286,93.2337189142627,0.0,0.0,0.0,0.0,0.0,0.8407131247855457,39.97679324364954,0.0,0.0,0.0,0.0,0.0,0.3103309573039508,84.28618232934362,0.0,0.0,0.0,0.0,0.0,7.681840575116237,74.18192297949007,0.0,0.0,0.0,0.0,0.0,102.86618233696448,235.90068903809447,0.0,0.0,0.0,0.0,0.0,293.7538357513402,20.760006270166823,0.0,0.0,0.0,0.0,0.0,12.497405770006475,76.24947729798295,0.0,0.0,0.0,0.0,0.0,38.035720994246496,91.16781934674609,0.0,0.0,0.0,0.0,0.0,171.94992157556084,81.21753501066198,0.0,0.0,0.0,0.0,0.0,261.4054899564428,167.80385634542287,0.0,0.0,0.0,0.0,0.0,309.4006726155967
6,183.87570488330465,207.029425603135,0.0,0.0,0.0,0.0,0.0,2.4457913552439745,0.0,0.0,0.0,0.0,0.0,2.1052907413195343,8.468596445207705,0.0,0.0,0.0,0.0,0.0,7.711297555543316,21.60073544076607,0.0,0.0,0.0,0.0,0.0,12.286709423699405,4.49453335179537,0.0,0.0,0.0,0.0,0.0,10.12910925364813,336.8076460132984,0.0,0.0,0.0,0.0,0.0,78.4758883641043,16.166000795689307,0.0,0.0,0.0,0.0,0.0,50.26086710172783,49.03737567325126,0.0,0.0,0.0,0.0,0.0,10.852904597690108,39.19617309543565,0.0,0.0,0.0,0.0,0.0,16.685939638034974,81.4075801775222,0.0,0.0,0.0,0.0,0.0,8.159145176647478,53.21816840604152,0.0,0.0,0.0,0.0,0.0,69.1237171391203,193.19622639597702,0.0,0.0,0.0,0.0,0.0,171.230815523817,25.342647021436044,0.0,0.0,0.0,0.0,0.0,13.643618128583572,93.38522250900726,0.0,0.0,0.0,0.0,0.0,50.18245586989766,87.75528437047065,0.0,0.0,0.0,0.0,0.0,239.33106390289538,32.908395156913826,0.0,0.0,0.0,0.0,0.0,60.27783574793784,55.71265522262186,0.0,0.0,0.0,0.0,0.0,91.7330358452921
7,42.91304637978423,27.101991528724408,0.0,0.0,0.0,0.0,0.0,18.46986781145952,0.0,0.0,0.0,0.0,0.0,53.60089935263975,4.633476073759547,0.0,0.0,0.0,0.0,0.0,8.341317066135245,11.68458385593223,0.0,0.0,0.0,0.0,0.0,8.14319081775126,5.308348585686602,0.0,0.0,0.0,0.0,0.0,11.926609668347343,321.0096909146939,0.0,0.0,0.0,0.0,0.0,53.81407373790626,26.225440671165714,0.0,0.0,0.0,0.0,0.0,12.184251065132244,102.69094777362287,0.0,0.0,0.0,0.0,0.0,434.72783859879803,37.54732322287617,0.0,0.0,0.0,0.0,0.0,12.985060474350915,66.28481605230753,0.0,0.0,0.0,0.0,0.0,36.013013064364976,53.28747020607374,0.0,0.0,0.0,0.0,0.0,81.22066295323113,185.91620170221344,0.0,0.0,0.0,0.0,0.0,210.86441751408688,25.374170958723408,0.0,0.0,0.0,0.0,0.0,19.77271588437354,76.0302776912041,0.0,0.0,0.0,0.0,0.0,54.4536135815203,60.18969346375415,0.0,0.0,0.0,0.0,0.0,97.89173389457247,100.09405118126439,0.0,0.0,0.0,0.0,0.0,67.21034431866187,37.94837288215101,0.0,0.0,0.0,0.0,0.0,85.79752998582032
8,249.31723367997088,28.29594667504724,0.0,0.0,0.0,0.0,0.0,2.545994858307178,0.0,0.0,0.0,0.0,0.0,3.1274120677676134,2.551645274898929,0.0,0.0,0.0,0.0,0.0,6.0973883780794775,10.882743551442339,0.0,0.0,0.0,0.0,0.0,0.991783773501605,3.4790334517209676,0.0,0.0,0.0,0.0,0.0,8.842208142345365,268.9300312034764,0.0,0.0,0.0,0.0,0.0,220.17053696830047,19.376071207700456,0.0,0.0,0.0,0.0,0.0,39.55382383789434,51.928722952532624,0.0,0.0,0.0,0.0,0.0,6.096163866306686,25.278293580297223,0.0,0.0,0.0,0.0,0.0,359.86846541960267,60.13373358199966,0.0,0.0,0.0,0.0,0.0,0.9577514106631456,50.375409899150675,0.0,0.0,0.0,0.0,0.0,132.25699145324353,165.89281689945398,0.0,0.0,0.0,0.0,0.0,221.40324941488856,36.0146582081127,0.0,0.0,0.0,0.0,0.0,2.1017399676865707,65.54959884973123,0.0,0.0,0.0,0.0,0.0,91.69956461192554,80.36988389559346,0.0,0.0,0.0,0.0,0.0,51.67643074073192,83.5464433533871,0.0,0.0,0.0,0.0,0.0,82.06991033900331,45.87724407473013,0.0,0.0,0.0,0.0,0.0,59.387539095235915
