,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.9116526792073159,0.7185529795749707,55.55555555555556,0.5403769841269842,0.6757925059646368,0.5493055619299412,0.9694444462656975,0.6027229101615427,67.1875,0.6981770833333334,0.5963293742388487,0.6040178639814258,0.6354166707023978,0.7255858425554712,0.5158293777959977,78.125,0.725,0.125,0.25,0.0833333358168602,0.6233594899316787,0.7104843043413814,53.04347826086957,0.5559126984126983,0.5572464654843012,0.4634127120176951,0.7677777826786041,0.5705738694329119,0.7473593207747504,53.65853658536586,0.5729166666666666,0.7014374633630117,0.5785714338223139,0.9444444477558136,0.7488654816394059,0.5872658893981954,58.82352941176471,0.7916666666666666,0.5555555621782938,0.6666666666666666,0.5,0.2772431152503515,0.6373612531685628,55.55555555555556,0.75,0.3636363744735718,0.2857142984867096,0.5,0.903271465092609,0.587426119735132,76.92307692307693,0.4583333333333333,0.8730159103870392,0.7750000059604645,1.0,0.7188269030100424,0.6163136887588925,71.42857142857143,0.39583333333333337,0.8285714387893677,0.7083333432674408,1.0,0.850448452643014,0.6917183833137049,40.0,0.6875,0.7000000029802322,0.6666666716337204,0.75,0.9433308277925623,1.4125199465735547,37.5,0.6666666666666666,0.0,0.0,0.0,0.5364294618578435
1,0.8614080556495366,0.7736177699958565,50.79365079365079,0.55625,0.35760582238435745,0.5777777805924416,0.29097222971419495,0.7938383052127918,60.9375,0.7325520833333334,0.6112758908420801,0.5020833360031247,0.8552083373069763,0.7388736532068427,0.6674517108211282,68.75,0.6488095238095237,0.25,0.5,0.17500000074505806,0.22171368663530666,1.2400683955629164,44.34782608695652,0.575,0.5894328018029531,0.4527777791023254,0.9333333333333333,0.7580124582465484,1.196276054254252,51.21951219512195,0.4611111111111111,0.0,0.0,0.0,0.7268593623663915,1.2090057518364523,52.94117647058824,0.7888888888888889,0.25,0.6666666666666666,0.1587301641702652,0.39269169129265186,0.7692279995489855,55.55555555555556,0.45,0.0,0.0,0.0,0.6123084014648771,1.9850391857857401,23.076923076923077,0.41666666666666663,0.0,0.0,0.0,0.7853394372462957,0.6004296264729979,78.57142857142857,0.6875,0.8611111342906952,0.8166666626930237,0.9166666567325592,0.9025199364312843,0.5832925041683623,80.0,1.0,0.9000000059604645,0.8333333432674408,1.0,0.7234568816586998,0.8137666651359109,62.5,0.6,0.7692307829856873,0.625,1.0,1.0116031901168643
2,0.26425211016155564,0.795591571309507,57.67195767195767,0.5416666666666666,0.6082820010681947,0.5743551664054394,0.7043650858104229,0.629482129104518,71.09375,0.7536458333333333,0.6170138921588659,0.5750000104308128,0.7083333358168602,0.2601566372702004,0.7716022287580883,68.75,0.6553571428571429,0.22500000149011612,0.25,0.2083333358168602,0.39545314770854656,0.664634701959937,60.0,0.6200396825396824,0.49499759276707966,0.5511111170053482,0.5300000031789144,0.6718478757677142,0.9241286479884829,53.65853658536586,0.5402777777777777,0.5122054020563761,0.43888890246550244,0.652777781089147,0.5127976213832328,0.796130224129111,64.70588235294117,0.7916666666666666,0.6571428676446279,1.0,0.5500000019868215,0.5025764676985572,0.8486885958963539,44.44444444444444,0.45,0.6428571343421936,0.625,0.6666666716337204,0.7535485408020538,1.0487497770587144,30.76923076923077,0.7857142857142857,0.125,0.5,0.0714285746216774,0.5736765196450356,0.9058854620451202,57.14285714285714,0.75,0.571428582072258,1.0,0.4583333358168602,0.6777385764670796,0.8841253088227458,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6598275460588849,0.5769135829573088,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.4140261848853477
3,0.15342622602566286,0.7549145708201781,58.201058201058196,0.6126488095238097,0.6283913006385168,0.5796627079447111,0.7332837345699469,0.9036083075754037,63.28125,0.7656250000000001,0.6261086314916611,0.5162946488708258,0.8541666697710752,0.20949521424747755,0.8839633507117373,81.25,0.7,0.5178571492433548,0.5833333358168602,0.6000000014901161,0.893046625076189,0.844761945451237,51.30434782608696,0.6602777777777777,0.5675110201040904,0.4599206457535426,0.8311111092567444,1.1953344048419376,0.877872419504895,60.97560975609756,0.5895833333333333,0.5539682557185491,0.6944444477558136,0.4777777815858523,0.9729540850244364,0.9105869473352075,64.70588235294117,0.8333333333333334,0.29629631837209064,0.3333333333333333,0.26666667064030963,0.5410548673785719,1.9904391788390052,44.44444444444444,0.40625,0.3333333432674408,0.25,0.5,1.2983594336701516,0.6818606851683463,69.23076923076923,0.7619047619047619,0.7472527325153351,0.75,0.761904776096344,0.9628007034699394,1.7193158596687492,35.714285714285715,0.8333333333333333,0.1428571492433548,0.5,0.0833333358168602,0.24862210955506853,0.7091146862126589,60.0,0.90625,0.8333333432674408,0.75,1.0,1.1113692414915117,0.8846362330339963,62.5,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.4113427743973565
4,0.6957445683541057,0.7791577326124566,59.25925925925925,0.5997271825396825,0.5440325948099295,0.6026785783469677,0.5470238123089075,0.7449312549505684,73.4375,0.7450148809523811,0.5853084493428469,0.6666666716337204,0.5770833399146795,0.17576763220269662,0.9102316426094479,71.875,0.7529761904761905,0.10000000149011612,0.0833333358168602,0.125,0.032642049419613114,0.8071148398546494,55.65217391304348,0.5444444444444444,0.35539682308832804,0.4944444497426351,0.31634920835494995,0.1897662642028953,1.0414154980146837,60.97560975609756,0.6912698412698411,0.2916666666666667,0.6666666666666666,0.19603174924850464,0.47952648254968827,0.5998528143987404,82.35294117647058,0.725,0.8690476218859354,1.0,0.7833333412806193,0.08095494086272521,0.890598980257872,55.55555555555556,0.41666666666666663,0.75,0.7000000029802322,0.8333333432674408,1.832241368648842,0.6024411182569236,69.23076923076923,0.75,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.4680010937643066,0.6908058847742676,71.42857142857143,0.9166666666666667,0.761904776096344,1.0,0.625,0.26652508198088326,0.6358861967993161,70.0,0.40625,0.7083333432674408,0.625,0.875,0.21586247947764736,0.5940452796294327,62.5,0.8,0.7692307829856873,0.625,1.0,0.7729181114244428
5,0.20131396371837407,0.8479376241564607,57.67195767195767,0.6152529761904761,0.5650659625728925,0.6180555634200573,0.5612103268504143,0.9476104317842681,71.09375,0.8020833333333334,0.647371044382453,0.6000000070780516,0.7697916720062494,0.025504816337352187,1.3085741678532012,71.875,0.7226190476190476,0.10000000149011612,0.125,0.0833333358168602,0.007281224061833308,0.912921053114474,59.130434782608695,0.6241666666666666,0.23523810108502705,0.42222222288449607,0.1777777800957362,0.49984456488947543,1.1596129500271786,58.536585365853654,0.5736111111111111,0.4365079452594121,0.5833333333333334,0.36666666716337204,0.10631805132609254,0.9889609202861654,64.70588235294117,0.8125,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.01718965993947627,1.342075736259189,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.14173814210895444,1.0324516162047144,69.23076923076923,0.5238095238095238,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.06094399725370644,0.6418597367506538,64.28571428571429,0.75,0.7333333492279053,0.800000011920929,0.7083333432674408,0.20859662080658448,0.5386264108188842,70.0,0.90625,0.375,0.375,0.375,0.053765189584540844,0.6321913705826513,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.3186906875726974
6,0.15320372740950006,0.9618203450173601,57.14285714285714,0.6112847222222222,0.5368987520535787,0.6375000067055225,0.5194444494942824,1.246946766615961,69.53125,0.7156250000000001,0.584663612768054,0.5380952451378107,0.6656250059604645,0.09834486520564546,1.3028862898904583,75.0,0.7083333333333333,0.2916666716337204,0.375,0.25,0.02687112721243858,0.7961756353132212,55.65217391304348,0.6176587301587301,0.4231938501199087,0.47698413332303363,0.4442857176065445,0.7634045891198752,1.049913374402345,60.97560975609756,0.5859126984126984,0.5952380845944086,0.6777777820825577,0.5714285771052042,0.41481819970681666,1.2102121924599918,82.35294117647058,0.7708333333333334,0.8518518805503845,1.0,0.7666666706403097,0.0025270336283866493,0.9410009075736835,55.55555555555556,0.53125,0.30000001192092896,0.25,0.375,0.17367108546567125,1.1445476358035518,46.15384615384615,0.7916666666666667,0.5000000149011612,0.875,0.375,0.2552419831849037,1.4748981217914061,50.0,0.8333333333333333,0.45000000298023224,1.0,0.2916666716337204,0.05766141304476446,0.7594574627016547,70.0,0.90625,0.7333333492279053,0.5833333432674408,1.0,0.11754005019398683,0.7019248781952118,62.5,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6607716494749895
7,0.19523679277071962,1.1171495733797094,55.55555555555556,0.639236111111111,0.4690927118062973,0.6402777843177319,0.40555555808047455,1.085978042312617,71.09375,0.7981026785714287,0.6129464413970709,0.5687500070780516,0.7072916701436043,0.08596327258232568,1.5754170305852995,71.875,0.7416666666666667,0.1666666716337204,0.25,0.125,0.04053587448760724,1.502024779373923,57.391304347826086,0.6093650793650794,0.13111111323038738,0.26666666666666666,0.08888888955116273,0.020882174952967056,1.6164276514223548,56.09756097560976,0.6215277777777778,0.11428571740786235,0.3333333333333333,0.06944444527228673,0.9112189612081218,0.9886303289155524,76.47058823529412,0.8125,0.5357142885526022,0.6666666666666666,0.45000000794728595,0.2649772174554478,1.2296660994129813,44.44444444444444,0.45,0.722222238779068,0.6666666716337204,0.8333333432674408,0.00782295154514002,1.6756249344029555,30.76923076923077,0.55,0.309523805975914,0.75,0.20000000298023224,0.015039075381712954,0.8155140319489155,64.28571428571429,0.875,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.06810417041867103,0.7021406359569431,70.0,0.84375,0.7333333492279053,0.5833333432674408,1.0,0.12735474332764643,0.7382508914431889,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.32350961894640534
8,0.004972183672851997,1.1649027264742293,61.37566137566137,0.6368055555555555,0.6698644024630388,0.6155258025974035,0.7715277820825577,1.170503816730573,72.65625,0.8530505952380953,0.6601686626672745,0.6500000078231096,0.7406250070780516,0.0037305705895082602,1.5450222988093354,75.0,0.7872023809523809,0.3333333432674408,0.375,0.375,0.043965597390284925,1.0643002895155018,57.391304347826086,0.6152777777777777,0.47788360516230266,0.6177777826786042,0.4601587345202764,0.35164688989657034,1.3137840466363067,56.09756097560976,0.5944444444444444,0.3862914989391963,0.5416666716337204,0.39444444825251895,0.05884296696695274,1.073787647162283,82.35294117647058,0.7430555555555555,0.5252525409062704,0.6666666666666666,0.4444444378217061,0.003804151769408494,1.0324499778663958,66.66666666666666,0.5166666666666666,0.7857142686843872,0.75,0.8333333432674408,0.010780980946330627,1.4000747979415835,53.84615384615385,0.5714285714285714,0.6727272570133209,0.875,0.5476190596818924,0.26048454906167234,0.5421564004877661,78.57142857142857,0.9583333333333333,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.01915633591352464,0.8051308782863554,60.0,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.013581793996676843,0.5999859635910306,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.17589470949784367
