,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6814506391382626,0.08579417276361447,50.0
1,1.0202629026618566,0.0952805675222601,50.0
2,0.6754464424815371,0.08611581033561984,50.0
3,0.4783499362297892,0.08266035177013933,50.0
4,0.6169569560372956,0.08315829982161921,50.0
5,0.44832549343735634,0.08119268480975955,50.0
6,0.4030285897141049,0.08210562285452365,50.0
7,0.5325295160223235,0.07827175390641558,50.0
8,0.38768332738106387,0.08251323403755756,50.0
9,0.3751280405643275,0.08584416423009944,56.25
10,0.48516214347222675,0.08529408221277207,81.25
11,0.28205586027512686,0.06897701753807314,75.0
12,0.06700759068742045,0.0771243378243511,75.0
13,0.028066293567102194,0.09225978727291026,75.0
14,0.008697859527554287,0.12319556733372415,62.5
15,0.03167200468262953,0.12510483250497498,68.75
16,0.009936636914388211,0.1420567239173151,75.0
17,0.007413444231870235,0.15622769094171227,75.0
18,0.0014017359524576775,0.16990777992857378,75.0
19,0.0024364343395709494,0.17372463028748308,68.75
20,0.0004157118716222428,0.1780746692369335,68.75
21,0.022410678239235676,0.1851476629062515,75.0
22,0.012309134871309465,0.19157619368381507,62.5
23,0.0006140564933666545,0.19223456750478873,75.0
24,0.00022962271565140236,0.20383035344387007,62.5
25,0.00026624437115250094,0.1934317902216316,68.75
26,0.0005090416648828455,0.20018945740400196,75.0
27,0.00011284195679493844,0.19109456681601933,68.75
28,0.00018096295802052037,0.19265683781378914,68.75
29,0.0001982099396929378,0.19145443869545642,68.75
30,0.00016730439274173227,0.19344858626560085,68.75
31,8.537369127355547e-05,0.19501078048946752,68.75
32,0.00012072704095717211,0.19504048562244433,68.75
33,9.70982163000153e-05,0.19395912230506618,68.75
34,0.00024806952285641746,0.19339623432930692,68.75
35,5.002361729075857e-05,0.19369418469729272,68.75
36,9.517280033724254e-05,0.194206093232439,68.75
37,5.2512139974797894e-05,0.19466609017998987,68.75
38,0.00014119655678341376,0.19499793299472418,68.75
39,8.032138647335795e-05,0.19549061078487803,68.75
40,8.922823812154166e-05,0.1957071761434774,68.75
41,6.680441624414555e-05,0.19580492982862208,68.75
42,0.00012191806145263148,0.19588387631570664,68.75
43,6.780453070349679e-05,0.19612126808257055,68.75
44,4.689256381828253e-05,0.1966519441043405,68.75
45,0.0001685563978891094,0.19715191374836688,68.75
46,4.466045908996826e-05,0.19721080652257292,68.75
47,8.09748142650744e-05,0.19753584876100497,68.75
48,8.936248514398499e-05,0.1981296385238921,68.75
49,0.00010228841453502932,0.19825109915744876,68.75
50,0.00010765354187960696,0.19856455571741777,68.75
51,6.549766709292143e-05,0.19906080623049843,68.75
52,4.8958205467496466e-05,0.1994481799001815,68.75
53,7.604936190333956e-05,0.2002074885092751,68.75
54,7.594982278880431e-05,0.20053490072659436,68.75
55,4.67957514782439e-05,0.20065614207066454,68.75
56,7.996952081226546e-05,0.20095786613268235,68.75
57,7.010858119752549e-05,0.20115777745111826,68.75
58,5.9940594340881454e-05,0.20152514422611942,68.75
59,4.800325131553642e-05,0.20191459633085101,68.75
60,5.4646009693021686e-05,0.20220614986123556,68.75
61,6.546059601532746e-05,0.20255811422788322,68.75
62,1.7967594547660737e-05,0.2033076372642792,68.75
63,0.00014005539088190149,0.20385892841185682,68.75
64,3.678054370189793e-05,0.2041812959494942,68.75
65,7.001771743073594e-05,0.20452795130314905,68.75
66,2.7483571986502038e-05,0.20478589336298883,68.75
67,9.168587598704366e-05,0.20488319101593613,68.75
68,7.078046268882958e-05,0.20511336936278152,68.75
69,2.644511422369025e-05,0.20573538865204477,68.75
70,9.163994703609217e-05,0.20643543327839176,68.75
71,3.8561280368075794e-05,0.20663411695669182,68.75
72,6.747995635462601e-05,0.20706097327382034,68.75
73,3.008192575778088e-05,0.20737693388177322,68.75
74,5.2533449808325305e-05,0.20758562497757632,68.75
75,4.6032388434251746e-05,0.20790571546658715,68.75
76,5.198135754716784e-05,0.20820657385255778,68.75
77,3.7202058519832135e-05,0.20862250422223874,68.75
78,5.392567454450873e-05,0.20894799342380455,68.75
79,3.1029315120977825e-05,0.2093790851158246,68.75
80,3.506558896918935e-05,0.20981489017684102,68.75
81,3.7845829001784904e-05,0.21002929534659298,68.75
82,4.3799264523053505e-05,0.2102240271565191,68.75
83,2.8644567918482795e-05,0.2105388151894203,68.75
84,4.8175111261168686e-05,0.21093188188990158,68.75
85,4.009410745908594e-05,0.21142816706476247,68.75
86,1.940728254352267e-05,0.21186133314452021,68.75
87,2.6720561675005675e-05,0.21210282992883978,68.75
88,3.5643895745187555e-05,0.21225605544117923,68.75
89,5.044560196953849e-05,0.2124758572891983,68.75
90,2.3842507520054526e-05,0.2128093855000276,68.75
91,3.7031190593249894e-05,0.2132680437247108,68.75
92,2.816415118634263e-05,0.21360369933599577,68.75
93,3.1786168474016615e-05,0.21392952136039478,68.75
94,2.8809557375030948e-05,0.21429664953583055,68.75
95,3.9907480409865246e-05,0.21451083065451354,68.75
96,1.714564158721578e-05,0.21478497723418372,68.75
97,2.6311544029278508e-05,0.21509661053119034,68.75
98,2.0200491752476775e-05,0.2154082966568331,68.75
99,4.424422802507792e-05,0.2158792779054015,68.75
