,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,539.4339918333163,56.420586612118264,0.0,0.0,0.0,0.0,0.0,5.689277093807059,0.0,0.0,0.0,0.0,0.0,4.886147313246786,1.9437204165240813,0.0,0.0,0.0,0.0,0.0,9.420951388330618,5.476090323173766,0.0,0.0,0.0,0.0,0.0,86.30387361182484,13.186036895613498,0.0,0.0,0.0,0.0,0.0,82.08193426476767,99.92669760798991,0.0,0.0,0.0,0.0,0.0,1770.8653621032554,6.741702296152804,0.0,0.0,0.0,0.0,0.0,60.61177928141783,127.98119297755021,0.0,0.0,0.0,0.0,0.0,862.2372925661743,22.754173607767225,0.0,0.0,0.0,0.0,0.0,80.91961665852448,81.98995873149866,0.0,0.0,0.0,0.0,0.0,55.434613457950995,104.59439371433282,0.0,0.0,0.0,0.0,0.0,432.6534579906744,183.63433249375578,0.0,0.0,0.0,0.0,0.0,1282.4617287890953,59.76297682962551,0.0,0.0,0.0,0.0,0.0,913.9442066715532,21.688373389040063,0.0,0.0,0.0,0.0,0.0,143.44937369500636,19.67750717727619,0.0,0.0,0.0,0.0,0.0,88.08985686204113,910.4454159194054,0.0,0.0,0.0,0.0,0.0,4733.741836236842,566.2759932344925,0.0,0.0,0.0,0.0,0.0,3028.496001976348,378.05218053722126,0.0,0.0,0.0,0.0,0.0,2505.654592051562
1,539.5450304481642,56.68406239751261,0.0,0.0,0.0,0.0,0.0,6.135359798856949,0.0,0.0,0.0,0.0,0.0,9.079449081545695,3.2125802970786284,0.0,0.0,0.0,0.0,0.0,22.809311375655174,3.924217073533165,0.0,0.0,0.0,0.0,0.0,42.53487070953827,13.470433832349627,0.0,0.0,0.0,0.0,0.0,88.40386405513888,46.55532668025006,0.0,0.0,0.0,0.0,0.0,306.49670747344305,6.767016149438636,0.0,0.0,0.0,0.0,0.0,236.88532998389147,51.49207967702859,0.0,0.0,0.0,0.0,0.0,663.7443167551844,28.760315690298633,0.0,0.0,0.0,0.0,0.0,65.87457839061678,36.034502123066964,0.0,0.0,0.0,0.0,0.0,187.97207041534088,45.11537839810734,0.0,0.0,0.0,0.0,0.0,188.07725626361457,133.57070821931214,0.0,0.0,0.0,0.0,0.0,425.13760973349844,39.758783048883245,0.0,0.0,0.0,0.0,0.0,725.6506912895942,13.488519221782864,0.0,0.0,0.0,0.0,0.0,278.28891810460806,23.287211460564013,0.0,0.0,0.0,0.0,0.0,213.8772724511899,490.0171321734116,0.0,0.0,0.0,0.0,0.0,3351.0113978059026,316.8596065302971,0.0,0.0,0.0,0.0,0.0,1018.0110225650608,162.81818721788778,0.0,0.0,0.0,0.0,0.0,1220.4663716983516
2,587.4614672058417,56.58185430843443,0.0,0.0,0.0,0.0,0.0,1.4208377820447755,0.0,0.0,0.0,0.0,0.0,18.47903170454003,1.4522352317283655,0.0,0.0,0.0,0.0,0.0,7.262623855649366,2.206999737459142,0.0,0.0,0.0,0.0,0.0,24.32138845066883,13.611766989474448,0.0,0.0,0.0,0.0,0.0,89.59697434121976,30.614886072684317,0.0,0.0,0.0,0.0,0.0,286.57291267880163,2.38358085912074,0.0,0.0,0.0,0.0,0.0,24.710797006672312,39.91159509788863,0.0,0.0,0.0,0.0,0.0,166.8312471075459,21.96787146764326,0.0,0.0,0.0,0.0,0.0,115.70191157861002,25.1551877139829,0.0,0.0,0.0,0.0,0.0,163.34070890811688,27.88908912372663,0.0,0.0,0.0,0.0,0.0,131.9355645326721,33.99300857480124,0.0,0.0,0.0,0.0,0.0,512.7861143016206,5.458826903119146,0.0,0.0,0.0,0.0,0.0,205.84874945741748,4.511610097547046,0.0,0.0,0.0,0.0,0.0,31.71606570398355,17.408627093980215,0.0,0.0,0.0,0.0,0.0,37.85473142829692,373.4832347711514,0.0,0.0,0.0,0.0,0.0,1799.9026173207044,87.28267038122449,0.0,0.0,0.0,0.0,0.0,470.4300168401188,90.55440152089614,0.0,0.0,0.0,0.0,0.0,661.5510390104216
3,682.5440208077856,56.231500542955125,0.0,0.0,0.0,0.0,0.0,1.0181189317550376,0.0,0.0,0.0,0.0,0.0,1.7543254535616035,1.199973860083859,0.0,0.0,0.0,0.0,0.0,4.592550244741406,1.8335427863296696,0.0,0.0,0.0,0.0,0.0,6.813045254324536,13.372156149855133,0.0,0.0,0.0,0.0,0.0,91.69945942947294,27.718190907687102,0.0,0.0,0.0,0.0,0.0,537.3351806946107,4.369938990765446,0.0,0.0,0.0,0.0,0.0,48.2604080672376,44.76986377109135,0.0,0.0,0.0,0.0,0.0,4.369099192522295,17.69195608558809,0.0,0.0,0.0,0.0,0.0,97.01709444081024,22.936593859057634,0.0,0.0,0.0,0.0,0.0,0.9198377671222184,33.56486931017493,0.0,0.0,0.0,0.0,0.0,225.3208851228244,34.94933658878284,0.0,0.0,0.0,0.0,0.0,509.71900753191613,1.2634234429563056,0.0,0.0,0.0,0.0,0.0,52.847763438267876,3.1879567001074727,0.0,0.0,0.0,0.0,0.0,24.258204755395496,27.24365177157689,0.0,0.0,0.0,0.0,0.0,285.1376804106831,234.5249469052444,0.0,0.0,0.0,0.0,0.0,1639.346744088443,22.586973674855354,0.0,0.0,0.0,0.0,0.0,245.10424809289165,50.160763759295854,0.0,0.0,0.0,0.0,0.0,464.9649059933307
4,611.9737973063058,55.912212628106516,0.0,0.0,0.0,0.0,0.0,1.2318710133835353,0.0,0.0,0.0,0.0,0.0,4.593133692640086,0.5913424146544914,0.0,0.0,0.0,0.0,0.0,1.854757061246285,1.9364001029450804,0.0,0.0,0.0,0.0,0.0,15.605900600323038,13.24702088195737,0.0,0.0,0.0,0.0,0.0,83.40748876869858,19.338181983030438,0.0,0.0,0.0,0.0,0.0,369.8798785804964,6.063145712053749,0.0,0.0,0.0,0.0,0.0,22.394562713495734,39.034420157073725,0.0,0.0,0.0,0.0,0.0,5.613853785813374,8.140379021115416,0.0,0.0,0.0,0.0,0.0,6.715634364628292,19.165437584136672,0.0,0.0,0.0,0.0,0.0,5.535268941644758,14.41432672554746,0.0,0.0,0.0,0.0,0.0,12.215205614445589,66.26493331915044,0.0,0.0,0.0,0.0,0.0,120.1992204323423,6.419282391270366,0.0,0.0,0.0,0.0,0.0,57.02515327605384,2.367630920377085,0.0,0.0,0.0,0.0,0.0,57.42388912556142,14.738581093156057,0.0,0.0,0.0,0.0,0.0,38.884003365047775,153.35564721925408,0.0,0.0,0.0,0.0,0.0,1067.676386649699,12.80258447555307,0.0,0.0,0.0,0.0,0.0,80.67004070539608,52.0957948741951,0.0,0.0,0.0,0.0,0.0,155.72152957343854
5,397.4644185533996,47.12514672018087,0.0,0.0,0.0,0.0,0.0,1.3059274249979373,0.0,0.0,0.0,0.0,0.0,4.925599511345581,1.5743633286867613,0.0,0.0,0.0,0.0,0.0,1.8232061433383078,2.822845441526409,0.0,0.0,0.0,0.0,0.0,2.2618427214899874,9.3169746829216,0.0,0.0,0.0,0.0,0.0,91.19365350908558,17.365141014133382,0.0,0.0,0.0,0.0,0.0,472.38494377474797,8.98339811287974,0.0,0.0,0.0,0.0,0.0,56.65547483635709,30.001690696369494,0.0,0.0,0.0,0.0,0.0,106.13851786722216,9.217364606933273,0.0,0.0,0.0,0.0,0.0,56.44552205799566,18.823865212511347,0.0,0.0,0.0,0.0,0.0,16.39210289179423,11.056728453867692,0.0,0.0,0.0,0.0,0.0,64.44126781151961,91.751333345113,0.0,0.0,0.0,0.0,0.0,202.91535960180752,14.160496957614138,0.0,0.0,0.0,0.0,0.0,50.60518111954459,4.088455501561227,0.0,0.0,0.0,0.0,0.0,39.400453283923405,21.329923858426998,0.0,0.0,0.0,0.0,0.0,96.25816205815113,37.88487494836729,0.0,0.0,0.0,0.0,0.0,572.363353913544,21.27307033150139,0.0,0.0,0.0,0.0,0.0,70.54733266988899,41.75578223844549,0.0,0.0,0.0,0.0,0.0,68.88952305194708
6,295.64385948797764,21.620981530723892,0.0,0.0,0.0,0.0,0.0,1.3161758803664452,0.0,0.0,0.0,0.0,0.0,0.5551624838540737,4.056299072210102,0.0,0.0,0.0,0.0,0.0,2.058420402452461,5.000527012714679,0.0,0.0,0.0,0.0,0.0,17.52681578647828,0.9714937457866488,0.0,0.0,0.0,0.0,0.0,5.513902530838157,21.336755950212456,0.0,0.0,0.0,0.0,0.0,377.32846396329217,4.308054958959739,0.0,0.0,0.0,0.0,0.0,25.989027870630316,34.96666711324949,0.0,0.0,0.0,0.0,0.0,22.833312743420066,23.090428344568792,0.0,0.0,0.0,0.0,0.0,89.56595187276857,17.31946210527637,0.0,0.0,0.0,0.0,0.0,50.27952861154912,11.136622492827993,0.0,0.0,0.0,0.0,0.0,74.10182684091076,52.27120130409997,0.0,0.0,0.0,0.0,0.0,149.50399055761417,13.164027215908929,0.0,0.0,0.0,0.0,0.0,97.43011993979427,4.613778409883856,0.0,0.0,0.0,0.0,0.0,40.4084891117842,14.463005280127838,0.0,0.0,0.0,0.0,0.0,16.72207640457844,30.543480580722427,0.0,0.0,0.0,0.0,0.0,332.7788080470416,22.580741633748943,0.0,0.0,0.0,0.0,0.0,90.87684043484869,143.7893070660506,0.0,0.0,0.0,0.0,0.0,87.55272667236841
7,166.62728171974118,11.584215395083561,0.0,0.0,0.0,0.0,0.0,0.49098328860455415,0.0,0.0,0.0,0.0,0.0,3.256916173733655,1.4172979006409547,0.0,0.0,0.0,0.0,0.0,1.6340223836164036,1.2917709477031474,0.0,0.0,0.0,0.0,0.0,24.63335333797399,1.0667191116147747,0.0,0.0,0.0,0.0,0.0,15.183100506501937,14.547322546841446,0.0,0.0,0.0,0.0,0.0,199.00246115262823,8.474211061448427,0.0,0.0,0.0,0.0,0.0,94.81119405567458,26.09890244532679,0.0,0.0,0.0,0.0,0.0,217.99651947762476,6.586720379294683,0.0,0.0,0.0,0.0,0.0,23.516620539903176,13.041395231864348,0.0,0.0,0.0,0.0,0.0,104.62528350599779,14.646975440058602,0.0,0.0,0.0,0.0,0.0,91.54344318137018,44.01099627335476,0.0,0.0,0.0,0.0,0.0,152.63273900609641,4.5437080626191655,0.0,0.0,0.0,0.0,0.0,71.50643404371384,3.4870716359891567,0.0,0.0,0.0,0.0,0.0,6.020966079648012,13.3728733820392,0.0,0.0,0.0,0.0,0.0,77.07597893420314,26.915430018280453,0.0,0.0,0.0,0.0,0.0,92.21567980285192,11.137054788320441,0.0,0.0,0.0,0.0,0.0,68.17818123177861,31.554153882533484,0.0,0.0,0.0,0.0,0.0,341.92419411545893
8,185.91267283602377,7.021308306740465,0.0,0.0,0.0,0.0,0.0,0.7121722209971916,0.0,0.0,0.0,0.0,0.0,4.7602160261148745,1.3953959827020523,0.0,0.0,0.0,0.0,0.0,1.841547083554003,1.0735438649665876,0.0,0.0,0.0,0.0,0.0,11.931936100852171,0.28418902041124794,0.0,0.0,0.0,0.0,0.0,2.4655990931468823,12.828797125081635,0.0,0.0,0.0,0.0,0.0,202.97044543772734,2.343977825201449,0.0,0.0,0.0,0.0,0.0,10.59001558148664,20.94486572621637,0.0,0.0,0.0,0.0,0.0,88.62547803436685,7.829671747697907,0.0,0.0,0.0,0.0,0.0,15.958653399381864,14.54471586377042,0.0,0.0,0.0,0.0,0.0,27.608237619998764,9.754277642940641,0.0,0.0,0.0,0.0,0.0,66.60196573977352,49.33501833032038,0.0,0.0,0.0,0.0,0.0,212.9791128299751,8.900301661253707,0.0,0.0,0.0,0.0,0.0,11.84338515141216,2.3700726806861017,0.0,0.0,0.0,0.0,0.0,8.81177084858682,13.20433733289273,0.0,0.0,0.0,0.0,0.0,78.11114741186253,20.457242280301465,0.0,0.0,0.0,0.0,0.0,67.04388751369076,22.62728810894729,0.0,0.0,0.0,0.0,0.0,147.59711676288714,21.92653915442461,0.0,0.0,0.0,0.0,0.0,66.5469432103312
