,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1646.6279527716838,1299.4003908068873,0.0,0.0,0.0,0.0,0.0,13.529175745007521,0.0,0.0,0.0,0.0,0.0,13.744012550756263,26.59307091023927,0.0,0.0,0.0,0.0,0.0,5.297266827829342,15.43388607153438,0.0,0.0,0.0,0.0,0.0,33.142129952475706,20.001553924507103,0.0,0.0,0.0,0.0,0.0,31.277399944690746,15.155790137881516,0.0,0.0,0.0,0.0,0.0,38.687031754786915,352.0390655647293,0.0,0.0,0.0,0.0,0.0,101.20480840853875,250.05118484027562,0.0,0.0,0.0,0.0,0.0,568.3419872717766,254.23915430762403,0.0,0.0,0.0,0.0,0.0,197.65123843131946,519.6710062457103,0.0,0.0,0.0,0.0,0.0,387.8040051676568,268.5760841645222,0.0,0.0,0.0,0.0,0.0,622.5266283744719,45.54503191923267,0.0,0.0,0.0,0.0,0.0,303.0161781777846,878.3372907776744,0.0,0.0,0.0,0.0,0.0,16.563064603719372,141.45671988225047,0.0,0.0,0.0,0.0,0.0,90.38540431969054,642.860240995769,0.0,0.0,0.0,0.0,0.0,768.2962107643206,3209.9397222894263,0.0,0.0,0.0,0.0,0.0,3477.9387808626147,883.0108443236077,0.0,0.0,0.0,0.0,0.0,1177.1806833275132,149.1146260633465,0.0,0.0,0.0,0.0,0.0,413.94392542523326
1,887.4883099072697,944.5431761028555,0.0,0.0,0.0,0.0,0.0,8.038600397657538,0.0,0.0,0.0,0.0,0.0,0.6979923086434302,10.41669905222553,0.0,0.0,0.0,0.0,0.0,11.124699236900973,40.27137614110481,0.0,0.0,0.0,0.0,0.0,11.411514776654734,12.361346846614678,0.0,0.0,0.0,0.0,0.0,8.120122592655273,48.30821803480535,0.0,0.0,0.0,0.0,0.0,33.27109145490846,334.5180188347425,0.0,0.0,0.0,0.0,0.0,508.8033983954574,144.9350644382987,0.0,0.0,0.0,0.0,0.0,235.65918343598224,174.41436011038533,0.0,0.0,0.0,0.0,0.0,15.610835946770601,184.9761044523911,0.0,0.0,0.0,0.0,0.0,25.914775952917907,346.38337294791955,0.0,0.0,0.0,0.0,0.0,515.1116435709057,5.5402925161521015,0.0,0.0,0.0,0.0,0.0,87.70559148047226,769.973888835241,0.0,0.0,0.0,0.0,0.0,424.4478192417228,109.70054181946327,0.0,0.0,0.0,0.0,0.0,48.75836374908423,354.39700154524354,0.0,0.0,0.0,0.0,0.0,590.3897005541032,2329.822678302851,0.0,0.0,0.0,0.0,0.0,2310.9509830341185,412.51936779562703,0.0,0.0,0.0,0.0,0.0,260.47376632260296,78.4844537808725,0.0,0.0,0.0,0.0,0.0,210.05306135568384
2,438.1005522197478,547.5007151477904,0.0,0.0,0.0,0.0,0.0,11.640467345606186,0.0,0.0,0.0,0.0,0.0,19.34833118830396,6.992065613045986,0.0,0.0,0.0,0.0,0.0,2.4168178168514354,38.404710977295196,0.0,0.0,0.0,0.0,0.0,8.840974552951563,2.329891575467724,0.0,0.0,0.0,0.0,0.0,4.709105690853842,50.46403213134858,0.0,0.0,0.0,0.0,0.0,120.21711154583018,311.1739210525833,0.0,0.0,0.0,0.0,0.0,389.5907397331965,113.19863574472228,0.0,0.0,0.0,0.0,0.0,157.21673528579726,157.3673329272177,0.0,0.0,0.0,0.0,0.0,38.48455586929049,124.46900998153419,0.0,0.0,0.0,0.0,0.0,118.62130556672824,325.1993497914389,0.0,0.0,0.0,0.0,0.0,378.77804014747136,12.447098588418086,0.0,0.0,0.0,0.0,0.0,91.5699622787699,367.18073678894905,0.0,0.0,0.0,0.0,0.0,318.599451105337,99.77036808808003,0.0,0.0,0.0,0.0,0.0,58.07916043432134,336.1812171245135,0.0,0.0,0.0,0.0,0.0,113.67229928765144,1437.6800234652271,0.0,0.0,0.0,0.0,0.0,1753.9668035559196,247.844888659613,0.0,0.0,0.0,0.0,0.0,321.13061077697694,85.42894348687388,0.0,0.0,0.0,0.0,0.0,87.5114029558007
3,822.3937572898944,251.85714880063864,0.0,0.0,0.0,0.0,0.0,13.854438942702952,0.0,0.0,0.0,0.0,0.0,3.3605549014385385,12.548921792831523,0.0,0.0,0.0,0.0,0.0,1.0312891199846268,5.109979107476977,0.0,0.0,0.0,0.0,0.0,24.28132017699573,13.361734413693641,0.0,0.0,0.0,0.0,0.0,4.871222154666489,22.355054057722484,0.0,0.0,0.0,0.0,0.0,15.649732470003949,285.04101399803403,0.0,0.0,0.0,0.0,0.0,145.5152706517443,71.83734488474306,0.0,0.0,0.0,0.0,0.0,340.7426520695978,125.53456827292193,0.0,0.0,0.0,0.0,0.0,16.01276839220824,104.44654785885132,0.0,0.0,0.0,0.0,0.0,183.3842235450109,225.9424651788215,0.0,0.0,0.0,0.0,0.0,302.2072878659646,52.49031270232996,0.0,0.0,0.0,0.0,0.0,259.21553966445805,52.54722435578395,0.0,0.0,0.0,0.0,0.0,49.0654756316139,88.40275554929177,0.0,0.0,0.0,0.0,0.0,88.0817461316564,149.001302554777,0.0,0.0,0.0,0.0,0.0,281.2302274376807,1135.7155054642324,0.0,0.0,0.0,0.0,0.0,1162.0387564089333,180.41858909650165,0.0,0.0,0.0,0.0,0.0,353.9937002046788,65.08921067917026,0.0,0.0,0.0,0.0,0.0,73.5865918212291
4,76.2411808336758,167.79589605276215,0.0,0.0,0.0,0.0,0.0,4.273191221607688,0.0,0.0,0.0,0.0,0.0,1.047773707596823,11.204565367898377,0.0,0.0,0.0,0.0,0.0,4.6201249403499896,11.724234009206288,0.0,0.0,0.0,0.0,0.0,10.239088603297219,7.025032540234642,0.0,0.0,0.0,0.0,0.0,13.886316749835904,20.87299131355801,0.0,0.0,0.0,0.0,0.0,50.839722155977086,261.24345940562836,0.0,0.0,0.0,0.0,0.0,46.110923647440366,62.37849574506979,0.0,0.0,0.0,0.0,0.0,3.8883084588896124,117.77166228109957,0.0,0.0,0.0,0.0,0.0,32.07061228830557,94.3890416232106,0.0,0.0,0.0,0.0,0.0,81.53126581158962,171.556371085216,0.0,0.0,0.0,0.0,0.0,360.11962655255667,73.76386665584297,0.0,0.0,0.0,0.0,0.0,144.02351705269302,19.323633183814746,0.0,0.0,0.0,0.0,0.0,11.439507018833034,97.86196340010468,0.0,0.0,0.0,0.0,0.0,108.59307946287261,124.07971543951945,0.0,0.0,0.0,0.0,0.0,102.31627026802059,547.5758801783919,0.0,0.0,0.0,0.0,0.0,650.6733307992868,172.7256945626404,0.0,0.0,0.0,0.0,0.0,139.0471746967595,37.392678604846644,0.0,0.0,0.0,0.0,0.0,80.80969180134451
5,227.5521661445238,129.4695385143694,0.0,0.0,0.0,0.0,0.0,8.242276388944479,0.0,0.0,0.0,0.0,0.0,0.8131948009914456,12.325592804167076,0.0,0.0,0.0,0.0,0.0,3.8068822799913575,21.44041558234206,0.0,0.0,0.0,0.0,0.0,12.974963300771323,2.6735069090906265,0.0,0.0,0.0,0.0,0.0,1.3131165529271391,60.1948268724161,0.0,0.0,0.0,0.0,0.0,97.06157429351659,250.87389522826408,0.0,0.0,0.0,0.0,0.0,7.713141552039218,140.46626054013987,0.0,0.0,0.0,0.0,0.0,20.070877183301103,103.32028430825125,0.0,0.0,0.0,0.0,0.0,233.5226908255219,91.64472806446916,0.0,0.0,0.0,0.0,0.0,61.2576602532767,327.7447226050867,0.0,0.0,0.0,0.0,0.0,237.5611994797248,112.22961083373336,0.0,0.0,0.0,0.0,0.0,36.40486764666028,24.640095097345778,0.0,0.0,0.0,0.0,0.0,18.197248411056407,90.29950030913797,0.0,0.0,0.0,0.0,0.0,121.54588428907687,321.4395723474009,0.0,0.0,0.0,0.0,0.0,40.24683554365979,94.94108979080406,0.0,0.0,0.0,0.0,0.0,71.20954748357686,255.95134657793332,0.0,0.0,0.0,0.0,0.0,97.93673946183006,86.22840378822205,0.0,0.0,0.0,0.0,0.0,55.317714144808626
6,192.62914097031785,118.24975846338086,0.0,0.0,0.0,0.0,0.0,5.135798478666167,0.0,0.0,0.0,0.0,0.0,7.895793208153249,6.743281769297082,0.0,0.0,0.0,0.0,0.0,2.240220354620058,4.750594913027716,0.0,0.0,0.0,0.0,0.0,5.07968904534795,8.796194124420323,0.0,0.0,0.0,0.0,0.0,2.7789674161579425,37.52694231666992,0.0,0.0,0.0,0.0,0.0,6.111666085956488,162.4699151977427,0.0,0.0,0.0,0.0,0.0,109.33781703282347,81.09372626847565,0.0,0.0,0.0,0.0,0.0,198.4132040890554,80.19591376125032,0.0,0.0,0.0,0.0,0.0,11.026898757496912,111.4484128665131,0.0,0.0,0.0,0.0,0.0,46.786154431644285,301.641281302813,0.0,0.0,0.0,0.0,0.0,243.2437971049522,127.7727822251919,0.0,0.0,0.0,0.0,0.0,138.15845112142594,26.974599488102438,0.0,0.0,0.0,0.0,0.0,21.500828400301174,101.02307643312952,0.0,0.0,0.0,0.0,0.0,146.94030644442097,178.63532727721648,0.0,0.0,0.0,0.0,0.0,60.56066732328384,89.35225177357538,0.0,0.0,0.0,0.0,0.0,117.43194097257143,202.98108872417632,0.0,0.0,0.0,0.0,0.0,111.62796329793932,35.964719855439746,0.0,0.0,0.0,0.0,0.0,30.24693156874777
7,195.6054977338602,97.70723857885825,0.0,0.0,0.0,0.0,0.0,4.1147015531260145,0.0,0.0,0.0,0.0,0.0,1.0853268176181456,17.232816540367864,0.0,0.0,0.0,0.0,0.0,0.9745841683332948,5.9720811877821705,0.0,0.0,0.0,0.0,0.0,10.531912899241608,7.314992040683135,0.0,0.0,0.0,0.0,0.0,2.69328308790796,17.766613986541902,0.0,0.0,0.0,0.0,0.0,20.07645085461111,157.70135007372573,0.0,0.0,0.0,0.0,0.0,5.051463339545953,52.28536998729806,0.0,0.0,0.0,0.0,0.0,0.3208912336749189,129.50868883137855,0.0,0.0,0.0,0.0,0.0,0.12724857992734936,150.19717822466023,0.0,0.0,0.0,0.0,0.0,107.33570727660008,159.5205766480899,0.0,0.0,0.0,0.0,0.0,139.25870804232775,78.9362246868686,0.0,0.0,0.0,0.0,0.0,44.493001767106634,22.911633384756925,0.0,0.0,0.0,0.0,0.0,37.13338475561185,88.53304161779027,0.0,0.0,0.0,0.0,0.0,6.2154041029512035,158.76202974395918,0.0,0.0,0.0,0.0,0.0,210.7222943982606,129.26881216955593,0.0,0.0,0.0,0.0,0.0,21.0713565514793,107.95772731445011,0.0,0.0,0.0,0.0,0.0,58.70741718379076,21.088171856065323,0.0,0.0,0.0,0.0,0.0,50.101988099848285
8,180.22743850862764,175.8656826473,0.0,0.0,0.0,0.0,0.0,18.969516356258584,0.0,0.0,0.0,0.0,0.0,2.160379789025257,15.844394216529947,0.0,0.0,0.0,0.0,0.0,2.2007828713823967,21.109972608939923,0.0,0.0,0.0,0.0,0.0,26.235514307099304,11.607105611976163,0.0,0.0,0.0,0.0,0.0,1.5095602953741682,63.064375352474094,0.0,0.0,0.0,0.0,0.0,33.516696161728284,184.16372094259546,0.0,0.0,0.0,0.0,0.0,41.04581756050149,75.46183908530756,0.0,0.0,0.0,0.0,0.0,2.4701710809353092,82.90839344750422,0.0,0.0,0.0,0.0,0.0,41.19758556021142,75.14256092549589,0.0,0.0,0.0,0.0,0.0,104.43698987110561,261.3012748262651,0.0,0.0,0.0,0.0,0.0,194.62141403059812,124.33900594255219,0.0,0.0,0.0,0.0,0.0,84.31101849795769,25.300106296811066,0.0,0.0,0.0,0.0,0.0,13.493957321644453,103.00932903942743,0.0,0.0,0.0,0.0,0.0,42.58646851733304,257.95679973598607,0.0,0.0,0.0,0.0,0.0,47.380823088564796,112.38519603072947,0.0,0.0,0.0,0.0,0.0,96.57292487253017,135.96468393528747,0.0,0.0,0.0,0.0,0.0,53.99155046207068,61.24825329446309,0.0,0.0,0.0,0.0,0.0,42.55168023388059
