,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test
0,0.8205285384038349,0.07690408999653675,75.0
1,0.6919124530816252,0.08655724361580906,75.0
2,0.6922072594416582,0.08657683360176549,75.0
3,0.6926829885437119,0.08659856082273226,75.0
4,0.6923544138860579,0.08664555553372075,50.0
5,0.6928451183467711,0.08669546326952922,25.0
6,0.6938989752523147,0.08677972100309912,25.0
7,0.6909468212043064,0.08680087005891964,25.0
8,0.689569487120139,0.08685702870219907,25.0
9,0.6925526537845996,0.08701723354673757,25.0
10,0.7222662082856532,0.10353096609421364,25.0
11,0.6439079456392292,0.08826299464754836,25.0
12,0.8481494617701744,0.12606843148167624,25.0
13,0.5658607767069007,0.11689552257859602,25.0
14,0.6388115514721806,0.09995259923780095,25.0
15,0.6068030373298238,0.13241731608947122,25.0
16,0.3782384901418874,0.10380812402202134,25.0
17,0.40846877894081496,0.16692960491533354,25.0
18,0.11054931569720225,0.13892051697463353,25.0
19,0.6950463142784961,0.12285360255433198,25.0
20,0.3826586480820544,0.16651091592770328,25.0
21,0.1972228871511275,0.20569571700887293,25.0
22,0.48769645761856306,0.1538427927596054,37.5
23,0.08974217766251784,0.10249364192930115,50.0
24,0.028470539129798245,0.24431181021704776,37.5
25,0.012224303034006082,0.12062190581779646,37.5
26,0.012564046247831757,0.20109278449955018,25.0
27,0.027073776946628575,0.21538479388555393,25.0
28,0.015308637291091403,0.14828649968438642,50.0
29,0.002134053283806159,0.2651061003624579,25.0
30,0.0020529958228477415,0.297767981314617,25.0
31,0.0008331067151954705,0.234756068516853,25.0
32,0.00023072224265266228,0.20110081037595126,37.5
33,0.0008154087923199505,0.19801001489775585,37.5
34,0.0008776800631852492,0.2230669571523169,25.0
35,0.0002145031201555929,0.2669005145712826,25.0
36,0.00017218818554717082,0.28694939297828986,25.0
37,7.222079792583048e-05,0.27885287104397644,25.0
38,0.0003776108711103953,0.26274953016165464,25.0
39,0.0002483461155577411,0.24322627292502064,25.0
40,0.000340308023488575,0.2314616561686156,25.0
41,0.0004667309597272926,0.23363624729859064,25.0
42,0.000320240079464345,0.24655736729040625,25.0
43,0.00010636536230968219,0.2592704302952847,25.0
44,7.054733521419427e-05,0.264372748385479,25.0
45,0.0001412847012612916,0.26696706605211373,25.0
46,0.00022417264901487276,0.26270704129053096,25.0
47,0.0002025859508844358,0.2591982301614622,25.0
48,0.0001895571986484475,0.2552781773816755,25.0
49,0.00012378315194752211,0.2526568882739209,25.0
50,8.476549506809464e-05,0.2535239355316131,25.0
51,8.33832583629367e-05,0.2565760251482635,25.0
52,0.00013381770954486194,0.2590472967761058,25.0
53,6.468331123895811e-05,0.2591667359529679,25.0
54,0.00010571792657149546,0.2589810000645425,25.0
55,0.00011758039395535439,0.2591340788722335,25.0
56,9.068834048598565e-05,0.26132468857135965,25.0
57,0.00012711607589907352,0.2613140811327121,25.0
58,6.55744228011199e-05,0.2591711575035511,25.0
59,0.00017777557738504442,0.25830009752906324,25.0
60,0.00014605142352405447,0.2569439318197483,25.0
61,0.00017379230934817254,0.2593302161098628,25.0
62,0.00014299019441620174,0.25966902510806916,25.0
63,7.36183675194384e-05,0.2609632599614405,25.0
64,9.657342288554982e-05,0.2621662691111188,25.0
65,0.00017283484115316241,0.26471151393910874,25.0
66,0.00011559609920458962,0.26608227874668733,25.0
67,8.42158240282099e-05,0.2682185773668334,25.0
68,5.74138253919969e-05,0.26908390445877084,25.0
69,4.355130128792662e-05,0.27063740907042627,25.0
70,5.8406981872457854e-05,0.2731653223259158,25.0
71,3.0010840174614592e-05,0.2731964268439421,25.0
72,4.5029840539328066e-05,0.2729227644881,25.0
73,2.5167284169905758e-05,0.27420008312109057,25.0
74,5.958593172659865e-05,0.2756161651431731,25.0
75,3.666034150226911e-05,0.27407845777769235,25.0
76,0.00010880688466826798,0.27210852067905245,25.0
77,6.248753672177434e-05,0.2737881361230129,25.0
78,8.645308952716309e-05,0.27630476999438924,25.0
79,5.7736586845471785e-05,0.2769672782840872,25.0
80,3.9660915552661716e-05,0.27870037412809506,25.0
81,0.0001155525403743817,0.2787669893097182,25.0
82,3.480618731285714e-05,0.27855248078303296,25.0
83,3.167750710378042e-05,0.2761964386714935,25.0
84,7.549357425839023e-05,0.27562887888110527,25.0
85,3.578240823745473e-05,0.2745278994642927,25.0
86,9.159493884869068e-05,0.2733237474878089,25.0
87,5.130214890058669e-05,0.27475828895642246,25.0
88,7.717453887083172e-05,0.2764177114695248,25.0
89,4.0293290456775014e-05,0.27665903783910406,25.0
90,6.730802677087004e-05,0.27973977555943097,25.0
91,5.602478094793004e-05,0.27970491007942916,25.0
92,4.11665058543107e-05,0.28214146180013866,25.0
93,4.5851362526680156e-05,0.2820355791463529,25.0
94,5.588479931529895e-05,0.27964061933232603,25.0
95,3.54518409162283e-05,0.277638576978258,25.0
96,4.125909988193419e-05,0.2763881392101199,25.0
97,3.7631092773931853e-05,0.2776830988474075,25.0
98,2.4509328309247693e-05,0.27846851116552934,25.0
99,3.326144765114505e-05,0.27902674732890476,25.0
