,ADHD,ADHD,ADHD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6918960375381041,0.09002914158175786,66.95652173913044,0.06951589788325126,80.64516129032258,0.5521376766894143
1,0.7555575522484721,0.08900628972072902,66.95652173913044,0.0686064914155385,80.64516129032258,0.8551938373366434
2,0.659982574939677,0.08867794006606407,66.95652173913044,0.062021462902030755,80.64516129032258,0.7188350936360147
3,0.6624916018895071,0.08401715327531557,66.95652173913044,0.062343199616715646,80.64516129032258,0.409321686180105
4,0.7220388283290399,0.08613489291808164,66.95652173913044,0.061598591686304695,77.41935483870968,0.3807415093587187
5,0.7489435502515076,0.08559935343860575,66.95652173913044,0.06759944187695462,80.64516129032258,0.4853695840067509
6,0.7364472703775344,0.08644820831044209,66.95652173913044,0.06645557356900209,80.64516129032258,0.38072644372357295
7,0.6666936376362742,0.08584293177354979,66.95652173913044,0.06372453070687986,80.64516129032258,0.5438236396380727
8,0.7079020558959052,0.08604229699234493,66.95652173913044,0.05819857814887217,80.64516129032258,0.2730696417209013
9,0.7113487963685966,0.08560570847816702,66.95652173913044,0.06247476176067696,77.41935483870968,0.3841131282021839
10,0.5871320466801577,0.08590855177087188,66.95652173913044,0.06544943620065592,87.09677419354838,0.6074191282997924
11,0.6927863331918688,0.08332254734351219,66.95652173913044,0.09641198250327924,80.64516129032258,0.7561925683305674
12,0.6395138811980263,0.08701865781333686,66.95652173913044,0.14020151824271385,25.806451612903224,0.31791414481495794
13,0.5546777499018497,0.08583666006014441,66.95652173913044,0.0982605673102988,80.64516129032258,0.24307502874466447
14,0.6481392313988301,0.0827500643335104,66.95652173913044,0.08467798881693916,70.96774193548387,0.06689843277698505
15,0.583997251059625,0.08538705892862124,66.95652173913044,0.1381130958145117,51.61290322580645,0.6602500039268733
16,0.328729573400069,0.08541189986675453,66.95652173913044,0.1006351832961234,80.64516129032258,0.3658716219043887
17,0.376877273396582,0.08071385740612369,66.95652173913044,0.05271135150254548,87.09677419354838,0.1387748628271996
18,0.21173397837074565,0.08529765238785987,66.95652173913044,0.0609302088724025,83.87096774193549,0.6115671165937769
19,0.6918497465078689,0.0833946168266293,66.95652173913044,0.05309240506405261,83.87096774193549,0.39050692437864115
20,0.5959297185103468,0.08833468383591335,66.95652173913044,0.053743477449055305,90.32258064516128,0.3884902989545716
21,2.0894828521541546,0.12366218503168735,68.69565217391305,0.09864586145927913,83.87096774193549,0.1080793585229859
22,0.6580674925160319,0.10229985259656002,68.69565217391305,0.13991735322045903,64.51612903225806,0.001844782861195094
23,0.4852058931201636,0.08307293153569743,69.56521739130434,0.06899908674094482,83.87096774193549,1.56554466301355
24,0.5552678299383651,0.09850952310265418,66.08695652173913,0.07803661265539054,87.09677419354838,0.3756892674896006
25,0.5203798143481819,0.11676625171368335,68.69565217391305,0.07642316292794119,87.09677419354838,0.0011366486790026296
26,1.062083819449438,0.11426176619406248,66.08695652173913,0.4352096447942443,19.35483870967742,0.00046800732949007926
27,0.8347617279791978,0.10485148630625517,66.08695652173913,0.05453074216121753,87.09677419354838,0.08020037837232291
28,0.35057691823344095,0.12373471013319276,65.21739130434783,0.10571175455225311,70.96774193548387,0.011218917196307923
29,0.31860163291887433,0.11010960816467621,67.82608695652173,0.06936141453880042,87.09677419354838,0.016302448045711983
30,0.6447967214517696,0.1631548691927818,66.95652173913044,0.06866481682819718,87.09677419354838,0.0174474830048101
31,1.41377062499776,0.16672341801466592,66.08695652173913,0.0774512885286519,83.87096774193549,0.001866443682696668
32,0.19122877545921074,0.14428592743363813,60.86956521739131,0.09508231116123543,77.41935483870968,0.010254657632834592
33,0.7267097439739837,0.1933128529764649,60.0,0.15369098615229912,67.74193548387096,0.1073851164611434
34,0.23131611638814067,0.17152062605661145,61.73913043478261,0.09036623883763113,83.87096774193549,0.0007179203558275723
35,0.15058158727679263,0.17027922765630388,63.47826086956522,0.07671055400497954,87.09677419354838,0.03774565697463497
36,0.01346745108920421,0.29980802309154375,47.82608695652174,0.11073068951035873,80.64516129032258,0.02172304126726785
37,0.19438229374818777,0.1586162493000676,60.86956521739131,0.18331781910931663,64.51612903225806,0.000606330585245416
38,0.11327378373066543,0.2007032497029123,63.47826086956522,0.1202161861108909,80.64516129032258,0.06249247937813784
39,0.36589112878283175,0.23688196738258754,63.47826086956522,0.11429729611638319,87.09677419354838,0.012229508441056714
40,0.23369276053528906,0.16702833280602808,52.17391304347826,0.11567866183247025,83.87096774193549,0.0015681309661528047
41,0.24057780354038413,0.2580545230085567,65.21739130434783,0.16113277055116482,83.87096774193549,0.00015803125447003968
42,0.05940695795646791,0.25007712242906655,66.08695652173913,0.1013788947596425,83.87096774193549,0.00038772160966708114
43,0.0062627557293752165,0.2936547019184789,65.21739130434783,0.14220312237236293,87.09677419354838,5.2978546354017016e-06
44,0.31837949095925583,0.2111970134898235,62.60869565217392,0.2175703568760022,74.19354838709677,0.002693270771263991
45,0.0008821866394249729,0.29170804166676323,63.47826086956522,0.13280645421187073,87.09677419354838,0.20409774527100943
46,0.004620959336316253,0.27661322363841484,60.86956521739131,0.18598264069278406,80.64516129032258,0.001109876059407202
47,1.0456533604000618e-05,0.33621139783061726,65.21739130434783,0.14184034652518948,83.87096774193549,0.000471778872503449
48,0.002227865196024086,0.28142779036238214,60.86956521739131,0.1718991337069682,80.64516129032258,7.879958572131242e-05
49,0.0017516363464350037,0.33387895680505625,61.73913043478261,0.12837669841942526,87.09677419354838,0.00040122425623845704
50,0.4711631594343909,0.33105506778565635,64.34782608695652,0.15696981616109815,83.87096774193549,0.0001754122247722365
51,0.022439638644365774,0.26606017586241876,58.26086956521739,0.13278716860754597,87.09677419354838,0.0006246043793045769
52,0.0026430058417345284,0.3798709796931394,63.47826086956522,0.18598737269107374,80.64516129032258,6.136872829706428e-05
53,0.0035858902188814407,0.36011515895564933,51.30434782608696,0.25489576234279604,61.29032258064516,0.0002800975263934448
54,1.3412508230974063,0.3058947827377185,62.60869565217392,0.19132668569239367,83.87096774193549,8.557292644222086e-05
55,0.0001430556297824824,0.3383794089510378,62.60869565217392,0.17665026566633998,83.87096774193549,2.1873190120383428e-05
56,0.0021819633725004574,0.38475458842737514,58.26086956521739,0.21630191146251582,77.41935483870968,0.0001453584088091542
57,3.185798408236203e-06,0.4157891039742038,57.391304347826086,0.25821856257582476,64.51612903225806,2.5031452862382734e-05
58,0.21678773010563468,0.42038060869663424,57.391304347826086,0.17547400210127365,83.87096774193549,4.472958071921507e-05
59,0.01874378044368231,0.38840975837822617,53.91304347826087,0.32552712287028507,54.83870967741935,4.9689363845120426e-05
60,0.006799701915538763,0.3186009276862641,55.65217391304348,0.16089831543372937,83.87096774193549,0.0016243652364326606
61,0.0033537565603572544,0.44292904389402205,63.47826086956522,0.17891610014547635,87.09677419354838,0.006395588730134405
62,3.262263270456003e-05,0.40061518134210616,63.47826086956522,0.20511526604697888,83.87096774193549,1.259025044679682e-06
63,0.005532344475039083,0.4343234957774281,54.78260869565217,0.1507857678888292,83.87096774193549,2.0405936223174515e-05
64,0.026216364746566512,0.30735979552234644,59.130434782608695,0.1189618752788814,83.87096774193549,0.0001756639848382425
65,0.0006423900532331131,0.40645411705548146,55.65217391304348,0.16694541289610332,80.64516129032258,2.0714859534858438e-05
66,0.7759672818661547,0.4697069525315155,66.95652173913044,0.18498330853002995,80.64516129032258,3.1123711259416235e-06
67,0.0030087995295319707,0.5505110211251297,48.69565217391305,0.2619981983630236,70.96774193548387,7.1864039387243724e-06
68,1.0238589279356315e-05,0.4975966285521313,51.30434782608696,0.21053957031862122,80.64516129032258,6.762259970772434e-05
69,0.0017547652882543494,0.4015309428738288,59.130434782608695,0.2283753648353022,80.64516129032258,0.00025244006697532724
70,0.0006899034759450301,0.47351457131149627,62.60869565217392,0.19007582791609573,83.87096774193549,4.1942900963903995e-06
71,0.03908739713084373,0.44488727611647255,63.47826086956522,0.1715092092464558,83.87096774193549,3.7566483866141808e-06
72,0.000831980554468318,0.4104537010928631,55.65217391304348,0.16759151074493767,87.09677419354838,8.723803678490156e-06
73,0.0037403616548461584,0.4526642548119157,61.73913043478261,0.17114979676284517,83.87096774193549,3.534102205951484e-05
74,0.00011588749999803115,0.4316992588352339,60.0,0.1452993780656516,83.87096774193549,3.2308251818748163e-06
75,1.689963380016914e-05,0.4508093858611651,59.130434782608695,0.2028446010462813,80.64516129032258,0.0001391540221523083
