,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.69256402192056,0.08667259145797201,37.5,0.1154732397725368,38.88888888888889,0.6929945679425835
1,0.6926519154064787,0.08674119370013339,37.5,0.11575056526772201,38.88888888888889,0.6906431343059084
2,0.6889063012157917,0.08682319010801819,37.5,0.11584478180623775,38.88888888888889,0.6876097477108652
3,0.6941113792169641,0.0870585001235515,37.5,0.1161492159497049,38.88888888888889,0.671042338780883
4,0.7013022638986928,0.08733469584576582,37.5,0.11547586015183718,38.88888888888889,0.6992291920598768
5,0.6840894185485064,0.08725960819990877,37.5,0.12416261576974581,38.88888888888889,0.7271539852192841
6,0.6860703524339863,0.0876418018147947,37.5,0.12307636350690562,38.88888888888889,0.7057749149932017
7,0.6461374836742947,0.08845381626866994,37.5,0.12147816075104043,38.88888888888889,0.6497950850233658
8,0.7015719673348859,0.08988447902425192,37.5,0.12290375301553341,38.88888888888889,0.6366986953192281
9,0.6546907846516082,0.09109178891346571,37.5,0.11473367603454622,38.88888888888889,0.6960720330979278
10,0.7379745694844987,0.09173369035526774,37.5,0.12025219186959271,38.88888888888889,0.5723455256893546
11,0.7070125147538727,0.09209138581364143,37.5,0.11459727907388083,38.88888888888889,0.6706510741437319
12,0.5621679901188182,0.08916250678497964,37.5,0.11196448591029383,44.44444444444444,0.6223688718263212
13,0.6837400266052045,0.09271104406496057,37.5,0.16551697801001197,44.44444444444444,2.967419552292357
14,0.6350307983258522,0.1916112049949404,37.5,0.21770858145100624,77.77777777777779,1.2522588807541637
15,0.6639972074146174,0.08709200631785732,37.5,0.08239124978053064,61.111111111111114,0.6098561287084661
16,0.6751285274230554,0.09258219180972661,37.5,0.39948069121645124,77.77777777777779,0.17636567421608293
17,0.9718962414595183,0.0904237948617371,37.5,0.3250707500909816,61.111111111111114,0.008606130609264979
18,0.5755823715498415,0.08435406302786178,50.0,0.12806314449706951,66.66666666666666,0.0003491174230999224
19,0.39970460209639486,0.09420306464467862,37.5,0.34022271037657364,72.22222222222221,0.0052254596045677145
20,0.47473828935584256,0.16094941244924796,75.0,0.3191585163244142,61.111111111111114,0.0002612700347920158
21,1.8615765766970211,0.0862453459011335,50.0,0.23853623739281404,77.77777777777779,2.8566653729378848e-05
22,0.867452027156654,0.2636452595028149,75.0,0.19676395683203018,61.111111111111114,0.00046933252283032427
23,0.08447264749872181,0.09739718445707929,50.0,0.5294904203171313,61.111111111111114,0.000160710111224353
24,4.083055634502206,0.4734663868098894,37.5,0.261783267797995,72.22222222222221,1.3741210900088705
25,0.7153118893300325,0.08445958935153455,37.5,0.3215251051803726,72.22222222222221,0.0038266603989679498
26,1.8219265492586219,0.15013701934884408,75.0,0.1792419088979146,72.22222222222221,0.00014161608821803716
27,0.9442470635218284,0.10546677240841412,37.5,0.22081822801069956,77.77777777777779,0.00011442028751332854
28,0.7696068618618953,0.07121836493002776,62.5,0.20202535672471064,72.22222222222221,2.187345694654179e-07
29,0.17534548503421807,0.13128707601396708,75.0,0.16808339331980407,72.22222222222221,0.0001121890028960457
30,0.5076768116470106,0.06381805320951449,62.5,0.17099254081678558,72.22222222222221,0.0005572036992873994
31,0.13997603874328565,0.06242145552338169,62.5,0.33193746319844614,72.22222222222221,9.967021980413851e-05
32,0.09843798743938155,0.3082419919649748,62.5,0.18974614730261538,72.22222222222221,9.679102939549662e-07
33,0.3677193807003314,0.06460509817103927,62.5,0.3207575334674702,72.22222222222221,4.714038900403652e-06
34,0.09136147726669364,0.06340259293603934,62.5,0.31131192581173195,72.22222222222221,3.541605856658833e-05
35,0.45488054425208596,0.08107102306857109,50.0,0.1976061351943086,77.77777777777779,6.310877247491954e-05
36,0.28025377602038126,0.4133325707308749,75.0,0.2114683508008088,77.77777777777779,0.00012439053475998843
37,0.23021715191367717,0.07158182655385864,62.5,0.5460755576664329,77.77777777777779,2.167259014171981e-05
38,0.04318043676745181,0.04715266245474376,75.0,0.37587216484647945,72.22222222222221,3.797875774229596e-05
39,0.20119984216571718,0.11298502715535777,50.0,0.22609484020046372,72.22222222222221,4.479114224024821e-06
40,0.0017142154435894708,0.9169987238295202,62.5,0.22851607225920503,72.22222222222221,9.142856404106716e-07
41,1.8852963273058567,0.17092182373380044,62.5,0.22699974181218063,72.22222222222221,3.33483521425147e-06
42,0.16303939596662712,0.062023331360956085,75.0,0.22741586415428575,72.22222222222221,2.7340134459636214e-05
43,0.01181423808734868,0.13229071863106212,62.5,0.4087826911096033,72.22222222222221,7.689272172307661e-06
44,0.009071477797203173,0.08441508958622275,75.0,0.26721711265736153,72.22222222222221,1.1556114255810411e-06
45,0.0003555064363978706,0.07213814324983489,75.0,0.3731100414968154,72.22222222222221,3.1649014722415224e-05
46,0.002148049398242235,0.10135052796733521,75.0,0.2384304653812175,72.22222222222221,1.9853668620359264e-06
47,0.00034905595130439775,0.0841278456931141,75.0,0.23973683686688194,72.22222222222221,9.104994727862461e-06
48,0.0001958181952574139,0.07073919593448377,62.5,0.24056828794805116,72.22222222222221,3.824318056439063e-06
49,0.00021404818360187578,0.07110218469756144,62.5,0.4109614917039541,72.22222222222221,2.7728789329848575e-06
50,0.00026832670199106445,0.07390944371010477,62.5,0.2833302628972934,72.22222222222221,5.45321044266368e-06
51,0.0005388716259850215,0.07846982310275097,75.0,0.3894957114948227,72.22222222222221,1.5857130092901442e-05
52,1.800361745708879e-05,0.08245828898150148,75.0,0.28765988294773526,72.22222222222221,1.0366510785386098e-05
53,9.097024416711253e-05,0.08524393264832471,75.0,0.24898658242773442,72.22222222222221,1.5320018358562296e-07
54,6.287727591214304e-05,0.08574405272580098,75.0,0.25053227825795704,72.22222222222221,3.321653963960515e-06
55,0.00015302355201798153,0.08599069510351275,75.0,0.42631331366663683,72.22222222222221,6.538347766252818e-06
56,0.0002053251569509746,0.08673934117462428,75.0,0.45545532518753656,72.22222222222221,6.11374300862832e-08
57,2.0166666582309843e-05,0.08753236583151255,75.0,0.2542825964681062,72.22222222222221,3.7161954470109926e-07
58,7.4099261677730935e-06,0.08795883648205945,75.0,0.25552462108608265,72.22222222222221,2.3164076426809677e-07
59,3.83204704707546e-05,0.08799714335903165,75.0,0.25647358716444096,72.22222222222221,9.279456924486835e-07
60,2.4197013053725448e-05,0.08825449677312347,75.0,0.25768093361018163,72.22222222222221,2.0228451282279198e-06
61,0.00012505186408757286,0.0884989312845667,75.0,0.2597599408491414,72.22222222222221,1.7606323339050088e-07
