,BIP,BIP,BIP,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.38637046191077873,0.07515891065408159,71.875,0.07548975177432553,67.96875,0.312421559699326
1,0.24598464761999433,0.09331425676536034,65.625,0.07882690978286132,67.96875,0.2381167946223377
2,0.5609714109805992,0.0769765523180579,75.0,0.08683099470540444,70.3125,0.07856862392734161
3,0.2533489122497675,0.08502935663614214,78.125,0.0837887537804659,68.75,0.5069720164957712
4,0.5753790733195108,0.1423334626547586,75.0,0.07292773389989869,75.78125,0.474381605612128
5,0.18060654272370452,0.08736493365976655,75.0,0.09580080271798239,73.4375,0.11162412254720222
6,0.1883268237992402,0.11298864414677194,78.125,0.11989952002466439,75.0,0.026234665276036157
7,0.0074915791082610875,0.11925132749135968,75.0,0.13934123342154864,71.09375,0.015154803909932851
8,0.001058594151475601,0.11399456994029095,81.25,0.13505604628212947,73.4375,0.06533355781372323
9,0.0010668427591898533,0.13873746843136026,78.125,0.16483429352134132,72.65625,0.02492045855724555
10,0.01715086134445323,0.1303558643683493,81.25,0.2000262713806643,71.09375,0.28002367329770644
11,0.0395191189163222,0.15472823811433445,78.125,0.19948709821422414,69.53125,0.00028383588740718834
12,0.00022218626349195433,0.16517175815252916,78.125,0.1852147882493129,74.21875,0.001356967252106299
13,2.1699610802628223e-05,0.1817484265976082,78.125,0.2051279639502485,72.65625,0.0011797395970043914
14,3.6979760427136927e-06,0.1960315593299396,78.125,0.2180986608191759,74.21875,0.0019806001621707086
15,0.00030525120869241235,0.1958674469988759,78.125,0.21897497565478458,75.78125,0.00091056148883902
16,4.273390772129648e-05,0.19869126633334025,78.125,0.22131940052709456,74.21875,3.644962899031379e-05
17,0.00046101831879093863,0.20043583591199116,78.125,0.22353077452226208,74.21875,0.00016044924983161835
18,0.00028138668803098527,0.20031822974057495,78.125,0.2251074695435552,74.21875,0.00017220723517799685
19,1.4081197854996314e-05,0.20328228901257211,78.125,0.22640403333399986,74.21875,5.916942198816178e-05
