,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.9972528241460447,0.08424406240287967,66.14173228346458,0.7336681547619048,0.19196428917348385,0.4375,0.12395833432674408,0.08846096752038407,63.829787234042556,0.6352678571428573,0.6808518034716448,0.622420646250248,0.8113095263640085,0.6935609419276103,0.11968071964647391,52.94117647058824,0.45555555555555555,0.0,0.0,0.0,0.6609797473459668,0.16175352481312957,37.5,0.0,0.5454545617103577,0.375,1.0,0.5415810156271236,0.11562630130956932,33.33333333333333,0.6666666666666666,0.5396825447678566,0.4375,1.0,0.6898942957498455,0.09901561844797142,50.0,0.625,0.4523809403181076,0.5833333432674408,0.375,0.7002984783120532,0.13850710309568834,70.0,0.5833333333333333,0.20000000298023224,0.25,0.1666666716337204,0.693690661141434,0.0991948505461463,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.6936384837173913,0.08716902978210858,64.34782608695652,0.523015873015873,0.0,0.0,0.0,0.5768389418325212,0.10214336590162744,43.90243902439025,0.4895833333333333,0.611111119389534,0.5208333333333334,0.8333333333333334,0.623892992447527
1,0.458752833682647,0.06893804530919365,74.01574803149606,0.8302827380952381,0.6309027932584286,0.6656250040978193,0.7122023832052946,0.0875146788204045,61.170212765957444,0.6839285714285716,0.4452381022274494,0.6180555559694767,0.3783730212599039,0.691845308591823,0.11828380579417005,52.94117647058824,0.5208333333333334,0.11111111442248027,0.16666666666666666,0.08333333333333333,0.6948000300945056,0.14613028829670183,37.5,0.06666666666666667,0.5454545617103577,0.375,1.0,0.7207764933537111,0.1286981734651247,33.33333333333333,0.5714285714285714,0.5396825447678566,0.4375,1.0,0.5492567145140158,0.10418292166207503,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.681449584951337,0.13870007893090208,30.0,0.75,0.533333346247673,0.375,1.0,0.6926526999742448,0.11681449072173065,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.7027546114343343,0.08503329942294792,64.34782608695652,0.5561111111111111,0.0,0.0,0.0,0.6206835864227311,0.10139703053235888,43.90243902439025,0.5430555555555555,0.661616176366806,0.5208333333333334,1.0,0.6969229291242408
2,0.8837902929444945,0.06842194434152338,71.65354330708661,0.7687127976190476,0.43467262387275696,0.6562500018626451,0.3479166757315397,0.08773125559079836,50.0,0.6842261904761905,0.18611111243565878,0.375,0.1263888906687498,0.6878591121415824,0.11694740351424535,58.82352941176471,0.6444444444444445,0.3982684115568797,0.3444444388151169,0.5,0.9029106648277535,0.08780348650747842,62.5,0.13333333333333333,0.0,0.0,0.0,0.6916252983161321,0.11904513083715161,33.33333333333333,0.6333333333333333,0.47272728383541107,0.3125,1.0,0.8701491267429033,0.09890616905476476,50.0,0.27083333333333337,0.571428582072258,0.4750000014901161,0.75,0.670088495735906,0.13501742443302722,70.0,0.9166666666666667,0.0,0.0,0.0,0.696227141244097,0.11620283086079788,28.57142857142857,0.4,0.444444477558136,0.2857142984867096,1.0,0.6808120085277214,0.08267122531212705,64.34782608695652,0.6240873015873016,0.0,0.0,0.0,0.627070342714455,0.10149215941379988,43.90243902439025,0.5756944444444444,0.5120435257752737,0.375,0.8333333333333334,0.6934039932933047
3,0.5293337359097312,0.06633991805675138,73.22834645669292,0.7478794642857143,0.5886446982622147,0.6608630996197462,0.6031250022351742,0.08488220140179388,60.1063829787234,0.6779761904761905,0.5667779160042604,0.7236111182719469,0.5459325468788544,0.6910567679494904,0.10830647395110582,58.82352941176471,0.5833333333333334,0.3333333432674408,0.36666667461395264,0.3333333333333333,0.5799748281449112,0.09757418446572401,50.0,0.4666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6926339460606408,0.11465439765467052,33.33333333333333,0.6666666666666667,0.533333346247673,0.375,1.0,0.7453412916763391,0.10474333465514084,35.714285714285715,0.46875,0.48571427166461945,0.5000000149011612,0.5,0.9630747771123253,0.13845327750703143,70.0,0.6166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6936232512925284,0.09897909487687898,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.681790080945843,0.08424835244970981,64.34782608695652,0.5855555555555555,0.0,0.0,0.0,0.6780474548310191,0.10146707581282999,43.90243902439025,0.4948412698412698,0.49546750634908676,0.375,0.8333333333333334,0.6922710496828274
4,0.43348752665085627,0.07101447089338817,70.07874015748031,0.837202380952381,0.672957256436348,0.6108631007373333,0.891517860814929,0.08568556591689185,62.23404255319149,0.6861111111111112,0.6989730248848597,0.6104662778476874,0.8555555591980616,0.693916355347227,0.1053058636311656,58.82352941176471,0.6180555555555555,0.7757575710614523,0.6666666766007742,1.0,0.3454647446752777,0.0883208284913583,25.0,0.13333333333333333,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.6959658043526862,0.0930534154372506,75.0,0.7666666666666666,0.25,0.5,0.1666666716337204,0.676741746295406,0.09958689278404506,57.14285714285714,0.6555555555555556,0.3333333432674408,0.375,0.30000001192092896,0.6526389108849253,0.14438116309306043,40.0,0.4166666666666667,0.5555555820465088,0.3928571492433548,1.0,0.70412656741874,0.09903080868285005,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.7156228102449954,0.08666769882862024,64.34782608695652,0.6068253968253968,0.0,0.0,0.0,0.7557619967975338,0.10128133921329316,56.09756097560976,0.5027777777777779,0.06666666766007741,0.16666666666666666,0.041666666666666664,0.6935202597420096
5,0.7559349449546394,0.06742075556423748,71.65354330708661,0.8223958333333333,0.5041666757315397,0.677083333954215,0.4479166707023978,0.08469713472904794,62.23404255319149,0.6624503968253969,0.5224326712389787,0.6847222248713175,0.47341270310183364,0.6626554447514724,0.10018494515094789,58.82352941176471,0.6375000000000001,0.7314814925193787,0.6944444477558136,0.8055555621782938,0.4953491179232149,0.09342799033157961,37.5,0.3333333333333333,0.0,0.0,0.0,0.6611893110647096,0.11725939515554755,50.0,0.625,0.3636363744735718,0.2857142984867096,0.5,0.46877095039358263,0.09334613154719947,57.14285714285714,0.6222222222222222,0.7179487347602844,0.5625,1.0,0.5674914360340783,0.1386322981497437,40.0,0.125,0.1428571492433548,0.10000000149011612,0.25,0.6926515054562878,0.09028442767449037,71.42857142857143,0.6,0.5,0.5,0.5,0.6764983724394893,0.08232035151032477,64.34782608695652,0.6065873015873016,0.0,0.0,0.0,0.7284575430514818,0.10104676743496123,43.90243902439025,0.600297619047619,0.493025504052639,0.375,0.8333333333333334,0.6925005244394542
6,0.28264810960847875,0.07021975619381515,74.01574803149606,0.8135416666666668,0.5396329462528229,0.7145833354443312,0.4812500048428774,0.08927708622569289,54.78723404255319,0.6791666666666667,0.2744047666589419,0.5,0.1944444477558136,0.478140098124338,0.10634012043497866,58.82352941176471,0.5763888888888888,0.5238095124562582,0.5,0.5555555621782938,0.37048628465908573,0.09690910917500832,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0,0.7474095655005166,0.1092476635673147,33.33333333333333,0.75,0.533333346247673,0.375,1.0,0.685146450204591,0.10556306659567209,50.0,0.45555555555555555,0.1666666567325592,0.5,0.10000000149011612,0.6811355909110568,0.13857984017550476,70.0,0.75,0.5833333432674408,0.6666666716337204,0.75,0.6926276576202596,0.1003820063241214,42.857142857142854,0.5,0.3333333432674408,0.25,0.5,0.7758337243296519,0.08443252206008992,64.34782608695652,0.6342857142857142,0.0,0.0,0.0,0.6124042140630254,0.10124938852324876,43.90243902439025,0.49533730158730155,0.6450401569406191,0.5208333333333334,1.0,0.6426329525929539
7,0.46665107970821296,0.07027516558463662,72.44094488188976,0.7707589285714285,0.5877976231276989,0.5895833410322666,0.6562500074505806,0.08218581440471508,64.36170212765957,0.6947916666666667,0.637489610662063,0.7048611169060072,0.6274801641702652,0.6917882507395189,0.10347695983891318,64.70588235294117,0.75,0.7777777910232544,0.700000007947286,0.9166666666666666,0.2531506621981868,0.0909219994635022,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0,0.6830601491671718,0.1307058553324311,33.33333333333333,0.8,0.47272728383541107,0.3125,1.0,0.6300803311650642,0.10034150397583708,71.42857142857143,0.6333333333333333,0.7333333790302277,0.7333333492279053,0.7333333492279053,0.4945535616513204,0.13872957249115242,30.0,0.7916666666666667,0.533333346247673,0.375,1.0,0.6930962363192255,0.12571856696313538,28.57142857142857,0.4,0.444444477558136,0.2857142984867096,1.0,0.761628090669407,0.08932839088271996,64.34782608695652,0.5905555555555556,0.4136507987976074,0.5111111144224803,0.41666666865348817,0.6931839394038238,0.10503038031101058,43.90243902439025,0.6354166666666666,0.661616176366806,0.5208333333333334,1.0,0.7422096034671533
8,0.44188416143861897,0.10341957864195674,65.35433070866141,0.8645833333333331,0.125,0.1875,0.10625000018626451,0.1278759143010911,56.38297872340425,0.6763888888888889,0.6956723953286806,0.5545634975035986,0.9833333343267441,0.38211094827146913,0.12827884337297998,64.70588235294117,0.5833333333333334,0.6944444477558136,0.75,0.700000007947286,1.5504844073355932,0.08659297885456356,50.0,0.4666666666666667,0.0,0.0,0.0,0.6908435647378308,0.10239915084390372,75.0,0.9333333333333333,0.25,0.5,0.1666666716337204,0.451161699720506,0.1056746376612062,57.14285714285714,0.53125,0.7333333492279053,0.5833333432674408,1.0,0.46813879435549594,0.130415249564211,70.0,0.9166666666666667,0.0,0.0,0.0,0.6949348783317715,0.12085931324860348,71.42857142857143,0.3,0.0,0.0,0.0,0.3939631409251437,0.09131936901543289,66.08695652173913,0.6178968253968254,0.09333333373069763,0.16666666666666666,0.06888888974984488,1.0846991787325557,0.16346024210382804,56.09756097560976,0.38819444444444445,0.0,0.0,0.0,0.667516398734818
