,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6932705826088731,0.6930863285394555,55.118110236220474,0.5085937500000001,0.2412202376872301,0.328125,0.21145833749324083,0.6931592303292183,46.808510638297875,0.5574404761904762,0.07440476367870967,0.14583333333333334,0.05208333395421505,0.7423391820074068,0.6905379067435475,47.05882352941176,0.4791666666666667,0.4444444576899211,0.3333333333333333,0.6666666666666666,0.8100110304648906,0.7039166975497573,37.5,0.4666666666666667,0.5454545617103577,0.375,1.0,0.6932529892073438,0.8051862963008816,33.33333333333333,0.6666666666666667,0.533333346247673,0.375,1.0,0.564033971111804,0.737602230411957,42.857142857142854,0.40625,0.0,0.0,0.0,0.9931257697203122,0.892421497496662,30.0,0.7083333333333334,0.533333346247673,0.375,1.0,0.6850489002672543,0.5955728239313723,71.42857142857143,0.9,0.0,0.0,0.0,0.6930218988170608,0.6501884732751863,64.34782608695652,0.5238888888888888,0.0,0.0,0.0,0.6971250893505861,0.6935551762234419,43.90243902439025,0.5833333333333334,0.6575757712125778,0.5208333333333334,1.0,0.6892881095091024
1,0.6563078807940604,0.6256993951197397,60.629921259842526,0.7098958333333333,0.0,0.0,0.0,0.6938966380473133,47.340425531914896,0.5802083333333333,0.033333333830038704,0.08333333333333333,0.020833333333333332,0.7239084262144365,0.7021970870044294,52.94117647058824,0.4583333333333333,0.0,0.0,0.0,0.724364879396644,0.7221238682598506,37.5,0.2,0.5454545617103577,0.375,1.0,0.6933803947533234,0.7311392564030971,33.33333333333333,0.4583333333333333,0.533333346247673,0.375,1.0,0.7178823606905947,0.6979143212732374,42.857142857142854,0.6777777777777778,0.0,0.0,0.0,0.6941130381618991,0.7028074105349617,40.0,0.875,0.7000000029802322,0.625,1.0,0.7016092673188543,0.714694343952507,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.6777556291979467,0.6498422484556658,64.34782608695652,0.526468253968254,0.0,0.0,0.0,0.652338453051396,0.6930569317894109,48.78048780487805,0.525,0.21746032436688742,0.3055555572112401,0.19166666766007742,0.7056186255546741
2,0.6672138507478869,0.6151525504801388,63.77952755905512,0.7453497023809524,0.6004554629325867,0.5110119143500924,0.7916666697710752,0.6928439732199615,58.51063829787234,0.6151041666666667,0.4536135233938694,0.6979166691501936,0.3540674652904272,0.6929969093743885,0.6930121053997618,35.294117647058826,0.44861111111111107,0.511904756228129,0.5,0.527777781089147,0.6941469306651521,0.69332721849095,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.7152276029589324,0.6887861291461211,50.0,0.6666666666666667,0.4166666716337204,0.375,0.5,0.5357754756678977,0.6988134388397488,42.857142857142854,0.37777777777777777,0.25,0.3333333432674408,0.20000000298023224,0.7001414097374323,0.6696515237246914,60.0,0.5166666666666666,0.0,0.0,0.0,0.7838625240701804,0.7009861296948667,28.57142857142857,0.1,0.2857142984867096,0.20000000298023224,0.5,0.6932267529072883,0.6535226632427725,64.34782608695652,0.5796031746031747,0.0,0.0,0.0,0.7417938855819984,0.6929974613094867,46.34146341463415,0.4673611111111111,0.18888889253139496,0.25,0.15277778108914694,0.6946519451049309
3,0.7426142326358676,0.557656011602091,72.44094488188976,0.7838541666666667,0.6700892895460129,0.6135416738688946,0.7687500044703484,0.6917736217503807,53.72340425531915,0.6499007936507936,0.2666005343198776,0.5486111119389534,0.17996032039324442,0.6940403422431819,0.6864627237563096,58.82352941176471,0.5555555555555555,0.19047619899113974,0.3333333333333333,0.13333333532015482,0.62307772545879,0.6783703597675071,62.5,0.6,0.0,0.0,0.0,0.6932571761050502,0.7259061930131763,33.33333333333333,0.8,0.47272728383541107,0.3125,1.0,0.8332504009508883,0.7067248035123461,42.857142857142854,0.5625,0.0,0.0,0.0,0.6875527571897313,0.6940081146903443,30.0,0.7083333333333334,0.533333346247673,0.375,1.0,0.693515045766911,0.88779947852336,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.6671157372363089,0.6277026717910749,64.34782608695652,0.6422222222222224,0.0,0.0,0.0,0.5568760642327123,0.6929246733798401,46.34146341463415,0.5583333333333333,0.33964647352695465,0.3472222263614337,0.39523810148239136,0.6948155639275923
4,0.7755294922705137,0.5804209085878328,69.29133858267717,0.8028645833333333,0.6418689116835594,0.5559523887932301,0.8066964317113161,0.6920171375105568,58.51063829787234,0.6506944444444444,0.5083664134144783,0.6472222252438465,0.47708333656191826,0.6928148263400494,0.7602376140635971,47.05882352941176,0.42083333333333334,0.5238095124562582,0.5555555621782938,0.5,0.5460185002694588,0.6945760086717611,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0,0.6915874247009829,0.6787378081673586,41.66666666666667,0.9666666666666667,0.4999999850988388,0.3392857164144516,1.0,0.6530313239532917,0.7495754994855466,42.857142857142854,0.4777777777777778,0.0,0.0,0.0,0.6974930930673392,0.747466551100542,50.0,0.20833333333333334,0.1666666716337204,0.125,0.25,0.5221269608158844,0.9042007851305615,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.6911406689261997,0.6810056333269833,64.34782608695652,0.45595238095238094,0.0,0.0,0.0,0.5591512180294378,0.6925668412801864,56.09756097560976,0.47361111111111115,0.0,0.0,0.0,0.6926449269618481
5,0.5657527237896046,0.7366315956004141,60.629921259842526,0.8041666666666667,0.6376210693269968,0.5127976285293698,0.9593750014901161,0.6857907889683371,60.63829787234043,0.6214781746031744,0.6526230834424496,0.6378968333204588,0.7448412800828615,0.6959292155870486,0.7263521944445788,58.82352941176471,0.7222222222222222,0.47777777910232544,0.380952388048172,0.6666666666666666,0.5876785821163267,0.6922347008265837,50.0,0.5333333333333333,0.0,0.0,0.0,0.6922978327495699,0.5980301434593938,83.33333333333334,0.5,0.5,0.5,0.5,0.8446761535192718,0.6931063200426415,42.857142857142854,0.53125,0.0,0.0,0.0,0.6823062937053107,0.7720472513885225,50.0,0.5833333333333334,0.5,0.5,0.5,0.5738319675242762,0.6779897635551856,57.14285714285714,0.8,0.0,0.0,0.0,0.6907503246453744,0.6625737575710091,64.34782608695652,0.48361111111111116,0.0,0.0,0.0,0.7443544835130826,0.6928984603862438,51.21951219512195,0.53125,0.4355820218722026,0.3666666770974795,0.5972222238779068,0.6931337710216574
6,0.6342259057346509,0.53776163978473,74.01574803149606,0.8161458333333332,0.6645833365619183,0.6229166723787785,0.7687500044703484,0.6792155486304339,55.319148936170215,0.6602430555555557,0.36922499413291615,0.6236111124356588,0.29444444738328457,0.6900992308911317,0.6989027330738046,58.82352941176471,0.6333333333333333,0.47777777910232544,0.380952388048172,0.6666666666666666,0.7585786713485291,0.6926028053408029,37.5,0.6,0.0,0.0,0.0,0.6936559198666132,0.5230322740172453,83.33333333333334,0.9583333333333333,0.6666666865348816,1.0,0.5,0.5723496386801661,0.7593304868263592,42.857142857142854,0.65625,0.0,0.0,0.0,0.6295221939410763,0.6882688867848076,40.0,0.41666666666666663,0.0,0.0,0.0,0.6284575192713274,0.6812042922163976,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.714355209545627,0.6494528716310369,64.34782608695652,0.5976984126984128,0.0,0.0,0.0,0.5644327885421878,0.6893610250685283,56.09756097560976,0.6027777777777777,0.49523810545603436,0.5555555621782938,0.4833333392937978,0.6936666030981623
7,0.5092913000649267,0.5452580581172212,71.65354330708661,0.8260416666666667,0.4047619104385376,0.5520833358168602,0.3510416727513075,0.6804860937566006,57.97872340425532,0.6473214285714285,0.3599657354255517,0.5625,0.2828373058388631,0.6500002008059359,0.6865324026756143,41.17647058823529,0.5541666666666667,0.20634920398394266,0.22222222884496054,0.1944444477558136,0.6281495090177561,0.6927112255885344,75.0,0.9333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6933790842369234,0.5539351882516107,83.33333333333334,0.9583333333333333,0.6666666865348816,1.0,0.5,0.5806846249783832,0.7245419083911769,42.857142857142854,0.4666666666666667,0.0,0.0,0.0,0.712940211565602,0.8239141718641333,30.0,0.5,0.611111119389534,0.5714285746216774,0.75,0.6802424349154574,0.652741072525917,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.7143895973443586,0.6281339922483211,64.34782608695652,0.6299603174603174,0.0,0.0,0.0,0.7618755499187015,0.6822680003114394,58.536585365853654,0.5986111111111111,0.1944444477558136,0.3333333333333333,0.13888889054457346,0.6956292921636057
8,0.6463646530577387,0.828692408546825,62.99212598425197,0.8047991071428571,0.6431637927889824,0.5107142953202128,0.921875,0.6860295782009437,61.170212765957444,0.5555555555555555,0.6497641416887442,0.5857638983676831,0.7937500067055225,0.6940327841017423,0.9422292710292204,47.05882352941176,0.611111111111111,0.41904762387275696,0.3333333333333333,0.6666666666666666,0.515482047623764,0.6924048954338108,62.5,0.6666666666666666,0.0,0.0,0.0,0.6958580086600534,1.079657002014004,33.33333333333333,0.8666666666666667,0.47272728383541107,0.3125,1.0,0.2086844711709066,0.7400767427294558,42.857142857142854,0.4375,0.0,0.0,0.0,0.9489761363966049,0.802771092957005,30.0,0.16666666666666666,0.4583333432674408,0.3333333358168602,0.75,0.4602456746074017,0.7226322757328355,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.5897106556786307,0.6798191674443196,64.34782608695652,0.5740079365079365,0.0,0.0,0.0,0.5918826240011357,0.7432508425030036,46.34146341463415,0.501388888888889,0.6635586669047674,0.5297619054714838,1.0,0.6941223452590497
9,0.4266572341974282,0.5753266271321756,68.50393700787401,0.8001116071428572,0.6694399453699589,0.5448660776019096,0.96875,0.6760324895875939,55.85106382978723,0.6755208333333332,0.4058621960381667,0.555555559694767,0.34250992598632973,0.6925506756762946,0.667953769652629,58.82352941176471,0.5833333333333334,0.4424242575963338,0.3571428656578064,0.5833333333333334,0.33364383796764774,0.6935724479179296,37.5,0.8,0.5454545617103577,0.375,1.0,0.4741867526531873,0.6721289245003007,58.333333333333336,0.7916666666666667,0.6190476417541504,0.45000000298023224,1.0,0.201531378270365,0.8718544606822173,42.857142857142854,0.6666666666666667,0.0,0.0,0.0,0.6148765718972028,0.7842755582153653,30.0,0.45,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.5555459948958654,0.6467526579524845,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.7407891510630052,0.6615484308438682,64.34782608695652,0.5903174603174602,0.0,0.0,0.0,1.2175939032133223,0.7758452744769041,43.90243902439025,0.46299603174603177,0.6000666121641794,0.5000000024835268,0.875,0.545920694698326
