,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.0048715308394478,0.7410239818040022,68.75,0.790327380952381,0.0,0.0,0.0
1,0.07925526692088054,0.24046143284686755,75.0,0.6041666666666666,0.4611111208796501,0.5416666716337204,0.4166666716337204
2,0.015436928966724595,0.2223208192069859,68.75,0.7958333333333334,0.5916666761040688,0.5583333373069763,0.7083333432674408
3,0.12434126594064954,0.15656252875078805,68.75,0.775,0.5345238074660301,0.5000000074505806,0.5833333432674408
4,0.3486897284932159,0.2392925519481841,62.5,0.7011904761904761,0.3936508074402809,0.34583333879709244,0.4583333358168602
5,3.0394691403126197,0.6196374460371514,71.875,0.7416666666666667,0.125,0.25,0.0833333358168602
6,1.0274059370861537e-09,0.3314849395600417,71.875,0.7958333333333334,0.25,0.375,0.2083333358168602
7,0.021180602663755176,0.4546128938618233,75.0,0.7380952380952381,0.375,0.5,0.3333333358168602
8,0.11992668030058606,0.29953421452469264,81.25,0.9666666666666667,0.7261904925107956,0.7916666716337204,0.7666666731238365
9,1.1464613958991573e-05,0.3203170391203539,81.25,0.7642857142857142,0.49166667461395264,0.6666666716337204,0.416666679084301
10,6.168724984814809e-06,0.29827702716044247,78.125,0.7760416666666666,0.6059523895382881,0.7083333358168602,0.5625
11,0.00012258324065242412,0.4033676613467208,78.125,0.824702380952381,0.5583333447575569,0.875,0.5208333358168602
12,2.7439662715368563e-06,0.3154051662301782,65.625,0.7927083333333333,0.5583333447575569,0.4583333432674408,0.7291666716337204
13,2.8392007088448256e-07,0.3175433816837947,75.0,0.8666666666666667,0.6083333417773247,0.7291666716337204,0.6250000074505806
14,5.984591209373475e-08,0.4156382501729037,81.25,0.755654761904762,0.5500000044703484,0.75,0.4791666716337204
15,3.8489789131222254e-11,0.2961441940914592,71.875,0.825,0.533333346247673,0.6250000074505806,0.5000000074505806
16,7.051243290645171e-07,0.3716545437319352,81.25,0.8147321428571428,0.3541666716337204,0.4375,0.3125
17,6.542221399316214e-08,0.33061455547175855,81.25,0.8142857142857143,0.658333346247673,0.7916666716337204,0.666666679084301
18,3.5492352378231794e-08,0.33318550476122905,81.25,0.8351190476190476,0.5833333432674408,0.6666666716337204,0.5416666716337204
19,1.0525656647250105e-06,0.33657769538982085,81.25,0.8666666666666667,0.7166666761040688,0.7916666716337204,0.666666679084301
20,5.7065096145886376e-08,0.3379829537616432,81.25,0.7374999999999999,0.5208333432674408,0.6666666716337204,0.4416666775941849
21,1.2676048067042882e-06,0.33893614071783673,81.25,0.7581845238095237,0.5392857193946838,0.6666666716337204,0.5208333358168602
22,2.4306324085040584e-07,0.33956398081157474,84.375,0.786904761904762,0.5541666746139526,0.6666666716337204,0.5250000059604645
23,2.8199095724605754e-07,0.3399262934363202,84.375,0.75,0.6726190596818924,0.875,0.5625
24,4.684790737919574e-06,0.3402787133076461,84.375,0.7760416666666666,0.5476190596818924,0.75,0.4375
25,1.1896638811382616e-06,0.3409792330074849,84.375,0.8333333333333333,0.6916666775941849,0.875,0.5833333432674408
26,5.0151743614553014e-08,0.34131901763684946,84.375,0.8208333333333333,0.6916666775941849,0.9166666716337204,0.6250000074505806
27,1.5281734608925116e-08,0.34157003405236996,84.375,0.8072916666666666,0.6666666716337204,0.75,0.625
28,3.4111824475921958e-12,0.34188829953791194,84.375,0.7999999999999999,0.6916666775941849,0.875,0.5833333432674408
29,9.529762387721376e-08,0.3421459428056794,84.375,0.8833333333333333,0.7916666716337204,0.9166666716337204,0.7250000014901161
30,1.8408408122910455e-10,0.3422619069128884,84.375,0.734375,0.6166666746139526,0.6666666716337204,0.625
31,5.918869387899898e-10,0.34239391291237675,84.375,0.8375,0.7666666731238365,0.875,0.7083333358168602
32,2.049709606595916e-07,0.34250807282804896,84.375,0.7999999999999999,0.6000000014901161,0.625,0.5833333358168602
33,5.206704839045617e-10,0.3427105685286055,81.25,0.7541666666666667,0.6166666746139526,0.875,0.5000000074505806
34,1.9289709791289e-08,0.34272768274364285,81.25,0.815327380952381,0.4642857164144516,0.625,0.3958333358168602
35,2.977085244970751e-12,0.3428795885800944,81.25,0.6943452380952381,0.5416666716337204,0.75,0.4583333358168602
36,8.462110109218524e-10,0.34299792086127445,81.25,0.8416666666666667,0.5250000059604645,0.625,0.4583333432674408
