,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6051368955683323,0.7640691825272792,48.78048780487805,0.5557539682539683,0.48653847475846607,0.3779761965076129,0.777777781089147
1,1.3138656285710861,1.1306185390318573,46.34146341463415,0.5753968253968255,0.641077441473802,0.5297619054714838,1.0
2,0.416284930312495,0.9580919859495611,43.90243902439025,0.4930555555555556,0.3095238010088603,0.31666667262713116,0.3305555631717046
3,0.5559297806426832,1.0711684146613811,48.78048780487805,0.5111111111111112,0.2500000049670537,0.2638888905445735,0.23888889451821646
4,0.08817093601720061,1.4393318389938257,43.90243902439025,0.5222222222222223,0.42424243688583374,0.3767857203880946,0.5611111223697662
5,0.14557534771847386,1.491118036143063,48.78048780487805,0.48333333333333334,0.3333333383003871,0.3333333383003871,0.3333333383003871
6,1.0621373604076219,1.619266152007187,51.21951219512195,0.6229166666666667,0.580952395995458,0.5361111164093018,0.7305555591980616
7,0.4464700549881767,1.8396423315022747,51.21951219512195,0.4305555555555555,0.2916666716337204,0.3888888955116272,0.25555556267499924
8,0.003389288982491827,2.61973961021699,43.90243902439025,0.4527777777777777,0.4582010805606842,0.35952381789684296,0.7000000029802322
9,0.351018894754899,2.4482766391420836,46.34146341463415,0.5430555555555555,0.43796297907829285,0.4087301616867383,0.575000007947286
10,0.0024485576821929953,2.239758123546646,56.09756097560976,0.4215277777777778,0.5480158726374308,0.5694444477558136,0.5694444477558136
11,0.0030638608928036807,2.5114367155688018,51.21951219512195,0.49374999999999997,0.37777779002984363,0.3527777890364329,0.4194444517294566
12,0.007551338287084697,2.6709151055449394,46.34146341463415,0.4923611111111111,0.37566137313842773,0.3500000089406967,0.4305555621782939
13,0.005770868731280864,2.720771465348827,53.65853658536586,0.5243055555555555,0.4087301542361577,0.4019841303428014,0.4750000089406967
14,0.003269956731557335,2.814896833207725,53.65853658536586,0.4777777777777778,0.4282106856505076,0.46666667113701504,0.4305555572112401
15,0.004945934930475,2.8869142986426217,53.65853658536586,0.5055555555555556,0.4166666815678279,0.4083333338300387,0.4583333383003871
16,0.002835189886641269,2.951049497839861,53.65853658536586,0.5493055555555556,0.4145502597093582,0.4027777810891469,0.511111115415891
17,0.0004806674026548769,3.009520092250785,53.65853658536586,0.5416666666666666,0.40343916912873584,0.4555555631717046,0.46666667362054187
18,0.000985866956531334,3.0720758056395687,53.65853658536586,0.6095238095238095,0.4039987772703171,0.3819444527228673,0.5055555577079455
19,0.0004193847358561501,3.0811093099833076,53.65853658536586,0.5125,0.4322751412789027,0.4000000059604645,0.4833333392937978
20,0.0005462720785966223,3.114725905328943,53.65853658536586,0.4849206349206349,0.36388889451821643,0.3888888905445735,0.36388889451821643
21,0.0011264097215431606,3.155612431287026,53.65853658536586,0.5201388888888889,0.5415343940258026,0.6194444497426351,0.5694444477558136
22,0.000665230394795582,3.216950285841191,51.21951219512195,0.47847222222222224,0.5028138409058253,0.5158730248610178,0.5250000009934107
23,0.0017739856749197217,3.234976948103459,53.65853658536586,0.48819444444444443,0.40714285771052044,0.4642857164144516,0.4277777870496114
24,0.0003953159947645359,3.2388782798550215,53.65853658536586,0.5503968253968253,0.4026455134153366,0.4694444462656975,0.4781746069590251
25,0.0005627624324957321,3.277277229605749,53.65853658536586,0.4861111111111111,0.3888888955116272,0.3888888905445735,0.4166666666666667
26,0.0006108925592460117,3.305311617067671,53.65853658536586,0.5725198412698412,0.4015873024861018,0.43888889501492184,0.475000003973643
27,0.0003530159249547538,3.3338370285155476,53.65853658536586,0.5893849206349207,0.4018518626689911,0.46944444874922436,0.5416666716337204
28,0.0006893869921340618,3.349227966623176,53.65853658536586,0.39722222222222214,0.5119047611951828,0.583333338300387,0.5000000099341074
29,0.00012025082797543349,3.3755179077224846,53.65853658536586,0.46388888888888885,0.36944444477558136,0.3472222238779068,0.4027777761220932
30,0.00048417483708571463,3.39156398703623,53.65853658536586,0.5222222222222223,0.39365077515443164,0.4047619154055913,0.4305555572112401
31,0.0006034199728372284,3.4190688186717044,53.65853658536586,0.5859126984126984,0.4027777810891469,0.45277778555949527,0.4833333343267441
32,0.00038153282908076543,3.4412361141945023,51.21951219512195,0.4583333333333333,0.40079365670681,0.45357143382231396,0.4166666741172473
33,0.0006884025206480629,3.465892600470316,53.65853658536586,0.5530753968253969,0.40648149450620014,0.40000000099341076,0.49722222487131756
34,0.00026424730924204815,3.48230537418599,53.65853658536586,0.5138888888888888,0.389682541290919,0.3777777850627899,0.4444444527228673
35,0.0004392523735028,3.5075528083286973,53.65853658536586,0.45555555555555555,0.3888888955116272,0.40000000099341076,0.4194444517294566
36,0.0002059341139392011,3.528812205187725,51.21951219512195,0.5194444444444444,0.35281385481357574,0.3472222238779068,0.36666667958100635
37,0.0005465385212208513,3.5399341174735603,53.65853658536586,0.517361111111111,0.40555556615193683,0.4000000059604645,0.4444444527228673
38,0.0004187379482448558,3.564328161569112,51.21951219512195,0.5236111111111111,0.3876984069744746,0.4055555686354637,0.4055555611848831
39,7.5936773372792e-05,3.5788865989763496,53.65853658536586,0.48819444444444443,0.3968253831068675,0.4027777810891469,0.40555556615193683
40,0.00022177347050771908,3.605908142803372,53.65853658536586,0.5597222222222222,0.4087301641702652,0.41111111889282864,0.4416666676600774
41,0.000309335819757769,3.6105833904216857,53.65853658536586,0.5402777777777777,0.4007936517397563,0.3916666756073634,0.4305555572112401
42,0.00031641651921831616,3.632693095132039,53.65853658536586,0.5465277777777778,0.5448412746191025,0.5305555611848831,0.6027777815858523
43,0.00015906356260356032,3.641560634934923,53.65853658536586,0.55,0.3768518616755803,0.4583333383003871,0.33888889849185944
44,0.00013458981445948727,3.6667163151587805,53.65853658536586,0.49444444444444446,0.5324074178934097,0.5555555621782938,0.5444444566965103
45,0.0005085207057810437,3.672241856486588,53.65853658536586,0.4930555555555555,0.3370370517174403,0.3333333383003871,0.386111115415891
46,8.698889852798597e-05,3.6876364742657946,53.65853658536586,0.4777777777777778,0.33888889849185944,0.36388889451821643,0.3222222278515498
47,2.540535175591802e-05,3.701637391921726,53.65853658536586,0.47847222222222224,0.3174603134393692,0.3194444477558136,0.3194444477558136
48,0.00029073706985400735,3.7190454642191964,53.65853658536586,0.5104166666666666,0.34166666865348816,0.2944444517294566,0.4166666666666667
49,9.040040875947358e-05,3.7292102123007913,53.65853658536586,0.4666666666666666,0.40740741789340973,0.4833333392937978,0.4138888915379842
50,0.00017932425541278504,3.7475642193898544,53.65853658536586,0.4291666666666667,0.4980158756176631,0.49166666716337204,0.5305555611848831
51,0.00021592959904218116,3.751973668759113,53.65853658536586,0.4861111111111111,0.35820106168588,0.3722222298383713,0.375
52,6.673005189197025e-05,3.776394841991673,53.65853658536586,0.5203373015873016,0.35833332935969037,0.3750000049670537,0.4464285721381505
53,0.00015462541579554394,3.787468801987232,53.65853658536586,0.4933531746031747,0.5277777860562006,0.527777781089147,0.6111111144224802
54,8.131082487918941e-05,3.7982631070705817,53.65853658536586,0.48888888888888893,0.3750000049670537,0.4027777810891469,0.42222223182519275
55,8.822094847386609e-05,3.8093635028002306,53.65853658536586,0.53125,0.3751803735891978,0.3869047711292903,0.4166666666666667
56,0.0001836496368430814,3.827186497820913,53.65853658536586,0.562797619047619,0.5276455034812292,0.5250000009934107,0.6277777850627899
57,4.950715529908365e-05,3.8370708943676473,53.65853658536586,0.5402777777777777,0.3939153552055359,0.4000000059604645,0.42222222437461215
58,9.580741664360735e-05,3.8425876073900884,53.65853658536586,0.5291666666666667,0.3888889004786809,0.39166667064030963,0.4333333373069763
59,0.0001830011167414278,3.869414639997837,53.65853658536586,0.5895833333333333,0.5423280596733093,0.5777777830759684,0.5944444487492243
60,6.50515106515295e-05,3.870825194426038,53.65853658536586,0.5555555555555555,0.3502645492553711,0.375,0.3444444537162781
61,9.50123984264934e-05,3.8948919910927464,53.65853658536586,0.5145833333333333,0.4126984030008316,0.41388889650503796,0.4555555631717046
62,7.925688478536034e-05,3.9009556263620446,53.65853658536586,0.5673611111111111,0.3888889004786809,0.36388889451821643,0.4472222278515498
63,8.99034307364581e-05,3.9142150912231752,53.65853658536586,0.4840277777777778,0.3433862527211507,0.361111119389534,0.3500000089406967
64,8.142276123115452e-05,3.9303956045916846,53.65853658536586,0.5215277777777778,0.3730158756176631,0.4027777810891469,0.3888888955116272
65,0.00010136378574003304,3.9387317204545558,53.65853658536586,0.5486111111111112,0.40079365670681,0.4833333392937978,0.4750000014901161
66,6.211853613637225e-05,3.9516169081344725,53.65853658536586,0.5215277777777778,0.40740742286046344,0.4000000059604645,0.43333334227403003
67,4.104675970768579e-05,3.966409380256492,53.65853658536586,0.5645833333333333,0.3518518656492233,0.4055555611848831,0.3948412736256917
68,8.685677625394935e-05,3.9732729970971485,53.65853658536586,0.5729166666666667,0.536904772122701,0.5416666716337204,0.6944444452722868
69,0.00014525223543263,3.984587203736889,53.65853658536586,0.5493055555555556,0.3686868796745936,0.3777777850627899,0.3777777850627899
70,1.7579145098200584e-05,3.994124515005112,53.65853658536586,0.5194444444444445,0.3934343506892522,0.4305555621782939,0.39444445073604584
71,8.293588220474078e-05,4.008261327420035,53.65853658536586,0.5465277777777778,0.3888888955116272,0.40000000099341076,0.4166666716337204
72,6.859327678553667e-05,4.020231414628671,53.65853658536586,0.5935515873015873,0.3862914840380351,0.3750000049670537,0.4944444497426351
73,5.5675829017584186e-05,4.030136866382265,53.65853658536586,0.4833333333333334,0.5021645128726959,0.5555555621782938,0.4861111169060071
74,4.487005932080506e-05,4.039865240688877,53.65853658536586,0.5944444444444444,0.3831168959538142,0.4277777820825577,0.4250000019868215
75,3.621885017711338e-05,4.051110880838024,53.65853658536586,0.5548611111111111,0.3907407522201538,0.4055555611848831,0.4555555582046509
76,3.290838791076988e-05,4.066860247562469,53.65853658536586,0.5048611111111111,0.3354978412389755,0.3694444497426351,0.30833334227403003
77,0.00013503801189633204,4.073428334484861,53.65853658536586,0.5576388888888889,0.4000000059604645,0.4833333343267441,0.4444444477558136
78,2.2902538619739672e-05,4.084996399328317,53.65853658536586,0.548611111111111,0.3862914939721425,0.39444445073604584,0.4444444477558136
79,4.807737384342502e-05,4.086361862677327,53.65853658536586,0.4930555555555556,0.40357143183549243,0.4333333373069763,0.4194444517294566
80,9.519903648148872e-05,4.101727427995331,53.65853658536586,0.5319444444444444,0.3730158805847168,0.38333333532015484,0.4444444477558136
81,2.106861170784024e-05,4.112365670971268,53.65853658536586,0.4770833333333333,0.4007936467727025,0.4083333338300387,0.4166666716337204
82,2.0917253437531672e-05,4.120771213997648,53.65853658536586,0.4861111111111111,0.3740740815798442,0.34444444874922436,0.4166666666666667
83,5.7208112953337694e-05,4.130347190944079,53.65853658536586,0.49513888888888885,0.4232804278532664,0.4277777820825577,0.4305555621782939
84,6.996861048694048e-05,4.142553407629864,53.65853658536586,0.4488095238095238,0.3354978412389755,0.35555555919806164,0.3333333383003871
85,1.4529164313940185e-05,4.149859558159104,53.65853658536586,0.5277777777777778,0.5119047611951828,0.5694444477558136,0.475000003973643
86,2.95197672911659e-05,4.162683643249731,53.65853658536586,0.5215277777777778,0.5296296427647272,0.527777781089147,0.5666666676600774
87,3.3537651131156535e-05,4.169651605661413,53.65853658536586,0.525,0.40727513035138446,0.3777777850627899,0.4722222263614337
88,9.442947142316521e-05,4.180964277928586,53.65853658536586,0.48263888888888884,0.5191798855861028,0.5222222333153089,0.5416666666666666
89,5.999561748882212e-05,4.192362199976108,53.65853658536586,0.5055555555555555,0.5317460298538208,0.527777781089147,0.5444444566965103
90,1.0660407800894757e-05,4.197978925070266,53.65853658536586,0.4895833333333333,0.530952384074529,0.6166666721304258,0.5750000054637591
91,2.723934571405858e-05,4.208839673155457,53.65853658536586,0.513888888888889,0.4000000059604645,0.4027777810891469,0.42500000447034836
92,1.3441339762433713e-05,4.214804034814495,53.65853658536586,0.5277777777777778,0.3988095273574193,0.4027777810891469,0.45000000049670535
93,2.0052890260134035e-05,4.229821883244158,53.65853658536586,0.47500000000000003,0.4087301641702652,0.4305555572112401,0.4305555572112401
94,1.3934681749206722e-05,4.22907703615479,53.65853658536586,0.5104166666666666,0.3888888905445735,0.4416666676600774,0.3777777850627899
95,2.262836906518261e-05,4.238846379853608,53.65853658536586,0.46507936507936504,0.3639249751965205,0.4083333412806193,0.4416666676600774
96,1.6545984608314316e-05,4.247052997186988,53.65853658536586,0.5201388888888888,0.40820106367270154,0.4888888994852702,0.40555556615193683
97,1.0590703825478622e-05,4.256739873480293,53.65853658536586,0.45208333333333334,0.3917027413845062,0.3888888955116272,0.4055555611848831
