,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD
24,0.5062358864570597,0.08178102440021609,37.5,0.1731963744688449,66.37931034482759,0.15728852069916335
25,0.6420193814884502,0.10425870017387884,62.5,0.18647779840728768,56.896551724137936,0.12781655705460976
26,0.18733668382990643,0.08892371923362458,50.0,0.19860000462827207,65.51724137931035,0.8128771439578979
27,1.7309863521649902,0.09428564425906066,50.0,0.1959442547236001,56.03448275862068,0.02407291762843662
28,0.6070012850867471,0.09553572313867253,62.5,0.19525982975733985,62.93103448275862,0.6731857358672264
29,0.5155730865055284,0.2740599186633971,50.0,0.20254467968282086,57.758620689655174,0.0622989664152397
30,0.2660890260685979,0.1257835129531746,62.5,0.2540868364362538,55.172413793103445,0.6413920308719915
31,0.18289989497873552,0.07545074425535547,75.0,0.2340463262186614,65.51724137931035,0.29775270389304154
32,2.6224860046130556,0.0831583311565241,62.5,0.24859579549672797,48.275862068965516,0.3322487963160595
33,1.1696917643630698,0.08424746260197805,37.5,0.24550135922989913,56.896551724137936,0.7786434470480218
34,0.429600374906322,0.14056128175167754,50.0,0.20601451412100952,64.65517241379311,0.6671832804842699
35,1.0026248586451565,0.08373216160319932,50.0,0.2459080100881173,62.93103448275862,0.051207930722459376
36,0.044231059789597356,0.20726183426033706,62.5,0.28829552259898367,56.03448275862068,0.2200589197495818
37,0.6479276603150987,0.15172072893810232,62.5,0.2999323114365103,55.172413793103445,0.05206907225941256
38,0.03637544536369402,0.13909422242694416,62.5,0.2997384868341357,56.896551724137936,0.0035339693812579077
39,0.13013348593308963,0.07139666393801461,75.0,0.3077772380512618,56.03448275862068,0.0030591616347728366
40,0.21713247346622602,0.11104436672000374,62.5,0.30680451870657466,59.48275862068966,0.0011375455870110914
41,1.0408136934106282,0.13651969932546576,62.5,0.3101087671350634,56.896551724137936,0.6490071593531678
42,0.09017505804106363,0.2853422854452139,62.5,0.364097695396992,57.758620689655174,0.008332975636596358
43,0.3103561147018995,0.10766502257185574,37.5,0.33287469917199597,61.206896551724135,0.0001196788820424148
44,0.0030387999294585392,0.14424743425563488,62.5,0.3688730234185112,53.44827586206896,0.00804862089396372
45,0.3935745990094824,0.11317561999110817,62.5,0.3593050185679265,58.620689655172406,0.0005830428345372607
46,0.5855042727666877,0.3356565501121765,50.0,0.32470361646087886,57.758620689655174,0.7079253623140647
47,0.43472771669471366,0.13645422059424794,62.5,0.37390248805861165,61.206896551724135,7.67725781001812e-06
48,0.004610958582479653,0.12161809402077495,50.0,0.4231483326168917,62.06896551724138,0.00011588482657403702
49,0.049645912798031204,0.16205773495841244,75.0,0.42661422486764805,60.3448275862069,0.03143468865324084
50,0.73649202434063,0.20520513302390608,62.5,0.4207140156615531,61.206896551724135,0.001318404887997341
51,0.029367946714517434,0.22280851641459895,62.5,0.39863289543108665,61.206896551724135,5.923934758999412e-05
52,0.00348190619862164,0.16365151183102628,50.0,0.3946321781313426,59.48275862068966,0.006891345747932955
53,0.002860350802916771,0.1804526614941579,50.0,0.40851994529272806,61.206896551724135,7.905079097401683e-05
54,0.27427419557031857,0.24304390343048052,62.5,0.5401787892027039,61.206896551724135,1.035632405871481e-06
55,0.2614188832005144,0.16158839724572616,37.5,0.4152739951557321,59.48275862068966,0.011017667703194583
56,0.14506248512550565,0.3607129217757012,50.0,0.4465713645905004,58.620689655172406,9.4988489885369e-05
57,0.2880650379461968,0.34253251353490727,62.5,0.44514004390946976,58.620689655172406,3.9604073796945275e-05
58,0.0008156866164648445,0.13267614004543488,75.0,0.5163742294488479,62.06896551724138,8.745650428544246e-05
59,0.017017529402392203,0.11682745016164128,75.0,0.5172290143172934,55.172413793103445,0.00206144019782125
60,0.17893859619873323,0.22473231447098377,50.0,0.6294485803241221,62.93103448275862,4.434483152133682e-05
61,0.17983092823950028,0.16561057872547785,50.0,0.5177864485044886,62.93103448275862,2.7475627041964867
62,0.004586325259120581,0.16203706939312534,37.5,0.5038770779931862,62.06896551724138,1.731135644368532e-05
63,0.0007974591703139703,0.17017895970446809,62.5,0.4556739359292378,60.3448275862069,9.996862785933356e-06
64,0.004464533160942091,0.28497484776040943,62.5,0.520703840872044,61.206896551724135,2.060912319612955e-05
65,0.00017629706478631494,0.16989782111699034,37.5,0.5438036691398842,57.758620689655174,8.621071602445406e-05
66,0.0004165859823568026,0.17370526422446922,62.5,0.554176522468714,57.758620689655174,0.0021566327872183117
67,0.0001253809667240271,0.1831303721869094,37.5,0.574821189670892,61.206896551724135,0.00015186721412113974
68,0.0005617421199429394,0.14996233087023836,62.5,0.5427840470400679,56.896551724137936,0.0038952687484317653
69,9.048160393707311e-05,0.15139123072461108,62.5,0.5378643943944753,58.620689655172406,2.3516913267202988e-05
70,0.000608361426552693,0.15296772706222242,37.5,0.5465139406657358,59.48275862068966,2.73860943335978e-05
71,0.00034212400417829667,0.14386981815434435,62.5,0.5390050955488566,58.620689655172406,5.887050969338534e-06
72,8.371571272485142e-05,0.1332256078586282,62.5,0.5495342364968292,59.48275862068966,0.0003563953414510456
73,8.182703936588353e-05,0.13599408332872615,62.5,0.5922569971544491,60.3448275862069,3.747139002554842e-05
74,3.990975259501783e-05,0.14729353802862602,37.5,0.6225239224303073,62.93103448275862,8.525649623017546e-07
75,0.0001712696899407048,0.2045295085985101,62.5,0.5736068386931934,62.06896551724138,1.2264633362144315
76,6.522469648763736e-05,0.18687815120952947,75.0,0.6169848808483268,58.620689655172406,0.015283078387421314
77,8.285775883530186e-05,0.14715428858368773,37.5,0.6177139364902391,58.620689655172406,1.750735939611202e-05
78,9.649200639671149e-05,0.14978880744236264,37.5,0.6123373899935688,58.620689655172406,2.2829992790581537e-05
79,0.0001118266091300507,0.15276492659517185,37.5,0.6228876110393823,61.206896551724135,1.120133307406572e-06
80,7.557075458376166e-05,0.15475182764395604,37.5,0.6197329017470955,61.206896551724135,5.555326721939981e-06
81,0.0001435459207241864,0.1573552973204156,37.5,0.6242649358565879,61.206896551724135,2.7570249337678618e-06
82,5.3974989727074346e-05,0.15678937829580297,37.5,0.6364513270194206,61.206896551724135,8.767321586544813e-06
83,1.4943012059216902e-05,0.15777762692588246,37.5,0.6072405797303791,61.206896551724135,1.2203820832474002e-06
84,2.2660693540540878e-05,0.1579935838229554,37.5,0.6253080572979367,61.206896551724135,2.2298880009028542e-06
85,3.70260901125202e-05,0.1592460344496986,37.5,0.6201060815228182,61.206896551724135,8.569951800581024e-07
86,6.148863780531506e-05,0.16071751350571106,37.5,0.6345189389823673,61.206896551724135,1.2415926296796698e-06
87,0.00011676214704074809,0.16004107360996844,37.5,0.6279861235940473,61.206896551724135,4.819645789434922e-10
88,1.781794720712314e-05,0.16368564934899887,37.5,0.6290335130546311,61.206896551724135,2.2042129010070805e-06
89,4.189396626775768e-05,0.16202996031669264,37.5,0.6338638117387786,61.206896551724135,1.958708362069135e-06
90,5.952985830812543e-05,0.16211755657182741,37.5,0.6524279293298023,61.206896551724135,1.548821203933373e-05
91,5.729900122668607e-05,0.16208828269142847,37.5,0.635794220665429,61.206896551724135,2.138089715195239e-07
92,4.284038915035131e-05,0.16245357539844393,37.5,0.6690535161888056,61.206896551724135,1.8360816903708329e-06
93,1.873874039461306e-05,0.1633022284986158,37.5,0.6420009333167963,61.206896551724135,4.52946451396249e-06
94,3.0875602809324265e-05,0.16422750966222346,37.5,0.6278756850432786,61.206896551724135,3.358539000696705e-06
95,4.383809543011464e-05,0.16435721072690407,37.5,0.6252588359032567,61.206896551724135,4.540655741116918e-06
96,5.642722136963145e-05,0.16515657128834654,37.5,0.6265403483416057,61.206896551724135,8.383742343347369e-06
97,4.962765440557924e-05,0.1655881964537794,37.5,0.6482615428852835,61.206896551724135,3.1372093801620353e-10
98,8.29731566027991e-06,0.1650587809800924,37.5,0.6570213063474981,61.206896551724135,9.002142427261924e-06
99,2.8816462281083998e-05,0.16545109943028935,37.5,0.6727943175141924,61.206896551724135,5.102621254566756e-06
