,BIP,BIP,BIP,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.4035038405934993,0.08611993990872471,68.75,0.09894027825692671,57.14285714285714,0.693238350292808
1,0.6994950480149009,0.08366696309559911,68.75,0.0988699480858739,57.14285714285714,0.6960472062670432
2,0.47561279420003705,0.07726137561583338,68.75,0.09891711394560766,57.14285714285714,0.6912183777853417
3,0.5960536306779767,0.07418447985370669,68.75,0.09890823135339193,57.14285714285714,0.6899467425055907
4,0.3528299565632994,0.06904051742341467,68.75,0.09878981458112121,57.14285714285714,0.6992719311664183
5,0.7719263552052402,0.07417669950618837,68.75,0.09891638568618728,57.14285714285714,0.6923876117228186
6,0.18261507656747925,0.08776054396124236,71.875,0.09887122029053239,57.14285714285714,0.6909313546495472
7,0.5768583811508317,0.15933257827535785,62.5,0.09854008146873841,57.14285714285714,0.694530847910923
8,0.5405758145362851,0.07563837954195296,71.875,0.09867379631384392,57.14285714285714,0.6889409326675777
9,0.06252262893896574,0.06657713339583124,75.0,0.0980758654705376,57.14285714285714,0.6050326249455358
10,1.4606856936299928,0.07500298705112506,71.875,0.09907205280590967,42.857142857142854,0.686281239885016
11,0.7228837740294367,0.08480272398472663,68.75,0.0991149305387162,42.857142857142854,0.6981427307035817
12,0.5569837576621098,0.20321401434611,59.375,0.09835686836133954,64.28571428571429,0.682441047880424
13,0.03513403979162473,0.08241390274964958,78.125,0.11427535201769638,42.857142857142854,0.6283640534575534
14,0.04247423839194618,0.1441598663858059,71.875,0.09032318806286346,64.28571428571429,0.6769691175597787
15,0.649773451438205,0.1399580738207939,59.375,0.12192188533626938,64.28571428571429,1.8979891379500264
16,0.295885960217166,0.08004264538886988,71.875,0.0949203394110745,57.14285714285714,0.4953417552528752
17,0.021739008619471204,0.12990677915442286,71.875,0.12347361986750185,64.28571428571429,0.3134506447702351
18,0.0036242586230895483,0.10535431727255824,71.875,0.1442270923673837,78.57142857142857,0.4471700555583687
19,0.0030639126526402606,0.10323616339825324,71.875,0.09315441896658865,64.28571428571429,0.13448728875781815
20,0.000588987100356623,0.13232022048588507,71.875,0.282002422194073,64.28571428571429,1.6422993511369484
21,0.0009255016146476067,0.12891315933312572,78.125,0.554169971383405,57.14285714285714,0.006777231330164796
22,0.0030609219857569503,0.1493792096795572,75.0,0.7221281940528862,42.857142857142854,5.9724060407821735
23,0.0034490731869481527,0.12576174552983735,75.0,0.1390892085847093,64.28571428571429,0.4462342986171639
24,0.001276049108295129,0.14621066272311467,71.875,0.28327436123121874,57.14285714285714,0.9957546652616652
25,1.1367403962526608e-05,0.166136147255493,78.125,0.2463858271472659,57.14285714285714,0.009053183043579813
26,9.198892549077675e-05,0.15935267350574978,71.875,0.21151723225617727,64.28571428571429,0.00015350573665276596
27,0.030688991338793225,0.1441761129320674,78.125,0.24192741544202281,64.28571428571429,4.0803580994984675e-05
28,0.5194069107949093,0.26039824752446433,65.625,0.2785323136077622,64.28571428571429,0.0005264086324887834
29,0.002299774808464698,0.12663806012328394,81.25,0.25938580539206485,64.28571428571429,0.0004646636460118598
30,0.00012472729217180984,0.14238222896432765,71.875,0.2924534440408918,64.28571428571429,7.924198158884159e-05
31,0.00031604845454930307,0.16424732236759426,75.0,0.26963389955407885,64.28571428571429,4.010928204292594e-05
32,7.616616933996833e-05,0.1777567377458901,75.0,0.3194916891925625,64.28571428571429,0.00010935440875039913
33,8.100550412422198e-05,0.18357525168094532,78.125,0.2963989882008483,64.28571428571429,5.375717872150824e-05
34,1.7597547938093886e-05,0.18697222822929388,75.0,0.3140064790463079,64.28571428571429,5.5199714363376705e-05
35,1.890666443993704e-05,0.19039530164562146,75.0,0.29784275296393065,64.28571428571429,1.0821344382624458e-05
36,3.893735526724075e-06,0.19296947815897375,75.0,0.34863391068952954,64.28571428571429,6.340749923786621e-07
37,3.601954382090318e-06,0.19467751152501897,75.0,0.3199861728378698,64.28571428571429,4.5640622914724105e-05
38,2.342327988526881e-06,0.19639118020262197,75.0,0.35743973646929456,57.14285714285714,9.553695380625565e-06
39,1.0235719041857424e-05,0.19821403007890778,75.0,0.34549132564606716,64.28571428571429,2.1845980915914846e-06
40,9.772045882341918e-07,0.1996088054546037,75.0,0.36167631042952497,57.14285714285714,2.807142621764675e-06
41,7.2134633204795794e-06,0.20087273644380638,75.0,0.3425772385824767,57.14285714285714,1.977716975681375e-05
42,5.880435782831121e-07,0.20240179513167203,75.0,0.3426447059886004,57.14285714285714,8.091339052250577e-06
43,4.5397792644444165e-06,0.20353050063757053,75.0,0.3494048553935071,57.14285714285714,2.277811591134813e-05
44,5.628829562130455e-06,0.20472760285353986,75.0,0.36083180080528304,57.14285714285714,1.7589620111013038e-06
45,8.527137629903063e-07,0.20572085413652547,75.0,0.417894471049966,57.14285714285714,3.0324342430013622e-06
46,2.811082472648225e-06,0.2069880961440816,75.0,0.3826920921501426,57.14285714285714,1.746772662491021e-05
47,7.85155733129171e-07,0.20795718509978936,75.0,0.3762363368949026,57.14285714285714,3.358444519652082e-05
48,5.373024618341159e-07,0.2088214044191701,75.0,0.37687806486963876,57.14285714285714,9.226263560690726e-06
49,2.0995029300676777e-07,0.2097167654047576,75.0,0.3800216660895122,57.14285714285714,2.8616781131422242e-05
50,5.258108965291723e-07,0.21054861862112406,75.0,0.3925599514161878,57.14285714285714,3.728229783171467e-06
51,4.5254319122268764e-07,0.21116817249401362,75.0,0.3757237560875056,57.14285714285714,1.2802009891448972e-06
52,4.157982856486264e-06,0.21227764678749228,78.125,0.3754006399273237,57.14285714285714,3.767849909881941e-05
53,1.39243257936316e-06,0.2130307126191702,78.125,0.3883398460592013,57.14285714285714,9.50369523046789e-06
54,5.2953475349528086e-08,0.2139505338979217,78.125,0.3816389822704839,57.14285714285714,8.948604206869554e-06
55,7.3541405922192175e-06,0.21472539486114486,78.125,0.37994234687148004,57.14285714285714,2.1504885604705757e-07
56,2.3068720646886913e-06,0.21507677923294366,75.0,0.38809134860412187,57.14285714285714,1.4801858310661217e-05
57,7.859967843115866e-08,0.21645163987212357,78.125,0.41950460853484994,57.14285714285714,8.273290344200578e-06
58,2.2868262331418196e-07,0.21714828069905834,78.125,0.4476569292129263,57.14285714285714,2.3480413660903815e-06
59,1.8013875612281211e-06,0.21750892420713674,78.125,0.4438760637222607,57.14285714285714,3.788982748483907e-07
60,4.354472516802743e-06,0.21817309426186393,78.125,0.45130395135183393,57.14285714285714,7.337938284712754e-07
61,6.752440935231044e-06,0.21844733884144707,78.125,0.44074285712388367,57.14285714285714,6.35857258381727e-06
62,1.2111660767239583e-06,0.22010696833488141,78.125,0.42626763332192513,57.14285714285714,1.8057122010186045e-06
63,2.1428402693959526e-07,0.22051438997224676,78.125,0.4391726050468464,57.14285714285714,1.7329412209042318e-06
64,1.95735984544043e-07,0.22073351054184442,78.125,0.43736052195379865,57.14285714285714,1.7638192477214986e-05
65,1.0607877966393191e-06,0.22128837570725368,78.125,0.4339294932225714,57.14285714285714,4.938142745307433e-06
66,2.0642795296462222e-06,0.22241620046013982,78.125,0.3985286294143134,57.14285714285714,1.0117622295232258e-05
67,5.259847100444012e-07,0.2221910678195141,78.125,0.40357923534103535,57.14285714285714,2.6729710896999577e-06
68,4.32740132204194e-06,0.2226565196327649,78.125,0.405741876104827,57.14285714285714,1.5419467332234676e-06
69,4.0374787356934035e-06,0.22350419490447093,78.125,0.4380764855466356,57.14285714285714,8.353207417337779e-06
70,2.0483391875083424e-08,0.2241362543621297,78.125,0.4331744960060047,57.14285714285714,1.0099038237158387e-05
71,3.091491132212383e-07,0.22442268562859313,78.125,0.4423387916206692,57.14285714285714,9.485697543108991e-07
72,2.1901120656424898e-06,0.2254235763284858,78.125,0.4120796002361172,57.14285714285714,8.463031109447309e-07
73,1.3842386044478779e-06,0.2251379665158389,78.125,0.4400724700634032,57.14285714285714,3.9138417822843506e-07
74,7.30321119713399e-08,0.2256794861580877,78.125,0.4825498509494768,57.14285714285714,2.2401993048974206e-07
75,1.5176231501266003e-07,0.2264279022194998,78.125,0.4889888254661666,57.14285714285714,2.375440895566421e-06
76,1.2513827000157928e-06,0.22693511820610482,78.125,0.41289500905803944,57.14285714285714,3.634323152462697e-08
77,7.231234708506461e-08,0.2271726295828205,78.125,0.4437373574657007,57.14285714285714,5.88786841059024e-08
78,6.981030804860531e-08,0.22774698830889,78.125,0.45379431884130356,57.14285714285714,7.963769800656382e-06
79,1.5069662905750173e-07,0.22810190410759446,78.125,0.44058022188897067,57.14285714285714,2.1941093976403944e-07
80,1.6103576763260228e-08,0.2284504359415161,78.125,0.4741094456624982,57.14285714285714,2.259713232533151e-06
81,7.640748432610183e-07,0.22858964171777996,78.125,0.4636884160133124,57.14285714285714,4.591848737205537e-07
82,2.421874870179952e-07,0.22903865158890202,78.125,0.46641513582737265,57.14285714285714,2.3136155955851097e-06
83,4.1292185006224507e-07,0.2294546462721987,78.125,0.42049871605398315,57.14285714285714,2.6307319671673645e-07
84,1.280021083076463e-07,0.2299995938092801,78.125,0.4460212906702464,57.14285714285714,2.072637280978301e-06
85,2.084503990883292e-06,0.23105520491033682,78.125,0.49103783831957243,57.14285714285714,9.937162143590156e-08
86,3.2101857796745874e-08,0.23026961726905615,78.125,0.4936161392745703,57.14285714285714,4.813984830613734e-07
87,6.986142409058972e-07,0.23111376296300523,78.125,0.5148777080716667,57.14285714285714,4.066152170623769e-07
88,1.724609684100873e-07,0.23106687429235262,78.125,0.45253222765955303,57.14285714285714,8.776566535578238e-08
89,9.244420119932999e-08,0.2321760173980265,78.125,0.4273146439108403,57.14285714285714,1.4026355715870655e-06
90,1.490298770243385e-06,0.23251804462045134,78.125,0.43854922780642497,57.14285714285714,4.4801356402050165e-07
91,3.089443239807235e-08,0.2324709906965367,78.125,0.5205513750136982,57.14285714285714,7.634853130203802e-07
92,3.8596424593444404e-07,0.23270541507643738,78.125,0.4764267515834618,57.14285714285714,1.9060274343107824e-06
93,3.840649119904187e-06,0.23338207659387822,78.125,0.4739233597483571,57.14285714285714,3.459290091382247e-07
94,4.2054592515680833e-07,0.233878927020422,78.125,0.4625864790543267,57.14285714285714,2.8289660619241802e-06
95,1.53752850119164e-06,0.23364764697413165,78.125,0.46340344387344146,57.14285714285714,3.140926183156465e-07
96,1.226957432391102e-07,0.23438151380467623,78.125,0.4365103276633492,57.14285714285714,2.816023858393428e-07
97,6.022290445138396e-09,0.23445068001081465,78.125,0.5134328075488371,57.14285714285714,7.955544129213905e-07
98,4.3682315639318065e-07,0.234561867139376,78.125,0.4209401363105575,57.14285714285714,1.451882977801679e-06
99,4.375988070833451e-07,0.23508539955182906,78.125,0.41275277417871953,57.14285714285714,1.960030214446784e-06
