,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.653463925792815,0.5947408778052449,90.0,0.75,0.8333333432674408,0.75,1.0
1,0.7847613422986628,0.560092296509535,90.0,0.39285714285714285,0.9666666686534882,0.9375,1.0
2,0.6801765619298121,0.6727023265719408,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0
3,0.6935985093559562,0.6192388300085585,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0
4,0.6554579454903278,0.6335183987745994,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0
5,0.7040039465316015,0.59947315723947,90.0,0.39285714285714285,0.9666666686534882,0.9375,1.0
6,0.7218383968182623,0.5980682525677039,90.0,0.39285714285714285,0.9666666686534882,0.9375,1.0
7,0.6585884515749187,0.664517519915844,80.0,0.25,0.800000011920929,0.75,0.9375
8,0.5874128753034319,0.5076180382166804,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0
9,0.586053698846101,0.6866400846984678,40.0,0.39285714285714285,0.3333333432674408,0.4000000059604645,0.2857142984867096
10,0.6550080841767977,0.5741657703704305,90.0,0.39285714285714285,0.9666666686534882,0.9375,1.0
11,0.40254104511000055,0.6166162406655303,70.0,0.75,0.761904776096344,0.75,0.875
12,0.9167054385560442,1.1424952262882777,30.0,0.39285714285714285,0.222222238779068,0.5,0.1428571492433548
13,0.7344011125485119,0.41267467037615146,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0
14,0.7780162472952783,2.0516809784669343,10.0,0.4642857142857143,0.0,0.0,0.0
15,0.2346610780877321,0.5113169884068467,90.0,0.25,0.8333333432674408,0.75,1.0
16,0.12174456512001201,0.936828407609462,30.0,0.4642857142857143,0.27272725105285645,0.375,0.2142857164144516
17,0.6839862134336034,0.5396398172847182,80.0,0.39285714285714285,0.9285714328289032,0.9285714328289032,0.9285714328289032
18,0.26556039483059396,1.1380907880404405,30.0,0.4642857142857143,0.27272725105285645,0.375,0.2142857164144516
19,0.11276741591128334,0.45182947822724645,90.0,0.39285714285714285,0.9666666686534882,0.9375,1.0
20,0.07973214981601075,1.0173097157928288,50.0,0.5357142857142857,0.3636363744735718,0.5,0.2857142984867096
21,0.08726528934179859,1.4551845312541505,30.0,0.4642857142857143,0.4583333432674408,1.0,0.3214285746216774
22,0.047280157895577275,0.3524614536850177,90.0,0.4642857142857143,0.9666666686534882,0.9375,1.0
23,0.04736142282308784,1.7168132667155127,30.0,0.75,0.20000000298023224,0.5,0.125
24,0.45653427239005323,0.3476755067685666,90.0,0.75,0.8333333432674408,0.75,1.0
25,0.16787940481901828,3.244052213593578,30.0,0.6071428571428572,0.222222238779068,0.5,0.1428571492433548
26,0.005888834672122995,0.43081590286594285,90.0,0.5357142857142857,0.9666666686534882,0.9375,1.0
27,0.027252734593473264,2.393833294817282,30.0,0.5357142857142857,0.222222238779068,0.5,0.1428571492433548
28,0.0013451842493621858,0.5184851010022429,70.0,0.6071428571428572,0.761904776096344,0.9285714328289032,0.6785714328289032
29,0.004554130910267783,1.1989827048800643,50.0,0.6071428571428572,0.6333333253860474,1.0,0.4642857164144516
30,0.0008895470273338772,0.5844814799538021,70.0,0.6071428571428572,0.761904776096344,0.9285714328289032,0.6785714328289032
31,0.0018504876783943423,0.4887935984240307,70.0,0.5357142857142857,0.8846153616905212,0.9166666567325592,0.8571428656578064
32,0.000848600300120999,0.928613690230782,70.0,0.6071428571428572,0.7500000298023224,1.0,0.6071428656578064
33,0.0006872869573082542,1.083015068524214,50.0,0.25,0.3333333432674408,0.5,0.25
