,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,3485.5787635046718,584.2780423819222,0.0,0.0,0.0,0.0,0.0,19.711333395569643,0.0,0.0,0.0,0.0,0.0,90.39607123526122,4.8264994314817296,0.0,0.0,0.0,0.0,0.0,51.33608959788156,3.1356823749627605,0.0,0.0,0.0,0.0,0.0,19.126060888993482,1.7696724003306539,0.0,0.0,0.0,0.0,0.0,9.592008602906487,140.7422919320562,0.0,0.0,0.0,0.0,0.0,1575.4396374807138,3.1588842643120554,0.0,0.0,0.0,0.0,0.0,27.926287611426353,69.48626490856282,0.0,0.0,0.0,0.0,0.0,460.97600343535845,65.59029778038868,0.0,0.0,0.0,0.0,0.0,212.4857239809034,95.07458067013908,0.0,0.0,0.0,0.0,0.0,1317.2367756208507,144.04101464928033,0.0,0.0,0.0,0.0,0.0,611.2843963921041,45.02658044810322,0.0,0.0,0.0,0.0,0.0,952.4355782571513,18.47468125777248,0.0,0.0,0.0,0.0,0.0,711.5002621367914,6.319176380039239,0.0,0.0,0.0,0.0,0.0,48.227250062123005,40.89437874073344,0.0,0.0,0.0,0.0,0.0,309.88961490420394,678.818555621194,0.0,0.0,0.0,0.0,0.0,3866.6641568054742,794.3765681614343,0.0,0.0,0.0,0.0,0.0,3953.844468387355,29.314830954009498,0.0,0.0,0.0,0.0,0.0,483.4941142592191
1,3321.6685438297195,470.2491062822461,0.0,0.0,0.0,0.0,0.0,16.696601134150605,0.0,0.0,0.0,0.0,0.0,2.613045332426166,1.8496815437362697,0.0,0.0,0.0,0.0,0.0,5.907321163072007,2.0948296065731915,0.0,0.0,0.0,0.0,0.0,20.921097306477904,1.641242049337459,0.0,0.0,0.0,0.0,0.0,11.184099109366276,95.1349389356874,0.0,0.0,0.0,0.0,0.0,885.3364072848221,2.7067585158840086,0.0,0.0,0.0,0.0,0.0,35.8805959101749,44.504361479270564,0.0,0.0,0.0,0.0,0.0,87.79015442886386,34.479004332609804,0.0,0.0,0.0,0.0,0.0,90.30391325647929,62.07638739134765,0.0,0.0,0.0,0.0,0.0,78.62410460582181,121.03539969675013,0.0,0.0,0.0,0.0,0.0,1116.10949015644,42.57432974562802,0.0,0.0,0.0,0.0,0.0,191.24540686301296,4.374357500982348,0.0,0.0,0.0,0.0,0.0,594.6509874025456,5.549010591557714,0.0,0.0,0.0,0.0,0.0,12.939131025867448,20.34412821819075,0.0,0.0,0.0,0.0,0.0,154.81681556325302,546.4073730651313,0.0,0.0,0.0,0.0,0.0,2914.4694953564594,763.9193768981867,0.0,0.0,0.0,0.0,0.0,3853.1996967448576,18.390669536520225,0.0,0.0,0.0,0.0,0.0,199.95960238554514
2,2218.380019494713,375.7682972372343,0.0,0.0,0.0,0.0,0.0,2.2624960214294725,0.0,0.0,0.0,0.0,0.0,6.310087617488521,1.3269528857280997,0.0,0.0,0.0,0.0,0.0,1.0027204899671638,2.0357882880828453,0.0,0.0,0.0,0.0,0.0,6.45848215006379,1.0962256976651938,0.0,0.0,0.0,0.0,0.0,7.099375466327649,62.49326938021732,0.0,0.0,0.0,0.0,0.0,171.6619070132976,5.01337186983805,0.0,0.0,0.0,0.0,0.0,93.60248584845087,39.60179664835046,0.0,0.0,0.0,0.0,0.0,116.86866437625974,20.233369331295776,0.0,0.0,0.0,0.0,0.0,81.27299316078121,38.93502873013222,0.0,0.0,0.0,0.0,0.0,324.2337128019823,96.20854921029128,0.0,0.0,0.0,0.0,0.0,335.7411204012966,106.84114739887508,0.0,0.0,0.0,0.0,0.0,158.59696727343834,0.7458223785172783,0.0,0.0,0.0,0.0,0.0,149.87190664152843,5.178986126329299,0.0,0.0,0.0,0.0,0.0,9.014705387463033,13.389392995682968,0.0,0.0,0.0,0.0,0.0,104.83968953962275,448.48168818034003,0.0,0.0,0.0,0.0,0.0,2417.971060748757,599.5227460280436,0.0,0.0,0.0,0.0,0.0,2598.2590821702065,15.120583566450664,0.0,0.0,0.0,0.0,0.0,207.97658619264007
3,1927.9840671532424,267.89565682635714,0.0,0.0,0.0,0.0,0.0,2.027028895707151,0.0,0.0,0.0,0.0,0.0,0.45460104431423776,0.8722101660880057,0.0,0.0,0.0,0.0,0.0,2.564620052876789,0.8999227572362459,0.0,0.0,0.0,0.0,0.0,13.100189154910256,0.42076549812126024,0.0,0.0,0.0,0.0,0.0,5.442142130743467,38.78902190577926,0.0,0.0,0.0,0.0,0.0,499.73034415498876,2.147795656492642,0.0,0.0,0.0,0.0,0.0,48.043250955930866,39.51077477115726,0.0,0.0,0.0,0.0,0.0,135.865046446846,20.214570716136173,0.0,0.0,0.0,0.0,0.0,201.982144636018,24.87565329807578,0.0,0.0,0.0,0.0,0.0,29.375594321288062,70.99201080215627,0.0,0.0,0.0,0.0,0.0,81.24715297360221,78.1287995569195,0.0,0.0,0.0,0.0,0.0,355.130768058338,4.888680591027319,0.0,0.0,0.0,0.0,0.0,239.54750663865215,3.3486337894910427,0.0,0.0,0.0,0.0,0.0,5.320830997701337,13.485246220755352,0.0,0.0,0.0,0.0,0.0,116.06678624420485,334.4385508410909,0.0,0.0,0.0,0.0,0.0,1736.7052504047042,518.5405317863944,0.0,0.0,0.0,0.0,0.0,1861.3669473079576,11.914322352230549,0.0,0.0,0.0,0.0,0.0,166.16169944885573
4,1008.5298464543495,168.88027995166735,0.0,0.0,0.0,0.0,0.0,0.97238912155745,0.0,0.0,0.0,0.0,0.0,0.6841630384244454,0.46492283291290093,0.0,0.0,0.0,0.0,0.0,5.028667778391212,0.9906210815555561,0.0,0.0,0.0,0.0,0.0,4.199893229213003,0.14545850870260865,0.0,0.0,0.0,0.0,0.0,1.9125400129431562,33.186754103780366,0.0,0.0,0.0,0.0,0.0,198.74362033372347,4.119750710236824,0.0,0.0,0.0,0.0,0.0,42.477686021783555,37.173563457854804,0.0,0.0,0.0,0.0,0.0,10.368174388098396,19.496874138644817,0.0,0.0,0.0,0.0,0.0,73.95117946509058,24.410696857240865,0.0,0.0,0.0,0.0,0.0,93.96388780490545,45.36781717369648,0.0,0.0,0.0,0.0,0.0,40.314290072921665,94.23315256670543,0.0,0.0,0.0,0.0,0.0,195.177786213189,7.851544557657448,0.0,0.0,0.0,0.0,0.0,186.8656998992331,2.8514593338484566,0.0,0.0,0.0,0.0,0.0,16.12261027045007,14.858775532743882,0.0,0.0,0.0,0.0,0.0,66.96977258571052,205.00980876832142,0.0,0.0,0.0,0.0,0.0,1028.067164968762,384.72848087196303,0.0,0.0,0.0,0.0,0.0,1427.0806863904772,13.14908982660782,0.0,0.0,0.0,0.0,0.0,139.87482330436976
5,747.0041831702978,62.680177112255265,0.0,0.0,0.0,0.0,0.0,0.539657008743965,0.0,0.0,0.0,0.0,0.0,2.0326765474804414,0.46310530172169434,0.0,0.0,0.0,0.0,0.0,2.389201175742586,1.2270624975594728,0.0,0.0,0.0,0.0,0.0,2.0144860334413734,0.059542381227022705,0.0,0.0,0.0,0.0,0.0,4.463702032146661,28.909504082499172,0.0,0.0,0.0,0.0,0.0,398.53701523946154,4.09217535903262,0.0,0.0,0.0,0.0,0.0,28.448976762158658,34.712625647781536,0.0,0.0,0.0,0.0,0.0,82.6006892581237,14.431955853958254,0.0,0.0,0.0,0.0,0.0,1.0341244722148577,24.85841687559626,0.0,0.0,0.0,0.0,0.0,127.61375798291053,32.19795709455929,0.0,0.0,0.0,0.0,0.0,44.45999868139811,82.38953495891491,0.0,0.0,0.0,0.0,0.0,360.462637713911,7.851150601078665,0.0,0.0,0.0,0.0,0.0,47.85482197134545,2.683198051532738,0.0,0.0,0.0,0.0,0.0,13.306485823436885,11.930431022128737,0.0,0.0,0.0,0.0,0.0,72.00937923856127,125.34305374774456,0.0,0.0,0.0,0.0,0.0,770.7407819120522,234.8058276808018,0.0,0.0,0.0,0.0,0.0,915.4169006717959,18.449505734449655,0.0,0.0,0.0,0.0,0.0,80.52303291543242
6,458.2929586873262,60.06339563003085,0.0,0.0,0.0,0.0,0.0,0.6972988390876738,0.0,0.0,0.0,0.0,0.0,1.8612121956408874,0.9432115453576074,0.0,0.0,0.0,0.0,0.0,2.9173191838000507,1.1040096840413867,0.0,0.0,0.0,0.0,0.0,4.027913897110245,0.049905485766533926,0.0,0.0,0.0,0.0,0.0,0.7398365691260927,23.95094034369804,0.0,0.0,0.0,0.0,0.0,157.75548715390195,3.39559030823761,0.0,0.0,0.0,0.0,0.0,29.893423218499255,33.3260024294414,0.0,0.0,0.0,0.0,0.0,142.15683670799262,13.777446368057646,0.0,0.0,0.0,0.0,0.0,8.590783360625412,23.90304409474048,0.0,0.0,0.0,0.0,0.0,27.058467155998233,24.412474004268116,0.0,0.0,0.0,0.0,0.0,71.0180701818613,55.239889770306846,0.0,0.0,0.0,0.0,0.0,241.0488552673596,6.852458742782538,0.0,0.0,0.0,0.0,0.0,125.61193847142874,2.662289514162721,0.0,0.0,0.0,0.0,0.0,0.005267683043325484,16.49102782728458,0.0,0.0,0.0,0.0,0.0,140.4974810143588,61.24534033783125,0.0,0.0,0.0,0.0,0.0,381.13898266025944,139.5661823743016,0.0,0.0,0.0,0.0,0.0,320.34092845427983,22.62686560783747,0.0,0.0,0.0,0.0,0.0,89.85237808996834
7,580.2438722791187,40.25905866260141,0.0,0.0,0.0,0.0,0.0,0.4470138376972521,0.0,0.0,0.0,0.0,0.0,5.987993034625223,0.5519764810241922,0.0,0.0,0.0,0.0,0.0,0.9267184340189033,1.1784003499027178,0.0,0.0,0.0,0.0,0.0,4.30189369661483,0.09024207328806533,0.0,0.0,0.0,0.0,0.0,1.0842142106359307,21.262506871456846,0.0,0.0,0.0,0.0,0.0,323.19164789220315,4.702421512069822,0.0,0.0,0.0,0.0,0.0,28.377719858646834,32.41382245699428,0.0,0.0,0.0,0.0,0.0,17.28716399534972,12.372144800772354,0.0,0.0,0.0,0.0,0.0,0.5849482686357624,23.16898516337052,0.0,0.0,0.0,0.0,0.0,5.165337955285069,23.897885674535157,0.0,0.0,0.0,0.0,0.0,21.324491021673385,71.76596025759889,0.0,0.0,0.0,0.0,0.0,88.30162062832684,6.181365571262583,0.0,0.0,0.0,0.0,0.0,171.53428506914233,2.8431141004245433,0.0,0.0,0.0,0.0,0.0,5.264519840264554,11.643814709677438,0.0,0.0,0.0,0.0,0.0,43.911332578937355,77.92202039611993,0.0,0.0,0.0,0.0,0.0,351.4188781166223,48.541850190164546,0.0,0.0,0.0,0.0,0.0,202.27005872767103,19.72554265781519,0.0,0.0,0.0,0.0,0.0,124.44035400469681
8,131.14190022167196,33.687613697894626,0.0,0.0,0.0,0.0,0.0,0.7916739390513541,0.0,0.0,0.0,0.0,0.0,2.6053462841387978,0.6813438981237369,0.0,0.0,0.0,0.0,0.0,0.7228252995570441,1.255718035078856,0.0,0.0,0.0,0.0,0.0,0.9549891823634643,0.1790901430156451,0.0,0.0,0.0,0.0,0.0,4.165443387901408,21.110297716712605,0.0,0.0,0.0,0.0,0.0,242.03541659080722,4.394680423609662,0.0,0.0,0.0,0.0,0.0,9.222622450294775,34.520077914029706,0.0,0.0,0.0,0.0,0.0,39.57322204550255,12.23579030013748,0.0,0.0,0.0,0.0,0.0,12.047266049580507,20.95738376971602,0.0,0.0,0.0,0.0,0.0,198.56148694652092,22.4302997666589,0.0,0.0,0.0,0.0,0.0,97.73653408077313,57.82376072386824,0.0,0.0,0.0,0.0,0.0,286.2153471945982,4.692903725364713,0.0,0.0,0.0,0.0,0.0,72.68089322272968,2.692319778864825,0.0,0.0,0.0,0.0,0.0,15.242791915541185,11.023854471046258,0.0,0.0,0.0,0.0,0.0,8.703816891253787,47.09577011583635,0.0,0.0,0.0,0.0,0.0,225.66943458938164,61.32337748460388,0.0,0.0,0.0,0.0,0.0,203.77895777360067,7.929352422721217,0.0,0.0,0.0,0.0,0.0,20.97471074577429
