,BIP,BIP,BIP,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.5771313025361307,0.09889238807640097,68.75,0.08890983740034608,64.65517241379311,0.712304849676553
1,2.2895828606275415,0.09588955456189281,68.75,0.08794428191839901,64.65517241379311,0.6962103921176337
2,0.5450042047160395,0.0743033076496325,68.75,0.0855680332624857,64.65517241379311,0.6226857343885137
3,0.6898784053004594,0.08644070635578162,68.75,0.08476034942852287,64.65517241379311,0.6016252495062395
4,0.829471639301327,0.08088451250027773,68.75,0.08506990254323485,64.65517241379311,0.7382713083996341
5,0.504375557341534,0.08424579061014564,68.75,0.08546383192179934,64.65517241379311,0.7052238734091425
6,0.5078801960846201,0.08031415488868067,68.75,0.08503863096373632,64.65517241379311,0.659906677889288
7,0.4523235186111864,0.08182150916287223,68.75,0.08372000867374835,64.65517241379311,0.5964697948868084
8,1.03511155350625,0.09513567714238878,68.75,0.08632152079547152,64.65517241379311,0.7055138188228904
9,0.8617491204989113,0.07921051736610547,68.75,0.08498849320775205,66.37931034482759,0.7052246506839607
10,0.43242113920273645,0.07702267217278588,68.75,0.08427076934616028,64.65517241379311,0.6697816378087024
11,0.37132607134528894,0.07476801250699451,68.75,0.08462179420823243,64.65517241379311,0.6663627126908023
12,0.695959101625515,0.07179790292494156,68.75,0.08950529105603254,64.65517241379311,0.28362085017430233
13,0.9236507784685489,0.07117217298525329,68.75,0.08697736636702982,64.65517241379311,0.5416163366684801
14,0.31621069664162554,0.07562696985027352,68.75,0.08341538762572345,60.3448275862069,0.5906086752088734
15,0.10989402750372439,0.07926495350758862,75.0,0.08672595026195694,61.206896551724135,0.3794071933592082
16,0.4399726892908814,0.061827626568402516,65.625,0.09177136302102612,62.06896551724138,0.7117965035302465
17,0.0175897233558688,0.0814396873622324,71.875,0.09808559239964865,41.37931034482759,0.6717451782841006
18,0.3653330124630287,0.06010089859630321,71.875,0.09086235703055166,62.06896551724138,0.7905018124892416
19,1.018302432181493,0.10316080054054952,71.875,0.374716267746317,62.06896551724138,0.15430325673532844
20,1.0143220566932218,0.14714163953316334,68.75,0.08753629241150016,56.896551724137936,0.5178555870987291
21,0.169329948441225,0.10954629368640817,68.75,0.0940303615131294,59.48275862068966,0.08775294806859177
22,0.01207498413389083,0.1236979001284893,75.0,0.10492071879493942,43.96551724137931,0.2912377939820912
23,0.4675686636683508,0.10428343349771782,75.0,0.08759525673332026,49.137931034482754,0.5835838829399924
24,0.0012204838559438046,0.1558168343834634,75.0,0.10324428982890592,62.93103448275862,0.31474416671084704
25,0.74517048484381,0.16730472707941244,68.75,0.13754402503541843,63.793103448275865,1.267597881663164
