,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6936684807585389,0.11552013586790322,50.0
1,0.6988157536267537,0.1154980660360455,50.0
2,0.6900949203348361,0.11556518308162445,50.0
3,0.6952688454038161,0.11554069418981171,50.0
4,0.6937458246580543,0.11593568823372774,50.0
5,0.6886781098574057,0.11556081542769135,50.0
6,0.6979852324880922,0.11521877669033202,50.0
7,0.6911134375340444,0.11545854424737836,38.88888888888889
8,0.697812109291986,0.11543654204028914,61.111111111111114
9,0.6897191661330544,0.11564430250876628,55.55555555555556
10,0.6894921897249655,0.11539959276285582,55.55555555555556
11,0.7014648329484683,0.11535427045969628,50.0
12,0.1046331413610308,0.21548071337814956,50.0
13,0.3095778161159129,0.1294741094298847,55.55555555555556
14,1.0608232017766703,0.13827695853046043,50.0
15,0.5461038732533856,0.1368658137952742,50.0
16,0.6962706692042259,0.12906012830847366,50.0
17,1.698000361284616,0.28384538099848944,50.0
18,0.6957558829784141,0.1222632210968837,50.0
19,0.5233720853667778,0.12754922843392802,44.44444444444444
20,0.29038355931002213,0.2165979633514932,50.0
21,0.01520610208741199,0.18442522290292407,50.0
22,0.09271085504055239,0.3255932481788487,50.0
23,0.01958429070504069,0.22193693165918055,50.0
24,0.009251221078755837,0.21511126323216984,50.0
25,0.0012288429313719222,0.26583671224779715,50.0
26,0.0008783461747533457,0.26893782268377864,55.55555555555556
27,0.002396949595716215,0.27420709538244575,50.0
28,0.001106436242812165,0.2636725198025618,55.55555555555556
29,0.0025970772766788024,0.56121891212968,50.0
30,5.194142814301636e-05,0.4381261663012788,50.0
31,0.00016252171405824165,0.4310536397195317,55.55555555555556
32,0.0017070585083030392,0.3076368361477575,50.0
33,0.00037760601215559365,0.3433473013537955,50.0
34,0.0005544132404490674,0.46887820773204514,50.0
35,0.0001976399962580484,0.25701768180956336,50.0
36,0.00021918089800006564,0.5487760564088737,50.0
37,1.4301870042072234e-05,0.2593906081761725,50.0
38,9.833696989604251e-05,0.3542624698376671,50.0
39,0.0001818981029010843,0.46142419925935957,55.55555555555556
40,0.00033929445802766974,0.28195727132046255,55.55555555555556
41,0.0002560259052382545,0.2954875425061227,55.55555555555556
42,4.462108879671354e-06,0.2592846428907264,50.0
43,3.656516304286752e-05,0.3618820888511272,50.0
44,0.00028126809739487433,0.2599102363101068,50.0
45,0.0005252491721165974,0.3118163580892422,55.55555555555556
46,0.00021701709439804752,0.2930708567210972,55.55555555555556
47,0.00010538084559322261,0.3683108422256132,55.55555555555556
48,4.532784081355337e-05,0.2996295979114404,50.0
49,0.0002202433907812217,0.36368153212531656,50.0
50,8.85422365758973e-05,0.3684087949130402,50.0
51,7.314729977190525e-05,0.37188409073746087,55.55555555555556
52,3.8558386704742507e-05,0.2844494585034367,50.0
53,6.212309948902246e-05,0.26780944366663884,50.0
54,0.0002211225825773345,0.29608247453650693,50.0
55,1.9438432934998475e-05,0.5127195897969066,50.0
56,5.826662076597645e-05,0.3108808523929828,50.0
57,3.716229045906138e-07,0.2825813344132426,50.0
58,8.009491152212706e-05,0.3075679807644188,55.55555555555556
59,2.4396656536827482e-05,0.30103043232024973,50.0
60,0.00010725176543081746,0.28386290858093977,50.0
61,7.498092221049139e-05,0.2743003836667422,50.0
62,6.502635124945682e-05,0.587665694771405,50.0
63,0.00015281812100540227,0.30572152142709114,50.0
64,0.00014837213529848365,0.313173929096561,50.0
65,2.7933086528005367e-05,0.4017888052520301,50.0
66,0.00019385830391171937,0.27312572355960557,50.0
67,0.00017441976999018992,0.28977868943494417,50.0
68,8.724465843926434e-06,0.2774239760711154,50.0
69,3.421785173872175e-05,0.30523109738694426,50.0
70,6.073532046787083e-05,0.4211797180815678,50.0
71,3.378373142748119e-05,0.3717330656415938,50.0
72,2.9136695524057314e-05,0.7013889583525644,50.0
73,0.00014207182587867455,0.2799615396829589,50.0
74,8.347111195062921e-05,0.2950899829330505,50.0
75,0.0001673704886062431,0.28344541124144035,44.44444444444444
76,5.902751066831877e-05,0.5088060743078836,50.0
77,4.0427104219659776e-05,0.2856536661769973,50.0
78,9.261897724216589e-05,0.5082640316412468,50.0
79,9.996939227024231e-06,0.4871639092598381,50.0
80,9.963366794514483e-05,0.39464289859342355,44.44444444444444
81,2.5589720456543784e-05,0.2834320679210986,44.44444444444444
82,5.831011488102896e-06,0.2842221386893831,44.44444444444444
83,3.165206595479387e-05,0.4051545150560417,50.0
84,3.814638782916392e-05,0.46005733610445176,50.0
85,2.47195863640159e-05,0.7274708749378855,50.0
86,3.450277028727523e-05,0.289741463402233,50.0
87,2.680345150709872e-05,0.4991739818572046,50.0
88,6.856853299119565e-05,0.3296651885483533,50.0
89,5.8695730184295616e-05,0.3036459971897425,44.44444444444444
90,1.6861868783427604e-05,0.40454855238275594,44.44444444444444
91,3.203028278784115e-05,0.4607938110766625,50.0
92,4.0817795577002984e-05,0.3556686714325101,50.0
93,3.4062089554280794e-05,0.3138733175120133,50.0
94,5.8267360321241326e-06,0.5306732539048773,50.0
95,1.6249213725005636e-05,0.466276769538821,50.0
96,1.716779541645828e-05,0.30913672578278034,50.0
97,2.151296588217299e-05,0.29814869906091956,50.0
98,2.4160585046220507e-05,0.32054893984089605,50.0
99,2.736841018317908e-05,0.5303999024193199,50.0
