,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,391.43515580994386,77.882056773122,0.0,0.0,0.0,0.0,0.0,2.623528579636172,0.0,0.0,0.0,0.0,0.0,9.616198735131213,1.740170692313751,0.0,0.0,0.0,0.0,0.0,24.07983588264664,4.220147636405672,0.0,0.0,0.0,0.0,0.0,25.53349787187287,13.332503904045394,0.0,0.0,0.0,0.0,0.0,104.54310729573848,184.24241451521684,0.0,0.0,0.0,0.0,0.0,2167.31644781238,22.26156669395986,0.0,0.0,0.0,0.0,0.0,164.7863789860507,109.97019193938807,0.0,0.0,0.0,0.0,0.0,889.2688351743458,135.19482713599902,0.0,0.0,0.0,0.0,0.0,962.5366750282046,153.95946452205743,0.0,0.0,0.0,0.0,0.0,509.25827764110306,60.51918598018931,0.0,0.0,0.0,0.0,0.0,272.3197784686279,74.42303806989528,0.0,0.0,0.0,0.0,0.0,1154.5991731569577,7.371797098282819,0.0,0.0,0.0,0.0,0.0,88.02919166202265,558.6774552969122,0.0,0.0,0.0,0.0,0.0,3138.773570534224,735.8175006005911,0.0,0.0,0.0,0.0,0.0,3939.1016423637616,614.6263544291943,0.0,0.0,0.0,0.0,0.0,4274.978141846047,23.37945251593251,0.0,0.0,0.0,0.0,0.0,253.62111779193702
1,122.59211598155237,21.28729126743983,0.0,0.0,0.0,0.0,0.0,3.5623040154156698,0.0,0.0,0.0,0.0,0.0,6.5782473958782965,1.7943088581910305,0.0,0.0,0.0,0.0,0.0,3.900624541243542,6.028070001033247,0.0,0.0,0.0,0.0,0.0,28.76553682211419,13.325904222719076,0.0,0.0,0.0,0.0,0.0,88.76927595985052,185.4028314846499,0.0,0.0,0.0,0.0,0.0,1186.5350208707528,11.973802919752073,0.0,0.0,0.0,0.0,0.0,182.64466848718877,56.541670311609394,0.0,0.0,0.0,0.0,0.0,502.9189786123339,54.14232219937054,0.0,0.0,0.0,0.0,0.0,1445.425047410886,132.74105254657405,0.0,0.0,0.0,0.0,0.0,628.8899429874874,27.61358717539415,0.0,0.0,0.0,0.0,0.0,58.077332687308676,170.08740060747363,0.0,0.0,0.0,0.0,0.0,432.6261920490574,8.842694441818416,0.0,0.0,0.0,0.0,0.0,143.84155991348464,411.8371542434893,0.0,0.0,0.0,0.0,0.0,2439.5170515952036,726.1285575826535,0.0,0.0,0.0,0.0,0.0,3940.588820148324,444.39851309725964,0.0,0.0,0.0,0.0,0.0,3166.9214467488882,13.683465615640799,0.0,0.0,0.0,0.0,0.0,234.54872320859226
2,54.63046725661809,15.646942473679069,0.0,0.0,0.0,0.0,0.0,1.3041903035539744,0.0,0.0,0.0,0.0,0.0,3.8370766455495318,1.236538784879256,0.0,0.0,0.0,0.0,0.0,2.544135763588746,1.7642830666782219,0.0,0.0,0.0,0.0,0.0,48.45307407707441,12.69800598754598,0.0,0.0,0.0,0.0,0.0,95.07848380254539,103.47374383377164,0.0,0.0,0.0,0.0,0.0,746.9796487056992,2.1112331938425273,0.0,0.0,0.0,0.0,0.0,36.96314532905023,41.63301694085989,0.0,0.0,0.0,0.0,0.0,251.0211345992414,19.28251464349755,0.0,0.0,0.0,0.0,0.0,13.732010970648268,82.93591436593347,0.0,0.0,0.0,0.0,0.0,179.04641051540514,35.57174982813368,0.0,0.0,0.0,0.0,0.0,528.4331636781087,50.485835318077434,0.0,0.0,0.0,0.0,0.0,198.426361388006,4.742328961441569,0.0,0.0,0.0,0.0,0.0,56.908869230619054,147.56321723942975,0.0,0.0,0.0,0.0,0.0,990.0595489187882,469.9884417185869,0.0,0.0,0.0,0.0,0.0,2241.7108358060887,204.07772166287063,0.0,0.0,0.0,0.0,0.0,1177.9214678036167,27.75361554599905,0.0,0.0,0.0,0.0,0.0,108.94983853284344
3,205.35801213629318,22.63873153895376,0.0,0.0,0.0,0.0,0.0,2.6017023491433506,0.0,0.0,0.0,0.0,0.0,11.380575380500812,1.1850347701838573,0.0,0.0,0.0,0.0,0.0,6.192347862626667,1.7422071029567021,0.0,0.0,0.0,0.0,0.0,19.672612092829713,4.832139952761511,0.0,0.0,0.0,0.0,0.0,4.95396171292111,49.079321654606055,0.0,0.0,0.0,0.0,0.0,703.6120649935665,4.642453783145639,0.0,0.0,0.0,0.0,0.0,56.09113103961353,38.613934334268905,0.0,0.0,0.0,0.0,0.0,410.7794836781253,32.24135267682824,0.0,0.0,0.0,0.0,0.0,11.866866138670375,33.213363773043305,0.0,0.0,0.0,0.0,0.0,244.93172073640488,33.93276099120445,0.0,0.0,0.0,0.0,0.0,719.3288001685955,81.22034555848384,0.0,0.0,0.0,0.0,0.0,145.91136218808182,3.9118025469751485,0.0,0.0,0.0,0.0,0.0,3.6960667358666215,59.44157338000376,0.0,0.0,0.0,0.0,0.0,199.23046396325597,188.88144604314738,0.0,0.0,0.0,0.0,0.0,722.3932553745439,46.84454502017213,0.0,0.0,0.0,0.0,0.0,202.8910096922876,22.69799068961407,0.0,0.0,0.0,0.0,0.0,24.101945495462175
4,94.4815742237572,19.21802701445053,0.0,0.0,0.0,0.0,0.0,1.6717588536826433,0.0,0.0,0.0,0.0,0.0,0.04421560054646128,0.6853433356361015,0.0,0.0,0.0,0.0,0.0,1.34084550917123,1.6260102483839252,0.0,0.0,0.0,0.0,0.0,12.836098786975947,2.0636132185208624,0.0,0.0,0.0,0.0,0.0,30.595994011676535,25.29506921776679,0.0,0.0,0.0,0.0,0.0,526.7350337622397,2.3759991253454946,0.0,0.0,0.0,0.0,0.0,51.17441131193244,36.445086546442184,0.0,0.0,0.0,0.0,0.0,57.07865440564347,24.416442362391077,0.0,0.0,0.0,0.0,0.0,0.738315930169368,21.40672411934095,0.0,0.0,0.0,0.0,0.0,205.90040717626607,16.665834138610823,0.0,0.0,0.0,0.0,0.0,133.2882848085602,40.47119959288919,0.0,0.0,0.0,0.0,0.0,314.42225795326624,3.2169388895526088,0.0,0.0,0.0,0.0,0.0,17.349502123534617,42.337864639159726,0.0,0.0,0.0,0.0,0.0,313.77469127615007,92.68569670327447,0.0,0.0,0.0,0.0,0.0,517.5776900860305,33.405216777535024,0.0,0.0,0.0,0.0,0.0,139.44566758267234,8.83879814636082,0.0,0.0,0.0,0.0,0.0,123.75230938309818
5,50.86839814304429,17.969522648453033,0.0,0.0,0.0,0.0,0.0,0.5532440528926229,0.0,0.0,0.0,0.0,0.0,1.7043004825230745,0.7464792715210808,0.0,0.0,0.0,0.0,0.0,1.831489625518285,4.4226684582855516,0.0,0.0,0.0,0.0,0.0,1.9410510102442051,0.8435755903410306,0.0,0.0,0.0,0.0,0.0,5.307998394927457,21.161444901683947,0.0,0.0,0.0,0.0,0.0,298.23102522483447,2.313142602638897,0.0,0.0,0.0,0.0,0.0,46.294229468962605,33.52285718518828,0.0,0.0,0.0,0.0,0.0,44.64191548364896,13.826425051849418,0.0,0.0,0.0,0.0,0.0,136.90732411573163,20.744190193364336,0.0,0.0,0.0,0.0,0.0,164.60700136348174,8.603002841974076,0.0,0.0,0.0,0.0,0.0,104.694933145466,81.38651162116314,0.0,0.0,0.0,0.0,0.0,324.0946506667447,2.656730907319254,0.0,0.0,0.0,0.0,0.0,19.968721578842946,27.35537524205275,0.0,0.0,0.0,0.0,0.0,124.67052504586886,40.06589339784829,0.0,0.0,0.0,0.0,0.0,111.53420222613158,57.95106323628481,0.0,0.0,0.0,0.0,0.0,170.12329493786993,10.909952597845715,0.0,0.0,0.0,0.0,0.0,68.21642769018678
6,33.91532527853463,14.672661850729241,0.0,0.0,0.0,0.0,0.0,9.984077200409185,0.0,0.0,0.0,0.0,0.0,14.644765045452932,4.619330862064183,0.0,0.0,0.0,0.0,0.0,16.292213844264573,1.386241045534021,0.0,0.0,0.0,0.0,0.0,9.861784078119067,0.30257344421918153,0.0,0.0,0.0,0.0,0.0,3.899859757473468,23.589937449780003,0.0,0.0,0.0,0.0,0.0,168.60784286579542,9.992588991307672,0.0,0.0,0.0,0.0,0.0,29.394856854092513,35.87416158853303,0.0,0.0,0.0,0.0,0.0,97.71785233608253,13.993236083486627,0.0,0.0,0.0,0.0,0.0,4.923856307824479,23.856170141682398,0.0,0.0,0.0,0.0,0.0,157.7534523864365,11.147176022933705,0.0,0.0,0.0,0.0,0.0,48.08461879697041,52.41303732072478,0.0,0.0,0.0,0.0,0.0,150.06915588057268,2.9082192310618558,0.0,0.0,0.0,0.0,0.0,30.15969865098514,102.35360428145195,0.0,0.0,0.0,0.0,0.0,113.9454376858927,19.15436479991836,0.0,0.0,0.0,0.0,0.0,88.9156136588499,58.65173309674883,0.0,0.0,0.0,0.0,0.0,117.9361607832486,17.43984794011187,0.0,0.0,0.0,0.0,0.0,10.740215443118007
7,84.35694005086656,15.74869655042929,0.0,0.0,0.0,0.0,0.0,0.9568764717067222,0.0,0.0,0.0,0.0,0.0,3.013265415859035,1.865692893729546,0.0,0.0,0.0,0.0,0.0,1.6420964838483822,1.1962530201660482,0.0,0.0,0.0,0.0,0.0,8.434840977191811,0.28246143038828925,0.0,0.0,0.0,0.0,0.0,5.739821169658863,16.215964467081708,0.0,0.0,0.0,0.0,0.0,288.72687475041306,5.518293358259895,0.0,0.0,0.0,0.0,0.0,29.777386488930397,24.540894301105457,0.0,0.0,0.0,0.0,0.0,158.6615932606475,9.357815984006793,0.0,0.0,0.0,0.0,0.0,301.00010073301667,13.58680531337655,0.0,0.0,0.0,0.0,0.0,0.9979364320021681,9.476233703030777,0.0,0.0,0.0,0.0,0.0,86.47445970489632,31.211530045471154,0.0,0.0,0.0,0.0,0.0,208.73323720815162,3.450549146964632,0.0,0.0,0.0,0.0,0.0,24.224406575404274,18.111571061074162,0.0,0.0,0.0,0.0,0.0,45.49986931881587,12.698765490477745,0.0,0.0,0.0,0.0,0.0,31.202121968342915,42.56616993939603,0.0,0.0,0.0,0.0,0.0,74.9035444149492,7.6060216606905255,0.0,0.0,0.0,0.0,0.0,41.26561211856227
8,53.06067141889275,14.790202929915113,0.0,0.0,0.0,0.0,0.0,7.174374116350487,0.0,0.0,0.0,0.0,0.0,6.124345409226552,5.22225654750524,0.0,0.0,0.0,0.0,0.0,2.0568631244620894,0.9229517027249182,0.0,0.0,0.0,0.0,0.0,5.925919086426181,0.47173384070897945,0.0,0.0,0.0,0.0,0.0,3.3989083316385784,14.822922814315044,0.0,0.0,0.0,0.0,0.0,191.96643244385467,3.539476178817547,0.0,0.0,0.0,0.0,0.0,83.77389049808184,22.070328339142513,0.0,0.0,0.0,0.0,0.0,90.51064381258576,8.747545955154507,0.0,0.0,0.0,0.0,0.0,184.61626546977885,12.403464012620022,0.0,0.0,0.0,0.0,0.0,0.12357423031990199,7.735145076324696,0.0,0.0,0.0,0.0,0.0,114.70219119373522,64.56065226851632,0.0,0.0,0.0,0.0,0.0,164.4104306749834,2.967324806893616,0.0,0.0,0.0,0.0,0.0,1.6220458679633714,18.759563326745,0.0,0.0,0.0,0.0,0.0,74.16102996892191,11.421612849028994,0.0,0.0,0.0,0.0,0.0,134.38767799317355,25.038970891930155,0.0,0.0,0.0,0.0,0.0,102.9736621397404,6.174436401405479,0.0,0.0,0.0,0.0,0.0,29.188118016254165
