,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,3587.1120043308506,3342.120255765634,0.0,0.0,0.0,0.0,0.0,17.168281506663128,0.0,0.0,0.0,0.0,0.0,6.4823930822409235,191.62661196797907,0.0,0.0,0.0,0.0,0.0,453.85760508586316,15.989981740890965,0.0,0.0,0.0,0.0,0.0,18.054306080976946,53.83930901627184,0.0,0.0,0.0,0.0,0.0,63.85025706774522,1181.4398751574893,0.0,0.0,0.0,0.0,0.0,1267.5767022737195,147.71391168817095,0.0,0.0,0.0,0.0,0.0,529.6055298621247,389.1594140487545,0.0,0.0,0.0,0.0,0.0,295.62764639915486,436.213310921239,0.0,0.0,0.0,0.0,0.0,62.8819875201816,213.68299546338878,0.0,0.0,0.0,0.0,0.0,6.4934018580235495,314.9173794953161,0.0,0.0,0.0,0.0,0.0,138.66385274773228,391.4526904565897,0.0,0.0,0.0,0.0,0.0,1222.2229630746122,45.55735148449806,0.0,0.0,0.0,0.0,0.0,16.480899189203395,222.55361633085383,0.0,0.0,0.0,0.0,0.0,251.9855958743235,3094.123655673005,0.0,0.0,0.0,0.0,0.0,3360.510188958242,2929.2907093210024,0.0,0.0,0.0,0.0,0.0,3274.063756552438,156.6463824027423,0.0,0.0,0.0,0.0,0.0,203.41598049792424
1,1649.9722640668913,1815.1394408213687,0.0,0.0,0.0,0.0,0.0,13.842367296421738,0.0,0.0,0.0,0.0,0.0,19.252497528915526,65.36955830953148,0.0,0.0,0.0,0.0,0.0,96.0337208872377,50.980413743284636,0.0,0.0,0.0,0.0,0.0,89.52727399920452,38.263888765809284,0.0,0.0,0.0,0.0,0.0,54.14614155196461,752.752141320636,0.0,0.0,0.0,0.0,0.0,1093.16225646533,60.37656927301062,0.0,0.0,0.0,0.0,0.0,186.58503320682956,325.4702775204422,0.0,0.0,0.0,0.0,0.0,407.7091484630138,193.67693954029278,0.0,0.0,0.0,0.0,0.0,1.5611669628879399,224.51609538709172,0.0,0.0,0.0,0.0,0.0,620.5616553113011,213.53779344962558,0.0,0.0,0.0,0.0,0.0,182.1383579539188,238.4465765221845,0.0,0.0,0.0,0.0,0.0,187.90817110095836,37.85054426023804,0.0,0.0,0.0,0.0,0.0,7.412147404176532,116.52100776975999,0.0,0.0,0.0,0.0,0.0,88.50978412980729,2325.917705396868,0.0,0.0,0.0,0.0,0.0,2686.8236854237734,2153.8117658209476,0.0,0.0,0.0,0.0,0.0,2196.5711521520543,361.108515300396,0.0,0.0,0.0,0.0,0.0,26.290515297986047
2,748.2922269092285,397.48812652513925,0.0,0.0,0.0,0.0,0.0,9.791158246291479,0.0,0.0,0.0,0.0,0.0,1.4848353245892465,5.448479813689576,0.0,0.0,0.0,0.0,0.0,6.224640050721794,9.418913027920025,0.0,0.0,0.0,0.0,0.0,9.013754322847833,9.919641862235768,0.0,0.0,0.0,0.0,0.0,3.3487541573267623,471.7862292266565,0.0,0.0,0.0,0.0,0.0,582.1111321656663,14.038648235010747,0.0,0.0,0.0,0.0,0.0,64.58901726130868,328.1595625456988,0.0,0.0,0.0,0.0,0.0,191.97419567124737,163.4737625306415,0.0,0.0,0.0,0.0,0.0,70.53441149818127,222.16892695931253,0.0,0.0,0.0,0.0,0.0,561.7978619356002,142.2990001359369,0.0,0.0,0.0,0.0,0.0,58.03210324149521,376.0368477859885,0.0,0.0,0.0,0.0,0.0,257.68767447770006,35.63386206137345,0.0,0.0,0.0,0.0,0.0,15.304182997206171,367.29101060813815,0.0,0.0,0.0,0.0,0.0,208.02290713841768,1301.0058957856036,0.0,0.0,0.0,0.0,0.0,1845.1215721025574,954.1181922122389,0.0,0.0,0.0,0.0,0.0,1190.7947421321585,365.3170839102413,0.0,0.0,0.0,0.0,0.0,266.60033672712115
3,177.04809586458316,240.69487703877084,0.0,0.0,0.0,0.0,0.0,6.588650854418837,0.0,0.0,0.0,0.0,0.0,1.444699586478149,10.143944703553782,0.0,0.0,0.0,0.0,0.0,2.3703902427929378,9.462675827827024,0.0,0.0,0.0,0.0,0.0,25.557657523138754,8.683615872546808,0.0,0.0,0.0,0.0,0.0,30.660046996372273,311.3217664176983,0.0,0.0,0.0,0.0,0.0,422.7348151960323,24.070952935443266,0.0,0.0,0.0,0.0,0.0,83.10183601561957,296.4950408695036,0.0,0.0,0.0,0.0,0.0,284.8032351982919,134.59196320058834,0.0,0.0,0.0,0.0,0.0,2.658780843094882,165.95285728181545,0.0,0.0,0.0,0.0,0.0,608.7489938312908,160.54635243072784,0.0,0.0,0.0,0.0,0.0,68.59999053570613,258.9735270460438,0.0,0.0,0.0,0.0,0.0,161.2266091427517,27.89414659833072,0.0,0.0,0.0,0.0,0.0,1.822877148136879,142.28636923887862,0.0,0.0,0.0,0.0,0.0,152.34974411904457,917.1291915012349,0.0,0.0,0.0,0.0,0.0,879.7298050175059,341.01644144737537,0.0,0.0,0.0,0.0,0.0,493.1119823911359,73.87254857682103,0.0,0.0,0.0,0.0,0.0,76.79106098046893
4,78.90894920918383,113.10573440538705,0.0,0.0,0.0,0.0,0.0,50.61328785111251,0.0,0.0,0.0,0.0,0.0,2.469240918388496,36.045324259993926,0.0,0.0,0.0,0.0,0.0,8.8436940782663,12.70625773057998,0.0,0.0,0.0,0.0,0.0,5.942371238408367,5.570029926594627,0.0,0.0,0.0,0.0,0.0,6.078715568998947,158.7532101173117,0.0,0.0,0.0,0.0,0.0,219.23678534309752,48.43405217903846,0.0,0.0,0.0,0.0,0.0,14.110132871344131,265.14308328000936,0.0,0.0,0.0,0.0,0.0,60.410997022470745,120.5945439731044,0.0,0.0,0.0,0.0,0.0,194.66150154997703,149.6438250084167,0.0,0.0,0.0,0.0,0.0,178.32465196100773,108.04890950866759,0.0,0.0,0.0,0.0,0.0,48.97292295153565,402.6537884746457,0.0,0.0,0.0,0.0,0.0,292.7997926857162,30.899714700022592,0.0,0.0,0.0,0.0,0.0,7.38223172579096,90.8129216741711,0.0,0.0,0.0,0.0,0.0,89.07006435401141,499.5924385518595,0.0,0.0,0.0,0.0,0.0,801.406690621925,266.01496627048516,0.0,0.0,0.0,0.0,0.0,173.16802179614348,65.53601849448889,0.0,0.0,0.0,0.0,0.0,48.11839446871062
5,86.83414548522502,154.90667662356228,0.0,0.0,0.0,0.0,0.0,11.883522890639934,0.0,0.0,0.0,0.0,0.0,3.6383423843727445,5.719052619258706,0.0,0.0,0.0,0.0,0.0,10.317916681367569,11.211185209938014,0.0,0.0,0.0,0.0,0.0,12.37957715601437,3.5886939551939645,0.0,0.0,0.0,0.0,0.0,2.0576548179941936,139.5119574380058,0.0,0.0,0.0,0.0,0.0,267.7225491583181,39.594214783222746,0.0,0.0,0.0,0.0,0.0,57.805835841832184,317.0642893016702,0.0,0.0,0.0,0.0,0.0,193.19966405650976,64.95028519300965,0.0,0.0,0.0,0.0,0.0,83.7402862298765,111.61418492242741,0.0,0.0,0.0,0.0,0.0,8.923317776364032,106.77157746746241,0.0,0.0,0.0,0.0,0.0,51.7634475723348,213.90653678255546,0.0,0.0,0.0,0.0,0.0,156.3512542086198,22.49693621276616,0.0,0.0,0.0,0.0,0.0,7.6076061935239965,79.1340948994099,0.0,0.0,0.0,0.0,0.0,35.5882320497675,305.28082414464495,0.0,0.0,0.0,0.0,0.0,536.5739721497091,179.74112841683328,0.0,0.0,0.0,0.0,0.0,142.26043526956028,24.816671028867024,0.0,0.0,0.0,0.0,0.0,33.473936919367326
6,20.58523635802552,87.05044430072363,0.0,0.0,0.0,0.0,0.0,4.217369893058948,0.0,0.0,0.0,0.0,0.0,10.476090468679482,5.026301051883383,0.0,0.0,0.0,0.0,0.0,6.108162100067527,4.826818051237738,0.0,0.0,0.0,0.0,0.0,4.618814493398114,3.359737849411574,0.0,0.0,0.0,0.0,0.0,1.0515062349920745,123.34747180594209,0.0,0.0,0.0,0.0,0.0,401.018190125295,35.22466664890009,0.0,0.0,0.0,0.0,0.0,70.66389429886434,233.80184724787608,0.0,0.0,0.0,0.0,0.0,27.845888559779038,52.09128323336504,0.0,0.0,0.0,0.0,0.0,8.346396308683156,95.69041928738643,0.0,0.0,0.0,0.0,0.0,62.636573359803286,85.30631020142859,0.0,0.0,0.0,0.0,0.0,76.80504054918609,236.67439209961236,0.0,0.0,0.0,0.0,0.0,185.77143567843856,24.6531948492387,0.0,0.0,0.0,0.0,0.0,1.4101654968606725,86.03299763060255,0.0,0.0,0.0,0.0,0.0,121.53647853288425,193.43836406873442,0.0,0.0,0.0,0.0,0.0,398.8830953745236,190.58511413499537,0.0,0.0,0.0,0.0,0.0,204.00939948599319,70.68720872760828,0.0,0.0,0.0,0.0,0.0,91.05197800988593
7,61.08230116759282,69.76444568063887,0.0,0.0,0.0,0.0,0.0,4.693068181947189,0.0,0.0,0.0,0.0,0.0,0.4383359278926089,7.843846526536459,0.0,0.0,0.0,0.0,0.0,2.127872876599331,5.883739837693082,0.0,0.0,0.0,0.0,0.0,4.646512706791728,1.9716484295742942,0.0,0.0,0.0,0.0,0.0,1.6983185995687107,104.8551683703591,0.0,0.0,0.0,0.0,0.0,213.9440586095635,17.616526804590077,0.0,0.0,0.0,0.0,0.0,15.700898619302388,214.38603243448824,0.0,0.0,0.0,0.0,0.0,76.25424274226823,60.60579859994369,0.0,0.0,0.0,0.0,0.0,0.5576491877322451,75.14122232586308,0.0,0.0,0.0,0.0,0.0,21.378322531589163,113.05711424523345,0.0,0.0,0.0,0.0,0.0,60.30356550353422,231.83294428539804,0.0,0.0,0.0,0.0,0.0,223.93103039378937,23.22062824647619,0.0,0.0,0.0,0.0,0.0,20.307531981512756,66.73534152134212,0.0,0.0,0.0,0.0,0.0,42.59503625959683,177.71154849490708,0.0,0.0,0.0,0.0,0.0,214.40776751231718,172.55921174148585,0.0,0.0,0.0,0.0,0.0,92.66851708108402,30.7389391254727,0.0,0.0,0.0,0.0,0.0,50.71127756164314
8,35.078265550598836,82.10717738607178,0.0,0.0,0.0,0.0,0.0,3.524712203038649,0.0,0.0,0.0,0.0,0.0,2.3571173497723423,5.06121244825688,0.0,0.0,0.0,0.0,0.0,5.000989728193404,8.029471241903336,0.0,0.0,0.0,0.0,0.0,8.974376745938079,1.9726024524662833,0.0,0.0,0.0,0.0,0.0,3.751130215619603,140.43031203255367,0.0,0.0,0.0,0.0,0.0,226.34680275310163,19.341963869474128,0.0,0.0,0.0,0.0,0.0,64.17274583008978,162.34606798956548,0.0,0.0,0.0,0.0,0.0,17.907082788134467,67.30565737090821,0.0,0.0,0.0,0.0,0.0,65.38440542420832,68.13485150894066,0.0,0.0,0.0,0.0,0.0,35.31501189069643,97.3637003668061,0.0,0.0,0.0,0.0,0.0,25.71054598668528,222.82531782564658,0.0,0.0,0.0,0.0,0.0,93.73589006270358,25.320807843415626,0.0,0.0,0.0,0.0,0.0,24.230271672494798,70.73971476059745,0.0,0.0,0.0,0.0,0.0,57.39799371117141,226.18818911283378,0.0,0.0,0.0,0.0,0.0,132.00896560768086,183.04391414409417,0.0,0.0,0.0,0.0,0.0,88.31338356681474,41.24053506744899,0.0,0.0,0.0,0.0,0.0,29.52980421715892
