,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7020064826046734,0.143141951944239,50.0,0.10644147848574242,53.84615384615385,0.6962373485371316
1,0.6531590428914503,0.14014053940968613,50.0,0.1066293278183882,53.84615384615385,0.6949496640911798
2,0.7103987624342795,0.1580288329578103,50.0,0.10662243299833501,53.84615384615385,0.6947875090945351
3,0.6923863265819566,0.13883712416660657,50.0,0.1066132350314871,53.84615384615385,0.6995697230390056
4,0.661245478904869,0.1388127473502981,50.0,0.10653655021782828,53.84615384615385,0.695064939168058
5,1.5761727200856601,0.27933782728840634,50.0,0.10508201563690706,53.84615384615385,0.6952207194206584
6,0.6845023910425861,0.1386678901762673,50.0,0.10596074480267173,76.92307692307693,0.656024025690198
7,0.7574172397287053,0.13778067266348099,50.0,0.10653779610420609,46.15384615384615,0.6871339741240868
8,0.6853167273614101,0.13468151971968184,50.0,0.09179899366469767,61.53846153846154,0.6803837023359809
9,1.5649151505936287,0.11211021477584773,70.0,0.09633143565063286,61.53846153846154,0.47405059805592703
10,0.30748261055137044,0.19781701767504645,60.0,0.07784724760173017,76.92307692307693,0.3579872970740521
11,0.18566351142310974,0.12023998184854139,70.0,0.09498194771102289,76.92307692307693,0.06554845185117801
12,0.3868955885950506,0.1633063269458465,40.0,0.054935394592195624,84.61538461538461,0.13425099751526146
13,0.06431304508216977,0.39352903578224796,80.0,0.04925504339802181,76.92307692307693,0.2987690562442276
14,0.38717555096873923,0.3272219125549869,40.0,0.05537184148001612,69.23076923076923,0.0028837132626598604
15,0.06629350234519643,0.15121755704064072,80.0,0.1098975648053542,76.92307692307693,0.02636643646405735
16,0.01409518591387065,0.15051673202234908,60.0,0.05153144372234102,84.61538461538461,0.012202734210636952
17,0.7798689410145236,0.22582864212876444,80.0,0.1120171191273658,76.92307692307693,0.0023463277151255565
18,0.3925832595887275,0.17519832655890366,60.0,0.31714160384211765,46.15384615384615,0.0019163984615688911
19,0.024444027005404646,0.14653106415127062,80.0,0.10257201557689634,76.92307692307693,0.02073654105713448
20,0.017771811464858102,0.17562858547799823,80.0,0.15917609542810982,76.92307692307693,0.02391519716213424
21,0.013055007394036746,0.4529434419354342,80.0,0.16851043341279773,76.92307692307693,0.0024243609732745495
22,0.003526305487732027,0.43898268101359095,70.0,0.13632782437012145,76.92307692307693,0.0017383803431731638
23,0.009929832998315855,0.5384864109671532,80.0,0.1619911501753156,76.92307692307693,0.0011363794186014548
24,0.0020046061359384067,0.2350800882716813,80.0,0.10497425083939212,69.23076923076923,0.019425000200140114
25,0.020385597939707158,0.4081251203528004,50.0,0.17575079161563367,69.23076923076923,0.24856643853114593
26,0.014752709082119625,0.25868569663360375,50.0,0.0960025221508319,69.23076923076923,0.038824425629299254
27,0.003943986081286533,0.39257186744192085,50.0,0.10718894940814881,69.23076923076923,0.004712982323300255
28,0.001822515021264055,0.24214361461145423,60.0,0.08431868841443865,69.23076923076923,0.00012103279252219921
29,0.000899014642780551,0.24931139646423,60.0,0.0881285656709542,69.23076923076923,0.0007032772016497581
30,0.0008203981249104482,0.25066827072292447,60.0,0.07592778594516293,61.53846153846154,0.0014253780879912817
31,0.0014736895291591005,0.38940780932496344,60.0,0.08936651749222889,69.23076923076923,0.00047809239785801997
32,0.0005644773590686384,0.4353590818546679,60.0,0.08877624075817038,69.23076923076923,0.0009260928007745516
33,0.0007598614346065972,0.3624039546911097,60.0,0.07796943533045984,69.23076923076923,0.00043966931575173374
34,0.0007830778685650926,0.4062561735680478,60.0,0.08148949358974242,69.23076923076923,7.726639501718087e-05
35,0.00043392203825920613,0.37781311359553377,60.0,0.09229231228329304,69.23076923076923,0.0016660862452887717
36,0.00034881028623070306,0.6371532558347927,60.0,0.08151121375203177,69.23076923076923,6.78773495588335e-05
37,0.0002986314738809257,0.3739573704683723,60.0,0.08290662778576952,61.53846153846154,0.00038608387446069804
38,0.0005722369482391096,0.35714416073888045,60.0,0.10912857970179475,69.23076923076923,0.00010601634377915469
39,0.00016687478484002957,0.5954864227358818,60.0,0.07948775629020564,69.23076923076923,0.00043071740755460763
40,0.00029024690927882213,0.4383781219364927,60.0,0.07112075741346742,69.23076923076923,0.000273227333860442
41,0.00032971474151292137,0.4160797397103447,60.0,0.09273017369633986,69.23076923076923,8.213403678443621e-05
42,0.0002515423105545805,0.41336559290102093,60.0,0.08866987868124634,69.23076923076923,0.00031566094703526753
43,0.00012068791732132656,0.28245687864655833,60.0,0.08434131371414234,69.23076923076923,0.00011897286233297712
44,9.397848458010396e-05,0.5072755697768953,60.0,0.07838370559434872,69.23076923076923,0.00025847323083860713
45,0.00024650268602869035,0.2828782833479161,60.0,0.08767893752763085,69.23076923076923,8.768950791818305e-05
46,0.00012615947205963147,0.6089045999810165,60.0,0.07840877583948143,69.23076923076923,0.0003123302213944698
47,0.00017238182893286922,0.28737302238012036,60.0,0.09011211164334447,69.23076923076923,7.442000178563548e-06
48,0.00012204613760902192,0.28702788928020334,60.0,0.07633562679691744,69.23076923076923,0.0003628051963818322
49,0.00016812103647346376,0.6316100737930801,60.0,0.08967678812000314,69.23076923076923,6.617284078509526e-05
50,0.00014838428762207903,0.41577730111584044,60.0,0.08512611247555296,69.23076923076923,9.934767149152378e-05
51,0.00011409642309253665,0.7173418553025854,60.0,0.07837745995375124,69.23076923076923,0.0002194184175329045
52,0.00015393953449719367,0.2898732016445119,60.0,0.0918560358812209,69.23076923076923,0.000207175254356834
53,0.000306102631189015,0.38143717551215117,60.0,0.09294534960605928,69.23076923076923,0.0003414005328188389
54,7.832619893727458e-05,0.2839357648295446,60.0,0.07458168152087433,69.23076923076923,0.000253139492272677
55,0.00010554104956007578,0.28403974566542195,60.0,0.0844621315648096,69.23076923076923,0.0001836354408172579
56,0.000138867561453391,0.5448713367093057,60.0,0.078519303168268,69.23076923076923,0.00020098325227064487
57,4.2428977408976937e-05,0.2853713310340257,60.0,0.08589976520280568,69.23076923076923,4.9220796686757445e-05
58,0.00010015975822948297,0.8700553040516432,60.0,0.07740033151027528,69.23076923076923,0.0001948812999596228
59,0.00012302603785948138,0.28683780140188303,60.0,0.09234577354325496,69.23076923076923,0.00013080100974021964
60,9.707839489936266e-05,0.5507298402844734,60.0,0.08267563115679324,69.23076923076923,8.160434295970324e-06
61,0.00014540023683902272,0.8956616824359015,60.0,0.08536834456333112,69.23076923076923,4.47865280598432e-05
62,0.00011837793279031654,0.2886059022690227,60.0,0.08346108870947644,69.23076923076923,5.315681103448326e-05
63,0.00012498318559984995,0.5560309666665345,60.0,0.08864608096470751,69.23076923076923,1.961402114271353e-05
64,0.00010325787721178145,0.29024234373031776,60.0,0.09591336540462267,69.23076923076923,0.0002067861475455711
65,0.00011526985827221027,0.5610836457252797,60.0,0.08647800718904836,69.23076923076923,0.0001601698137111175
66,6.257476721224873e-05,0.4406782379851008,60.0,0.09060641613681002,69.23076923076923,9.319434905966534e-05
67,0.00010314011041257483,0.4258983024030152,60.0,0.08024267525605613,69.23076923076923,2.2081355385671044e-05
68,6.979608171980033e-05,0.6799870057472379,60.0,0.08570643539446186,69.23076923076923,7.485776934846671e-05
69,7.964049124679783e-05,0.29294357735135995,60.0,0.08577626683558758,69.23076923076923,0.00013790514626846177
70,4.830235835099901e-05,0.7566972190414878,60.0,0.0696942773767801,69.23076923076923,8.702190919236185e-05
71,0.00011814050605175176,0.6351184567930794,60.0,0.08599634438960953,69.23076923076923,0.00010762493297761
72,5.557505215386546e-05,0.29480788721647566,60.0,0.07023061986677276,69.23076923076923,5.440840209531948e-05
73,4.803509583663214e-05,0.2956151256290469,60.0,0.09315145229696366,69.23076923076923,2.659281664352314e-05
74,6.371048451283244e-05,0.6547875480651693,60.0,0.08393882724955169,69.23076923076923,1.3295530029578543e-05
75,7.192425166455464e-05,0.4264731639527703,60.0,0.0758495926047593,69.23076923076923,9.38792265634605e-05
76,5.940391344666507e-05,0.646696557808308,60.0,0.08747515310647253,69.23076923076923,2.786294150853661e-05
77,8.36361654338514e-05,0.3053250618969252,60.0,0.08244789422756135,69.23076923076923,5.6732302704288927e-05
78,4.404877621183009e-05,0.6510596562413219,60.0,0.09159709525557454,69.23076923076923,3.963178998411383e-05
79,4.16290753172161e-05,0.3082960284066091,60.0,0.07973044614765858,69.23076923076923,6.992948546784576e-06
80,2.9283027844445527e-05,0.9374697767502103,60.0,0.08946291392242886,69.23076923076923,3.267848897843651e-05
81,5.5657361047062336e-05,0.558060587826241,60.0,0.08235043922875743,69.23076923076923,7.385840832896633e-05
82,6.54934522455931e-05,0.30257904780245076,60.0,0.08986355434156576,69.23076923076923,2.059744732870568e-06
83,5.201713715587935e-05,0.30298868977186916,60.0,0.09235430566588294,69.23076923076923,4.6308318453573466e-05
84,4.335990696306961e-05,0.7966078000493739,60.0,0.09785366896024295,69.23076923076923,5.090151155167142e-05
85,4.77273807691587e-05,0.551842205437635,60.0,0.07689716856485948,69.23076923076923,2.1886527860240385e-05
86,5.9500560497237906e-05,0.943256129742698,60.0,0.10218434325133748,69.23076923076923,5.283041538036227e-05
87,6.981873223493482e-05,0.30637837476659735,60.0,0.0837748560369993,69.23076923076923,7.745961734024814e-05
88,6.024675362399436e-05,0.30574607968794076,60.0,0.10545828371968133,69.23076923076923,3.712461351860066e-05
89,5.839026614525955e-05,0.6701666202949175,60.0,0.08578341914235252,69.23076923076923,2.6748371320059097e-05
90,4.362001231443574e-05,0.7388808575416423,60.0,0.07702062795106518,69.23076923076923,5.098648836823771e-05
91,8.178355362224997e-05,0.30914881524287585,60.0,0.09865013317071734,69.23076923076923,1.792577343175437e-05
92,3.4017740620443266e-05,0.6681051520011674,60.0,0.08915730923368491,69.23076923076923,1.4232072314247975e-05
93,5.549388884403316e-05,0.6024936451718589,60.0,0.10354819470843009,69.23076923076923,4.541322907934746e-05
94,3.0981958077538874e-05,0.3105909289366329,60.0,0.07518282749069774,69.23076923076923,3.794902952933068e-05
95,4.137842555249609e-05,0.3112714205238923,60.0,0.0834588067495039,69.23076923076923,5.004008621327098e-05
96,4.6087446466612386e-05,0.3132354895237345,60.0,0.08380311119686389,69.23076923076923,1.3095296179742533e-05
97,4.1842293692851394e-05,0.4492994351255251,60.0,0.0858000804737167,69.23076923076923,3.654729976608168e-06
98,2.8788416849007382e-05,0.31310634747073696,60.0,0.09675650066414998,69.23076923076923,1.3367651420192613e-05
99,3.7980261754797144e-05,0.3207375378706786,60.0,0.10615171436789042,69.23076923076923,3.643941402416911e-05
