,BIP,BIP,BIP,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.2911750033521173,0.06735070356693579,68.75,0.08623855148358965,55.55555555555556,0.7522569850498589
1,0.4648108602514114,0.0868088652676941,68.75,0.09769789210404256,55.026455026455025,1.0083356801587742
2,0.24953744591834096,0.08992032976675532,71.875,0.09121002939742028,64.02116402116403,1.2107640485032585
3,0.09150912876517332,0.13875278218255774,59.375,0.09551880139301785,61.904761904761905,0.08546111508495416
4,0.25792553972668586,0.13256147440371238,71.875,0.10778317568134078,57.14285714285714,0.31826607893117614
5,0.2914841301787575,0.13855974775920643,75.0,0.14316841432331914,55.026455026455025,0.023439419222456178
6,0.05821122822332851,0.16513270539334368,75.0,0.15113155724410665,51.85185185185185,1.1905516156883171
7,0.0018052612774191912,0.1366659872972047,78.125,0.15962636989021073,59.25925925925925,0.38340842147116394
8,0.01358397101996145,0.13351367345330598,75.0,0.16657446633527362,57.14285714285714,0.7319863729927237
9,0.005256745746882517,0.13718962888556965,75.0,0.2268627653208513,59.78835978835979,0.0010137070529241696
10,0.00035138201314533266,0.14506153243126002,81.25,0.21284936866161785,58.730158730158735,0.0038894951265943
11,0.0019697131878431764,0.17579180263702676,75.0,0.23285421507628423,57.14285714285714,0.0005002033851500963
12,0.0001348009284506692,0.17716607348853455,71.875,0.2817423064122563,59.78835978835979,8.380314331198475e-05
13,0.00016892851811234265,0.18987721325492604,71.875,0.2925266106177567,55.026455026455025,0.002526452582190421
14,0.0006741855347938399,0.1856049397188278,78.125,0.32115607860180134,61.37566137566137,9.067440975631824e-05
15,0.0005932306726313361,0.17182653541362297,75.0,0.307026423544085,59.78835978835979,0.0003368882975560559
16,3.7231072666637535e-05,0.1919920006837711,75.0,0.33255368352445364,54.4973544973545,0.014898843032688083
17,0.00018420919580570155,0.19762876642269547,71.875,0.31909531145131054,57.67195767195767,3.730927936860468e-08
18,0.0006957256289788372,0.19282850223310888,75.0,0.3354953935404464,59.78835978835979,6.245775112771359e-06
19,0.0001444061745209831,0.19987403522326785,75.0,0.33823113209464983,58.201058201058196,1.9869404315078236e-06
20,5.843611756251465e-05,0.20154763287824004,75.0,0.346767375019963,58.730158730158735,0.0009211802604329866
21,4.4800625774661376e-05,0.20418088417089772,75.0,0.3516161972054354,57.67195767195767,0.00023842605963010565
22,7.735282843851247e-06,0.20622534229203587,75.0,0.3518279806172088,57.67195767195767,8.14441153443819e-05
23,6.214086758218532e-06,0.20721821230254123,75.0,0.3517168424994043,57.67195767195767,0.0006705759217874116
24,5.432471452715999e-05,0.20982787830097266,75.0,0.3603220589183699,57.67195767195767,5.3239028135401916e-05
25,9.467959110035183e-05,0.2122554654074464,75.0,0.3577499866463553,57.67195767195767,4.633666083566121e-05
26,1.5002784069095474e-05,0.2130131507537902,75.0,0.3660473139828823,57.67195767195767,0.000311390928636212
27,8.377144788991303e-05,0.2144043574614332,75.0,0.36202382705550684,57.67195767195767,7.923312601899343e-07
28,9.553474937066353e-05,0.21621852345327058,75.0,0.3664695915355113,57.67195767195767,5.807751785066448e-05
29,1.0159192249830737e-05,0.21739013545004676,75.0,0.36645520991301167,56.613756613756614,2.823950809022349e-05
30,1.4457864334671995e-05,0.21848203933230653,75.0,0.3730859558049983,57.14285714285714,9.16206842139904e-05
31,3.23270763687606e-05,0.21963249066550597,75.0,0.3726170489140692,57.67195767195767,4.016522976538102e-06
32,5.480093969697854e-05,0.22059275558557195,75.0,0.3743811009273888,58.730158730158735,3.836470883363198e-05
33,1.7146522587943115e-05,0.2215396158635228,75.0,0.3745697399932573,57.14285714285714,7.46929945385889e-06
34,4.0952732795137115e-05,0.22295713708904186,75.0,0.37800083161826553,58.730158730158735,0.00018063001187053546
35,1.4017038808721797e-05,0.223707092212415,75.0,0.38300331844363633,57.67195767195767,5.0137539552525276e-05
36,3.6417183640225036e-05,0.2253985538602408,75.0,0.3872330692958294,58.201058201058196,1.3762008591428555e-05
37,1.69262267543044e-06,0.22566260224636156,75.0,0.3808162891109766,58.201058201058196,5.3129046838288584e-05
38,1.7012663824995016e-05,0.22671778825147693,75.0,0.3840270177166033,58.201058201058196,4.917432543475989e-05
39,4.005556364881407e-05,0.22786034583278297,75.0,0.38824076560553766,58.201058201058196,1.7374546354749572e-05
40,1.6719625765361438e-05,0.22790558499062608,75.0,0.3876885709315225,58.730158730158735,7.166145351979837e-05
41,9.13068039256736e-06,0.22961169053899677,75.0,0.3963565973151957,58.201058201058196,4.796074942017316e-05
42,3.0901473746871926e-05,0.22995991488547834,75.0,0.39952465288827604,58.730158730158735,7.553218192106859e-05
43,1.5134833065313946e-05,0.23165767974411777,75.0,0.3999993879327731,58.730158730158735,1.553001200003296e-05
44,2.3325991703879238e-05,0.23285676672823952,75.0,0.3986447169885903,59.25925925925925,3.5217536450035074e-05
45,2.910610595251472e-05,0.23408441739927952,75.0,0.40312390280709115,58.730158730158735,1.766216445344483e-05
46,7.327367077372379e-06,0.23417814636773363,75.0,0.39916076073673395,58.730158730158735,0.0001007823353429004
47,1.4670602159990519e-05,0.23573568903820846,75.0,0.398544494656767,59.25925925925925,1.6299544295800696e-05
48,4.0457007577355416e-06,0.23691565113979976,75.0,0.402895169861366,59.25925925925925,9.198981379903327e-06
49,2.922708152589487e-05,0.23741909363003205,75.0,0.40218115277057287,58.730158730158735,6.362310833254212e-06
50,2.829024773936773e-05,0.2385459909248659,75.0,0.40706935413359974,58.730158730158735,1.1634113693465917e-07
51,2.784198488936666e-05,0.2393127391719362,75.0,0.405705894539137,58.730158730158735,2.8000505196587345e-09
52,7.719425752862776e-06,0.2405324713243456,75.0,0.4138895055459531,59.25925925925925,7.668069844513818e-05
53,1.9062741656778575e-05,0.2413338802606419,75.0,0.412008828070787,59.25925925925925,2.9418221888914383e-05
54,6.261469439354321e-06,0.24241908815300292,75.0,0.43336355320475406,59.25925925925925,2.0141864327255264e-08
55,2.026039530976199e-05,0.24378543102132144,75.0,0.423251334024243,59.25925925925925,2.1728101526188217e-06
56,1.6441868854493324e-05,0.24370620274074975,75.0,0.4181667494719758,59.25925925925925,7.388646381346932e-07
57,1.679483919826346e-05,0.2449379449184992,75.0,0.42293778354915756,58.730158730158735,3.601802195884399e-05
58,7.167506722199119e-06,0.24629682279357584,75.0,0.4376412517559826,58.730158730158735,1.706754651607075e-05
59,1.4799950191565747e-06,0.24735416915010341,75.0,0.426657645617929,59.25925925925925,1.73640607228524e-05
60,6.270015620032021e-06,0.24857718130218226,75.0,0.4233472605231892,59.25925925925925,1.8683716479491686e-05
61,5.293031915368124e-06,0.2497906887902357,75.0,0.43227387826650326,59.25925925925925,3.0057226669268223e-06
62,5.712408495734913e-06,0.25037359340431287,75.0,0.42700222162191526,59.25925925925925,1.5519128820998446e-05
63,6.887905844663234e-08,0.25121219942914397,75.0,0.4351456002776758,59.25925925925925,7.729068631693778e-08
64,1.3402468082811904e-06,0.2517307867454429,75.0,0.43376645839782174,58.730158730158735,5.708895656925737e-09
65,4.572749007717932e-06,0.2537317030435969,75.0,0.43393199335979954,58.730158730158735,2.2768766734792108e-05
66,2.4870719501619192e-06,0.2537214933243999,75.0,0.43599190868583587,58.730158730158735,6.141492720430875e-07
67,9.321849956171694e-06,0.25489431606152274,75.0,0.4376295760456147,58.730158730158735,8.976099854725657e-06
68,5.752726062884872e-06,0.2570736571145638,75.0,0.4432549816555775,58.730158730158735,1.0087590661103683e-06
69,2.8361804754214138e-06,0.2562975168520019,75.0,0.4443875741746799,58.730158730158735,1.0652830163094425e-05
70,5.78921696648053e-06,0.257428732641875,75.0,0.44679608139311694,58.730158730158735,1.1428328824369143e-05
71,9.609088747061517e-06,0.2582357104465087,75.0,0.4463086541396021,58.730158730158735,1.4033342671044109e-05
72,3.873671771726459e-06,0.25937748879376177,75.0,0.4524827101339953,58.730158730158735,1.249426227704043e-09
73,5.152742758496133e-06,0.2602073256163665,75.0,0.4632363092112664,58.201058201058196,1.3101274038059884e-05
74,2.3663805663993933e-06,0.2613518375862163,75.0,0.45320361303540074,59.78835978835979,5.434156845365715e-07
75,7.874693215719149e-07,0.2623710746049583,75.0,0.4559326886267108,58.730158730158735,1.7219257646840693e-05
76,1.559932511543046e-06,0.26354278392942365,75.0,0.45390941531466344,59.25925925925925,4.0342191761680147e-07
77,2.948850327887693e-06,0.26425382395141217,75.0,0.45617245216562774,58.730158730158735,1.3515059030614165e-07
78,1.089737357611294e-06,0.265368779457313,75.0,0.45324671976402436,58.730158730158735,8.625666114531614e-08
79,1.6654216350604506e-06,0.26751810185226305,75.0,0.4596637541915451,58.730158730158735,1.8243313958352195e-06
80,1.4918829117597517e-06,0.26733266060895133,75.0,0.462174197481308,58.730158730158735,5.085135949625617e-06
81,1.2929525329118864e-06,0.2674718427495827,75.0,0.46229605783556604,58.730158730158735,2.729787194140221e-06
82,2.8295449516087667e-06,0.2694399956807612,75.0,0.46375247310823264,58.730158730158735,4.01331004665893e-06
83,1.9810049002051236e-06,0.27024457915661565,75.0,0.46432819689571436,58.730158730158735,2.2728668208288407e-08
84,1.2544511371354284e-06,0.27071521808999044,75.0,0.4675755534765829,58.730158730158735,5.35575341395245e-06
