,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,3346.8805035313485,2902.116956972998,0.0,0.0,0.0,0.0,0.0
1,2835.7862435437573,2055.1455143811386,0.0,0.0,0.0,0.0,0.0
2,1836.2080326849684,1289.1999422591584,0.0,0.0,0.0,0.0,0.0
3,1098.5924842955671,666.5478864711351,0.0,0.0,0.0,0.0,0.0
4,458.85499703855726,264.5452058182175,0.0,0.0,0.0,0.0,0.0
5,108.65232140404287,161.55206419639836,0.0,0.0,0.0,0.0,0.0
6,414.5727086752623,230.78680654728774,0.0,0.0,0.0,0.0,0.0
7,547.2204734231052,248.43916889184393,0.0,0.0,0.0,0.0,0.0
8,346.3977769425861,169.71392805392554,0.0,0.0,0.0,0.0,0.0
9,158.88854999376298,121.82897264887072,0.0,0.0,0.0,0.0,0.0
10,89.85895526169504,116.37654731898454,0.0,0.0,0.0,0.0,0.0
11,129.95681643003624,111.00182642858022,0.0,0.0,0.0,0.0,0.0
12,353.24902876881765,109.55009194669697,0.0,0.0,0.0,0.0,0.0
13,233.27598022531694,104.34323857543555,0.0,0.0,0.0,0.0,0.0
14,114.4535839941031,82.03573576258,0.0,0.0,0.0,0.0,0.0
15,69.5213383365458,72.29748254456376,0.0,0.0,0.0,0.0,0.0
16,96.64985927029252,62.152650226692856,0.0,0.0,0.0,0.0,0.0
17,140.29253722601717,62.90233613817404,0.0,0.0,0.0,0.0,0.0
18,84.61026289943412,70.0100791553609,0.0,0.0,0.0,0.0,0.0
19,69.7595958500886,57.13839680935045,0.0,0.0,0.0,0.0,0.0
20,51.08170814647152,46.2646541850055,0.0,0.0,0.0,0.0,0.0
21,30.17900307898746,36.41836692465972,0.0,0.0,0.0,0.0,0.0
22,13.604986761155061,44.017163076366515,0.0,0.0,0.0,0.0,0.0
23,61.71768660167439,90.32857097827966,0.0,0.0,0.0,0.0,0.0
24,8.930432552348721,46.96323914165738,0.0,0.0,0.0,0.0,0.0
25,82.10145523465972,37.781577526188336,0.0,0.0,0.0,0.0,0.0
26,53.10030955946626,40.59978491409869,0.0,0.0,0.0,0.0,0.0
27,48.037909517861664,39.055390854128675,0.0,0.0,0.0,0.0,0.0
28,23.72512145355043,39.54981599899365,0.0,0.0,0.0,0.0,0.0
29,16.726777367298297,46.295294558467106,0.0,0.0,0.0,0.0,0.0
30,7.330473295220164,42.60057519230129,0.0,0.0,0.0,0.0,0.0
31,27.594673750851744,37.41402740917686,0.0,0.0,0.0,0.0,0.0
32,12.147774543053512,59.07925348271543,0.0,0.0,0.0,0.0,0.0
33,18.063499621176938,38.48234029387875,0.0,0.0,0.0,0.0,0.0
34,17.220927170980822,58.52496002627733,0.0,0.0,0.0,0.0,0.0
35,30.911891301530968,35.335436107617944,0.0,0.0,0.0,0.0,0.0
36,17.799227010823945,53.980194734446414,0.0,0.0,0.0,0.0,0.0
37,1.1316103543826448,50.37471628061233,0.0,0.0,0.0,0.0,0.0
38,18.610198208810868,35.654950362499804,0.0,0.0,0.0,0.0,0.0
39,15.960769258562046,57.50546439757316,0.0,0.0,0.0,0.0,0.0
40,8.92421991066191,52.563809304196205,0.0,0.0,0.0,0.0,0.0
41,3.374891785576321,56.63062356564681,0.0,0.0,0.0,0.0,0.0
42,3.7430000327229327,46.24679526958041,0.0,0.0,0.0,0.0,0.0
43,2.440693175781756,66.97768528490462,0.0,0.0,0.0,0.0,0.0
44,2.4197205465981275,52.96624656037993,0.0,0.0,0.0,0.0,0.0
45,0.8646056730483785,64.88643830020334,0.0,0.0,0.0,0.0,0.0
46,7.145215250030177,48.71684919646556,0.0,0.0,0.0,0.0,0.0
47,3.0286830487325136,78.97547040645775,0.0,0.0,0.0,0.0,0.0
48,3.010430356394515,45.69388916737857,0.0,0.0,0.0,0.0,0.0
49,9.788602861395976,57.035979919282816,0.0,0.0,0.0,0.0,0.0
50,6.3798619526928535,66.03123922313233,0.0,0.0,0.0,0.0,0.0
51,13.906503743159302,45.759869941213246,0.0,0.0,0.0,0.0,0.0
52,9.679745594039343,90.81312944664778,0.0,0.0,0.0,0.0,0.0
53,2.9957767042566217,49.528256382094355,0.0,0.0,0.0,0.0,0.0
54,1.6428945100197514,75.34688840765861,0.0,0.0,0.0,0.0,0.0
