,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6958739354986727,0.06931373547547273,60.0,0.07975145855884849,40.0,0.6935487265195444,0.09484520376524472,30.0,1.0446715186596152
1,0.6939813913447428,0.06932583912213224,30.0,0.0693539573873104,40.0,0.6915826093497073,0.06187765643914187,70.0,0.5665618264588941
2,0.6931464442557163,0.0692743973516113,70.0,0.06935569733955746,40.0,0.693428138703279,0.06313993417762358,70.0,1.0492858732630284
3,0.6918532314036153,0.0691928781786185,70.0,0.06938484183437194,40.0,0.694334740963107,0.06924328188005725,70.0,0.6834819752311772
4,0.6951435494831164,0.0691294403468256,70.0,0.06939688119216239,40.0,0.6928549471201787,0.06935597286190535,30.0,0.6928564202751845
5,0.6907242911932745,0.0686909035357962,70.0,0.06941362927325587,40.0,0.6926792487111493,0.06936566543922058,30.0,0.6915461641648901
6,0.6270753896381829,0.06687947142735251,70.0,0.0693950459679451,40.0,0.6950083228381865,0.06938811342315432,30.0,0.6920976389777312
7,0.6731636005817918,0.0689344086743609,70.0,0.06941173692682068,40.0,0.6914601479330307,0.06936145346860882,40.0,0.6939525678169967
8,0.6711050080168571,0.06587848037524051,70.0,0.06938737211701816,40.0,0.6949721836045081,0.0693297560707726,50.0,0.6916613419704946
9,0.9934146592202624,0.06664520714653804,70.0,0.06930905601409469,70.0,0.6922142716983113,0.06931860223307162,50.0,0.6916385038516443
10,0.5426517819728427,0.06614762169473218,70.0,0.06938133420404521,40.0,0.6920503217485751,0.0693002584075451,50.0,0.6911292739844666
11,0.509038149160159,0.08582823956306604,70.0,0.0692832086775714,60.0,0.6924333502262682,0.0693090499004965,50.0,0.6914014915305587
12,0.5044791192062591,0.0691464035020859,70.0,0.06932417249956144,40.0,0.6930768571986707,0.0692267004159933,70.0,0.6916183063425574
13,0.6086327227394842,0.06518054979750919,70.0,0.06933393722755804,40.0,0.6928473381968984,0.06800208693511996,70.0,0.6926431548500355
14,0.7411900690509917,0.06505053468677928,70.0,0.06934000612418909,40.0,0.6921577419369255,0.06204078652123918,70.0,1.2275487372916247
