,SZ,SZ,SZ,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.0615907624460799,0.07092617567399742,72.5,0.1113391852242839,43.75,0.5148830636017673
1,0.5094092707084831,0.06871699032240611,69.375,0.10593866206933178,56.25,0.2309857473437496
2,0.43317599421845404,0.07029933967035497,70.625,0.10490731700442335,56.25,0.2950050387642884
3,0.21625355231422896,0.06347377942220729,78.125,0.1184406660773217,62.5,0.07385061286839197
4,0.1914044687964679,0.08395912655813795,71.25,0.28127587530955855,43.75,0.03409525611130275
5,1.8269520914420159,0.1594735302865959,61.25000000000001,0.17414901490300272,62.5,0.04595537204166993
6,0.11358003878333961,0.09342211094755853,78.125,0.1793017495203281,62.5,0.0018749609284732995
7,0.03470313401082266,0.10942398033409087,74.375,0.18617032050250573,62.5,0.0011378407077607467
8,0.00356291479970961,0.11084783441080374,76.25,0.21483490626831664,50.0,0.0045112600789582995
9,0.0020105037226079586,0.12382815125350718,73.75,0.22238688071546658,56.25,0.0003762641512197532
10,0.0005624553647034339,0.12841907801215474,75.0,0.23007701553587342,50.0,0.0003308532701290876
11,0.002544721576133106,0.15999071701877332,73.125,0.22812987438315874,56.25,0.0014005105036044884
12,0.05277664831317502,0.1612677920054228,73.75,0.22859599839957254,62.5,0.0006447496067233847
13,0.006892919147794628,0.16861221917414232,74.375,0.23520153354711543,56.25,0.00039812434822955156
14,0.005078488787311195,0.1636686362656798,75.0,0.23394480463906817,62.5,0.00021685439905453662
15,0.0017914067507156406,0.19533783182127132,73.125,0.24515456691569742,62.5,8.07025685632716e-05
16,0.0017211761393501792,0.18933065273590216,73.125,0.23356391183294836,62.5,0.00027175830528502164
17,0.00031982357016038034,0.18396574585269584,71.875,0.2355736790062149,62.5,0.00012280463006710988
18,0.00041920601725636836,0.1880244977645501,72.5,0.23596381206661576,62.5,0.0002003259941642419
19,0.0001090010013457084,0.19174499853079074,73.125,0.23570384458622598,62.5,6.268832158001336e-05
20,4.6516910686175044e-05,0.19353457490701145,73.75,0.23765308724741985,62.5,0.00022339973145970064
21,0.0003123747461924353,0.1959704069158767,75.0,0.23800605990449308,62.5,0.00020066126684178945
22,8.996998830971084e-05,0.19582543502028954,72.5,0.24083852955442142,62.5,0.00016133390882994934
23,4.904602159451647e-05,0.1974152587850573,73.125,0.24132558672777715,62.5,0.00011805981436572811
24,5.3495951910735005e-05,0.19863926149020888,73.75,0.2423640180449496,62.5,0.0001413984718781406
25,5.829995278530073e-05,0.19957062701922576,73.125,0.2432694465848641,62.5,0.0001511235211680675
26,0.00013042887481129126,0.2006292272767217,73.75,0.24418391437702705,62.5,0.0001179296025086228
27,5.3441962964111715e-05,0.2012907791998842,73.125,0.24538765043664407,62.5,7.630360469265821e-05
28,4.783396756125503e-05,0.20223139459720021,73.125,0.24639325835841622,62.5,5.3408674862418716e-05
29,3.87716326221777e-05,0.20357784290133946,74.375,0.24707983455423138,62.5,6.53461524429337e-05
30,0.00012541792835483385,0.20387511737725755,73.125,0.2482737455628422,62.5,3.74299451714843e-05
31,4.818308532094598e-06,0.20493835016228004,73.75,0.24955301441588634,62.5,3.326056174092757e-05
32,5.948088450596062e-05,0.20615972232537705,74.375,0.2500731217844785,68.75,3.381076336425487e-05
33,5.4217322082392535e-05,0.20666067840691288,74.375,0.25092694155701273,68.75,2.732709161034742e-05
34,0.00011355022451664363,0.2077793697400523,74.375,0.25205020598150935,68.75,3.995027045354399e-05
35,7.286633077152752e-05,0.20843342405330317,74.375,0.25280628492138857,68.75,2.00743011038091e-05
36,2.123472965342635e-05,0.2097646027756724,75.0,0.25410204231511324,68.75,3.57291922645095e-05
37,3.8226885227713085e-06,0.2102703309427351,74.375,0.25464256723175877,68.75,3.139545912074478e-05
38,1.731900782578443e-05,0.21091962817605622,74.375,0.2564912115522036,68.75,3.1230495560767834e-05
39,5.594297053148123e-05,0.21252654410740002,75.0,0.2569399575445539,68.75,4.0301260354584374e-05
40,1.8166849117486954e-05,0.21287085770113698,75.0,0.2579515621592745,68.75,2.4628671757488786e-05
41,7.143987655720916e-05,0.2137881035623126,75.0,0.258299804409472,68.75,3.226372910898483e-05
42,2.5672138857791392e-05,0.21506394977630977,75.0,0.2592683363717482,68.75,4.666165941212409e-05
43,2.4791303230953954e-05,0.21504247280709382,75.0,0.2601593927753194,68.75,3.9698340222010725e-05
