,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,3872.0539178635654,583.7711812174927,0.0,0.0,0.0,0.0,0.0,16.64200466549533,0.0,0.0,0.0,0.0,0.0,118.60959122113884,2.41472688472729,0.0,0.0,0.0,0.0,0.0,42.79199399301316,22.125540748533762,0.0,0.0,0.0,0.0,0.0,174.66907026180127,1.6929324439988478,0.0,0.0,0.0,0.0,0.0,5.3775948463234,113.80273103301658,0.0,0.0,0.0,0.0,0.0,1132.7279247858244,18.51926366175692,0.0,0.0,0.0,0.0,0.0,192.78534863303494,185.96941248254626,0.0,0.0,0.0,0.0,0.0,656.7357282879088,103.39785134391596,0.0,0.0,0.0,0.0,0.0,1322.2059092304826,146.9269331220788,0.0,0.0,0.0,0.0,0.0,1009.3811524566099,61.385302207501645,0.0,0.0,0.0,0.0,0.0,1421.4047542397122,17.973371600753836,0.0,0.0,0.0,0.0,0.0,283.08466172938955,6.98069473759738,0.0,0.0,0.0,0.0,0.0,21.337095775829766,64.60760672547559,0.0,0.0,0.0,0.0,0.0,225.55559849706626,392.46483390420406,0.0,0.0,0.0,0.0,0.0,1694.0891720354584,304.453468518484,0.0,0.0,0.0,0.0,0.0,2138.996100926185,55.87870137372189,0.0,0.0,0.0,0.0,0.0,651.4323649229086
1,1469.1022581813047,215.6545819919632,0.0,0.0,0.0,0.0,0.0,3.473924859438619,0.0,0.0,0.0,0.0,0.0,4.016376541748903,1.6708762984079717,0.0,0.0,0.0,0.0,0.0,8.809277595241076,4.468781225539798,0.0,0.0,0.0,0.0,0.0,51.61153328260726,2.4160057207239114,0.0,0.0,0.0,0.0,0.0,18.92734838157708,41.0264561899586,0.0,0.0,0.0,0.0,0.0,798.5773708571744,20.938430601567788,0.0,0.0,0.0,0.0,0.0,141.15020623061932,86.215775783225,0.0,0.0,0.0,0.0,0.0,854.3435446927344,22.543186326675166,0.0,0.0,0.0,0.0,0.0,23.092808893173178,62.48803097909022,0.0,0.0,0.0,0.0,0.0,120.73509455996022,138.60964865282324,0.0,0.0,0.0,0.0,0.0,1046.3576397096788,0.9716600394717215,0.0,0.0,0.0,0.0,0.0,57.709540424448996,4.9149763872160825,0.0,0.0,0.0,0.0,0.0,9.99728629881759,25.803947259438516,0.0,0.0,0.0,0.0,0.0,242.2973744721019,77.94279717115008,0.0,0.0,0.0,0.0,0.0,255.7516074839734,55.29659997089848,0.0,0.0,0.0,0.0,0.0,604.4019917009646,15.089039262470257,0.0,0.0,0.0,0.0,0.0,232.44124536814581
2,596.0513004327039,99.66457374774089,0.0,0.0,0.0,0.0,0.0,1.7383444798869943,0.0,0.0,0.0,0.0,0.0,9.817325406858792,1.2537704216855277,0.0,0.0,0.0,0.0,0.0,9.41897307715725,2.0896893629864706,0.0,0.0,0.0,0.0,0.0,17.840643180672135,0.7403692268058927,0.0,0.0,0.0,0.0,0.0,8.04157424595661,33.22602701072412,0.0,0.0,0.0,0.0,0.0,102.59000263408934,1.7599928952729427,0.0,0.0,0.0,0.0,0.0,125.51526518115513,56.1978463311923,0.0,0.0,0.0,0.0,0.0,198.9484717030487,24.083624895510336,0.0,0.0,0.0,0.0,0.0,220.16852401983223,27.765946979922543,0.0,0.0,0.0,0.0,0.0,52.78439920854039,70.06508916872905,0.0,0.0,0.0,0.0,0.0,844.3020405115432,5.866541156012814,0.0,0.0,0.0,0.0,0.0,97.44034981554518,6.097211938862481,0.0,0.0,0.0,0.0,0.0,8.673376113335333,30.46637415660668,0.0,0.0,0.0,0.0,0.0,161.1794329565959,45.46514376094406,0.0,0.0,0.0,0.0,0.0,171.45417527745968,35.03952230213732,0.0,0.0,0.0,0.0,0.0,387.44553586112124,16.76241523341742,0.0,0.0,0.0,0.0,0.0,101.87889852638475
3,755.680491427118,104.8119431197621,0.0,0.0,0.0,0.0,0.0,1.2624323026736914,0.0,0.0,0.0,0.0,0.0,1.8106027823398976,1.3434501752323742,0.0,0.0,0.0,0.0,0.0,16.78127106595192,1.6325525920147976,0.0,0.0,0.0,0.0,0.0,20.752605412196154,1.3918108313104975,0.0,0.0,0.0,0.0,0.0,7.17846446428194,36.08795658260014,0.0,0.0,0.0,0.0,0.0,382.1620860272228,1.7776222829392425,0.0,0.0,0.0,0.0,0.0,24.49594441348544,39.70467160520608,0.0,0.0,0.0,0.0,0.0,53.52026128610637,14.785303734779005,0.0,0.0,0.0,0.0,0.0,30.73560698650597,28.996714428345364,0.0,0.0,0.0,0.0,0.0,33.96593942042953,27.04670524163207,0.0,0.0,0.0,0.0,0.0,225.99899801449214,6.992016873985706,0.0,0.0,0.0,0.0,0.0,188.6875204012634,3.425270595506772,0.0,0.0,0.0,0.0,0.0,30.719263582452427,17.093066447564777,0.0,0.0,0.0,0.0,0.0,210.32298244085283,41.52528419341649,0.0,0.0,0.0,0.0,0.0,140.22568732663936,46.25388251170527,0.0,0.0,0.0,0.0,0.0,162.30520630232385,9.086633054122903,0.0,0.0,0.0,0.0,0.0,70.47276155014765
4,223.6511060823692,25.946097132779233,0.0,0.0,0.0,0.0,0.0,0.9830038760334302,0.0,0.0,0.0,0.0,0.0,1.7469906320940545,1.040525113749971,0.0,0.0,0.0,0.0,0.0,0.7844199960862961,0.9035004864975394,0.0,0.0,0.0,0.0,0.0,10.783263383907906,0.15529712697727618,0.0,0.0,0.0,0.0,0.0,5.159663793131296,27.81446629403317,0.0,0.0,0.0,0.0,0.0,281.0220307352423,2.890592047357937,0.0,0.0,0.0,0.0,0.0,57.872210833757265,36.23181395925873,0.0,0.0,0.0,0.0,0.0,1.1811740059156377,11.457245588535475,0.0,0.0,0.0,0.0,0.0,113.92112397166188,19.481096359136227,0.0,0.0,0.0,0.0,0.0,48.30568333057508,32.84573753729209,0.0,0.0,0.0,0.0,0.0,201.8803141617612,12.952050914084301,0.0,0.0,0.0,0.0,0.0,202.44785463972315,2.8576348642093317,0.0,0.0,0.0,0.0,0.0,2.9152751696446946,31.7253011928263,0.0,0.0,0.0,0.0,0.0,260.5308109737198,18.089569412154212,0.0,0.0,0.0,0.0,0.0,68.2688932438802,34.004616116723604,0.0,0.0,0.0,0.0,0.0,150.2386154078689,5.570500141701662,0.0,0.0,0.0,0.0,0.0,89.51086913875872
5,100.32286607286889,31.103880806034944,0.0,0.0,0.0,0.0,0.0,1.055870593612577,0.0,0.0,0.0,0.0,0.0,0.7615079789867751,6.768661195421998,0.0,0.0,0.0,0.0,0.0,1.792593185673736,1.6994638050106834,0.0,0.0,0.0,0.0,0.0,6.433699262790274,0.41580266446069486,0.0,0.0,0.0,0.0,0.0,2.9301461866827494,20.58091176423928,0.0,0.0,0.0,0.0,0.0,215.61909406246912,10.901049606796779,0.0,0.0,0.0,0.0,0.0,88.65555124883491,30.131544109477566,0.0,0.0,0.0,0.0,0.0,97.75723414178577,11.057552970499724,0.0,0.0,0.0,0.0,0.0,0.46538141228893276,20.427616166450346,0.0,0.0,0.0,0.0,0.0,103.72701010315978,143.31752227122703,0.0,0.0,0.0,0.0,0.0,152.69364219207068,21.507095390419515,0.0,0.0,0.0,0.0,0.0,178.4296142117882,3.2918734618218046,0.0,0.0,0.0,0.0,0.0,13.577673524112853,18.625229769222912,0.0,0.0,0.0,0.0,0.0,103.65569684189289,27.01540992019335,0.0,0.0,0.0,0.0,0.0,218.9810243699515,40.99469505032049,0.0,0.0,0.0,0.0,0.0,149.64616182571535,10.844657018716438,0.0,0.0,0.0,0.0,0.0,61.07559533392368
6,91.94405773324036,31.266369386216912,0.0,0.0,0.0,0.0,0.0,1.046139702826091,0.0,0.0,0.0,0.0,0.0,1.7302920920642246,1.3980110765328264,0.0,0.0,0.0,0.0,0.0,2.2457657193181673,0.6690240055565364,0.0,0.0,0.0,0.0,0.0,7.27970696868233,0.8955021750355782,0.0,0.0,0.0,0.0,0.0,10.203985280972049,18.26598755930481,0.0,0.0,0.0,0.0,0.0,153.15595664265,3.3308800178229343,0.0,0.0,0.0,0.0,0.0,32.15226566494654,28.276941591029733,0.0,0.0,0.0,0.0,0.0,37.2449683048151,10.847392832260097,0.0,0.0,0.0,0.0,0.0,1.6088029465936804,13.486535828092409,0.0,0.0,0.0,0.0,0.0,71.55596722928911,34.57162240641488,0.0,0.0,0.0,0.0,0.0,179.12626278840474,8.762282813469895,0.0,0.0,0.0,0.0,0.0,42.42489003866043,2.7063666272889284,0.0,0.0,0.0,0.0,0.0,27.396671956829298,12.506420476577777,0.0,0.0,0.0,0.0,0.0,123.4121326722544,18.62399348134833,0.0,0.0,0.0,0.0,0.0,83.48980390352308,24.879478563907156,0.0,0.0,0.0,0.0,0.0,132.70543664341056,5.737823588249807,0.0,0.0,0.0,0.0,0.0,74.63660081784505
7,95.47391056545942,28.57845460422697,0.0,0.0,0.0,0.0,0.0,0.43575500096536607,0.0,0.0,0.0,0.0,0.0,3.0172145727350577,1.0010897255473348,0.0,0.0,0.0,0.0,0.0,1.8677365637002346,0.7232711609753671,0.0,0.0,0.0,0.0,0.0,5.766421006656884,0.5808449938415927,0.0,0.0,0.0,0.0,0.0,2.6300755708013783,13.054121891466746,0.0,0.0,0.0,0.0,0.0,158.1601552579134,2.989915381193914,0.0,0.0,0.0,0.0,0.0,21.891786320980223,22.829282322944117,0.0,0.0,0.0,0.0,0.0,53.68475646981913,7.184885257136378,0.0,0.0,0.0,0.0,0.0,67.4087741167148,13.335666898527155,0.0,0.0,0.0,0.0,0.0,54.61401344839817,24.503193067312033,0.0,0.0,0.0,0.0,0.0,234.19203592424566,9.219215648328683,0.0,0.0,0.0,0.0,0.0,85.26243918064633,2.839952478668103,0.0,0.0,0.0,0.0,0.0,24.034353503137506,21.243120546790962,0.0,0.0,0.0,0.0,0.0,14.044426934549902,25.9933975553379,0.0,0.0,0.0,0.0,0.0,32.45802257479173,22.259108035295004,0.0,0.0,0.0,0.0,0.0,89.24657859847504,3.938578913278406,0.0,0.0,0.0,0.0,0.0,38.91653472343717
8,46.23828546934591,18.765075260456836,0.0,0.0,0.0,0.0,0.0,1.4490723848816753,0.0,0.0,0.0,0.0,0.0,8.91549914552265,1.7409741995652062,0.0,0.0,0.0,0.0,0.0,1.523820206596957,0.47729704403225165,0.0,0.0,0.0,0.0,0.0,3.0584780491043593,0.6053994259826728,0.0,0.0,0.0,0.0,0.0,3.1498760416565457,11.411716605941896,0.0,0.0,0.0,0.0,0.0,300.62546015968564,11.103612524693508,0.0,0.0,0.0,0.0,0.0,26.846400089576367,20.39171743163362,0.0,0.0,0.0,0.0,0.0,62.78614946219085,8.870884365523494,0.0,0.0,0.0,0.0,0.0,10.500456441272705,13.428058146369521,0.0,0.0,0.0,0.0,0.0,75.88276909482998,44.7485507498214,0.0,0.0,0.0,0.0,0.0,205.73463674923602,10.068823221845648,0.0,0.0,0.0,0.0,0.0,76.81174095857448,2.585619098653897,0.0,0.0,0.0,0.0,0.0,10.23082860576391,13.792741291457572,0.0,0.0,0.0,0.0,0.0,163.54554576648957,16.29423566690179,0.0,0.0,0.0,0.0,0.0,73.44715664882875,44.875916723912766,0.0,0.0,0.0,0.0,0.0,104.690810858537,6.76066959499004,0.0,0.0,0.0,0.0,0.0,67.40248545551079
