,SZ,SZ,SZ,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7928657117108991,0.07029496851853761,70.86614173228347,0.1031903589882032,47.82608695652174,0.7985899166048605
1,0.435867704182794,0.09809189504846705,54.330708661417326,0.13413908089514678,51.30434782608696,0.610948167545025
2,0.42286629782930263,0.05754896997798965,80.31496062992126,0.09925538788418113,56.52173913043478,1.0625493611767831
3,0.6791732856754402,0.05747747734263534,77.16535433070865,0.12510389040391823,57.391304347826086,0.7386274710777483
4,0.3797530708280618,0.07410507750141761,74.01574803149606,0.13147490448527657,57.391304347826086,1.5296264301920544
5,0.6139725911433247,0.06344550228394998,77.95275590551181,0.14505588581716253,63.47826086956522,0.6333424224782975
6,0.22122867697819482,0.06973448322986939,74.80314960629921,0.13128575034573203,51.30434782608696,1.0439190771089613
7,0.5979168178180748,0.05864760464081889,78.74015748031496,0.11205540063298122,58.26086956521739,0.7079985531756126
8,0.5378294860025253,0.06967848026530499,76.37795275590551,0.12203543848651476,50.43478260869565,0.3252710439624686
9,0.8026821300941223,0.11088899256114201,70.07874015748031,0.2020483347911799,59.130434782608695,0.5735043632528466
10,0.18316159569229926,0.10541765574786226,70.07874015748031,0.18498056297598964,52.17391304347826,0.9367358719369253
11,0.2995149473565158,0.06711514069131826,76.37795275590551,0.16127223157317458,60.86956521739131,0.6950470928053705
12,0.7382161287419381,0.11840687670428311,66.92913385826772,0.17305435506897554,47.82608695652174,0.43204638370545884
13,0.5468903714232894,0.12064136494485127,70.07874015748031,0.24603569238933556,56.52173913043478,0.9021759165649026
14,0.19510897017950288,0.11229570234554848,67.71653543307087,0.19059231476061028,46.95652173913044,0.030306095801111443
15,0.23469145069613212,0.10920775237860021,67.71653543307087,0.2012196584498619,47.82608695652174,0.07570249951451588
16,0.27230250355116076,0.06549209474281255,75.59055118110236,0.16311555679475956,65.21739130434783,0.2145643477202317
17,0.0701365942560542,0.06764994720385827,76.37795275590551,0.16946291975727434,60.86956521739131,0.5961147147947691
18,0.11529022854136857,0.06853117860908818,78.74015748031496,0.16970869726038637,60.0,0.1752824263977181
19,0.04176906312809892,0.13120448063205986,71.65354330708661,0.25778718488239466,55.65217391304348,0.6092562451524804
20,0.03643931567413333,0.07206091070480884,79.52755905511812,0.1913293502268089,59.130434782608695,0.47414820126748325
21,0.15432738129923043,0.12331856003100224,74.01574803149606,0.2826230623645801,56.52173913043478,0.36857777659688856
22,1.190521163170282,0.10144634673186127,76.37795275590551,0.23762828589545565,58.26086956521739,2.3637384405215647
23,0.045631735532928444,0.07982001945858665,73.22834645669292,0.1971702041945559,53.04347826086957,0.06790517814694481
