,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,598.2544163526718,41.630026451069064,0.0,0.0,0.0,0.0,0.0
1,288.9767380745701,18.865338341209647,0.0,0.0,0.0,0.0,0.0
2,192.38563382779967,31.866324049079648,0.0,0.0,0.0,0.0,0.0
3,224.62034290588252,117.64678280608616,0.0,0.0,0.0,0.0,0.0
4,232.48869830164483,159.53589736269674,0.0,0.0,0.0,0.0,0.0
5,337.3774773922401,131.65587929789208,0.0,0.0,0.0,0.0,0.0
6,191.48324704211188,75.28223097678061,0.0,0.0,0.0,0.0,0.0
7,65.03504209104118,31.896696605090526,0.0,0.0,0.0,0.0,0.0
8,32.80440109327901,19.923385029423844,0.0,0.0,0.0,0.0,0.0
9,112.35881995417698,20.72075222051426,0.0,0.0,0.0,0.0,0.0
10,42.60678906833803,27.863961237684276,0.0,0.0,0.0,0.0,0.0
11,97.80828438301145,30.857230825835458,0.0,0.0,0.0,0.0,0.0
12,105.38954418141037,28.576072542240468,0.0,0.0,0.0,0.0,0.0
13,62.570939787678995,24.726123547330285,0.0,0.0,0.0,0.0,0.0
14,11.070912781553238,17.04562705788619,0.0,0.0,0.0,0.0,0.0
15,70.64148488127293,15.273754099504458,0.0,0.0,0.0,0.0,0.0
16,42.45311317364981,12.814497103130508,0.0,0.0,0.0,0.0,0.0
17,51.82456945523625,7.509176287480373,0.0,0.0,0.0,0.0,0.0
18,16.720366261465546,6.397227580582935,0.0,0.0,0.0,0.0,0.0
19,15.282602064833352,8.310648705651067,0.0,0.0,0.0,0.0,0.0
20,10.656549576719666,5.393536634023693,0.0,0.0,0.0,0.0,0.0
21,14.73144487852797,5.201391470588287,0.0,0.0,0.0,0.0,0.0
22,30.52727332237451,2.4446840955964055,0.0,0.0,0.0,0.0,0.0
23,4.463425939852549,3.8533316457518043,0.0,0.0,0.0,0.0,0.0
24,13.832883110235768,6.102274689156364,0.0,0.0,0.0,0.0,0.0
25,21.156206689737267,3.4448264437209932,0.0,0.0,0.0,0.0,0.0
26,14.996541005970034,5.251082112351908,0.0,0.0,0.0,0.0,0.0
27,12.792592078153344,19.156156462115653,0.0,0.0,0.0,0.0,0.0
28,9.776448649833181,6.880624218365863,0.0,0.0,0.0,0.0,0.0
29,26.812920627427722,4.126211796502347,0.0,0.0,0.0,0.0,0.0
30,4.479772709989824,11.812737833944839,0.0,0.0,0.0,0.0,0.0
31,15.479894807632077,18.421937232202765,0.0,0.0,0.0,0.0,0.0
32,0.6108633991426093,6.0615531153536955,0.0,0.0,0.0,0.0,0.0
33,5.875903878383063,5.959603174853961,0.0,0.0,0.0,0.0,0.0
34,3.1369042127060602,9.781968049820536,0.0,0.0,0.0,0.0,0.0
35,3.462636957693634,3.655816859856538,0.0,0.0,0.0,0.0,0.0
36,4.184058970610587,7.356201951004919,0.0,0.0,0.0,0.0,0.0
37,2.8217742782738733,5.425581764360957,0.0,0.0,0.0,0.0,0.0
38,0.676314927770076,6.131552602662279,0.0,0.0,0.0,0.0,0.0
39,1.35674691358748,7.714363579597997,0.0,0.0,0.0,0.0,0.0
40,1.0476230004050233,5.984473419443312,0.0,0.0,0.0,0.0,0.0
41,0.7454543211727104,9.632523801579637,0.0,0.0,0.0,0.0,0.0
42,0.6435430135493744,6.885202566014986,0.0,0.0,0.0,0.0,0.0
43,0.7946339195057239,8.956827134441209,0.0,0.0,0.0,0.0,0.0
44,0.21324542701483112,7.703228262188372,0.0,0.0,0.0,0.0,0.0
45,7.7497110153150315,11.084856647788714,0.0,0.0,0.0,0.0,0.0
46,3.044333011489419,4.529512695189405,0.0,0.0,0.0,0.0,0.0
47,5.83587842897003,5.967598380872322,0.0,0.0,0.0,0.0,0.0
48,7.229590312907898,15.338771768679395,0.0,0.0,0.0,0.0,0.0
49,3.693047496382863,6.549651913877749,0.0,0.0,0.0,0.0,0.0
50,2.2940085848340996,6.130046492444186,0.0,0.0,0.0,0.0,0.0
51,1.5467323944499873,7.38121369299277,0.0,0.0,0.0,0.0,0.0
52,2.060774818788929,4.708798983828032,0.0,0.0,0.0,0.0,0.0
53,2.239587136246188,9.283921137664526,0.0,0.0,0.0,0.0,0.0
54,0.2914216820747908,5.64326757720482,0.0,0.0,0.0,0.0,0.0
55,0.2607010266887163,8.3178949641564,0.0,0.0,0.0,0.0,0.0
56,0.3805866621410012,5.465207642214323,0.0,0.0,0.0,0.0,0.0
