,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6968537527842482,0.0902513190075999,64.34782608695652,0.08731467627994095,60.629921259842526,0.6931421752434594,0.08848426065115857,54.25531914893617,0.6931208677961144,0.08971410419339564,67.74193548387096,0.5487210238299546,0.10034347671044636,56.09756097560976,0.6523522582855869,0.15929207376901247,47.05882352941176,0.6669129138307532,0.08648221759019019,62.5,0.7020338963133994,0.11556810862347415,33.33333333333333,0.6938409570448866,0.09941786532562047,42.857142857142854,0.6930588687931364,0.11028051893519766,70.0,0.695207925595737,0.10121384858578884,28.57142857142857,0.6248684470224551
1,0.7088179749954374,0.08816133875008718,64.34782608695652,0.08662068229472987,60.629921259842526,0.6945620723025842,0.08848239543811039,53.72340425531915,0.6929213706997593,0.08303582259585958,67.74193548387096,0.7355617415887447,0.10115279790910593,56.09756097560976,0.692882909743051,0.12242535765243764,52.94117647058824,0.6931148560692825,0.08666500193170874,37.5,0.6930782246671747,0.11554598953364632,33.33333333333333,0.6933973216701552,0.09899690997396893,35.714285714285715,0.6931761001601988,0.13009756813461829,70.0,0.8574030854297077,0.09902838402984718,28.57142857142857,0.7398908777094115
2,0.8034738937162219,0.08639549351473925,64.34782608695652,0.08731950417663815,60.629921259842526,0.6931818002326918,0.08848519573077315,53.72340425531915,0.6933425047584122,0.0822392254339401,67.74193548387096,0.5603265743978915,0.10143585806985518,48.78048780487805,0.6932475126894038,0.12233908346345342,52.94117647058824,0.693307077602783,0.08667744316222323,37.5,0.6928007903309563,0.11557169028094999,33.33333333333333,0.6930276906999351,0.09899630186039453,57.14285714285714,0.6931747897283,0.14201025717787583,30.0,0.6900581647570696,0.09907994250254756,28.57142857142857,0.6927422581653806
3,0.7450737068307035,0.08505310812064856,64.34782608695652,0.07884323985459592,61.417322834645674,0.4250882779381862,0.08848435795492722,53.72340425531915,0.6939492223940539,0.07577910180717026,67.74193548387096,1.0085910320112592,0.1013429030571684,56.09756097560976,0.6945449843495852,0.12365230164014746,52.94117647058824,0.6923710207804346,0.08655801913689909,62.5,0.6929598514500054,0.11643494307348895,33.33333333333333,0.6910109369035953,0.0990022280688435,50.0,0.6934382607992686,0.14444975923058476,30.0,0.6878113034145568,0.0989737256110057,71.42857142857143,0.6930208915486095
4,0.8014276485837915,0.08503070863988138,64.34782608695652,0.1391293808411822,66.92913385826772,0.27379936732954724,0.08847965334842157,46.808510638297875,0.6934187535873968,0.12491892603654339,67.74193548387096,0.823281791239363,0.10145600875316542,56.09756097560976,0.6923836451721734,0.12241663723215143,47.05882352941176,0.693103674031539,0.07893911965005712,62.5,0.6923495305945042,0.11555695139518828,41.66666666666667,0.6930254837215262,0.09900744196879877,50.0,0.6949143750652036,0.12113844365729731,70.0,0.675944414870971,0.09881830985902569,85.71428571428571,0.6924353118005359
5,0.79069018851499,0.0866750642412219,64.34782608695652,0.06662086659453298,74.80314960629921,0.508087746801508,0.08847197958120376,60.1063829787234,0.6931816644534923,0.07117216535030345,67.74193548387096,0.32426338173196095,0.10139865543517523,56.09756097560976,0.6937134679319698,0.1223542221501573,47.05882352941176,0.692823110203003,0.08675843810152792,37.5,0.6953669939893465,0.11556052630580292,33.33333333333333,0.6929163969345423,0.09899185151957483,64.28571428571429,0.6930244749541097,0.14286971377781355,40.0,0.6885823417761152,0.0989955050085277,28.57142857142857,0.6930605661585983
6,0.6669266059597546,0.08344835995371691,64.34782608695652,0.08270990543827043,71.65354330708661,0.611766491307381,0.08843517222917578,54.78723404255319,0.6885315812519988,0.09331173912731607,67.74193548387096,0.17599762420085194,0.10140875555230042,56.09756097560976,0.6916591983727652,0.12201111043138957,58.82352941176471,0.6897705183454838,0.08658488365446498,50.0,0.6576673674716133,0.11580311673342715,33.33333333333333,0.6933136779724128,0.09902033871611897,57.14285714285714,0.6931606076634476,0.1648055286812948,30.0,0.6962579178314378,0.09906056025047125,28.57142857142857,0.6930694238367714
7,0.8128974298796147,0.0848222112236288,64.34782608695652,0.07068545733187813,74.80314960629921,0.6078114905434246,0.08838879386536856,59.04255319148937,0.6895156708080822,0.0631603501130397,67.74193548387096,0.7232246415978331,0.10142498679726551,58.536585365853654,0.691721881663864,0.12106317904981116,47.05882352941176,0.7808828340128726,0.09026923889059976,37.5,0.679796717773943,0.11562716522041748,33.33333333333333,0.7024349482659538,0.09895430986988016,57.14285714285714,0.6927329944944555,0.175975513587056,30.0,0.6483780722667358,0.10605947925320422,28.57142857142857,0.6898207125717258
8,0.7132777219584795,0.0818226495737409,64.34782608695652,0.11431961048364513,69.29133858267717,1.449161487419275,0.08817900342849107,50.53191489361703,0.6863842516597635,0.07539204528054974,67.74193548387096,0.3432091767309064,0.10139445520270897,53.65853658536586,0.6948454011669127,0.13723031115890594,58.82352941176471,1.352363836725783,0.08669436040847957,37.5,0.9483775793751169,0.11577837706610199,33.33333333333333,0.6876688147042879,0.0989737663979047,71.42857142857143,0.6925912117229971,0.23089159084607064,30.0,0.6031526912954825,0.10133864684501204,28.57142857142857,0.6844457426642141
9,0.5825342912582718,0.08650616920160069,64.34782608695652,0.08976416043679447,71.65354330708661,1.0380583179943756,0.08813257241249567,59.04255319148937,0.6715009536630682,0.036480225125986976,90.32258064516128,0.46023770394137437,0.10107798291278437,46.34146341463415,0.8333153783126244,0.2730385024017239,52.94117647058824,0.317114707622158,0.1063677002364253,37.5,0.8382917467236183,0.11722844560712138,33.33333333333333,0.6800007386923176,0.09896119497195162,71.42857142857143,0.6924358963440551,0.1483454601382689,40.0,0.6130767793054175,0.12496417696372782,28.57142857142857,0.5989767044843176
10,0.6913342332439483,0.08536677153250835,64.34782608695652,0.06404380033270325,75.59055118110236,0.3946614162144732,0.08810153901505763,57.97872340425532,0.6871988343252449,0.04650705739425596,77.41935483870968,1.334351597230981,0.10141930431576644,56.09756097560976,0.6940135031704995,0.141518886838899,41.17647058823529,0.5963879476332107,0.0879609021652438,37.5,0.6853321147797935,0.11641831238256849,33.33333333333333,0.6870111900628687,0.0990034513623641,64.28571428571429,0.6932684459184593,0.15144157989403037,30.0,0.7616819149046352,0.09150470406171944,28.57142857142857,0.6526802070974176
11,0.6121139397365629,0.0798685312740847,64.34782608695652,0.10907193498613926,74.01574803149606,0.29907984619155864,0.08771797545725653,55.319148936170215,0.6302429794473966,0.07712657918907623,77.41935483870968,0.12385485447382766,0.10133342218314552,51.21951219512195,0.6916210965622731,0.28331559262342837,58.82352941176471,0.06388477382823485,0.08650752957584952,62.5,0.6791819851778328,0.16457407813841193,75.0,1.1146153037969728,0.09896585862606001,64.28571428571429,0.6927750560233022,0.17687177740889162,40.0,0.7558426138159241,0.09310429792745119,71.42857142857143,0.7138790333368379
12,0.606551509395595,0.08439319150233392,64.34782608695652,0.06397194540902124,74.80314960629921,0.21093302530160413,0.08777112249587311,60.1063829787234,0.6944621873657898,0.03631264230597996,90.32258064516128,0.12626128556258845,0.10146366179533993,56.09756097560976,0.6931663729404643,0.15982584330766536,64.70588235294117,0.7072415620568518,0.0885700980064136,50.0,0.6935236884631603,0.13458729088873925,33.33333333333333,1.11761898543608,0.09899987757207529,57.14285714285714,0.6923428872766851,0.1804247374418855,40.0,0.5992628155876476,0.09679756035282869,57.14285714285714,0.6937280877616175
13,0.704333721326027,0.08327841408128578,64.34782608695652,0.06739871620691551,77.95275590551181,0.09770192951490152,0.08752434567281178,59.04255319148937,0.6316089544249269,0.036748510060576625,87.09677419354838,0.8232549316274372,0.10143133003361422,56.09756097560976,0.6917953243669401,0.14011484481494219,58.82352941176471,0.18986061657675524,0.08875877843410146,50.0,0.45652334668228267,0.11998110663196503,25.0,0.6159040521128931,0.09896924534805855,57.14285714285714,0.69296615047667,0.15561807030861421,50.0,0.5708951360699545,0.09616635779358565,42.857142857142854,0.7162092177790894
14,0.7032172195680995,0.08140215873057956,64.34782608695652,0.0647570738493783,77.95275590551181,0.40140236131834,0.08653812007215733,60.63829787234043,0.7096954208146466,0.04245069038963801,87.09677419354838,0.42764792227976783,0.10137595675084832,58.536585365853654,0.6940806785443543,0.10131955105986205,64.70588235294117,0.7076875202598611,0.0867048281768624,62.5,0.5948389214335734,0.1140237371122242,58.333333333333336,0.5508445262058084,0.09901081724315633,57.14285714285714,0.6926191679175224,0.16657199678641216,30.0,0.716471698592964,0.09686528897456144,57.14285714285714,0.6918509406527547
15,0.8586277923067313,0.08632592193944542,64.34782608695652,0.10740136056135696,68.50393700787401,0.13336019004820515,0.08735282600051017,60.1063829787234,0.722048694473021,0.0825061069335589,83.87096774193549,0.6509186349402918,0.1013663701945292,46.34146341463415,0.695080168343394,0.3166788093877109,58.82352941176471,0.21475664289722013,0.10563449729711565,50.0,0.6679863658821239,0.1224068861273379,25.0,0.3541298132513645,0.0983831564485604,57.14285714285714,0.6399522781216296,0.15999119218410834,50.0,0.9449956446774616,0.09787207952457287,42.857142857142854,0.6643120653269114
16,0.8203160927427973,0.08901930642094331,64.34782608695652,0.1182386074220721,67.71653543307087,0.8161096816636322,0.08663250481880258,57.97872340425532,0.6911371845991082,0.09686027844106203,80.64516129032258,0.0740012281880308,0.10143870008765551,41.46341463414634,0.6907537776460195,0.531890421856782,58.82352941176471,0.023430434968290923,0.09547568621660363,50.0,0.6641162099665443,0.11747254911628842,33.33333333333333,0.4854122575831692,0.10228103140419896,42.857142857142854,0.8186582721115802,0.18574961353441116,50.0,0.31204380990439085,0.09720644092095057,42.857142857142854,0.7343167149814896
17,0.8499776740848931,0.0899695026468339,64.34782608695652,0.11956372984469198,70.86614173228347,1.5425892068898333,0.08561487690555449,62.23404255319149,0.6640371441529966,0.08705389368775705,83.87096774193549,0.22056073592243397,0.10087502589941713,43.90243902439025,0.6919633110664983,0.2760771757188504,58.82352941176471,0.009106527070166402,0.13001103670763647,50.0,0.7685597001770289,0.12479160245171224,33.33333333333333,0.5249752379665072,0.09957341576592604,57.14285714285714,0.6928900904222277,0.17609731725785743,50.0,0.41374479501608546,0.09861892928090688,57.14285714285714,0.7540598625935766
18,0.7877387508861349,0.08513366384569455,63.47826086956522,0.10797443473350121,70.86614173228347,0.04950281453749995,0.08550569126456127,61.170212765957444,0.7435170968536009,0.05925215849197878,87.09677419354838,0.035227740495250064,0.10169532989663953,48.78048780487805,0.6802189058097231,0.21651052309886215,58.82352941176471,0.03621695428532751,0.11868127723627626,50.0,0.39339351518647325,0.11663050115835727,33.33333333333333,0.5224215094684828,0.09903236687361473,42.857142857142854,0.6927114171174248,0.18209084582541543,40.0,0.5152889821504808,0.099263688232722,57.14285714285714,0.8020523008124384
19,0.724070706905596,0.07928276914959922,64.34782608695652,0.11255201351790588,78.74015748031496,1.2809373710683445,0.08625301653016097,60.1063829787234,0.48206330213534115,0.058396237967908174,87.09677419354838,0.3511978119334886,0.10088865084185995,53.65853658536586,0.718627594818636,0.1641818581367368,64.70588235294117,0.008317792273557643,0.09039552130491837,50.0,0.5545883876211177,0.10650641890145612,66.66666666666666,0.7047079708453945,0.09960146377372857,42.857142857142854,0.6950133428104641,0.21855062978501225,30.0,0.698241673977582,0.07466918688556852,71.42857142857143,0.7467677886886358
20,0.5326408722257422,0.08282516349789054,65.21739130434783,0.12930659259565222,74.01574803149606,0.04837062225286955,0.08404870852965712,62.23404255319149,0.7689766846146613,0.07525565492329682,93.54838709677419,0.28943830525295683,0.101741410209545,48.78048780487805,0.628163314910166,0.21408151235057085,70.58823529411765,0.0021390907163859095,0.15400313432751456,50.0,0.4006968126713182,0.12535068009715553,25.0,0.4100596313250968,0.09899527908248015,71.42857142857143,0.6929215531156191,0.2293220190440593,40.0,0.561137777911946,0.09059548241868398,57.14285714285714,0.9927047067958831
21,0.47458202065230876,0.08033975683825649,63.47826086956522,0.12430496100363407,74.80314960629921,0.697259921295247,0.08842818811010833,63.297872340425535,0.8994675504929207,0.059191081643500204,83.87096774193549,0.8992568242488087,0.0969055982463637,56.09756097560976,1.1508766381463968,0.2569190906645034,64.70588235294117,0.8699997681250314,0.1192408391319025,50.0,0.2659381427110584,0.1261036828537449,50.0,0.35265039086533045,0.09900225578577763,42.857142857142854,0.693052770333168,0.2514120479537231,30.0,0.7284189559728225,0.08041103483150826,71.42857142857143,0.5041161207035255
22,0.47159686414341434,0.08441451486986044,59.130434782608695,0.12578797228360092,66.92913385826772,0.10257186160390687,0.08351712559810781,60.63829787234043,0.7664720949294788,0.09646832859504759,83.87096774193549,0.039401600460544146,0.12823129293707067,46.34146341463415,1.0152253047727975,0.24855027539578814,64.70588235294117,0.20788598413169362,0.16381525017639434,75.0,0.38674876099039496,0.11601125214304116,33.33333333333333,0.35351794640295553,0.09895120230146483,57.14285714285714,0.6932165607400606,0.20055340886801987,50.0,0.4650478543594015,0.10772210878112153,42.857142857142854,1.1125439122775338
23,0.6512797216870512,0.08382171077509128,58.26086956521739,0.11031708244520887,75.59055118110236,0.07453774298261977,0.08370104372428999,62.76595744680851,0.8167749591826388,0.07403075974714018,90.32258064516128,0.04837894233630869,0.10121296073862918,46.34146341463415,0.617698475234807,0.16985138919225767,64.70588235294117,0.47262986808357865,0.15246202058114242,62.5,0.3370864861014527,0.10674538428926411,41.66666666666667,0.6378835367751404,0.09884875534742885,71.42857142857143,0.6918384721835636,0.2106188944613061,30.0,0.49692622682521803,0.10789570780815361,42.857142857142854,0.7417909301212177
24,0.518715567703469,0.07977609911079485,67.82608695652173,0.11495855322580363,80.31496062992126,0.008636187112897303,0.08312301168519717,64.8936170212766,0.6794645008864043,0.09767161316583364,96.7741935483871,0.37671236492236004,0.10475565617707536,46.34146341463415,0.6075273661480306,0.2165409157417874,64.70588235294117,0.335516332230764,0.12618575124951706,50.0,0.38458336069670135,0.11411706297832779,33.33333333333333,0.22834639582410934,0.09865479997518865,64.28571428571429,0.6921671894391025,0.25725309572210925,40.0,0.8882768548424677,0.0855145270723723,71.42857142857143,0.7239133138210454
25,0.7563574608371184,0.08261010373521441,60.86956521739131,0.14366961787755866,69.29133858267717,0.2690061829245249,0.08432432436679502,62.76595744680851,0.5982701798876409,0.082195480010591,93.54838709677419,0.08446316426921967,0.09049483543382303,48.78048780487805,0.48320287094232084,0.24881432425625463,64.70588235294117,0.027633312894167712,0.19099524825024944,50.0,0.483335218930809,0.1235269954924993,33.33333333333333,0.45637189533322253,0.09826672343397706,71.42857142857143,0.693523438490998,0.35280369453119353,30.0,0.3860662588377291,0.09325549863278793,57.14285714285714,0.8125869936296998
26,0.765256362939902,0.08533618564768863,60.0,0.13798946873914686,66.14173228346458,0.30375438570940283,0.08271468655364453,59.57446808510638,0.5225694868945169,0.05159382051106913,90.32258064516128,0.023157123831935817,0.10416910482349424,48.78048780487805,0.6624959154149295,0.2280655236681173,70.58823529411765,0.24146697634443096,0.1016880671122816,50.0,1.7879829436498138,0.1120084221131762,41.66666666666667,0.38744962288974477,0.09417844193345633,64.28571428571429,0.5004243325482847,0.3000481128076275,40.0,0.38320904642821174,0.12381955558308577,28.57142857142857,0.6962099463983679
27,0.3944845851830431,0.09066217723582398,60.86956521739131,0.17653702900325968,72.44094488188976,0.7397349772535513,0.09365938157467374,60.63829787234043,0.28901958643966585,0.10293209370362164,83.87096774193549,0.03559543028314474,0.11091397154919301,51.21951219512195,0.935568647308236,0.6856829900939497,70.58823529411765,0.011443713494842172,0.10282837990981812,50.0,0.3861356019608984,0.14815679046259966,75.0,0.33498197911390293,0.09274410007380644,64.28571428571429,0.6899148582331789,0.33100772290748076,30.0,0.48187344742467714,0.09830164582258186,71.42857142857143,0.5518449462330195
