,BIP,BIP,BIP,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5425376939879942,0.06712544122188951,70.96774193548387,0.124637297726817,60.0,0.702852932180142
1,0.6227192022577929,0.05679606895074446,80.64516129032258,0.1750810133089494,40.0,0.4702910112487657
2,0.37131904679196337,0.05533507491585654,77.41935483870968,0.185934481383881,50.0,0.26810317302128117
3,0.003505500479558213,0.1127620088487231,67.74193548387096,0.11064974400762975,70.0,0.17860586537313122
4,0.0638961823789848,0.08207174839157878,74.19354838709677,0.18301747431431664,60.0,0.12231232234021465
5,0.07281853978761477,0.05893415905715987,74.19354838709677,0.33612237687620833,50.0,0.03244487596353414
6,0.07293597277027092,0.07079910621227524,67.74193548387096,0.37186664735921726,60.0,0.02768132651523366
7,0.006486410020292824,0.07716574232259163,70.96774193548387,0.366886018101521,60.0,0.03564982626417397
8,0.05972240702593301,0.08986231574506597,74.19354838709677,0.21383640923862193,50.0,0.006540450079973115
9,0.0020191659653323864,0.09043152873290239,70.96774193548387,0.23773803098131902,50.0,0.004620457959359841
10,0.002943681955553302,0.09248119043306843,74.19354838709677,0.44304912251771433,60.0,0.003736668232797426
11,0.00601507176896983,0.09958198493154347,74.19354838709677,0.6896774887935118,60.0,0.003509684176619569
12,0.0033427088279403237,0.09548814463434913,74.19354838709677,0.4550730502726396,60.0,0.0035060892754511293
13,0.003301235193680492,0.10220107656262693,70.96774193548387,0.295983861750943,60.0,0.0023545395842916677
14,0.001386366734762335,0.09809216117068997,74.19354838709677,0.4916540915541507,60.0,0.0019965032010540746
15,0.002250108321995424,0.10289293134337585,74.19354838709677,0.7565433573765714,60.0,0.0018244084511610545
16,0.0021602960534009637,0.10107599688978905,77.41935483870968,0.32040640798679826,60.0,0.0016045319085852838
17,0.0011548407360980537,0.10365403504540109,77.41935483870968,0.5419311964756146,60.0,0.0017721353074865408
18,0.0014567005992101867,0.1045676800014594,77.41935483870968,0.24049210128650983,60.0,0.001424317623474304
