,ADHD,ADHD,ADHD,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6910760482173769,0.0899999460501735,66.95652173913044,0.10676267167974841,46.15384615384615,0.6955607788472054
1,0.6858228660114644,0.08804521576535475,66.95652173913044,0.10659466992352545,46.15384615384615,0.6945668339664174
2,0.6798440158310688,0.08498756473764318,66.95652173913044,0.10659163519580453,46.15384615384615,0.6958116496486957
3,0.5873106274224799,0.08538532616140386,66.95652173913044,0.1065455282418051,46.15384615384615,0.6911474761509663
4,0.6738369406170808,0.08622162555958986,66.95652173913044,0.10662741571838416,46.15384615384615,0.6904944340981101
5,0.6089527551483853,0.08526914031746773,66.95652173913044,0.1066037855409023,46.15384615384615,0.7001281871386533
6,0.6807640162640559,0.08731630928390462,66.95652173913044,0.10588290433482579,46.15384615384615,0.6823592689172773
7,0.6165761016690315,0.08443099621753393,66.95652173913044,0.16036749372900902,46.15384615384615,9.325298390887884
8,0.6562672062193562,0.08451069469597622,66.95652173913044,0.10698645302208762,46.15384615384615,0.6939690359699554
9,0.6675637462172133,0.0852706860434573,66.95652173913044,0.10579704407150006,46.15384615384615,0.7206848058198495
10,0.9063203171297929,0.08470825443376873,66.95652173913044,0.10645215294030066,46.15384615384615,0.7580770456348255
11,0.6361674840992568,0.08962098751779053,51.30434782608696,0.10644659818876676,46.15384615384615,0.6907050514211646
12,0.4871230652539831,0.10642581596390516,57.391304347826086,0.10587163796052626,84.61538461538461,0.6953550031740751
13,0.29261930926015267,0.101807798082783,56.52173913043478,0.6818164535590925,46.15384615384615,0.4299717202383242
14,0.39451611945038123,0.08612923728374275,67.82608695652173,0.08788783642634196,61.53846153846154,9.488425914582761
15,0.880803646745235,0.09355376990454238,60.86956521739131,0.1178123709128298,46.15384615384615,0.49498000274641346
16,0.9387926696285571,0.12981500923305847,66.08695652173913,0.06878224568966562,61.53846153846154,1.5228125956234326
17,0.613051318786005,0.09062873936365744,51.30434782608696,0.05475695105920637,84.61538461538461,0.8401600459917301
18,0.6612647787562028,0.09284992579344,66.95652173913044,0.07212135199748984,84.61538461538461,0.5230705612898333
19,0.8047283320358882,0.10262460840616555,53.91304347826087,0.05434454600251747,84.61538461538461,2.5547353525330903
20,0.6930642079776473,0.10372367377826103,38.26086956521739,0.2313257113844929,53.84615384615385,2.458781889726655
21,0.6945565197398375,0.10387585919758521,43.47826086956522,0.10679735642425503,46.15384615384615,0.6576980481120482
22,0.07209755565317387,0.15539306480397214,66.95652173913044,0.23576740424185313,46.15384615384615,0.47569431633109005
23,0.6511071900356991,0.14121426737577644,61.73913043478261,0.09623358566984311,53.84615384615385,0.6525800072021605
24,0.43244111521795225,0.12526126204888982,68.69565217391305,0.43803495519377844,53.84615384615385,10.088228354827871
25,0.3020910654910606,0.09906318959673731,60.86956521739131,0.25112004096704515,69.23076923076923,2.678346959948638
26,0.193866081687536,0.12498235451579115,61.73913043478261,0.2556038905922159,76.92307692307693,0.4565814576218803
27,0.0016669741055087809,0.21250348560191193,68.69565217391305,0.2023568612768192,76.92307692307693,0.6145674142456189
28,0.6804552676100464,0.10421903649339696,59.130434782608695,0.22837490800221982,84.61538461538461,0.01563437229991759
29,0.723378040067316,0.12072623186451592,67.82608695652173,0.46683168077987747,53.84615384615385,7.296763367675447
30,1.2081239707329516,0.44452168119631175,40.869565217391305,0.0856398152498681,69.23076923076923,0.07300179343754927
31,0.286061752309072,0.31321417313549355,65.21739130434783,0.12190222049519923,69.23076923076923,2.5902171856050824
32,0.5726670764294453,0.31665501370305876,52.17391304347826,0.10003367068544652,76.92307692307693,1.0506393130161318
33,0.05188787423444628,0.22624184826650764,61.73913043478261,0.287273453297014,84.61538461538461,0.0019882054796654387
34,1.6386595686891667,0.45009859999988233,34.78260869565217,0.2281979780695509,53.84615384615385,1.710735698027709
35,0.2833274583170593,0.13337905065786354,53.91304347826087,0.11274386856821575,69.23076923076923,0.039107324202598416
36,0.32272202002447725,0.13704896231394859,67.82608695652173,0.19550642857613754,76.92307692307693,0.0018321866689555279
37,0.2929727108631728,0.11454654923464842,61.73913043478261,0.2760971503703813,84.61538461538461,1.360370207619347
38,0.3739370238690686,0.1491238462814609,64.34782608695652,0.14426156481487676,69.23076923076923,0.0006458957331553372
39,1.0087200346150826,0.28719577774635036,53.91304347826087,0.33068430626605616,69.23076923076923,0.2325298199315449
40,0.07761384026456904,0.16219607844035572,53.91304347826087,0.2168678487981654,84.61538461538461,0.00020789792924198907
41,0.7493469106704964,0.1484987388950384,61.73913043478261,0.34360006284862027,84.61538461538461,7.586309291654821e-05
42,0.019584853724378164,0.19393006688399878,52.17391304347826,0.35238613850924455,84.61538461538461,5.4100223437251925e-06
43,0.12821439022602074,0.1568968893465655,62.60869565217392,0.23094189184332256,84.61538461538461,8.654312333291423e-06
44,0.5833762150886753,0.22412960180769123,49.56521739130435,0.2390879979911736,84.61538461538461,2.243598631757977e-06
45,0.15767864753816158,0.39091636079913405,53.91304347826087,0.23893741574970467,84.61538461538461,7.342821260658816e-06
46,0.004791728517591703,0.5050703857768183,63.47826086956522,0.22971593653097633,84.61538461538461,1.0026726355272475e-05
47,0.0273015456756118,0.37941286453396683,45.21739130434783,0.3588644625891808,84.61538461538461,4.6450599087479057e-07
48,0.9834036224728514,0.2101254108720204,40.869565217391305,0.2322966984850994,84.61538461538461,6.779831476915365e-07
49,0.5140969524907684,0.33501213065051827,59.130434782608695,0.3703542382574995,84.61538461538461,6.672033760686819e-07
50,0.16035123778017657,0.21782716944016087,44.34782608695652,0.368357411906791,84.61538461538461,2.6107061673229376e-07
51,0.030134268196219127,0.23357927473255521,57.391304347826086,0.36907612786710564,84.61538461538461,2.2394820202202526e-06
52,0.10067055966639657,0.35809310401953953,44.34782608695652,0.24624321276600855,84.61538461538461,6.3340186136956854e-06
53,0.03899887893360696,0.2280742222570817,55.65217391304348,0.252811358447183,84.61538461538461,1.1742455135692535e-09
54,0.8553891120466158,0.2775152352270285,60.0,0.26182899987090863,84.61538461538461,4.793454742477761e-06
55,0.27303784702039413,0.3973878691876211,62.60869565217392,0.42422053488194666,84.61538461538461,1.8140965835726255e-06
56,0.007854657564083312,0.3305024702359073,57.391304347826086,0.4131483207292059,84.61538461538461,7.024090799541293e-06
57,0.7706921951597087,0.6748492469581757,60.0,5.580254531050318,53.84615384615385,7.65699765213442e-05
58,0.2838522552262382,0.6939009130036241,55.65217391304348,0.05502426343870886,84.61538461538461,0.1946137367552402
59,1.5829420127870275,1.0769873961222567,60.86956521739131,0.6278529248606244,53.84615384615385,0.5597130260168297
60,1.6013798174576603,0.5888631388538027,42.608695652173914,0.32657709277881797,53.84615384615385,0.19973387552763597
61,0.27604531930656295,0.35331306784316535,42.608695652173914,0.1194048986626419,84.61538461538461,0.23703486760239825
62,1.2365797500425684,0.999877667157405,59.130434782608695,0.07366935300187194,84.61538461538461,0.00034780272791646487
63,0.8068016408165561,0.7794096217919394,56.52173913043478,0.17436497176440086,69.23076923076923,1.4939290672788494
64,0.004741504391007695,0.8912423801239722,55.65217391304348,0.06113394716721018,76.92307692307693,1.044173207699534
65,0.00022393944111377172,0.7327544820333155,47.82608695652174,0.0710707864532189,84.61538461538461,0.02273332979831411
66,0.0011346876712861067,0.8564790364755858,54.78260869565217,0.1493454946635085,84.61538461538461,1.4816742593312664e-05
67,0.003938070425822183,0.8372985655086063,49.56521739130435,0.09582027009901564,84.61538461538461,0.0006039080150497996
68,0.0006684075854092304,0.8579396112798733,50.43478260869565,0.18643593657324775,84.61538461538461,3.180157159791944e-05
69,0.00017250142634430863,0.7962598418186415,51.30434782608696,0.30034288595003006,84.61538461538461,1.9491956649679202e-05
70,3.8547834713140684e-05,1.021752627125974,57.391304347826086,0.19291146250779356,84.61538461538461,1.0049776163920844e-06
71,0.0029754883299016963,0.6934176327794122,42.608695652173914,0.20624180308051973,84.61538461538461,6.964954538311002e-11
72,2.560471109576751e-06,1.0720994087511497,53.91304347826087,0.19717630292030686,84.61538461538461,2.9499348297556334e-05
73,0.9336794497348032,0.7642497013422075,45.21739130434783,0.29797628703586004,84.61538461538461,4.902686044738438e-08
74,0.0003457519924248549,0.7183821028980534,59.130434782608695,0.19833056543091088,84.61538461538461,3.620307187325888e-07
75,0.000109989665715622,0.9314858132452732,46.95652173913044,0.29068181296452084,84.61538461538461,3.294448591850451e-05
76,0.0011027283845658543,0.9067257862755967,46.08695652173913,0.29231939318165634,84.61538461538461,2.00680863876287e-05
77,4.1033712906686184e-05,0.8857867174106253,47.82608695652174,0.19624737789554073,84.61538461538461,2.173104391684776e-05
78,1.0417374797553486e-05,0.9552370999584419,49.56521739130435,0.19312423032502893,84.61538461538461,2.277896943977164e-07
