,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,5.421508882154876,2.9337271666716562,0.0,0.0,0.0,0.0,0.0,3.76912156556137,0.0,0.0,0.0,0.0,0.0,11.567120150558006,20.07603894077968,0.0,0.0,0.0,0.0,0.0,107.44104096187975,4.582790195622599,0.0,0.0,0.0,0.0,0.0,72.22612198021437,50.77543489894071,0.0,0.0,0.0,0.0,0.0,729.2905961222285,25.54322585651223,0.0,0.0,0.0,0.0,0.0,33.91378245471167,184.9975112645514,0.0,0.0,0.0,0.0,0.0,1303.9885517058192,45.80315538201158,0.0,0.0,0.0,0.0,0.0,147.27250764806126,112.65645767693489,0.0,0.0,0.0,0.0,0.0,888.3531689416989,48.60687831804332,0.0,0.0,0.0,0.0,0.0,688.0122364359997,187.54236695271607,0.0,0.0,0.0,0.0,0.0,1033.5144224363864,53.31131334904595,0.0,0.0,0.0,0.0,0.0,687.1351164610296,91.93995846149295,0.0,0.0,0.0,0.0,0.0,168.2962257873049,487.0676132947002,0.0,0.0,0.0,0.0,0.0,2830.085227435717,553.2747747110368,0.0,0.0,0.0,0.0,0.0,2586.398664989557,964.035878438341,0.0,0.0,0.0,0.0,0.0,4052.2666716594176,109.95451752656264,0.0,0.0,0.0,0.0,0.0,414.13433593030936
1,25.43085802115027,3.4510286434328363,0.0,0.0,0.0,0.0,0.0,11.213608058285091,0.0,0.0,0.0,0.0,0.0,15.65749834651689,19.69055657434006,0.0,0.0,0.0,0.0,0.0,98.09788422065472,2.7578244575135,0.0,0.0,0.0,0.0,0.0,29.18140782372085,23.389348522865873,0.0,0.0,0.0,0.0,0.0,248.66456483532338,13.580462476831785,0.0,0.0,0.0,0.0,0.0,33.78405201825575,184.67147447370195,0.0,0.0,0.0,0.0,0.0,1062.4851437275756,7.876065949217951,0.0,0.0,0.0,0.0,0.0,390.4847619138931,64.34322355593193,0.0,0.0,0.0,0.0,0.0,1172.6505259014025,15.6069687655884,0.0,0.0,0.0,0.0,0.0,440.1852118858677,172.86069218639284,0.0,0.0,0.0,0.0,0.0,1729.0246848078891,45.42248976244447,0.0,0.0,0.0,0.0,0.0,1007.538411437063,22.788771465257195,0.0,0.0,0.0,0.0,0.0,16.029075616754366,208.3943218557494,0.0,0.0,0.0,0.0,0.0,1016.6129893228513,253.02517732139592,0.0,0.0,0.0,0.0,0.0,965.9871242867182,654.8798076682693,0.0,0.0,0.0,0.0,0.0,3077.5942066491284,64.56149685846698,0.0,0.0,0.0,0.0,0.0,240.85794081150203
2,4.108269068417757,0.6770527420184413,0.0,0.0,0.0,0.0,0.0,0.769338625675461,0.0,0.0,0.0,0.0,0.0,35.39301468714958,15.655493472163279,0.0,0.0,0.0,0.0,0.0,76.72323529523892,2.245300933734765,0.0,0.0,0.0,0.0,0.0,8.193338677533369,22.21900829643122,0.0,0.0,0.0,0.0,0.0,610.166969165882,13.119019009632988,0.0,0.0,0.0,0.0,0.0,18.83273303295136,111.21912727002905,0.0,0.0,0.0,0.0,0.0,835.5197847309701,8.8052093991064,0.0,0.0,0.0,0.0,0.0,11.249050081775872,29.277137217065334,0.0,0.0,0.0,0.0,0.0,47.667209826059874,11.19689847999079,0.0,0.0,0.0,0.0,0.0,79.04975672150692,443.79631875084647,0.0,0.0,0.0,0.0,0.0,1089.3916764159233,24.85062128777728,0.0,0.0,0.0,0.0,0.0,621.3790523227681,36.34302462219517,0.0,0.0,0.0,0.0,0.0,9.249569974247501,194.43535030308868,0.0,0.0,0.0,0.0,0.0,876.4489385154499,71.51008445431157,0.0,0.0,0.0,0.0,0.0,514.7584106792972,444.74682870209637,0.0,0.0,0.0,0.0,0.0,1872.2035605323772,34.339722383123195,0.0,0.0,0.0,0.0,0.0,142.03980876934912
3,18.142758999184903,1.3697301425228288,0.0,0.0,0.0,0.0,0.0,4.568696960305264,0.0,0.0,0.0,0.0,0.0,26.161196892068503,6.83054700545491,0.0,0.0,0.0,0.0,0.0,29.494184174201177,1.7575584537963806,0.0,0.0,0.0,0.0,0.0,22.950446181543285,22.894331112941558,0.0,0.0,0.0,0.0,0.0,502.5851664922816,12.837174441945365,0.0,0.0,0.0,0.0,0.0,42.71991825699773,70.30023778340765,0.0,0.0,0.0,0.0,0.0,216.86277271495254,10.303121216564914,0.0,0.0,0.0,0.0,0.0,808.2781027567528,19.15390472608345,0.0,0.0,0.0,0.0,0.0,42.15821101703132,11.915885298274068,0.0,0.0,0.0,0.0,0.0,64.12372065082414,273.24434177094554,0.0,0.0,0.0,0.0,0.0,1664.6595781599747,6.863970505952492,0.0,0.0,0.0,0.0,0.0,374.1059627634747,24.503210812895656,0.0,0.0,0.0,0.0,0.0,79.74340733268302,133.58347788704745,0.0,0.0,0.0,0.0,0.0,114.52635494283749,34.556638839132845,0.0,0.0,0.0,0.0,0.0,105.81313823521874,269.656956252131,0.0,0.0,0.0,0.0,0.0,796.1275729764542,18.48629734292196,0.0,0.0,0.0,0.0,0.0,62.9922448300087
4,30.682258291893223,0.365733738220056,0.0,0.0,0.0,0.0,0.0,1.3012469622308735,0.0,0.0,0.0,0.0,0.0,8.295242366616373,0.6419573373908006,0.0,0.0,0.0,0.0,0.0,12.974712000979348,2.7294870146948425,0.0,0.0,0.0,0.0,0.0,59.53404554165284,37.67550238326936,0.0,0.0,0.0,0.0,0.0,396.2983963383523,11.626478471285683,0.0,0.0,0.0,0.0,0.0,49.60266107202041,28.58269411314796,0.0,0.0,0.0,0.0,0.0,297.2345676278749,20.05294378627693,0.0,0.0,0.0,0.0,0.0,48.902323296949056,22.533022072906622,0.0,0.0,0.0,0.0,0.0,175.16260156537737,17.416821810151184,0.0,0.0,0.0,0.0,0.0,146.88117675947382,227.57554571295557,0.0,0.0,0.0,0.0,0.0,698.071138488783,5.007043253358359,0.0,0.0,0.0,0.0,0.0,65.97931765976044,21.895653294687545,0.0,0.0,0.0,0.0,0.0,58.52875280115756,33.42987954526346,0.0,0.0,0.0,0.0,0.0,243.08881648145797,28.008915377970332,0.0,0.0,0.0,0.0,0.0,33.349452643769716,85.14759919779803,0.0,0.0,0.0,0.0,0.0,572.4389981691,13.791973239570387,0.0,0.0,0.0,0.0,0.0,55.401345594175446
5,5.814737284583987,2.975742737869192,0.0,0.0,0.0,0.0,0.0,6.795616870341679,0.0,0.0,0.0,0.0,0.0,44.253039023404796,0.3355178773958162,0.0,0.0,0.0,0.0,0.0,7.321876692860519,1.1755283569885577,0.0,0.0,0.0,0.0,0.0,7.405827467069131,21.178866994141128,0.0,0.0,0.0,0.0,0.0,174.9559235369289,7.756414360056434,0.0,0.0,0.0,0.0,0.0,3.1777096356053107,33.21603684526893,0.0,0.0,0.0,0.0,0.0,32.425377393320794,7.5672228583388375,0.0,0.0,0.0,0.0,0.0,0.003464407370986216,14.712578394562534,0.0,0.0,0.0,0.0,0.0,120.37922170843892,22.151830368198187,0.0,0.0,0.0,0.0,0.0,55.50183128767714,197.66784802229515,0.0,0.0,0.0,0.0,0.0,771.5908291950724,6.06403612716242,0.0,0.0,0.0,0.0,0.0,109.42135053109844,28.211092743448155,0.0,0.0,0.0,0.0,0.0,26.785205938015526,88.2513256496524,0.0,0.0,0.0,0.0,0.0,120.99438736936561,25.140688182426807,0.0,0.0,0.0,0.0,0.0,120.98559107680182,66.38006724309521,0.0,0.0,0.0,0.0,0.0,314.86534688507163,18.797360981735956,0.0,0.0,0.0,0.0,0.0,70.21915806805977
6,16.255051769562918,0.8765273719082501,0.0,0.0,0.0,0.0,0.0,1.085465083376415,0.0,0.0,0.0,0.0,0.0,10.47464041527393,0.3587406520348205,0.0,0.0,0.0,0.0,0.0,15.018805730960144,0.9034573604793542,0.0,0.0,0.0,0.0,0.0,6.977101216360779,20.418333470475726,0.0,0.0,0.0,0.0,0.0,494.63765314571145,11.0828494159621,0.0,0.0,0.0,0.0,0.0,1.4990458701583993,22.66924434326848,0.0,0.0,0.0,0.0,0.0,5.945745774479635,10.045896640739235,0.0,0.0,0.0,0.0,0.0,25.729269338032882,12.216549008125005,0.0,0.0,0.0,0.0,0.0,252.02296137923167,17.868744449641262,0.0,0.0,0.0,0.0,0.0,93.42114212395991,46.04657401520975,0.0,0.0,0.0,0.0,0.0,493.44267131001686,8.626031980447271,0.0,0.0,0.0,0.0,0.0,73.95021087080858,23.375974674526542,0.0,0.0,0.0,0.0,0.0,82.46215706499082,55.30472759003201,0.0,0.0,0.0,0.0,0.0,77.11896992073414,28.66739863013588,0.0,0.0,0.0,0.0,0.0,21.585435091937136,28.24343762409917,0.0,0.0,0.0,0.0,0.0,167.79309898486224,19.53817783382515,0.0,0.0,0.0,0.0,0.0,72.39269478484462
7,15.380331203135762,0.4710127058336896,0.0,0.0,0.0,0.0,0.0,0.8056638331790748,0.0,0.0,0.0,0.0,0.0,13.531223419968688,0.4707088580421816,0.0,0.0,0.0,0.0,0.0,8.87318947586258,3.1496193425950376,0.0,0.0,0.0,0.0,0.0,96.95312312167567,24.275515392336434,0.0,0.0,0.0,0.0,0.0,174.78209910766083,7.553342867938375,0.0,0.0,0.0,0.0,0.0,18.977528535403138,17.83180425464851,0.0,0.0,0.0,0.0,0.0,122.96105595565268,7.8250513095786305,0.0,0.0,0.0,0.0,0.0,3.5602520426317734,12.690645738019311,0.0,0.0,0.0,0.0,0.0,18.952536644616313,15.426430873969707,0.0,0.0,0.0,0.0,0.0,65.57885898820906,26.349014204249237,0.0,0.0,0.0,0.0,0.0,184.75587807082835,4.445293211664008,0.0,0.0,0.0,0.0,0.0,223.094677408632,18.125115490895283,0.0,0.0,0.0,0.0,0.0,141.080295054352,31.277080123662454,0.0,0.0,0.0,0.0,0.0,39.35976849863937,40.81480502261234,0.0,0.0,0.0,0.0,0.0,31.775855013887664,16.883863979970393,0.0,0.0,0.0,0.0,0.0,257.01293198876294,17.157917745465713,0.0,0.0,0.0,0.0,0.0,37.30452542705431
8,1.0901460753996874,0.9320379584111967,0.0,0.0,0.0,0.0,0.0,0.869046626618978,0.0,0.0,0.0,0.0,0.0,4.542096240407085,0.8347294351647272,0.0,0.0,0.0,0.0,0.0,4.606697442524199,1.3094360831811278,0.0,0.0,0.0,0.0,0.0,9.364070278510852,24.742341116678077,0.0,0.0,0.0,0.0,0.0,301.50543980101025,6.341799197330965,0.0,0.0,0.0,0.0,0.0,25.115945768923353,16.197768044078018,0.0,0.0,0.0,0.0,0.0,325.7373205443614,8.302219239653835,0.0,0.0,0.0,0.0,0.0,2.4282949186421834,11.521459816667885,0.0,0.0,0.0,0.0,0.0,142.56439682337242,13.932673755040748,0.0,0.0,0.0,0.0,0.0,30.742334347689933,22.117829101627834,0.0,0.0,0.0,0.0,0.0,345.54382348313646,2.9354919513671054,0.0,0.0,0.0,0.0,0.0,97.57072808809046,18.938148480270055,0.0,0.0,0.0,0.0,0.0,64.32358228033456,28.922536316292724,0.0,0.0,0.0,0.0,0.0,122.99649950589541,14.28924877668968,0.0,0.0,0.0,0.0,0.0,60.53993933227682,26.979092421307342,0.0,0.0,0.0,0.0,0.0,131.8881819996237,23.614696560964855,0.0,0.0,0.0,0.0,0.0,39.54077498090428
