,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.7174202588000026,0.693149975096566,55.55555555555556,0.4375,0.0,0.0,0.0
1,0.6933670752010941,0.6932277926250558,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5
2,0.6937611833125926,0.693279086697948,44.44444444444444,0.59375,0.3333333432674408,0.25,0.5
3,0.692292053521261,0.6933107671379699,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5
4,0.6978972277555796,0.6933641439320328,44.44444444444444,0.59375,0.3333333432674408,0.25,0.5
5,0.6962256371953816,0.6933530087686074,44.44444444444444,0.5,0.3333333432674408,0.25,0.5
6,0.6920384961789258,0.6933207885555821,44.44444444444444,0.53125,0.3333333432674408,0.25,0.5
7,0.6936358640285963,0.6933310182636787,44.44444444444444,0.5833333333333333,0.7727272808551788,0.6875,1.0
8,0.691786248628716,0.6933440367494663,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5
9,0.6935467983662184,0.6933844465448785,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0
10,0.6937021913603325,0.6934128827329824,44.44444444444444,0.53125,0.3333333432674408,0.25,0.5
11,0.6889949399087882,0.693411601526114,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0
12,0.6943100282600918,0.6934961714118918,44.44444444444444,0.59375,0.3333333432674408,0.25,0.5
13,0.6028078898906138,0.7414686424676886,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0
14,0.6354181800955182,0.761869525865787,44.44444444444444,0.53125,0.3333333432674408,0.25,0.5
15,0.691259276492124,0.693268421936674,44.44444444444444,0.6166666666666667,0.7727272808551788,0.6875,1.0
16,0.6930512590598544,0.6931825439222479,44.44444444444444,0.5,0.3333333432674408,0.25,0.5
17,0.6932253221917412,0.6931638720432166,44.44444444444444,0.46875,0.27272725105285645,0.2142857164144516,0.375
18,0.6932221692690651,0.6931631838426136,44.44444444444444,0.53125,0.1666666716337204,0.25,0.125
19,0.6931749261605417,0.6931641919103396,44.44444444444444,0.45,0.0,0.0,0.0
20,0.6931305988229305,0.6931752832619171,44.44444444444444,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204
21,0.6933214552414787,0.6931926841089084,44.44444444444444,0.46875,0.3333333432674408,0.25,0.5
22,0.6932099062600067,0.6931945399319791,44.44444444444444,0.41666666666666663,0.7727272808551788,0.6875,1.0
23,0.6931804287302882,0.6931960565290587,55.55555555555556,0.46875,0.3636363744735718,0.2857142984867096,0.5
24,0.6931419162726941,0.693198869214503,44.44444444444444,0.41666666666666663,0.25,0.20000000298023224,0.3333333432674408
25,0.6930398146692212,0.6932079283884081,33.33333333333333,0.46875,0.222222238779068,0.20000000298023224,0.25
26,0.6930014654728307,0.6932198062100394,44.44444444444444,0.40625,0.30000001192092896,0.25,0.375
27,0.6930217214493517,0.6932309996227882,55.55555555555556,0.40625,0.3636363744735718,0.2857142984867096,0.5
