,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,1016.2610561966444,110.18242013492723,0.0,0.0,0.0,0.0,0.0
1,532.5058022516212,94.97966972129525,0.0,0.0,0.0,0.0,0.0
2,927.5590250300056,75.03863513465522,0.0,0.0,0.0,0.0,0.0
3,454.2098542885721,52.81747324762703,0.0,0.0,0.0,0.0,0.0
4,461.2543327535836,31.16546349738922,0.0,0.0,0.0,0.0,0.0
5,361.43290017571996,14.895958109462105,0.0,0.0,0.0,0.0,0.0
6,11.480883349195791,11.492508032516906,0.0,0.0,0.0,0.0,0.0
7,50.08761667066682,25.221573333977002,0.0,0.0,0.0,0.0,0.0
8,142.03297198544226,32.5900553735676,0.0,0.0,0.0,0.0,0.0
9,199.7918414820545,27.093993759847137,0.0,0.0,0.0,0.0,0.0
10,40.776111693415515,17.34695197899186,0.0,0.0,0.0,0.0,0.0
11,58.053269619895545,12.262443430292334,0.0,0.0,0.0,0.0,0.0
12,56.761415186377,11.796128611854863,0.0,0.0,0.0,0.0,0.0
13,154.86296330060534,11.770141694436413,0.0,0.0,0.0,0.0,0.0
14,56.697228659760015,12.2439787056325,0.0,0.0,0.0,0.0,0.0
15,65.38534418323746,12.78028205081718,0.0,0.0,0.0,0.0,0.0
16,81.39525539906565,13.246918034907877,0.0,0.0,0.0,0.0,0.0
17,7.306929923162624,12.673059753605154,0.0,0.0,0.0,0.0,0.0
18,69.90080887270571,12.762457300964295,0.0,0.0,0.0,0.0,0.0
19,35.49954569699686,13.423060426064087,0.0,0.0,0.0,0.0,0.0
20,52.16453125258028,14.362813710990762,0.0,0.0,0.0,0.0,0.0
21,63.66251062825019,14.514323396256193,0.0,0.0,0.0,0.0,0.0
22,41.69798969832335,14.253892649585081,0.0,0.0,0.0,0.0,0.0
23,58.92958872855214,13.459136321937166,0.0,0.0,0.0,0.0,0.0
24,37.274121223184686,13.0572301622985,0.0,0.0,0.0,0.0,0.0
25,64.10018338725116,13.21983014086031,0.0,0.0,0.0,0.0,0.0
26,19.383891350311615,13.4909487562547,0.0,0.0,0.0,0.0,0.0
27,34.723067370632364,13.547287355904055,0.0,0.0,0.0,0.0,0.0
28,44.5606702650997,14.014642381986064,0.0,0.0,0.0,0.0,0.0
29,14.068070553137618,13.536764159023393,0.0,0.0,0.0,0.0,0.0
30,34.22192188928932,14.138436245886439,0.0,0.0,0.0,0.0,0.0
31,43.82317179884322,13.734264665933248,0.0,0.0,0.0,0.0,0.0
32,41.268874567037045,13.406817464273496,0.0,0.0,0.0,0.0,0.0
33,21.55874075310183,13.542654349317923,0.0,0.0,0.0,0.0,0.0
34,27.126769553263102,13.52272489631478,0.0,0.0,0.0,0.0,0.0
35,10.931207223786625,13.293829480165403,0.0,0.0,0.0,0.0,0.0
36,39.48801680806345,13.006657593262519,0.0,0.0,0.0,0.0,0.0
37,9.501651524516863,12.829559618336106,0.0,0.0,0.0,0.0,0.0
38,5.64495539161224,13.172162314284277,0.0,0.0,0.0,0.0,0.0
39,11.33258698862349,12.899531795148375,0.0,0.0,0.0,0.0,0.0
40,9.173984976476339,12.88309499157179,0.0,0.0,0.0,0.0,0.0
41,3.179345867552263,12.952282321656343,0.0,0.0,0.0,0.0,0.0
42,2.280654502132315,13.361091020362567,0.0,0.0,0.0,0.0,0.0
43,1.567066013299885,13.14148078292862,0.0,0.0,0.0,0.0,0.0
44,10.335255399895415,13.222365026501446,0.0,0.0,0.0,0.0,0.0
45,4.414925190626647,12.835984930139052,0.0,0.0,0.0,0.0,0.0
46,3.1855836777205795,12.70563385413516,0.0,0.0,0.0,0.0,0.0
47,6.825785180914801,13.013572927003045,0.0,0.0,0.0,0.0,0.0
48,5.6819485877234355,12.45964938242257,0.0,0.0,0.0,0.0,0.0
49,11.039926847286642,12.303255999711203,0.0,0.0,0.0,0.0,0.0
50,3.943646131049679,13.536987015552066,0.0,0.0,0.0,0.0,0.0
51,0.34414883528426776,12.428440409475135,0.0,0.0,0.0,0.0,0.0
52,2.7628172330646983,12.766105634254696,0.0,0.0,0.0,0.0,0.0
53,5.895277068286115,13.110709781849808,0.0,0.0,0.0,0.0,0.0
54,2.8039308474972637,12.876568237633863,0.0,0.0,0.0,0.0,0.0
55,0.9889121598953672,12.494690479467772,0.0,0.0,0.0,0.0,0.0
56,2.8932410688454446,12.569693829925882,0.0,0.0,0.0,0.0,0.0
57,2.288013628723007,12.598126379308582,0.0,0.0,0.0,0.0,0.0
58,0.15745393434049176,12.753501783668396,0.0,0.0,0.0,0.0,0.0
59,0.08037534705967082,11.821796311499613,0.0,0.0,0.0,0.0,0.0
60,1.2670408201784462,11.539665274878761,0.0,0.0,0.0,0.0,0.0
61,0.6854564874410335,11.75329671477688,0.0,0.0,0.0,0.0,0.0
62,0.17705961225829234,12.209922313034275,0.0,0.0,0.0,0.0,0.0
63,1.8697504904088922,12.733378304916773,0.0,0.0,0.0,0.0,0.0
64,2.856917423130711,12.84848675926508,0.0,0.0,0.0,0.0,0.0
65,4.255522895091341,12.79263221012482,0.0,0.0,0.0,0.0,0.0
66,2.336794667862297,12.697233801702684,0.0,0.0,0.0,0.0,0.0
67,1.5950865509624257,13.493310967621882,0.0,0.0,0.0,0.0,0.0
68,3.528733301876945,12.497148702485518,0.0,0.0,0.0,0.0,0.0
69,5.182935921246022,12.913399113062566,0.0,0.0,0.0,0.0,0.0
70,1.46360430378407,13.261192679784672,0.0,0.0,0.0,0.0,0.0
71,1.4770998683752106,12.445640596883754,0.0,0.0,0.0,0.0,0.0
72,0.1027789703881116,12.528452536772091,0.0,0.0,0.0,0.0,0.0
73,0.4106405298128291,12.263252723413627,0.0,0.0,0.0,0.0,0.0
74,0.7396765854122043,12.078027793604305,0.0,0.0,0.0,0.0,0.0
75,1.7742281376501945,12.243658061315374,0.0,0.0,0.0,0.0,0.0
76,2.0989981739832357,11.886478041370783,0.0,0.0,0.0,0.0,0.0
77,0.10423098464404612,11.744217489944736,0.0,0.0,0.0,0.0,0.0
78,0.20641412603386577,12.079798242268447,0.0,0.0,0.0,0.0,0.0
79,0.12984726907701677,12.012727524214341,0.0,0.0,0.0,0.0,0.0
80,1.3578770707368246,11.70300108150954,0.0,0.0,0.0,0.0,0.0
81,1.7190337564483165,11.92484777199776,0.0,0.0,0.0,0.0,0.0
82,0.8395824018524103,11.939817386897987,0.0,0.0,0.0,0.0,0.0
83,0.2972157106123551,12.417940376550519,0.0,0.0,0.0,0.0,0.0
84,0.47424360057091774,12.49553242222567,0.0,0.0,0.0,0.0,0.0
85,0.3210920244579978,11.814606815933205,0.0,0.0,0.0,0.0,0.0
86,0.6216221241318193,11.757272870896115,0.0,0.0,0.0,0.0,0.0
87,1.0525299659232241,11.712533632493772,0.0,0.0,0.0,0.0,0.0
88,0.6499859390188791,12.002546084033385,0.0,0.0,0.0,0.0,0.0
89,0.5135965294230123,12.002265190637045,0.0,0.0,0.0,0.0,0.0
90,0.03206980735738645,12.039891609286174,0.0,0.0,0.0,0.0,0.0
91,1.2083273055446087,12.169314851238548,0.0,0.0,0.0,0.0,0.0
92,1.7276788220044628,11.458933079175855,0.0,0.0,0.0,0.0,0.0
93,0.8126260934327112,11.596705806541957,0.0,0.0,0.0,0.0,0.0
94,0.8989471830939174,12.243841922604789,0.0,0.0,0.0,0.0,0.0
95,3.1663795602507125,13.26885183267923,0.0,0.0,0.0,0.0,0.0
96,9.923922603940394,13.384582127961183,0.0,0.0,0.0,0.0,0.0
97,0.05449864756041174,12.761424726566307,0.0,0.0,0.0,0.0,0.0
98,0.45935503598681215,12.375392193949583,0.0,0.0,0.0,0.0,0.0
99,4.029052210478618,12.211247213121027,0.0,0.0,0.0,0.0,0.0
