,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.607105969731029,0.5644312405984013,78.57142857142857,0.8111111111111111,0.6785714328289032,0.875,0.6666666716337204,0.6309142740956424,71.09375,0.8148437500000001,0.5956033673137426,0.7666666693985462,0.5031250044703484,0.19825459035046877,0.6793205888859324,60.84656084656085,0.5968749999999999,0.42858045051495236,0.5729166679084301,0.36646825696031254,0.6795227728726977,0.5832203421159877,62.5,0.8291666666666667,0.5714285895228386,0.46666667237877846,0.7916666716337204,0.32260644176419784,0.5961407941964753,61.111111111111114,0.5416666666666666,0.4000000059604645,0.6666666666666666,0.3055555621782939,0.6624844249667512,0.9758713769891385,44.44444444444444,0.5416666666666667,0.6428571492433548,1.0,0.5833333358168602,0.6409548061883992,0.6997124785223565,61.53846153846154,0.7,0.5357142686843872,0.75,0.5000000149011612,0.8863783374911817,0.7388858123536011,25.0,0.26666666666666666,0.25,0.20000000298023224,0.3333333432674408,0.693442688371614,0.6978914455617101,64.65517241379311,0.5245238095238095,0.0,0.0,0.0,0.33552822741450683,0.6982774169749528,52.38095238095239,0.5993055555555555,0.5522486915191015,0.7166666686534882,0.53055556366841,0.692549557948007
10,0.693713868374275,0.6188009739951738,78.57142857142857,0.84375,0.6666666865348816,1.0,0.5,0.7468315303524978,68.75,0.8777901785714286,0.521279763430357,0.765625,0.4205357190221548,0.008765899827814535,0.683477960588515,62.96296296296296,0.64375,0.5170634972552458,0.6562500037252903,0.46319445098439854,0.6167680154437748,0.47834680167857424,81.25,0.825,0.5750000029802322,0.75,0.5000000074505806,0.039519176347630344,0.7996101594937572,55.55555555555556,0.5654761904761905,0.3055555621782939,0.6666666666666666,0.2142857164144516,0.020349070222470192,1.2738160585132,33.33333333333333,0.6666666666666667,0.1428571492433548,0.5,0.0833333358168602,0.6787447926861182,0.8139303651020984,61.53846153846154,0.7291666666666667,0.3333333432674408,0.5,0.25,0.4706669324120845,0.6943204442337173,25.0,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.6199264219837742,0.6819469152950384,63.793103448275865,0.5353968253968254,0.0,0.0,0.0,0.4668128241567202,0.7356078556737375,57.14285714285714,0.5646825396825398,0.59140212337176,0.7055555582046509,0.5992063557108244,0.6382628026067286
11,0.5848039540251198,0.5786636939927943,78.57142857142857,0.8555555555555556,0.6500000059604645,1.0,0.5000000149011612,0.6403754194625803,71.875,0.8380952380952381,0.6247023921459913,0.8312500044703484,0.5303571531549096,0.300105165567611,0.6788231270625865,55.55555555555556,0.668030753968254,0.5208754229048888,0.524206355214119,0.5828373084465662,0.9131409582558827,0.4469121069072306,84.375,0.7418154761904762,0.5809523910284042,0.75,0.4791666716337204,0.16636473502593233,0.6039872597940353,72.22222222222221,0.8380952380952381,0.8333333532015482,0.8333333333333334,0.9047619104385376,0.9891068653704809,1.0128389079946867,33.33333333333333,0.75,0.125,0.5,0.0714285746216774,0.32669903819640883,0.7065542350938507,46.15384615384615,0.6833333333333333,0.20000000298023224,0.25,0.1666666716337204,1.0344136320432766,0.7009611885216833,50.0,0.7333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6384209053856422,0.7322875939002339,64.65517241379311,0.4953968253968254,0.0,0.0,0.0,0.2140408047497258,0.700292695575891,54.761904761904766,0.4465277777777778,0.4305555572112401,0.583333338300387,0.361111119389534,0.6896423842022771
12,0.7955082807021876,0.5821675159606876,85.71428571428571,0.8333333333333333,0.75,1.0,0.6666666716337204,0.6696109882322328,73.4375,0.8495907738095237,0.581912886351347,0.765625,0.4940476268529892,0.2199106784919843,0.7400123171726939,56.08465608465608,0.675719246031746,0.6319192561010519,0.5184027875463167,0.8880952422817548,1.2522280268379833,0.45074623895687477,84.375,0.796875,0.7083333432674408,0.875,0.625,0.0174543303896292,0.5998155684205195,61.111111111111114,0.8055555555555555,0.4444444378217061,0.4444444378217061,0.4444444378217061,0.09304828507637992,1.1302565711464638,33.33333333333333,0.75,0.125,0.5,0.0714285746216774,0.5408754227160103,1.2816118408895485,53.84615384615385,0.55,0.6749999821186066,0.5142857283353806,1.0,0.14687920377502067,0.6786445767341713,62.5,0.8,0.4000000059604645,0.5,0.3333333432674408,0.6933155577629009,0.6637268691029811,63.793103448275865,0.5328571428571428,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.5769476475259776,0.7049040396779116,54.761904761904766,0.5930555555555556,0.5888648529847463,0.5666666726271311,0.6583333363135656,0.5355252662595081
13,0.5847616756994062,0.5797807797192709,78.57142857142857,0.7666666666666666,0.6500000059604645,1.0,0.5000000149011612,0.523214481170669,76.5625,0.8481770833333334,0.7697420865297318,0.8020833414047956,0.7864583414047956,0.33763508538049497,0.69843799755257,56.613756613756614,0.6851934523809523,0.554807011038065,0.5509920703868071,0.6497023875514666,0.17940862743200817,0.4848650153468259,84.375,0.7666666666666666,0.6916666775941849,0.875,0.5833333432674408,0.024592419355076077,0.6136650881065716,72.22222222222221,0.6208333333333333,0.694444457689921,1.0,0.5333333412806193,0.27667875746808124,1.1963060967137318,22.22222222222222,0.6666666666666667,0.0,0.0,0.0,0.6686196237067152,1.0837107484321098,53.84615384615385,0.3125,0.1666666716337204,0.25,0.125,0.21396686558277267,0.7308266735500468,50.0,0.26666666666666666,0.0,0.0,0.0,0.7301163884664735,0.7391175563907232,64.65517241379311,0.523015873015873,0.0,0.0,0.0,0.6663583988967301,0.7315030592414679,59.523809523809526,0.5868055555555556,0.6893162479003271,0.611111119389534,0.8690476218859354,0.7142809568652138
14,0.8574694815768006,0.6058069801259478,64.28571428571429,0.5625,0.375,0.375,0.375,0.6226620331027499,74.21875,0.8462797619047618,0.6937680505216122,0.7463541738688946,0.6927083395421505,0.36976715567924917,0.7366598184003094,61.37566137566137,0.6449652777777777,0.5763287829856077,0.5694444477558136,0.6354166722546021,0.1660769533311633,0.7633600532291048,68.75,0.7166666666666667,0.5773809552192688,0.5166666731238365,0.7083333432674408,0.19504392358625067,0.4696359635995269,77.77777777777779,0.8666666666666667,0.8333333333333334,0.8888888955116272,0.8000000019868215,0.18429039989813234,1.144792742050994,44.44444444444444,0.75,0.222222238779068,0.5,0.1428571492433548,0.6922488252240301,0.8701344353931226,46.15384615384615,0.7083333333333333,0.1428571492433548,0.25,0.10000000149011612,0.21862628122936104,0.7412900806669247,37.5,0.2,0.0,0.0,0.0,0.686251628785239,0.6626811290993363,62.93103448275862,0.5238888888888888,0.124444446961085,0.16666666666666666,0.10000000198682149,0.4442295902215807,0.6975823017659611,66.66666666666666,0.6333333333333333,0.6592592845360438,0.8055555572112402,0.5666666775941849,0.5154925006388718
15,0.3959689366165481,0.5864216035041752,78.57142857142857,0.8125,0.6666666865348816,1.0,0.5,0.8241620919546158,67.96875,0.8177455357142858,0.515277786180377,0.7916666679084301,0.4053571503609419,0.4387819390145314,0.7165737584395024,61.904761904761905,0.6766617063492064,0.41408730546633404,0.6458333333333334,0.33194444825251895,0.2224582080552925,0.4582620608743787,87.5,0.8166666666666667,0.7666666731238365,0.875,0.7083333358168602,0.1358124810682293,0.5451436601440404,66.66666666666666,0.6777777777777777,0.4696969787279765,0.5555555621782938,0.4111111064751943,0.34194351221770425,1.592942263693811,22.22222222222222,0.625,0.0,0.0,0.0,0.6989786659217673,1.272664024550055,61.53846153846154,0.6979166666666667,0.3333333432674408,0.5,0.25,1.01463074021107,0.7029161143327741,50.0,0.2,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6917593526978517,0.861537072103473,64.65517241379311,0.5059126984126984,0.0,0.0,0.0,0.4316982103155287,0.6716761080832341,61.904761904761905,0.6805555555555555,0.46262627343336743,0.5555555572112402,0.4166666666666667,0.808398798906376
16,0.49286172755749885,0.5807752929205315,78.57142857142857,0.711111111111111,0.6500000059604645,1.0,0.5000000149011612,0.6803027512024835,71.875,0.8244791666666668,0.6138392947614193,0.90625,0.4833333399146795,0.24937686638649023,0.7187688623390076,63.49206349206349,0.6663194444444444,0.48343254749973613,0.6625000002483526,0.4402777838210265,0.34022985835541475,0.41293469882375483,87.5,0.8139880952380952,0.630952388048172,0.75,0.5625,0.18714785404140705,0.6377921706559617,61.111111111111114,0.8444444444444444,0.6888889273007711,0.6333333452542623,0.800000011920929,0.10956578166148474,1.5499623740350175,22.22222222222222,0.5357142857142857,0.0,0.0,0.0,0.6521488692666324,1.7717964752009157,61.53846153846154,0.3,0.25,0.5,0.1666666716337204,0.4714891354325872,0.7854784310527801,62.5,0.06666666666666667,0.0,0.0,0.0,0.3919675174912074,1.2435352695518858,64.65517241379311,0.5163888888888889,0.0,0.0,0.0,0.030791405035784612,0.7177897849098459,57.14285714285714,0.48888888888888893,0.5426407059033712,0.5111111203829447,0.6361111203829447,0.8527197634320417
17,0.385528907941468,0.7753962616471001,50.0,0.84375,0.5357142984867096,0.45000000298023224,0.75,0.6471847061865722,74.21875,0.8507812500000002,0.6459054965525866,0.7166666686534882,0.6406250009313226,0.2169909180160523,0.7528749968091679,61.904761904761905,0.7023065476190475,0.5388798775772253,0.5963293711344401,0.5670634986211857,0.3931944125795425,0.5797600101865906,87.5,0.8364583333333333,0.7892857193946838,0.875,0.7291666716337204,0.011370258854104594,0.6343737119955485,66.66666666666666,0.7777777777777778,0.6507936616738638,1.0,0.5555555572112402,0.07359895897074471,1.2298925913239847,22.22222222222222,0.75,0.0,0.0,0.0,0.6141993673402921,1.2100649358350615,61.53846153846154,0.6,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.08956413677015224,0.7361148100474644,50.0,0.26666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6029061167276247,0.6685433771547001,65.51724137931035,0.5088492063492064,0.08888888756434123,0.2,0.05777777930100759,0.38018085282635916,0.9461253732129703,42.857142857142854,0.751984126984127,0.0,0.0,0.0,0.3523517315870458
18,0.914740573460053,0.5725390077223528,64.28571428571429,0.7111111111111111,0.533333346247673,0.5833333432674408,0.5000000149011612,0.932894761082611,75.0,0.8388020833333333,0.6607143059372902,0.7770833373069763,0.6460565533488989,0.06824672985836909,0.759159753832474,64.55026455026454,0.6270585317460317,0.5364748761057854,0.6680555560936531,0.49841270595788956,0.6404036226182176,0.5881862605869171,81.25,0.875,0.690476194024086,0.6666666716337204,0.8125,0.023115122093547522,0.5490932425500713,66.66666666666666,0.9333333333333332,0.40740742286046344,0.6666666666666666,0.3333333383003871,0.034805889680985816,1.524200397572364,22.22222222222222,0.625,0.0,0.0,0.0,0.3320942245619439,1.3035599702124903,46.15384615384615,0.40625,0.1666666716337204,0.25,0.125,0.7310095556851189,0.7045775287249003,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.5831020920667643,0.6888811556053202,62.93103448275862,0.5651190476190476,0.13777777949968975,0.15,0.16666666666666666,0.035363037030789,0.6863069287660599,69.04761904761905,0.7178571428571429,0.56843434770902,0.7444444497426351,0.4769841382900874,0.6774286803516011
19,0.5086436788500562,0.5546785640005595,71.42857142857143,0.75,0.5833333432674408,0.75,0.5,0.7395391420446915,76.5625,0.7940104166666667,0.7451885119080544,0.8281250037252903,0.69166667945683,0.15952492350909594,0.839431853328934,59.78835978835979,0.6737847222222221,0.6064960596462091,0.5647817552089691,0.7016865139206251,0.4577785736171245,0.8316292643203296,56.25,0.9375,0.5166666656732559,0.3916666731238365,0.9375,0.7849943774102013,0.5651113084236168,77.77777777777779,0.888888888888889,0.8030303319295248,0.682539681593577,1.0,0.03969861003702865,1.0699802902432642,44.44444444444444,0.625,0.6428571492433548,1.0,0.5833333358168602,0.6963287832801948,1.3305277203431158,46.15384615384615,0.3958333333333333,0.1428571343421936,0.1666666716337204,0.125,0.0019049671776499475,0.7798571090968045,75.0,0.8,0.75,0.6000000238418579,1.0,0.6657893321484004,0.830512509641345,63.793103448275865,0.6068650793650794,0.12666666706403096,0.23333333333333334,0.09666666686534882,2.407535697830518,0.7549326150551379,52.38095238095239,0.5952380952380952,0.5987373888492584,0.6277777825792631,0.6674603273471197,0.53876081248498
20,0.4915714003763054,0.5537992636859338,71.42857142857143,0.8125,0.6000000089406967,0.8333333432674408,0.625,1.3273224514185233,68.75,0.8202380952380952,0.5487283691763878,0.7687500007450581,0.4470238173380494,0.038620218658874876,0.7705828747014691,65.07936507936508,0.6483878968253968,0.48757817472020787,0.6041666691501936,0.44394841976463795,0.29121512953829154,0.6397253176359607,81.25,0.8333333333333333,0.6416666731238365,0.875,0.5416666716337204,1.0838792643694397,1.2635627296828713,61.111111111111114,0.6011904761904762,0.37037038803100586,0.6666666666666666,0.2619047661622365,0.0035333339558775187,1.5080995518088365,22.22222222222222,0.6666666666666667,0.0,0.0,0.0,0.32114292024363683,1.427181261834326,53.84615384615385,0.45,0.25,0.5,0.1666666716337204,0.0772252862121764,0.7005119267374056,25.0,0.26666666666666666,0.0,0.0,0.0,0.5426082236071285,0.7600344749539731,62.93103448275862,0.6371031746031746,0.08222222129503885,0.2,0.052222223083178206,0.5379685443270007,0.7346710218368537,54.761904761904766,0.6069444444444444,0.39898990591367084,0.4250000019868215,0.3777777850627899,0.6037741637093764
21,0.46096036076744945,0.5990961936460251,71.42857142857143,0.7444444444444445,0.6857142746448517,0.75,0.6666666865348816,1.022181152283882,75.78125,0.75078125,0.6741477306932211,0.883333332836628,0.5833333386108279,0.08372693318406144,0.9690941640507064,56.613756613756614,0.6631448412698413,0.5834445767104626,0.533730166653792,0.708234133819739,0.09398741123347536,0.49816935282482916,81.25,0.7958333333333334,0.7083333358168602,0.7083333358168602,0.7083333358168602,0.0191516374438576,0.5311239737879826,83.33333333333334,0.7999999999999999,0.9141414364178976,0.8492063482602438,1.0,0.027527334857367265,1.2115277173292875,22.22222222222222,0.75,0.0,0.0,0.0,0.23733977553320448,1.2321037582694432,53.84615384615385,0.5104166666666666,0.4166666716337204,0.5,0.375,0.002041117611748295,0.7570278654975785,50.0,0.4,0.0,0.0,0.0,0.5062635373443735,0.8635045113852085,64.65517241379311,0.6463888888888889,0.0,0.0,0.0,0.4034847601049677,0.7109408611132194,54.761904761904766,0.5659722222222222,0.6127465267976125,0.611111119389534,0.6952381034692129,0.7433819356014693
22,0.2730648012123609,0.7301990177097338,71.42857142857143,0.6666666666666666,0.6000000089406967,0.75,0.5000000149011612,1.12362568429977,73.4375,0.7919270833333334,0.5951923113316298,0.7604166679084301,0.5264881011098623,0.16366871511284709,0.9193022274961484,62.43386243386243,0.6690972222222221,0.5329034477472305,0.6032738133023182,0.5312500049670538,0.7811660136330605,0.6091631099689021,87.5,0.6919642857142857,0.6375000029802322,0.6875,0.6041666716337204,0.002268077258271699,0.5347206017676815,72.22222222222221,0.7888888888888889,0.6666666666666666,1.0,0.5666666676600774,0.1021011756897012,1.473216496132825,33.33333333333333,0.625,0.1428571492433548,0.5,0.0833333358168602,0.17063656542769334,1.743168531960237,61.53846153846154,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.01160109298922146,0.8998589130640668,50.0,0.13333333333333333,0.0,0.0,0.0,0.687718630803098,0.9679266708562466,61.206896551724135,0.5399603174603176,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3914866670001175,0.831577179196468,57.14285714285714,0.63125,0.4047619005044301,0.527777781089147,0.3361111159125964,0.8408659421064383
