,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7480534324939208,0.12314497213954685,58.82352941176471,0.08664436599591849,56.25,0.6932334420868809
1,0.6390926874257091,0.12045670518854586,41.17647058823529,0.08701321011509423,50.0,0.686530861796791
2,0.8605200058815514,0.1305327537463875,41.17647058823529,0.09161252426481414,50.0,0.6900252900725363
3,0.6529256490407486,0.12132096427063895,41.17647058823529,0.0955703309690737,50.0,0.7905552810417693
4,0.8123109064391995,0.13510088727646602,41.17647058823529,0.09542561038588848,50.0,0.5834752774973142
5,0.6009463570021913,0.12256090433104602,41.17647058823529,0.08670919647760081,56.25,0.6272104406910158
6,0.7894561205385655,0.12082738712091003,47.05882352941176,0.10511434835850814,50.0,0.6093134299665006
7,0.6455729832282097,0.14677201234758544,41.17647058823529,0.08604695239828457,37.5,0.7198289813807057
8,0.9872242883811546,0.12621836564396277,41.17647058823529,0.1145591290482269,50.0,0.4298475103459698
9,0.9646128377581666,0.1295951800598915,41.17647058823529,0.09675044383793995,62.5,0.5320478095184803
10,0.019437988860986962,0.22925351070236055,41.17647058823529,0.10610693594445471,56.25,0.22674080307110955
11,0.38339173647899455,0.17899641143862807,41.17647058823529,0.10623601549538397,62.5,0.5736717117986381
12,0.006020573787039549,0.1301231539472552,47.05882352941176,0.1091595929475088,50.0,0.20541515817073708
13,0.30466994595276164,0.3658032087219214,47.05882352941176,0.2283998176138141,62.5,0.047624731428321146
14,0.0004535443101376233,0.13534398732269487,58.82352941176471,0.31354729856104857,56.25,0.11008823151117751
15,0.08718277675941416,0.2087724608332828,58.82352941176471,0.19844730073649539,62.5,0.9276306581498297
16,0.050833080333213716,0.3052476431041605,47.05882352941176,0.2229333533302974,62.5,0.017419009193381425
17,0.055754880688042296,0.1367501302017041,52.94117647058824,0.4332086897285293,56.25,0.0038562040144105234
18,0.000717087805201264,0.26233456409270345,47.05882352941176,0.35929879435354206,56.25,0.03278548853807576
19,0.0014403188775470289,0.16489016442708054,64.70588235294117,0.24190970250273056,56.25,0.0005636449294748179
20,2.1321324850855227e-06,0.1623385818830914,52.94117647058824,0.3994699955964501,62.5,0.002574507767085446
21,0.010291821355067671,0.17355881357170524,64.70588235294117,0.2884591396065982,68.75,0.001064904267342332
22,2.417109966491301e-07,0.253609445474508,64.70588235294117,0.4039716980413652,68.75,0.0009456226994145801
23,2.8236456028109166e-07,0.2014939052996638,64.70588235294117,0.37910169470382327,68.75,0.000902798703638661
24,2.2156041406269113e-06,0.22373893151454743,64.70588235294117,0.2662184134487965,62.5,0.0014107681975964797
25,0.00042185983934668435,0.20231523217860858,64.70588235294117,0.36018555911989497,62.5,4.8574229732309943e-05
26,0.00044426328347438077,0.2019241203646218,64.70588235294117,0.39999217058212055,68.75,9.150148736061302e-05
27,1.053543485798469e-07,0.3596352827138942,64.70588235294117,0.40632055999689254,68.75,6.1098370475882e-05
28,0.001711990986594146,0.5864058363362221,64.70588235294117,0.4062200887206049,68.75,6.116512011634892e-05
29,1.2093384672796831e-05,0.540363655817186,64.70588235294117,0.402925974586561,68.75,5.626967544027134e-05
30,0.0001739841439767803,0.44032930564617284,64.70588235294117,0.397187263783217,68.75,3.914505808195321e-05
31,1.4739691136695346e-08,0.5241572540137693,64.70588235294117,0.396301530697747,68.75,7.801468387459944e-05
32,0.00020965287361095835,0.22361204300169377,64.70588235294117,0.39409469757251525,62.5,0.00010721599086116763
33,2.2463177648430442e-05,0.603391344460276,64.70588235294117,0.3882091137728022,62.5,1.9701205058701285e-05
34,0.0002894625461379194,0.23023247110744918,64.70588235294117,0.38553274096111445,62.5,2.473717125901796e-05
35,8.741077584984863e-05,0.23559245963757977,64.70588235294117,0.38268847733459965,62.5,1.1240783384384764e-05
36,0.0004577448863864349,0.23359878382419008,64.70588235294117,0.38234778791550134,62.5,5.375836473833878e-05
37,0.00024651112578737833,0.23456855079294325,64.70588235294117,0.3818238483659467,56.25,2.7788814115563828e-05
38,0.00035704833891614504,0.23770031741538028,64.70588235294117,0.3794491331695228,56.25,5.267942307330577e-05
