,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD
24,0.0025006250065769653,0.15811004470841095,59.375,0.24843965595684678,51.85185185185185,1.3608965250878524,0.17828868069427792,53.125,0.06786766011878229,0.2319107775037353,47.41379310344828,2.1208292978368752
25,0.10441009038613025,0.16408206146773135,57.8125,0.2594868525527205,50.264550264550266,1.196351424873084,0.17882704070652886,50.0,2.1436282397318127,0.23193985434326123,43.96551724137931,0.5829454245729475
26,0.2598934326602889,0.09023041813512808,76.5625,0.14484450414416863,60.317460317460316,0.5422957443800457,0.07422903262462638,84.375,0.030062797617581443,0.13269101863811975,63.793103448275865,0.05561170631410216
27,0.5403214529911081,0.11396026269951284,76.5625,0.13745305633761998,60.317460317460316,0.14506328551142003,0.06921412785942493,81.25,0.075506856507748,0.11831069292385456,72.41379310344827,0.4908575397136583
28,0.0084593434331411,0.14899235489116547,72.65625,0.16821539886376236,57.67195767195767,0.9308316494536217,0.09787945566937563,81.25,0.2519116474477047,0.14929088581106922,68.10344827586206,0.6536900730741266
29,0.377772515654131,0.12067397865209456,75.0,0.14631564930657237,59.25925925925925,0.9755281918779899,0.08076008283443574,81.25,0.8346300019575887,0.10914448208998305,70.6896551724138,0.2851481456158374
30,0.19805526204334825,0.11617080183006996,73.4375,0.17893657849301664,57.67195767195767,0.009903786979071679,0.10013577525150258,75.0,0.06866945570397036,0.14770422634709068,66.37931034482759,0.31198062482224775
31,0.02715481667513851,0.12934599483304005,75.78125,0.17661110882702324,59.25925925925925,0.12664360304827874,0.09488433201233264,78.125,0.11594659298799234,0.15443681066383244,64.65517241379311,0.4789866699171156
32,0.2790796107889561,0.12611809144531994,73.4375,0.17505918476922655,54.4973544973545,0.8620690069541057,0.08929273391918843,81.25,0.48005213334666524,0.12339478174584964,68.10344827586206,0.6402989338157918
33,0.3196539856048113,0.14549250455429916,75.78125,0.18285854714360827,59.78835978835979,0.0013572044357525225,0.09163316586095847,84.375,0.00841128576199025,0.14858754505302144,68.10344827586206,0.01876391490273999
34,0.025231614183330222,0.1563380659878942,75.78125,0.1834870661304098,57.67195767195767,0.06209173095592135,0.09163442257279479,87.5,0.6544916727849849,0.15089745155754572,68.96551724137932,0.05256495272272545
35,0.09346189414276734,0.12416690715750624,71.875,0.20850051112012977,58.201058201058196,0.013827290806655913,0.09598985789325487,78.125,0.7164334019688071,0.155397288063142,66.37931034482759,0.7285234091777114
36,0.015237123087729029,0.13730802133517828,75.78125,0.19816812904924513,59.78835978835979,0.10229563748931661,0.10145366574074,81.25,0.04143833381866155,0.13935016036344672,70.6896551724138,2.3957780590217825
37,0.04159500866873294,0.12345340385912815,70.3125,0.21391712461077614,57.14285714285714,0.24721363203889887,0.1114415594543721,78.125,0.0005950749646703882,0.14862578280376482,68.96551724137932,0.4742970310033396
38,0.0028078157457367765,0.2772531789878413,65.625,0.2686181299808591,58.730158730158735,0.0017613298401051984,0.19447741194788226,75.0,0.024920997914460813,0.27569100312814315,63.793103448275865,1.0878169411176182
39,0.17658541819295762,0.2949395060337878,62.5,0.2825871327837343,57.14285714285714,0.1861528517723311,0.20632400693992425,75.0,0.021353278548724725,0.287596048663612,64.65517241379311,0.004149108676047643
40,0.09357210203651019,0.11472386271842769,71.875,0.2191510039453553,56.08465608465608,0.17975391554247216,0.08468736069466884,81.25,0.46630015855987905,0.1648811697908414,63.793103448275865,0.053941280648491435
41,0.009773316008653464,0.2626986049028358,67.96875,0.2476041631840379,58.730158730158735,0.02074699033475219,0.11985140270601699,81.25,0.021267575088479228,0.19867670847364266,66.37931034482759,0.1853624352019192
42,0.005045402036513254,0.1792430329329622,72.65625,0.24436552150842814,58.201058201058196,0.047530876419288604,0.10008244186728527,78.125,0.07680716891140962,0.1774505571666099,67.24137931034483,0.41512990475971717
43,0.2474036566684631,0.23357398445453986,72.65625,0.23836776746510668,58.201058201058196,0.006327332381772469,0.11009440545244117,81.25,0.005716732223121019,0.1960445853103613,67.24137931034483,0.54546445262044
44,0.3255640356292639,0.18179405703383972,64.84375,0.32185754210722045,57.67195767195767,6.1670279288279926e-06,0.17425438906552054,62.5,0.6281677128606227,0.24242862890783506,61.206896551724135,0.16458962980015573
45,0.0020607913104514416,0.1950652231223761,74.21875,0.24215068988936944,59.78835978835979,0.046400912419587756,0.11984764471453058,84.375,0.009269841729469758,0.20094718410862525,65.51724137931035,0.0077442219694482325
46,0.011705429000146697,0.19690434308980617,75.78125,0.2711561429836395,58.201058201058196,0.000164386259643201,0.12187056748843392,84.375,5.327858786989642e-05,0.21941408815214253,67.24137931034483,0.36623364625573274
47,0.2736974864025026,0.23374293531333581,74.21875,0.2582500252552155,58.730158730158735,0.008738155183129771,0.13021989017577723,87.5,0.005545448184423583,0.19944153014440136,71.55172413793103,1.2057614858663364
48,0.01711652396905736,0.21724023376464238,75.78125,0.2737051186105531,59.78835978835979,0.027625063978273145,0.12741153748285883,84.375,0.029566329659305862,0.21630623479985575,68.96551724137932,0.005636542748323002
49,0.7197809979793797,0.214152741095555,75.0,0.28244563295463043,56.613756613756614,0.018971447506876207,0.11722363330459565,87.5,0.030921339110689516,0.20322032087420105,66.37931034482759,0.5484816045430388
50,0.00030366058152348077,0.19785433956683604,72.65625,0.3441195705081196,57.14285714285714,0.5054712103586676,0.1427464174066987,81.25,0.005360121084749038,0.22354012156273453,67.24137931034483,0.003706920774832576
51,0.002925123691341363,0.19986932526621434,75.78125,0.33103572515565627,56.08465608465608,0.000868361488260503,0.10211973127606104,87.5,0.0028882879861773,0.2155037110993506,66.37931034482759,0.038037521467788
52,0.2644263514770999,0.33670525872977647,70.3125,0.3422685491166902,58.730158730158735,0.0002633913200029205,0.1629783478517579,87.5,0.21407234881733989,0.28012514077019296,69.82758620689656,1.5170714321936654
53,0.27391300130385265,0.3188354598637403,70.3125,0.34897656119870224,59.25925925925925,0.5428781109701573,0.16230011496146088,87.5,0.0005759821235626743,0.275148347093154,69.82758620689656,0.3531615452516543
54,0.007740153533148153,0.21266789013323958,73.4375,0.3252808166985572,55.55555555555556,0.009873187937968271,0.12899124831448588,87.5,1.6903643858560696e-05,0.23928128221127223,68.96551724137932,0.8389359691755712
55,0.0478588335532654,0.2880199561066714,76.5625,0.33749153899535866,57.14285714285714,0.0011205094019862915,0.13085691505957686,87.5,7.844468356857953e-05,0.2765431902314738,67.24137931034483,0.37988305854965443
56,0.00014743771532804757,0.2531781318274944,73.4375,0.36564164934244825,57.14285714285714,3.824704171298963e-05,0.13199797113318415,87.5,3.6125851723661025e-05,0.29477062872552534,61.206896551724135,0.10268995699629975
57,0.00016381205603931611,0.2822878739661745,75.78125,0.3693089483094693,55.026455026455025,0.43817607568246486,0.12844900626001,90.625,0.0032963380281930644,0.2589008972855038,68.10344827586206,0.030713058940691804
58,0.0009084957163482892,0.42355724895414887,67.96875,0.3924809814142433,58.730158730158735,0.008487424908933625,0.1709447171858179,84.375,2.3263248794042267e-05,0.326644073838491,69.82758620689656,0.12823195171660065
59,0.12157145381633089,0.30355501465149465,72.65625,0.38326878186928437,56.08465608465608,0.011839411604433856,0.13092458890282557,87.5,0.028814022337948175,0.2497708490107659,68.96551724137932,0.00737075679649982
60,0.043899416858415835,0.308504695225335,73.4375,0.39206650420135547,56.08465608465608,0.00013338364429911828,0.15099271679342882,84.375,0.03593837004908194,0.3549113060274471,63.793103448275865,0.4293702671809943
61,0.009893739321140163,0.2892710288362165,74.21875,0.3755320880628765,55.55555555555556,0.08300552908133402,0.10252578353656648,90.625,0.00730887447117822,0.29612984058020686,68.96551724137932,0.001587848209673538
62,0.00021834116032279266,0.32559807758839393,75.0,0.3690740476094724,53.96825396825397,0.002092932768537464,0.12284657301095292,87.5,4.119228754435244e-05,0.2915262912230976,67.24137931034483,0.04030994631943732
63,0.006784532522190347,0.403310305787071,70.3125,0.38332450676524593,55.55555555555556,0.043053347782117404,0.15367182740175434,84.375,0.0002574336076750632,0.343426721763129,65.51724137931035,0.004279889646730205
64,0.007171389340516597,0.29288865616313203,76.5625,0.404067278679126,53.43915343915344,0.12819202810227331,0.13879256679102964,87.5,0.001101486068341335,0.29833986396690526,66.37931034482759,0.010556339612661801
65,7.590344859844534e-07,0.3874693870443431,74.21875,0.44200525037238375,55.55555555555556,0.007239010089784234,0.15970776089359012,84.375,6.833630191824986e-05,0.32544702070116377,67.24137931034483,0.11814906135776487
66,0.0004971574146492983,0.2830012598319207,73.4375,0.4526390935626612,53.96825396825397,0.00130159231968413,0.1463675965000175,90.625,6.123007333163241e-05,0.29904601021951244,64.65517241379311,5.310265912291232e-05
67,0.026677476529989832,0.3560392155326038,72.65625,0.4494284061161338,58.201058201058196,1.2641671680961532e-05,0.16669941635344787,84.375,1.986749933368392e-06,0.354163790037206,67.24137931034483,8.934214239332037e-07
68,0.00035829470339864846,0.34253268170252754,75.0,0.4324947296218623,55.55555555555556,8.395888409656424e-05,0.13699887487419982,87.5,7.9098157056152e-07,0.308489034126633,64.65517241379311,1.6625162889983724
69,6.95364570382092e-06,0.3121585180122119,75.0,0.4031174378964894,57.67195767195767,0.47618481838674187,0.15489099257523467,84.375,0.0434354631122328,0.31969486614019216,67.24137931034483,0.00030210556679614327
70,0.0035124269837253116,0.2861293897658753,72.65625,0.43634854614254615,54.4973544973545,6.02919849561573e-05,0.14683064062889978,90.625,0.0042297576208108895,0.30629356985243505,63.793103448275865,0.4819137330442358
71,0.0020152566658278265,0.35324508525027265,73.4375,0.46531181116542975,56.08465608465608,7.363010696482854e-07,0.14963981670317822,87.5,0.0006707024313094576,0.355502147547116,65.51724137931035,0.08776097467260363
72,0.0260780909510016,0.3779636013407238,71.875,0.4611035935215451,55.026455026455025,1.7580576521503186e-05,0.13417639685971547,90.625,0.00038163168037836964,0.3465786114759894,64.65517241379311,0.10872994378475112
73,0.0008428608754686359,0.5540410592038986,66.40625,0.5042065698456124,58.730158730158735,0.07943543701821451,0.22603470999806208,87.5,2.1872493209101684e-06,0.45039480672714993,65.51724137931035,0.0962087918435621
74,1.6874026434236163e-05,0.3788822857343377,71.09375,0.4571674591428029,56.613756613756614,1.588484341873639e-05,0.1574433173230087,87.5,1.495341529977076e-05,0.3451056087773632,66.37931034482759,0.019737123868158513
75,0.0002457031598115005,0.2992761018289432,72.65625,0.47254355101726375,57.67195767195767,1.350768384650149e-09,0.13968344245961337,90.625,0.006070473153785332,0.3809323938549459,62.93103448275862,2.1890140970805834
76,2.0619641332685668e-06,0.3996229345868721,72.65625,0.4398427078925509,53.96825396825397,2.599368530158161e-07,0.16354728118624995,87.5,5.061692156055241e-05,0.3724662131328405,66.37931034482759,0.02194621066209804
77,0.001253762149852032,0.4435588876040524,71.09375,0.49605724507112575,55.55555555555556,7.469539590018042e-07,0.16608891410599572,84.375,0.000181254308272552,0.38767409236221,65.51724137931035,0.004326908887388209
78,0.033976020446587436,0.41983299131015356,72.65625,0.48172536652273157,55.55555555555556,4.5731043021890855e-07,0.17037792984535263,87.5,1.4918272340121614e-05,0.362544276144965,66.37931034482759,0.0015528157398425576
79,1.553083358459848e-05,0.3338473476637003,74.21875,0.5083493895566223,54.4973544973545,2.258427491684529e-05,0.14561855147043606,87.5,0.000564357467441551,0.34586288644924096,67.24137931034483,0.0004730074562080098
80,0.00023748583002986828,0.4067061490638176,73.4375,0.5081158560003921,51.85185185185185,6.677306050752252e-08,0.12931631697962612,90.625,0.00025536150842053913,0.3671929867023695,65.51724137931035,1.1307000829853514e-06
81,6.127002097344785e-05,0.39562590566187206,72.65625,0.5022339922576186,57.67195767195767,0.009254418649483882,0.14947022179395536,90.625,1.8455380607040885e-05,0.3785277248176595,63.793103448275865,0.014212226153077857
82,0.002146073460603713,0.29342210301277294,73.4375,0.4186762303414488,53.96825396825397,0.0009374152981793247,0.12153550625986148,90.625,7.303086178219882e-05,0.32087358062409777,66.37931034482759,0.017523296483939167
83,0.005918320410168324,0.31717081371120726,73.4375,0.6372512754036375,56.08465608465608,8.313640595835939e-09,0.16918103281077745,84.375,2.3888883850977826e-06,0.469610981984956,66.37931034482759,0.0001788079607280081
84,5.3082025799984014e-05,0.3414091492364191,72.65625,0.4809012236887925,54.4973544973545,0.0001206180532642843,0.1464454891145316,90.625,0.001007455976029976,0.3063945123808852,68.96551724137932,7.462362531270633e-05
85,0.0003285286124014134,0.3520063328820804,70.3125,0.5669211880252263,52.910052910052904,2.5594034092404235e-06,0.16614060044407952,84.375,0.00012230421422989657,0.3911255256578296,66.37931034482759,0.0005876831091529718
86,3.6870126387077844e-05,0.36757405717293423,73.4375,0.5263202331505227,55.55555555555556,0.0003326318749869001,0.17875806310548073,87.5,9.740696753249661e-05,0.3496371443038034,68.96551724137932,0.0047428779101295155
87,4.031464331373131e-05,0.382210687600265,71.875,0.5891708041134998,56.613756613756614,3.8512178333440944e-05,0.17200485947844035,90.625,2.8032687052800776e-06,0.4322902507939575,64.65517241379311,1.8518742175021714e-05
88,1.1588769959964587e-05,0.35906576288878,75.78125,0.55365301989694,58.201058201058196,0.00018794609193304509,0.15470871796839927,87.5,0.000140976334042457,0.4303843451501026,63.793103448275865,0.004012219814687344
89,1.4423761632927407e-05,0.4532046579428558,67.1875,0.4889341998702795,57.14285714285714,0.07177520589244883,0.22568175541294122,84.375,5.482764014988659e-06,0.42315397398371624,64.65517241379311,5.857448821259064e-05
90,0.00027352538055696744,0.47574164404883634,72.65625,0.5307999478550737,55.026455026455025,1.0338170751479088e-05,0.14576535237736404,87.5,2.6604713547297757e-05,0.38155326872978096,67.24137931034483,1.1829494368108015e-07
91,0.0006511811746316699,0.3828288814538533,73.4375,0.4385548191334737,57.14285714285714,0.0013954001090354094,0.129612331263133,90.625,1.1127294806044585e-05,0.3503298937380681,66.37931034482759,0.011165677432222923
92,1.9045350204975898e-06,0.3482220356883242,72.65625,0.503890872169743,55.55555555555556,0.0001741101472853922,0.17048693531319764,87.5,0.010491000615064722,0.3751005748534327,64.65517241379311,0.03839922886664359
93,2.3673681238083423e-06,0.42240619923307376,73.4375,0.4968440444179581,57.14285714285714,0.00021481783924591407,0.16365516138065875,87.5,0.35525156171167044,0.3901081773577679,68.10344827586206,0.010991586418988423
94,1.7505566952926364,0.5937554945154857,64.0625,0.5396106346956591,56.613756613756614,0.2015162853831752,0.24008691311544145,84.375,0.0029297233026170646,0.4170854599973713,65.51724137931035,0.00600589696458876
95,0.03264646052404054,0.42495853376832,71.09375,0.5218995773682433,58.201058201058196,2.0040489681792573e-05,0.19433994471446117,84.375,1.2140110131525026e-05,0.4075516077401683,68.10344827586206,0.34015789204717717
96,0.00014261927639364248,0.34888125072676246,68.75,0.619976954074968,56.613756613756614,0.0003471106065542113,0.23746309450330164,78.125,0.012227614419731282,0.4703248608918417,60.3448275862069,0.0015571816107372728
97,0.00011641455432886326,0.3805466135416404,73.4375,0.5070072833054386,57.14285714285714,7.803709781316066e-08,0.15807228418854036,87.5,5.932658439753016e-06,0.3933315115527794,65.51724137931035,0.063572396887846
98,2.6181798312725498e-05,0.37376606086809927,71.09375,0.5794015908360838,56.613756613756614,0.00018363651130899253,0.18458296401738178,87.5,0.0005578538566712087,0.43138626129752883,67.24137931034483,0.00027224989431593995
99,1.557197459900616e-05,0.48674113140917313,69.53125,0.5366259960845465,55.55555555555556,0.6946730931086555,0.19927954988255736,84.375,0.0001738818084398465,0.3886229052121516,68.96551724137932,0.13005632103016512
