,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,847.7269796649038,44.20029895235404,0.0,0.0,0.0,0.0,0.0
1,303.8529230538669,10.233000874653124,0.0,0.0,0.0,0.0,0.0
2,69.39965185342771,5.936207420879329,0.0,0.0,0.0,0.0,0.0
3,571.6102438635724,45.62076357513123,0.0,0.0,0.0,0.0,0.0
4,618.8139100424644,42.74907865672371,0.0,0.0,0.0,0.0,0.0
5,259.11379225677604,14.398007889269115,0.0,0.0,0.0,0.0,0.0
6,195.252487050152,0.554947615101254,0.0,0.0,0.0,0.0,0.0
7,288.66973613562175,0.958869867446824,0.0,0.0,0.0,0.0,0.0
8,95.76443359003677,0.5936865472685856,0.0,0.0,0.0,0.0,0.0
9,116.26144773584367,1.233799470922644,0.0,0.0,0.0,0.0,0.0
10,155.84505695125944,1.86724323672479,0.0,0.0,0.0,0.0,0.0
11,68.67593227808476,1.4313680143074685,0.0,0.0,0.0,0.0,0.0
12,125.50834614278445,1.614491375859781,0.0,0.0,0.0,0.0,0.0
13,62.00340021090509,2.753665870593749,0.0,0.0,0.0,0.0,0.0
14,63.07531114123018,5.71943492830453,0.0,0.0,0.0,0.0,0.0
15,22.782761973986343,3.173768302250647,0.0,0.0,0.0,0.0,0.0
16,94.27855727116282,4.8696543310983085,0.0,0.0,0.0,0.0,0.0
17,2.6639234968503644,5.75398431599798,0.0,0.0,0.0,0.0,0.0
18,40.56014527445946,3.978813147380337,0.0,0.0,0.0,0.0,0.0
19,26.33758041208667,3.601526172892175,0.0,0.0,0.0,0.0,0.0
20,10.13521123331207,3.5016153670706207,0.0,0.0,0.0,0.0,0.0
21,4.048829526173993,6.15011361294303,0.0,0.0,0.0,0.0,0.0
22,9.11294936751272,3.133458001750964,0.0,0.0,0.0,0.0,0.0
23,11.100247555561532,8.226606605132126,0.0,0.0,0.0,0.0,0.0
24,4.356522719481543,5.343404552700689,0.0,0.0,0.0,0.0,0.0
25,9.995799829460996,3.8519200471789943,0.0,0.0,0.0,0.0,0.0
26,3.8435187898322694,6.803398400893811,0.0,0.0,0.0,0.0,0.0
27,0.8521714766921266,3.9327500008943175,0.0,0.0,0.0,0.0,0.0
28,1.1683617952122516,9.00627125402902,0.0,0.0,0.0,0.0,0.0
29,45.74936371882019,13.111393788271773,0.0,0.0,0.0,0.0,0.0
30,1.9004892082534812,3.2527752894512783,0.0,0.0,0.0,0.0,0.0
31,9.116926132283487,3.441655258045887,0.0,0.0,0.0,0.0,0.0
32,0.8209773656489178,5.010759375952326,0.0,0.0,0.0,0.0,0.0
33,6.440434300465299,3.1709421738840478,0.0,0.0,0.0,0.0,0.0
34,8.440820853264196,7.237901278694023,0.0,0.0,0.0,0.0,0.0
35,3.640071162752033,3.555015468204331,0.0,0.0,0.0,0.0,0.0
36,4.1145729063422385,4.118981446765752,0.0,0.0,0.0,0.0,0.0
37,7.194665846814054,6.087436439988699,0.0,0.0,0.0,0.0,0.0
38,2.1125040205022927,4.303874929591862,0.0,0.0,0.0,0.0,0.0
39,4.025526409824968,5.2994498455577235,0.0,0.0,0.0,0.0,0.0
40,0.6341475232231659,4.396958004669338,0.0,0.0,0.0,0.0,0.0
41,0.16296640307721816,3.8708523976728086,0.0,0.0,0.0,0.0,0.0
42,2.1660944170331864,7.547693021909045,0.0,0.0,0.0,0.0,0.0
43,23.092241236555033,9.662680651469401,0.0,0.0,0.0,0.0,0.0
44,4.790684453112462,3.3294853449552213,0.0,0.0,0.0,0.0,0.0
45,5.174498846635325,4.830552220008474,0.0,0.0,0.0,0.0,0.0
