,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.7307639158404502,0.6931019384788,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.7011817585376189,36.36363636363637,0.2916666666666667,0.0,0.0,0.0,0.6929331496768221,0.6932923211489262,45.45454545454545,0.25,0.5833333432674408,0.4166666716337204,1.0,0.6929847547874235,0.692933884848459,50.0,0.5666666666666667,0.6573426723480225,0.5,1.0,0.6947941791431811,0.6934747132714304,50.0,0.3125,0.6666666865348816,0.5,1.0,0.8124489182244699,0.6951941254562554,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.7049928458532124,0.6883536542292433,71.42857142857143,0.8,0.0,0.0,0.0,0.4758040181238503,0.6892312161684196,60.0,0.53125,0.0,0.0,0.0,0.8284299896771862,0.6962724608329621,57.14285714285714,0.5,0.0,0.0,0.0,0.8227639163174427,0.693011691085735,52.63157894736842,0.7291666666666666,0.0,0.0,0.0,0.6923158937130239,0.7755321879920982,50.0,0.35,0.0,0.0,0.0,0.7034987952168332,0.6928099267833085,60.0,0.5666666666666667,0.7179487347602844,0.5625,1.0,0.6929752101966016,0.6938783865677153,40.0,0.375,0.0,0.0,0.0,0.6939928610959573
1,0.6926064164150091,0.6931658426897256,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6934254476855112,27.27272727272727,0.3125,0.375,0.625,0.2916666716337204,0.6926693289309164,0.6938898649029664,45.45454545454545,0.0,0.6727272868156433,0.5208333432674408,1.0,0.6935084594267393,0.7994117131322762,50.0,0.7666666666666666,0.6573426723480225,0.5,1.0,0.8144893522261997,0.6995258836841592,50.0,0.3125,0.0,0.0,0.0,0.6889597247883005,0.6933610593786343,25.0,0.3333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.6931376124512659,0.6838052979694674,71.42857142857143,0.4,0.0,0.0,0.0,0.17971189110247396,0.7757381944253678,60.0,0.40625,0.0,0.0,0.0,0.5504792291547361,0.6932425027197754,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6924779322419621,0.6836752996338553,52.63157894736842,0.7166666666666667,0.0,0.0,0.0,0.936922633872861,0.6957045816663079,50.0,0.6166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.6353879476618614,0.7132363659500119,40.0,0.46875,0.0,0.0,0.0,0.693064939626277,0.692222876555914,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.6936462448208405
2,0.569800267761258,0.8500355748390925,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6930487332003004,63.63636363636363,0.375,0.8333333432674408,0.75,1.0,0.6933696433991723,0.6930929410792357,45.45454545454545,0.8333333333333333,0.0,0.0,0.0,0.6931811718202298,0.6932036596703229,50.0,0.5333333333333333,0.3333333283662796,0.6666666716337204,0.2666666731238365,0.6928436337280364,0.6940073842986654,50.0,0.25,0.5,0.5,0.5,0.6936614054042961,0.6919505449187913,62.5,0.4,0.7692307829856873,0.625,1.0,0.6932681785372498,0.5786330621702248,71.42857142857143,0.9,0.0,0.0,0.0,0.5875674395627061,0.7016795270257403,60.0,0.375,0.0,0.0,0.0,0.6506357846491998,0.8737040125809232,57.14285714285714,0.5,0.0,0.0,0.0,0.6927152317156052,0.6901568209193155,47.368421052631575,0.48888888888888893,0.6048951148986816,0.4444444477558136,1.0,0.6887610157676732,0.6998803220067699,50.0,0.35,0.7727272808551788,0.6875,1.0,0.6407659448633034,0.6931508089101435,40.0,0.23333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6927680451410033,0.7483526430262014,40.0,0.2,0.0,0.0,0.0,0.9066003722194554
3,0.5343760246394348,0.7590803628415813,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.6906804140839349,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6906973606707901,0.693867528708101,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.6928352251049893,0.6930629888332156,50.0,0.65625,0.6666666865348816,0.5,1.0,0.6918827138171059,0.7491162939371662,50.0,0.1875,0.0,0.0,0.0,0.6334602629456618,0.6928575269701409,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.6915426742190681,0.5099598729304664,71.42857142857143,0.9,0.0,0.0,0.0,0.5063517579167306,0.747218901146098,60.0,0.23333333333333334,0.0,0.0,0.0,0.5482784659825316,0.6776892648095846,57.14285714285714,0.4166666666666667,0.5714285373687744,0.5,0.6666666865348816,0.67990044300966,0.6900793978766717,57.89473684210527,0.7083333333333334,0.7555555701255798,0.6666666666666666,0.9166666666666666,0.7151658158743768,0.7656460652109254,40.0,0.3125,0.1666666716337204,0.25,0.125,0.8773775956262109,0.7164653474973786,40.0,0.46875,0.0,0.0,0.0,0.6871331798249114,0.692134829756497,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.6928617843832723
4,0.69167499444289,0.6930210274772471,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.693462958725017,36.36363636363637,0.46875,0.0,0.0,0.0,0.7326814956002342,0.6933595491218248,27.27272727272727,0.25,0.4444444626569748,0.3500000014901161,0.625,0.6935204497313061,0.6963616080937156,50.0,0.5,0.6285714358091354,0.5,1.0,0.6855816232621499,0.7194265111836338,37.5,0.25,0.2857142686843872,0.3333333432674408,0.25,0.6711282795172104,0.6924923366157482,62.5,0.4,0.7692307829856873,0.625,1.0,0.6918578787482845,0.5235129486085589,71.42857142857143,0.9,0.0,0.0,0.0,0.8872653876961212,0.7575867530993203,60.0,0.23333333333333334,0.0,0.0,0.0,0.5625584791914804,0.675669323544193,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.6425731424792375,0.6925737447605286,57.89473684210527,0.5222222222222223,0.47863248984018963,0.375,0.6666666666666666,0.691930373131585,0.7380194476755022,40.0,0.41666666666666663,0.6060606241226196,0.6875,0.75,0.5610833915112948,0.6964116611090677,40.0,0.5,0.0,0.0,0.0,0.6933692976866603,0.6854473897764481,60.0,0.65625,0.8333333432674408,0.75,1.0,0.691541073439902
5,0.6972379543226195,0.7333983545378007,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6923846690410158,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.6926995518549571,0.6936043247307385,27.27272727272727,0.09375,0.1428571343421936,0.1666666716337204,0.125,0.6931182675685397,0.7095453091884694,50.0,0.6666666666666667,0.6285714358091354,0.5,1.0,0.8492479332800702,0.7285875916176069,37.5,0.3125,0.2857142686843872,0.3333333432674408,0.25,0.6035395032216507,0.6921920805253116,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6925414164869442,0.5315391780573424,71.42857142857143,0.9,0.0,0.0,0.0,0.6210730066193777,0.7042883996664097,60.0,0.375,0.0,0.0,0.0,0.6929208888332926,0.6186452084824838,57.14285714285714,0.8333333333333334,0.4000000059604645,0.5,0.3333333432674408,0.7950803111706096,0.6833748985853573,47.368421052631575,0.8055555555555557,0.6564102669556936,0.5138888955116272,1.0,0.6856537215157581,0.6788562350100598,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.6366402174648209,0.7255337117276849,40.0,0.7333333333333334,0.0,0.0,0.0,0.6474126543022786,0.573400969675457,60.0,1.0,0.7179487347602844,0.5625,1.0,0.5802430935898035
6,0.6941711325070364,0.6973949832680034,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6929980479481962,63.63636363636363,0.25,0.6785714328289032,0.5416666716337204,1.0,0.6920391255038778,0.6941024131845045,36.36363636363637,0.25,0.6000000089406967,0.625,0.8333333432674408,0.6927356165998987,0.8111674435840097,50.0,0.4666666666666667,0.6573426723480225,0.5,1.0,0.6762596384854715,0.8572887792218384,25.0,0.3125,0.0,0.0,0.0,0.5926308406789639,0.6924768070143742,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6915584061486547,0.5172515319138503,71.42857142857143,0.9,0.0,0.0,0.0,0.6922930478997048,0.8628856960454323,60.0,0.16666666666666666,0.0,0.0,0.0,0.5997319742524352,0.6443258407856357,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.6368385528887691,0.7269224474323179,52.63157894736842,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6384510615304309,0.7580870066510814,50.0,0.34375,0.6666666865348816,0.5,1.0,0.7453352319722724,0.7904776595296582,40.0,0.53125,0.0,0.0,0.0,0.9991878778723153,0.5534302287249983,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.6015929666382243
7,0.5140304376967084,0.7283257517887868,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6480413236399758,63.63636363636363,0.7166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.5419437092223395,0.6920469544453408,54.54545454545454,0.46875,0.0,0.0,0.0,0.694080977687431,0.7080304293361218,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6872619288594535,1.3301837243313608,50.0,0.4375,0.0,0.0,0.0,0.6413503838029067,0.6917312498734411,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6682860070491136,0.48744164805518114,71.42857142857143,0.9,0.0,0.0,0.0,0.5122747727942714,0.8844993624328717,60.0,0.16666666666666666,0.0,0.0,0.0,0.492120761454016,0.6899155422561193,57.14285714285714,0.75,0.0,0.0,0.0,0.7160124547954619,0.634061208284803,57.89473684210527,0.5166666666666667,0.33862433830897015,0.3888888955116272,0.3333333432674408,0.5308235586461211,0.9377035521028774,50.0,0.65,0.38461539149284363,0.3125,0.5,0.48336413411526613,0.7034182331905219,50.0,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.6542084282245835,0.6027402706461376,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.6375536469010998
8,0.6924270755181322,0.7929893191384204,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6529763521727577,63.63636363636363,0.5166666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6959687397706485,0.6926393584283759,54.54545454545454,0.75,0.0,0.0,0.0,0.6911989389816675,0.6993078355581341,50.0,0.5666666666666667,0.6573426723480225,0.5,1.0,0.8836090577987832,0.8208338694982402,50.0,0.125,0.0,0.0,0.0,1.3060164059585695,0.7001037783908365,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0,0.6438225753471788,0.5861906819414455,71.42857142857143,0.8,0.0,0.0,0.0,0.40857923496232706,0.8341439936222497,60.0,0.5,0.0,0.0,0.0,0.4580604895019938,0.7062196017524567,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.682798338921428,0.722090331536432,57.89473684210527,0.7222222222222222,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.5279141570723946,0.8476306420203684,50.0,0.65625,0.25,0.25,0.25,0.7285829845700071,0.7100569384189314,50.0,0.5,0.1428571492433548,0.5,0.0833333358168602,0.7747044590361543,0.6573826501037612,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.6941632030998925
