,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.7773489279930305,0.6729015677412618,57.48031496062992,0.5809895833333334,0.0,0.0,0.0,0.6932348775352767,44.680851063829785,0.5353918650793651,0.5941984082261721,0.4427083333333333,1.0,0.6920307825173251,0.6221429073030231,67.74193548387096,0.8833333333333333,0.0,0.0,0.0,0.5123302454604497,0.6755567790751515,66.66666666666666,0.45,0.0,0.0,0.0,1.3417894267745603,0.6899091238023641,61.53846153846154,0.48333333333333334,0.25,0.5,0.1666666716337204,0.9079266297857491,0.7019346522553239,57.14285714285714,0.45555555555555555,0.7179487347602844,0.5625,1.0,0.686512238409916,0.6909468696315779,50.0,0.34375,0.0,0.0,0.0,0.6654119273932175,0.6931687895414252,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7145054996559441,0.692793621096001,54.78260869565217,0.4102777777777778,0.0,0.0,0.0,0.6900015088470559,0.6936499520362998,56.09756097560976,0.5229166666666667,0.0,0.0,0.0,0.7823767958688697
1,0.6912397210980821,0.6902714371850432,57.48031496062992,0.7127604166666667,0.0,0.0,0.0,0.6929977091473639,54.78723404255319,0.5836805555555554,0.02708333358168602,0.08333333333333333,0.016369047885139782,0.6933451344585201,0.6056966385480307,67.74193548387096,0.8677083333333333,0.0,0.0,0.0,0.7588466928407339,0.6927101587807784,77.77777777777779,0.6833333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.7081535925504591,0.690747354400291,46.15384615384615,0.8125,0.6190476417541504,0.45000000298023224,1.0,0.729519439426527,0.707653912117094,42.857142857142854,0.4777777777777778,0.1428571492433548,0.25,0.10000000149011612,0.6541510841061111,0.6929755501326789,60.0,0.375,0.20000000298023224,0.5,0.125,0.6879715132476489,0.7298414572583416,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.7056346243843112,0.6922726427619156,54.78260869565217,0.4555555555555556,0.0,0.0,0.0,0.6978273335833087,0.692851283643812,56.09756097560976,0.5347222222222222,0.0,0.0,0.0,0.8011046710723022
2,0.6814606451746988,0.6893716562714007,57.48031496062992,0.7408854166666666,0.0,0.0,0.0,0.6923634046526541,55.319148936170215,0.5504960317460318,0.0,0.0,0.0,0.6894934168259721,0.5947726682114983,67.74193548387096,0.8708333333333333,0.0,0.0,0.0,0.6563367786708332,0.6734014533035094,66.66666666666666,0.45,0.0,0.0,0.0,0.6897144693261348,0.6889497249273214,46.15384615384615,0.8333333333333333,0.6477272808551788,0.48750001192092896,1.0,0.6905596070557426,0.8357179274255644,64.28571428571429,0.45555555555555555,0.7596153914928436,0.612500011920929,1.0,0.5664554996631912,0.8444935147914661,50.0,0.75,0.0,0.0,0.0,0.6480739999008661,1.7398678642436245,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6930193968096807,0.6916732101949666,54.78260869565217,0.45361111111111113,0.0,0.0,0.0,0.6832798412745757,0.6928120181391066,56.09756097560976,0.46666666666666673,0.0,0.0,0.0,0.6926244049415804
3,0.7416814696522813,0.6627122434184285,57.48031496062992,0.71328125,0.0,0.0,0.0,0.6927525524911317,55.85106382978723,0.5899305555555555,0.016666666915019352,0.041666666666666664,0.010416666666666666,0.6939019738614957,0.5669779844720427,67.74193548387096,0.95,0.0,0.0,0.0,0.5422787708961122,0.6919773733143799,66.66666666666666,0.375,0.0,0.0,0.0,0.6971616722166475,0.6903182086221591,46.15384615384615,0.75,0.6190476417541504,0.45000000298023224,1.0,0.7433201222286124,0.8242409403725424,42.857142857142854,0.6444444444444444,0.0,0.0,0.0,0.46521964107145275,0.6928851784869483,50.0,0.65,0.0,0.0,0.0,0.6922686448394536,0.7066417239180476,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.8044785869605894,0.7768002590504199,54.78260869565217,0.5369444444444444,0.0,0.0,0.0,0.8001334799422513,0.7120213466741314,43.90243902439025,0.46507936507936504,0.4528804620107015,0.3720238109429677,0.642857144276301,0.6877761600424812
4,0.6575401027874289,0.672619579349852,57.48031496062992,0.7282738095238095,0.0,0.0,0.0,0.6937342644223534,44.680851063829785,0.5543402777777777,0.6104229266444842,0.4479166666666667,1.0,0.6908897001909319,0.5841394065652165,67.74193548387096,0.9479166666666666,0.0,0.0,0.0,0.5442754523962405,0.6921903112505243,55.55555555555556,0.45,0.0,0.0,0.0,0.6938607052513098,0.8562591941197547,46.15384615384615,0.7,0.6477272808551788,0.48750001192092896,1.0,0.517869282947593,0.7765312508426424,42.857142857142854,0.8,0.1666666567325592,0.5,0.10000000149011612,0.5370105267242228,0.6355137079768206,50.0,0.65,0.0,0.0,0.0,0.6968533359609628,0.8077840159056251,42.857142857142854,0.0,0.5999999642372131,0.4285714328289032,1.0,0.4056125465837431,0.6951023573557874,54.78260869565217,0.5481746031746031,0.0,0.0,0.0,0.6807447098467806,0.692969193744711,43.90243902439025,0.6888888888888888,0.49386170506477356,0.3720238159100215,0.777777781089147,0.6899960972257556
5,0.7146688187857076,0.6608738028346975,73.22834645669292,0.7861979166666665,0.5822916720062494,0.7916666679084301,0.5010416749864817,1.432850206133969,44.680851063829785,0.5621527777777778,0.6093351232508818,0.453125,1.0,0.4033786153531065,0.4516660909374587,77.41935483870968,0.9226190476190477,0.4880952462553978,0.75,0.4166666679084301,0.2579823243622971,1.1074748109360768,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.691099429442477,2.127330427344594,46.15384615384615,0.7395833333333333,0.6190476417541504,0.45000000298023224,1.0,0.37710907069656435,1.469684426977069,42.857142857142854,0.6875,0.0,0.0,0.0,1.160694176512852,0.6548473897903523,60.0,0.28125,0.6969697177410126,0.5357142984867096,1.0,0.7322710790743572,1.1246112969071544,42.857142857142854,0.08333333333333333,0.5999999642372131,0.4285714328289032,1.0,1.4924771842873132,2.142057833492781,54.78260869565217,0.5144444444444444,0.0,0.0,0.0,0.5955505717237991,0.678035044565559,43.90243902439025,0.6944444444444443,0.4953047037124634,0.375,0.8333333333333334,0.6937417623021569
6,0.7613151121389464,0.6540217857498563,58.26771653543307,0.734375,0.03125,0.0625,0.02083333395421505,0.6874208685772947,54.25531914893617,0.6086061507936508,0.47656626378496486,0.5003968328237534,0.5312500049670538,0.8631431461803332,0.5383917910473358,67.74193548387096,0.8677083333333333,0.0,0.0,0.0,0.48929030182828814,0.6946733634107528,33.33333333333333,0.55,0.27272728085517883,0.1875,0.5,0.6862606795888406,0.6696280402486472,46.15384615384615,0.75,0.6190476417541504,0.45000000298023224,1.0,0.5379637985947208,0.7963115582368749,57.14285714285714,0.75,0.619047611951828,0.6333333551883698,0.625,0.563155380042756,0.7516114834550983,50.0,0.55,0.0,0.0,0.0,0.560773433817705,0.9787492634679503,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6282763926022942,0.6942067814027763,54.78260869565217,0.4577380952380952,0.0,0.0,0.0,0.6100903267463355,0.6921194616793556,63.41463414634146,0.6291666666666668,0.23333333432674408,0.5,0.15277778108914694,0.6903305797513271
7,1.1065734320846123,0.5938324577487172,58.26771653543307,0.8315104166666667,0.03125,0.0625,0.02083333395421505,0.6887196291153964,56.91489361702128,0.6159970238095238,0.12529762089252472,0.20833333333333334,0.10069444589316845,0.6812324518929159,0.8005679583591904,67.74193548387096,0.734375,0.0,0.0,0.0,0.8512146198813927,0.6956830220083151,44.44444444444444,0.5,0.722222238779068,0.6428571492433548,1.0,0.6880222529734222,0.6998535495864273,46.15384615384615,0.6041666666666666,0.6190476417541504,0.45000000298023224,1.0,0.4591552079176677,1.33481130551312,42.857142857142854,0.8333333333333333,0.0,0.0,0.0,0.3966190787484324,0.6689262054030324,60.0,0.84375,0.5,0.5,0.5,0.6993433086195492,0.6951201124999409,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6836080212415957,0.7043402923995212,54.78260869565217,0.48063492063492064,0.0,0.0,0.0,0.4492703665279117,0.6919100491832695,60.97560975609756,0.7611111111111111,0.5543290177981058,0.45555556813875836,0.7666666706403097,0.6904785541130364
8,0.7412242012709145,0.5518583854350216,60.629921259842526,0.8546875,0.10833333246409893,0.25,0.06979166809469461,0.683545602147012,55.85106382978723,0.5975446428571428,0.08492063606778781,0.14583333333333334,0.06319444564481576,0.7048676179119746,0.5663173462558373,70.96774193548387,0.7135416666666666,0.10000000149011612,0.25,0.0625,0.5755368661573929,0.7720891121697863,33.33333333333333,0.41666666666666663,0.7000000029802322,0.625,1.0,0.6406670050679674,0.6758347006587241,69.23076923076923,0.8166666666666667,0.6285714358091354,0.625,0.6666666716337204,0.6949586474696011,0.8563121591240265,57.14285714285714,0.625,0.48571427166461945,0.8333333432674408,0.375,0.9795657449113392,0.6426399094308961,50.0,0.6166666666666667,0.0,0.0,0.0,0.7896234373004347,0.9868424415638343,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6871096912620279,0.7884270195610927,54.78260869565217,0.5133333333333333,0.0,0.0,0.0,1.0761760807983811,0.6679752616310833,58.536585365853654,0.6192460317460318,0.5160839259624481,0.43095239003499347,0.7722222208976746,0.8189677885725629
