,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,459.2692541070149,116.86780264373208,0.0,0.0,0.0,0.0,0.0
1,242.46013108185952,93.05416302155696,0.0,0.0,0.0,0.0,0.0
2,218.71010084067524,62.81006825510162,0.0,0.0,0.0,0.0,0.0
3,86.18805209011695,32.79248212573022,0.0,0.0,0.0,0.0,0.0
4,143.70142483112093,17.976853715034064,0.0,0.0,0.0,0.0,0.0
5,77.27037965573956,16.14636640259859,0.0,0.0,0.0,0.0,0.0
6,55.3341016583159,16.62665889841085,0.0,0.0,0.0,0.0,0.0
7,35.584102685549134,19.957755942459563,0.0,0.0,0.0,0.0,0.0
8,26.285893829614373,24.659619228900166,0.0,0.0,0.0,0.0,0.0
9,78.7638431971881,27.135780818365618,0.0,0.0,0.0,0.0,0.0
10,121.16103783098023,29.38635198250044,0.0,0.0,0.0,0.0,0.0
11,48.2411466194973,33.19903614745484,0.0,0.0,0.0,0.0,0.0
12,91.9996320100914,35.4400619127819,0.0,0.0,0.0,0.0,0.0
13,48.78982933103161,35.209540231258735,0.0,0.0,0.0,0.0,0.0
14,72.36452448019338,28.60819225932833,0.0,0.0,0.0,0.0,0.0
15,64.70935285062978,22.035213348453997,0.0,0.0,0.0,0.0,0.0
16,102.97835959331353,18.398681770703377,0.0,0.0,0.0,0.0,0.0
17,31.927265721508277,21.252693972523872,0.0,0.0,0.0,0.0,0.0
18,18.466348100373466,23.516491853535555,0.0,0.0,0.0,0.0,0.0
19,27.99338236374959,25.88704004833264,0.0,0.0,0.0,0.0,0.0
20,41.503854579070975,20.74079157120594,0.0,0.0,0.0,0.0,0.0
21,21.12378574555256,15.487762774797666,0.0,0.0,0.0,0.0,0.0
22,31.442204647027747,17.243936833540257,0.0,0.0,0.0,0.0,0.0
23,9.270885606595481,18.55922933569285,0.0,0.0,0.0,0.0,0.0
24,16.7696315907815,15.469953230935458,0.0,0.0,0.0,0.0,0.0
25,15.529467614148567,15.420289486470127,0.0,0.0,0.0,0.0,0.0
26,25.622042168583395,19.136400664001915,0.0,0.0,0.0,0.0,0.0
27,10.178040717970752,15.130173324350311,0.0,0.0,0.0,0.0,0.0
28,8.337518360173645,12.688147844784787,0.0,0.0,0.0,0.0,0.0
29,12.056499056451198,17.65557956533797,0.0,0.0,0.0,0.0,0.0
30,8.852339938680975,16.59310639464663,0.0,0.0,0.0,0.0,0.0
31,7.775427018162703,11.68780490303856,0.0,0.0,0.0,0.0,0.0
