,ASD,ASD,ASD,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7379365162713848,0.0838858242648429,63.983050847457626,0.0801362876674728,68.75,0.5517947702312926
1,0.5863905257787266,0.08932306231182553,55.08474576271186,0.07514144255238939,71.25,0.48832443711144596
2,0.5809092980106737,0.08314628896704898,62.28813559322034,0.08151317319016235,73.75,0.15391774067520222
3,0.16972906398543652,0.08937200295156625,62.71186440677966,0.08726329778432328,72.5,0.3595569762381185
4,0.9483829609379515,0.10967432307221217,62.71186440677966,0.11182708299769802,73.75,0.057933111100378104
5,0.400380973379808,0.10884918165592695,62.28813559322034,0.1208245779337774,68.75,0.13472583553061382
6,0.5108826495716088,0.09623614307867376,63.13559322033898,0.12437389781282315,70.625,0.009680289377081612
7,0.09567812417960526,0.11643304996526135,63.13559322033898,0.12919277757164463,68.125,0.03667541283460343
8,0.09410472132965969,0.12464335818355131,62.71186440677966,0.14788267959220966,73.125,0.42985913932449127
9,0.0300810796072903,0.1326044457118853,66.10169491525424,0.14801758936247766,74.375,0.0004884579870292645
10,0.0015422607750356931,0.1475041793527045,64.40677966101694,0.16274555200181082,70.0,0.017162623091223617
11,0.2530070090890309,0.16578906115906084,62.71186440677966,0.1725984142782435,70.0,0.0018868536504191376
12,0.14087807292305327,0.17856333814804193,65.2542372881356,0.1945338476351638,71.875,0.006617926639497503
13,0.03244171890930748,0.22393751680198754,63.559322033898304,0.20033400619053024,71.25,0.00029387821453884575
14,0.018589104403756745,0.21520566798523966,64.40677966101694,0.21936722353067434,72.5,0.0007407516960443846
15,0.14791031334518787,0.23813036896287557,66.10169491525424,0.2321824724230861,70.0,0.0047331115244616155
16,0.00011084061553352097,0.26417802335066176,66.52542372881356,0.23361756146041915,71.25,0.0030460814273565815
17,0.0016409759322722206,0.2617368876634239,65.2542372881356,0.23180590757610645,71.25,4.343678515679738e-05
18,0.05917703786269458,0.29250566710053,65.67796610169492,0.23905827517033948,72.5,0.006028449783023845
19,0.0010129309987894554,0.30937196160073205,66.52542372881356,0.24168442735289766,71.875,0.000168781535615258
20,0.0021091077743994858,0.3022168424408927,67.79661016949152,0.23879584896377165,71.875,2.3002074977750656e-05
21,0.0012685493848283034,0.32499058249169194,66.94915254237289,0.2353564142505889,71.25,4.335491842771862e-05
22,0.00019930004773671835,0.3162563679056805,65.67796610169492,0.23585501567836706,71.875,9.991302991533702e-05
23,1.0728309746523952e-05,0.31741633264942165,65.2542372881356,0.24016503104527948,71.875,5.424768712229484e-06
24,6.28846316720676e-07,0.3210491637050261,65.2542372881356,0.2425812741209886,71.875,0.00024013504344046674
25,3.48618062984288e-05,0.3331154689468477,66.52542372881356,0.24495152136995965,71.875,3.408286366005526e-06
26,0.0006138513799432799,0.32861795137913713,66.10169491525424,0.24739836443443758,71.875,8.071780888173391e-05
27,2.7411416289386435e-05,0.32752798910544584,65.67796610169492,0.24920814141239336,71.875,2.4327834753322573e-05
28,4.604767153027177e-06,0.33757767468677513,66.52542372881356,0.25083265894512413,71.875,3.750192396524896e-05
29,0.0001349163792894413,0.3450113267961735,66.10169491525424,0.25247824989991274,71.875,4.3458002715588764e-05
30,0.00019798613037401298,0.3370753385957806,66.52542372881356,0.25426886889271516,71.875,3.867247512059054e-05
31,2.1226442235423794e-05,0.3394730927339646,65.2542372881356,0.2554916817821717,71.875,1.2218444308312481e-05
32,0.00034464870476088737,0.34130325828727986,65.2542372881356,0.2569918040833993,71.875,4.662737189502076e-06
33,1.8893684098657568e-05,0.34153409355049763,66.10169491525424,0.25876641802547196,71.875,2.1636830763429272e-05
34,0.0001423684734128198,0.3592617551065074,64.83050847457628,0.25981623796917613,71.875,1.5025722422041689e-05
35,0.0001169244561831436,0.36254243447353984,65.67796610169492,0.2613745831028852,71.875,2.179739841672127e-05
36,5.8697370941302926e-05,0.3519703069419258,66.10169491525424,0.2629243564847086,71.875,1.765280380733634e-05
37,0.00027865720979023295,0.3485445848054597,64.83050847457628,0.2641322140735551,71.875,1.9983715248587122e-05
38,1.321141692590882e-05,0.35615504729954683,64.83050847457628,0.26535506582242696,71.875,1.7617211377050772e-05
39,1.6910064969287948e-06,0.35772290609756036,64.83050847457628,0.26664455956652255,71.875,2.473263562060304e-06
40,5.100066283459268e-05,0.35650914666115474,65.67796610169492,0.2682766773618688,71.875,1.0765462227282269e-05
41,1.3815536716317715e-07,0.3565484681138067,65.67796610169492,0.2698448545109594,71.875,1.1898611576072456e-06
42,3.552924797673504e-05,0.37021503456074,66.94915254237289,0.271349928836778,71.875,2.0272244601234316e-05
43,3.350999557142035e-06,0.3657675251876866,66.94915254237289,0.2731200582280375,71.875,1.4300463459091786e-05
44,3.80145313045407e-06,0.3640942137360367,66.94915254237289,0.27428347072733916,72.5,2.505323007440546e-06
45,1.0157576784870734e-05,0.368554122968647,65.67796610169492,0.2750193530409146,72.5,8.434730671542455e-06
46,1.9634288416548177e-05,0.374354587593514,65.2542372881356,0.27669736032479336,72.5,2.2951353331585792e-07
47,1.427607781998348e-05,0.37482313406379014,64.83050847457628,0.27773254311342216,72.5,2.6368573426423662e-06
48,2.7955717484757678e-05,0.3692473270395944,64.83050847457628,0.2792276184920353,72.5,2.2775595065193655e-05
49,9.298559884516802e-06,0.37808778112270003,66.52542372881356,0.28141818031657323,72.5,2.5048594614420984e-06
50,8.349407390355804e-06,0.37315345056065086,64.83050847457628,0.2822435888494319,72.5,4.72852023575861e-06
51,1.038564185215455e-05,0.3784161638283433,64.83050847457628,0.2834885791405851,72.5,1.2089263645846606e-06
52,4.4270334460780226e-05,0.3934424383402802,65.2542372881356,0.2849078419201625,72.5,1.825969700487998e-05
53,6.052300137194562e-06,0.3793605499746704,65.2542372881356,0.28663541318394525,72.5,6.711182888763483e-06
54,2.1753668604871585e-07,0.3854365493221507,64.83050847457628,0.28807483343852197,72.5,4.451299617720187e-06
55,2.6103914269815523e-05,0.3936974776125618,65.67796610169492,0.28938499613605473,72.5,8.94793536145068e-06
56,3.212146981563269e-07,0.38636037415438956,65.2542372881356,0.2909262075870307,72.5,3.079580064493284e-06
57,1.7101897356763028e-05,0.38918941909843496,65.67796610169492,0.29247497081537194,72.5,2.291237850894285e-06
58,2.9055518201962807e-06,0.3927868329446484,65.67796610169492,0.29358012810494555,72.5,3.722696792994707e-06
59,5.820224393108616e-06,0.4037278324205494,65.67796610169492,0.2956928616451443,72.5,4.770996609493329e-08
60,1.635923417712843e-05,0.4148714364618864,65.2542372881356,0.29664363075410133,72.5,1.4336695366976923e-06
61,3.895755116652906e-06,0.4095121816651678,65.67796610169492,0.2984182169397466,72.5,5.260166112409788e-06
62,1.0326115562538575e-06,0.4017410083184562,64.83050847457628,0.2999792225356172,72.5,3.943579634315891e-06
63,2.9884519293131204e-06,0.40215184716700486,65.2542372881356,0.30131441513520624,72.5,2.9645620717417287e-06
64,5.474777060824268e-06,0.40601853133937665,64.83050847457628,0.30278584574040257,72.5,2.6545969381870825e-06
65,4.566788385067834e-06,0.40679631272173894,65.2542372881356,0.3043883361128927,72.5,4.872009460523786e-06
66,9.044684079072631e-06,0.4129774787405565,64.83050847457628,0.30564251933358894,72.5,1.7617022028985545e-06
67,1.0239138606754148e-05,0.4194326403144582,64.83050847457628,0.30706294535694134,73.125,5.101429891215815e-07
68,7.360471332376134e-07,0.41499607099051117,64.83050847457628,0.3088242861051703,72.5,1.5571161815937921e-06
69,2.3508962492844746e-05,0.4149935302542561,65.2542372881356,0.3102675684073963,72.5,4.955678420161585e-07
70,4.582160909243425e-06,0.4221707151580698,65.2542372881356,0.3116578438847248,72.5,2.2615408215683223e-06
71,6.470552966235376e-06,0.41826625272361745,65.2542372881356,0.3132622981056422,72.5,9.865381026402016e-07
72,4.599246951845079e-06,0.4228070907275728,65.2542372881356,0.31504898059404024,73.125,1.290506848873173e-06
73,3.288047655592529e-06,0.42578304594617317,65.2542372881356,0.3163569754567274,72.5,8.358920757508202e-07
74,9.107786885595905e-07,0.42745673163936265,65.2542372881356,0.3182719883370546,73.125,1.3754975345506844e-06
75,2.369349693480359e-06,0.4291609201729752,65.2542372881356,0.31983392729710436,72.5,1.1763188618888279e-07
76,2.2962325678344107e-06,0.43392930951908965,65.2542372881356,0.3214569256219908,72.5,2.1769869951647155e-07
77,2.1492816299270484e-06,0.4345787955272995,65.2542372881356,0.32280127834647304,72.5,1.3311450401750952e-06
78,6.8373132587121965e-06,0.4426904774185409,65.67796610169492,0.32417784669312494,72.5,1.0584566014661353e-06
79,1.269633105098988e-06,0.4498327003531012,65.2542372881356,0.3260356474928151,72.5,1.788499686806485e-06
80,1.5481208254952503e-06,0.4426133550971249,65.2542372881356,0.3278381844592468,72.5,1.131373717592588e-08
81,7.452466197152616e-07,0.4478741780819661,65.2542372881356,0.32892642402665917,72.5,7.139397279671937e-07
82,6.732143938337872e-07,0.4575226777686619,65.2542372881356,0.33071262966078735,72.5,1.2010702827508858e-06
83,2.1747445952035143e-06,0.46342790930380773,65.2542372881356,0.3322369124182977,72.5,2.5107068705409453e-07
84,5.694554740037706e-07,0.454699301929144,65.2542372881356,0.33416888883795687,72.5,3.229867732921875e-07
85,4.568270433277496e-07,0.4533746093086207,65.67796610169492,0.3353252571843124,72.5,3.9040891379112357e-07
86,9.028012427933748e-07,0.4639962210854779,65.2542372881356,0.3370776926287632,72.5,8.374000518927202e-07
87,8.056474269724442e-07,0.46545231668036935,65.67796610169492,0.338470618907562,72.5,6.951735401643306e-08
88,3.952542559972394e-07,0.456531811729011,65.2542372881356,0.34024298320207846,71.875,1.3500467064334228e-07
89,2.472770632257257e-07,0.46859576754495097,65.2542372881356,0.3419575926881613,71.875,3.609377306988331e-07
90,6.321941608685717e-07,0.47006857964907794,65.2542372881356,0.3435762089237699,71.875,6.852139738607914e-07
91,9.218404858603948e-07,0.46357401892266253,65.67796610169492,0.34546353421489634,72.5,4.095559605929961e-07
92,4.455015424243822e-07,0.46746585532945417,65.67796610169492,0.3470389110984413,71.875,2.588145675826761e-07
93,3.8749153790792175e-07,0.4876353632325566,66.10169491525424,0.34842147240772187,72.5,2.46701659015526e-10
94,1.301562906591218e-08,0.4738475950245498,66.10169491525424,0.3497179868257332,71.875,8.628425180679645e-08
95,1.0940314526792245e-07,0.49425531036233833,66.10169491525424,0.35150390981816865,71.875,4.445246619233876e-07
96,2.320790957811654e-07,0.48752130097935703,65.67796610169492,0.35301691108352307,72.5,3.8889832192118993e-07
97,4.3416525309560595e-07,0.4790324820870175,65.67796610169492,0.355032610147772,71.875,2.3489722992013417e-07
98,1.4270286405236065e-07,0.4799479824690278,65.67796610169492,0.3566207455592676,71.875,2.6977862664313403e-07
99,1.3230094876020764e-06,0.49269408985262686,66.10169491525424,0.3581240167679336,71.875,1.0590872189696908e-07
