,UKBB11026,UKBB11026,UKBB11026
,Loss/train,Loss/test,Accuracy/test
0,0.28203030812023766,0.038463450004495345,73.0
1,0.596223977414686,0.0414070306401,72.33333333333334
2,0.3996990152856458,0.02142462579251906,85.44444444444444
3,0.2559473084241287,0.020973786873975612,87.22222222222223
4,0.4042031383610918,0.029249253161710117,80.44444444444444
5,0.27052427713131727,0.023291289819657075,86.44444444444444
6,0.11155227649480286,0.022189863673219304,87.33333333333333
7,0.7439904065978883,0.037228035675534524,77.22222222222223
8,0.12104244412209687,0.018275582531060767,89.11111111111111
9,0.509370355395462,0.04270508228204431,76.22222222222223
10,0.05394945495185924,0.020058160397861787,88.55555555555556
11,0.4239498316420302,0.02385795678625918,85.22222222222223
12,0.24907944790733885,0.03314289859932376,80.11111111111111
13,0.11269767870309678,0.019526638786025622,89.33333333333333
14,0.13694711202863075,0.042921307119666026,80.22222222222221
15,0.2972376065859608,0.02065376248056099,89.11111111111111
16,0.30146974571874247,0.021041123030477584,88.33333333333333
17,0.25969734546322876,0.026018909527595075,86.0
18,0.11122249102838688,0.02265456874083193,86.66666666666667
19,0.13883051828772053,0.019967879128985795,89.22222222222223
20,0.07858186378500817,0.018497157722907553,89.55555555555556
21,0.14923122681034878,0.019973468986519197,88.66666666666667
22,0.08196322953893598,0.025735396438724117,87.1111111111111
23,0.03201070536294016,0.020801955177852233,88.22222222222223
24,0.1659600728305768,0.02094045461274807,87.8888888888889
25,0.0712835027721265,0.024696716361188812,87.1111111111111
26,0.3620090472861615,0.026763099266900542,87.0
27,0.3030426977418208,0.027829306427059643,87.22222222222223
28,0.011158246018258875,0.02149041869121344,89.0
29,0.4472313521852104,0.03673870697711993,84.33333333333334
30,0.009841130008327939,0.02239341963856396,88.88888888888889
31,0.061866351686243395,0.02211386666901081,90.0
32,0.00791427786590007,0.03496764028700055,84.77777777777777
33,0.05791571178574356,0.028820813957286848,88.33333333333333
34,0.06830610531481618,0.02593224991930034,89.22222222222223
35,0.15726363689019687,0.03637030869256256,85.55555555555556
36,0.014209670140998918,0.02788292737984626,89.22222222222223
37,0.3134235966780656,0.03028536223004456,87.8888888888889
38,0.0012235683901214798,0.034694113308735244,88.1111111111111
39,0.006676090088706516,0.033110927377995564,86.44444444444444
40,0.21201665023544872,0.033677496679339385,88.33333333333333
41,0.13763700222298864,0.03100239518451507,88.0
42,0.004310332560625599,0.03367780754483408,89.0
43,0.007493610619958975,0.029056765816782106,88.88888888888889
44,0.003516670812941888,0.0319259808091719,89.44444444444444
45,0.01374087532449111,0.030897568089408658,89.33333333333333
46,0.0013231303250607128,0.04919096787259763,84.33333333333334
47,0.6423459421599146,0.05029724504596858,85.0
48,0.002354663190807941,0.03286147768917006,89.88888888888889
49,0.002331399574296286,0.0373503247525067,89.22222222222223
50,0.003406593781514953,0.03959794911292633,89.0
51,0.0015289074592230779,0.04624519540191591,86.8888888888889
52,0.023253164246104432,0.04037642408818642,88.66666666666667
53,0.0042227550073857785,0.03479709867543813,88.66666666666667
54,0.11458821167360562,0.03901882602852149,89.0
55,0.39837212681594936,0.05081173992036578,88.66666666666667
56,0.19184956855538784,0.0520784509935216,86.11111111111111
57,0.00022044923572820088,0.061609508585741796,85.44444444444444
58,0.04092350492054683,0.036221273936905406,88.44444444444444
59,0.18588281717184094,0.04031938525855678,88.88888888888889
60,0.2919643813935667,0.04591786236299476,86.77777777777777
61,0.2344076757770917,0.04806425244623376,88.55555555555556
62,0.14130807781701715,0.08883575640827807,81.22222222222221
63,0.01264452184523615,0.04166934112182104,89.0
64,0.20111049054738636,0.04329521806219848,88.55555555555556
65,5.64689404553365e-05,0.04692187365525699,88.1111111111111
66,0.08123711983891149,0.04329260902252652,88.77777777777777
67,0.2644848065009237,0.044329294574703366,88.44444444444444
68,0.2414264855822792,0.039178229107073546,90.0
69,0.02094485811033215,0.039142717240722096,87.1111111111111
70,0.0023155943234397934,0.04222077431837113,89.0
71,0.0015032107999452926,0.05109584847840056,86.22222222222223
72,0.0011992287874743918,0.05587250484477252,86.44444444444444
73,0.0667788475568557,0.06031513475870829,88.44444444444444
74,0.00047689973559038133,0.04608193253918052,89.66666666666666
75,0.11088716952428321,0.03901850451057209,89.0
76,0.0006056754338110308,0.047223973823432,88.33333333333333
77,0.002397050076288076,0.041547761661805994,90.0
78,1.996883678997839,0.10071716206242713,77.66666666666666
79,0.0036140946172061386,0.05159370788243381,87.1111111111111
80,0.006048550989204061,0.046733270951542304,88.33333333333333
81,0.08492388056472087,0.03945689016103729,89.88888888888889
82,0.003135638285682142,0.0344442182724053,89.55555555555556
83,0.0013840877864347606,0.05613358197377192,89.33333333333333
84,0.0007169458285604236,0.05065297093644519,88.0
85,1.3730659421922834e-06,0.05484461330306696,88.44444444444444
86,0.0002749191848289981,0.08281197162323291,84.55555555555556
87,0.0013999759604510123,0.058410245013402376,87.66666666666667
88,0.22411583135818858,0.06904432410785274,86.33333333333333
89,0.0014082006368574256,0.04922689275754821,88.88888888888889
90,0.01459921457940869,0.045175788752897315,88.33333333333333
91,0.002716781576581833,0.05571921437323483,88.22222222222223
92,0.05498022344672316,0.04117386379237453,88.22222222222223
93,0.16363511529399385,0.05195155463896222,89.55555555555556
94,0.00019203605212394397,0.0593276998715019,88.55555555555556
95,0.005646308977676165,0.046925556937506115,89.55555555555556
96,0.0003516528196507458,0.05392413460611057,87.1111111111111
97,0.12554577991080973,0.06998429765269122,84.44444444444444
98,0.00017263153657901925,0.05242279325593943,89.11111111111111
99,0.00031456924773106494,0.05852119233789627,89.77777777777777
