,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,5.771103143644187e-10,1.2374037348275917,75.0,0.5970238095238095,0.0,0.0,0.0
1,0.1762588795004585,0.29928077501945083,75.0,0.7447916666666666,0.4761904776096344,0.4166666716337204,0.625
2,3.0094395203357145,0.287992366734429,68.75,0.7047619047619047,0.5017857179045677,0.4000000059604645,0.75
3,0.027846785851714528,0.2815991669682721,68.75,0.6934523809523809,0.2916666716337204,0.5,0.2083333358168602
4,1.0869378477249543,0.436225192955677,71.875,0.7083333333333333,0.0,0.0,0.0
5,0.05200113043525859,0.45132542519731156,78.125,0.743452380952381,0.25,0.375,0.2083333358168602
6,3.8703833377836174e-05,0.34361258519224847,75.0,0.7875,0.4166666716337204,0.5,0.375
7,1.3028725235916606e-06,0.3636206400719617,81.25,0.8476190476190476,0.6666666716337204,0.7500000074505806,0.7500000074505806
8,1.0380609927214839,0.45442956563796677,78.125,0.7458333333333333,0.375,0.375,0.375
9,5.920948320697253e-09,0.48642142571056185,75.0,0.7400297619047619,0.10000000149011612,0.25,0.0625
10,4.07003458760223e-09,0.4162662381608962,81.25,0.7455357142857143,0.5166666731238365,0.625,0.5625
11,1.2621015343934806e-13,0.751886458347447,75.0,0.7983630952380952,0.1666666716337204,0.25,0.125
12,6.222427607229161e-08,1.7232377681274715,71.875,0.5208333333333333,0.0,0.0,0.0
13,0.02204058816075469,0.49713760941821694,71.875,0.75,0.4583333432674408,0.375,0.625
14,1.5216023494589847e-09,0.5849447796497148,71.875,0.7541666666666667,0.125,0.125,0.125
15,8.428884670536733e-09,0.5369697922676793,75.0,0.675,0.2916666716337204,0.5,0.2083333358168602
16,0.7950075577719697,0.6682092099701186,62.5,0.6934523809523809,0.3987013101577759,0.32083332911133766,0.625
17,3.1264217167833706e-06,0.656778354213491,75.0,0.7916666666666667,0.125,0.125,0.125
18,1.4189005525614894e-11,0.5294221929345496,78.125,0.7785714285714287,0.4166666716337204,0.4166666716337204,0.4166666716337204
19,1.492006518328206e-12,0.5229745459143791,78.125,0.6083333333333334,0.30000000447034836,0.375,0.2500000074505806
20,1.89872526264342e-09,0.5374771493231341,75.0,0.7767857142857143,0.2916666716337204,0.5,0.2083333358168602
21,4.687191828894225e-08,0.5434297635420798,75.0,0.8083333333333333,0.2916666716337204,0.5,0.2083333358168602
22,7.603806472039696e-11,0.5467601387196703,75.0,0.6583333333333333,0.22500000149011612,0.375,0.1666666716337204
23,6.311803645000954e-08,0.5486660379121083,75.0,0.6145833333333333,0.2500000074505806,0.375,0.1875
24,1.6906476218987844e-13,0.5503230543406159,75.0,0.671875,0.2500000074505806,0.375,0.1875
25,1.3195400327711529e-11,0.5514906118939197,75.0,0.75,0.2916666716337204,0.375,0.25
26,4.809042053409162e-12,0.5526249461365871,75.0,0.7625,0.375,0.375,0.375
27,4.6147752280879295e-11,0.5540717335333688,75.0,0.7166666666666667,0.3500000014901161,0.3333333358168602,0.375
28,1.8370092473976567e-09,0.5548470496430591,75.0,0.7601190476190476,0.20000000298023224,0.25,0.1666666716337204
29,1.7079343584524558e-07,0.5557493459273504,75.0,0.775,0.4166666716337204,0.5,0.375
30,1.9753461081715694e-10,0.557102496993982,75.0,0.8619047619047618,0.3333333283662796,0.5,0.30000000074505806
31,1.5303314171427853e-13,0.557589495245667,75.0,0.6690476190476191,0.20000000298023224,0.25,0.1666666716337204
32,6.025488987795832e-10,0.5585450326136293,75.0,0.6583333333333333,0.22500000149011612,0.375,0.1666666716337204
33,2.4325075286450923e-11,0.5594831623468989,75.0,0.7833333333333333,0.2666666731238365,0.3333333358168602,0.25
34,2.827960088323201e-13,0.5601288747167459,75.0,0.7541666666666667,0.25,0.375,0.2083333358168602
35,4.475118053623385e-11,0.5607975778975576,75.0,0.6979166666666667,0.22500000149011612,0.375,0.1875
36,1.3056222769591569e-14,0.5614874325925729,75.0,0.7083333333333334,0.25,0.25,0.25
37,2.8153776459512403e-09,0.5621745000758482,75.0,0.8041666666666667,0.2666666731238365,0.375,0.2083333358168602
38,3.198605824504059e-11,0.5629356195031141,75.0,0.6958333333333333,0.2916666716337204,0.5,0.2083333358168602
